keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize, w1
F10800#F10037,         49,         62,       113,            0,         400, 10
F10800#F1003 ,         55,         40,        96,            0,         400, 10
F10800#F10691,         58,         72,       130,            0,         400, 10
F10800#F10338,         58,         43,       103,            0,         400, 10
F10800#F1005 ,         50,         86,       136,            0,         400, 10
F10800#F10152,         61,         83,       145,            0,         400, 10
F10800#F10313,         53,         75,       129,            0,         400, 10
F10800#F10217,         60,         72,       133,            0,         400, 10
F10800#F10437,         61,         59,       121,            0,         400, 10
F10800#F10286,         53,         91,       145,            0,         400, 10
F10800#F1095 ,         58,         81,       141,            0,         400, 10
F10800#F10380,         51,         87,       139,            0,         400, 10
F10800#F10377,         65,         95,       161,            0,         400, 10
F10800#F10139,         53,         78,       132,            0,         400, 10
F10800#F1153 ,         58,         80,       140,            0,         400, 10
F10800#F10561,         64,         46,       112,            0,         400, 10
F10800#F10334,         60,         88,       149,            1,         400, 10
F10800#F10298,         61,         82,       143,            0,         400, 10
F10800#F10344,         57,         49,       107,            0,         400, 10
F10800#F10176,         61,         83,       145,            0,         400, 10
F10800#F10096,         55,         88,       144,            0,         400, 10
F10800#F11165,         60,         73,       134,            0,         400, 10
F10800#F11330,         60,         44,       105,            0,         400, 10
F10800#F10737,         62,         44,       108,            0,         400, 10
F10800#F10820,         56,         81,       138,            0,         400, 10
F10800#F10029,         58,         45,       103,            0,         400, 10
F10800#F10099,         58,         79,       138,            0,         400, 10
F10800#F11019,         63,         88,       153,            0,         400, 10
F10800#F10351,         62,         46,       109,            0,         400, 10
F10800#F10140,         59,         82,       141,            0,         400, 10
F10800#F10470,         63,         75,       139,            0,         400, 10
F10800#F10191,         70,         99,       170,            0,         400, 10
F10800#F11069,         90,         73,       163,            0,         400, 10
F10800#F1035 ,         86,         52,       139,            0,         400, 10
F10800#F10326,         73,         54,       128,            0,         400, 10
F10800#F10061,        113,        103,       217,            0,         400, 10
F10800#F10151,         66,        102,       169,            0,         400, 10
F10800#F10303,         70,         65,       136,            0,         400, 10
F10800#F10235,         66,         50,       117,            0,         400, 10
F10800#F10270,         79,         84,       165,            1,         400, 10
F10800#F10022,         57,         85,       144,            0,         400, 10
F10800#F10319,        100,         47,       149,            0,         400, 10
F10800#F10369,         59,         79,       138,            0,         400, 10
F10800#F10066,         64,         89,       155,            0,         400, 10
F10800#F10161,         66,        105,       172,            0,         400, 10
F10800#F10198,         62,         80,       143,            0,         400, 10
F10800#F10268,         62,         94,       157,            0,         400, 10
F10800#F1028 ,         83,         80,       164,            0,         400, 10
F10800#F10228,         62,         96,       159,            0,         400, 10
F10800#F11913,         68,         54,       125,            0,         400, 10
F10800#F10088,         58,        102,       161,            0,         400, 10
F10800#F10366,         58,         83,       143,            0,         400, 10
F10800#F10989,         73,         76,       150,            0,         400, 10
F10800#F10069,         65,         88,       154,            0,         400, 10
F10800#F10316,         63,         82,       146,            0,         400, 10
F10800#F10080,         69,         42,       112,            0,         400, 10
F10800#F10086,         58,         95,       154,            0,         400, 10
F10800#F10697,         64,         56,       121,            0,         400, 10
F10800#F10707,         66,         92,       159,            0,         400, 10
F10800#F10277,         54,         84,       140,            0,         400, 10
F10800#F10079,         59,         73,       133,            0,         400, 10
F10800#F10098,         55,         80,       136,            0,         400, 10
F10800#F10045,         56,         38,        95,            0,         400, 10
F10800#F10183,         51,         41,        92,            0,         400, 10
F10800#F10290,         95,         42,       138,            0,         400, 10
F10800#F10353,         61,         62,       124,            0,         400, 10
F10800#F10608,         60,         83,       144,            0,         400, 10
F10800#F1024 ,         58,         83,       143,            0,         400, 10
F10800#F10175,         58,         48,       107,            0,         400, 10
F10800#F10039,         57,         87,       146,            0,         400, 10
F10800#F10281,         69,         79,       149,            0,         400, 10
F10800#F10808,         63,         96,       161,            0,         400, 10
F10800#F10042,         73,         85,       159,            0,         400, 10
F10800#F10488,         61,         96,       161,            0,         400, 10
F10800#F10239,         59,         82,       143,            0,         400, 10
F10800#F10552,         57,         86,       145,            0,         400, 10
F10800#F10822,         56,         78,       135,            0,         400, 10
F10800#F10186,         58,         93,       152,            0,         400, 10
F10800#F10263,         56,         91,       148,            0,         400, 10
F10800#F10685,         57,         48,       106,            0,         400, 10
F10800#F10097,         52,         79,       132,            0,         400, 10
F10800#F10041,         61,         81,       144,            0,         400, 10
F10800#F10231,         63,         77,       141,            0,         400, 10
F10800#F10383,         95,         86,       182,            0,         400, 10
F10800#F10392,         62,         45,       107,            0,         400, 10
F10800#F10106,        111,         42,       154,            0,         400, 10
F10800#F10019,         63,         49,       113,            0,         400, 10
F10800#F10082,         59,         81,       141,            0,         400, 10
F10800#F10592,         59,         88,       149,            0,         400, 10
F10800#F10011,         59,         82,       142,            0,         400, 10
F10800#F10048,         54,         89,       144,            0,         400, 10
F10800#F1033 ,         59,         77,       137,            0,         400, 10
F10800#F10040,         54,         91,       146,            0,         400, 10
F10800#F10631,         59,         55,       115,            0,         400, 10
F10800#F10065,         57,         83,       142,            0,         400, 10
F10800#F10233,         55,         80,       136,            0,         400, 10
F10800#F10250,         60,         41,       101,            0,         400, 10
F10800#F10639,         55,         81,       138,            0,         400, 10
F10800#F10622,         52,         82,       135,            0,         400, 10
F10800#F1106 ,         56,         75,       132,            0,         400, 10
F10800#F10260,         56,         83,       140,            0,         400, 10
F10800#F10157,         58,         53,       113,            0,         400, 10
F10800#F10984,         53,         84,       138,            0,         400, 10
F10800#F10110,         58,         41,       101,            0,         400, 10
F10800#F1049 ,         53,         42,        96,            0,         400, 10
F10800#F10062,         49,         80,       131,            0,         400, 10
F10800#F10090,         61,         85,       148,            0,         400, 10
F10800#F10197,         52,         81,       134,            0,         400, 10
F10800#F10180,         54,         79,       133,            0,         400, 10
F10800#F10194,         57,         92,       150,            0,         400, 10
F10800#F10116,        101,         75,       176,            0,         400, 10
F10800#F10423,         53,         38,        92,            0,         400, 10
F10800#F10584,         50,         75,       127,            0,         400, 10
F10800#F10435,         57,         88,       146,            0,         400, 10
F10800#F10017,         57,         83,       141,            0,         400, 10
F10800#F10027,         61,         40,       102,            0,         400, 10
F10800#F10095,         52,         79,       132,            0,         400, 10
F10800#F10049,         53,         72,       127,            0,         400, 10
F10800#F10181,         54,         93,       148,            0,         400, 10
F10800#F10324,         64,         71,       136,            0,         400, 10
F10800#F10764,         55,         85,       141,            0,         400, 10
F10800#F11431,         52,         46,       100,            0,         400, 10
F10800#F10360,         57,         77,       135,            0,         400, 10
F10800#F10688,         56,         45,       102,            0,         400, 10
F10800#F10067,         52,         61,       114,            0,         400, 10
F10800#F10252,         57,         66,       125,            0,         400, 10
F10800#F10227,         59,         76,       136,            0,         400, 10
F10800#F1009 ,         57,         83,       141,            1,         400, 10
F10800#F10109,         96,         88,       185,            0,         400, 10
F10800#F10074,         54,         79,       133,            0,         400, 10
F10800#F10084,         60,         43,       105,            0,         400, 10
F10800#F10318,         57,         87,       145,            0,         400, 10
F10800#F10119,         60,         85,       146,            0,         400, 10
F10800#F10185,         55,         82,       138,            0,         400, 10
F10800#F11093,         67,         45,       113,            0,         400, 10
F10800#F10288,         60,         76,       137,            0,         400, 10
F10800#F10412,         51,         89,       141,            0,         400, 10
F10800#F10929,         60,         44,       105,            0,         400, 10
F10800#F10871,         53,         85,       140,            1,         400, 10
F10800#F10243,         52,         54,       107,            0,         400, 10
F10800#F10008,         53,         88,       142,            0,         400, 10
F10800#F1017 ,         64,         71,       136,            1,         400, 10
F10800#F10245,         52,         80,       134,            0,         400, 10
F10800#F10913,         61,         86,       148,            0,         400, 10
F10800#F10070,         64,         90,       155,            0,         400, 10
F10800#F10522,         59,         74,       135,            0,         400, 10
F10800#F10587,         57,         64,       122,            0,         400, 10
F10800#F11237,        104,         51,       156,            0,         400, 10
F10800#F11664,         77,         86,       164,            0,         400, 10
F10800#F10001,         71,         94,       166,            0,         400, 10
F10800#F10125,         80,         52,       132,            0,         400, 10
F10800#F11102,         70,         47,       118,            0,         400, 10
F10800#F10425,         78,         82,       161,            0,         400, 10
F10800#F10718,         67,         51,       119,            0,         400, 10
F10800#F10689,         60,         78,       139,            0,         400, 10
F10800#F10167,         56,         40,        97,            0,         400, 10
F10800#F1015 ,         47,         76,       124,            0,         400, 10
F10800#F10215,         56,         86,       143,            0,         400, 10
F10800#F10518,         58,         69,       129,            0,         400, 10
F10800#F10050,         54,         42,        97,            0,         400, 10
F10800#F10665,         56,         78,       135,            0,         400, 10
F10800#F10477,         60,         67,       128,            0,         400, 10
F10800#F10173,         61,         52,       116,            0,         400, 10
F10800#F10007,         66,         79,       146,            0,         400, 10
F10800#F11813,         54,         83,       138,            0,         400, 10
F10800#F10229,         54,         41,        97,            0,         400, 10
F10800#F10209,         55,         74,       131,            0,         400, 10
F10800#F11048,         99,         83,       183,            0,         400, 10
F10800#F10446,         58,         77,       136,            0,         400, 10
F10800#F10026,         89,         56,       146,            0,         400, 10
F10800#F10322,         81,         47,       129,            0,         400, 10
F10800#F10232,         64,         81,       146,            0,         400, 10
F10800#F10000,         62,         89,       153,            0,         400, 10
F10800#F10123,         65,        100,       166,            0,         400, 10
F10800#F10208,         60,         46,       107,            0,         400, 10
F10800#F10009,         72,         47,       120,            0,         400, 10
F10800#F11541,         62,         77,       140,            0,         400, 10
F10800#F11400,        102,         70,       174,            0,         400, 10
F10800#F10172,         56,         88,       145,            0,         400, 10
F10800#F10101,         62,         71,       134,            0,         400, 10
F10800#F11925,         89,         80,       170,            0,         400, 10
F10800#F10799,         63,         86,       150,            0,         400, 10
F10800#F1082 ,         61,         48,       110,            0,         400, 10
F10800#F1077 ,         56,         44,       101,            0,         400, 10
F10800#F10524,         49,         84,       134,            0,         400, 10
F10800#F11045,         57,         84,       142,            0,         400, 10
F10800#F1027 ,         68,         64,       133,            0,         400, 10
F10800#F10448,         62,         71,       134,            0,         400, 10
F10800#F10127,         59,         81,       142,            0,         400, 10
F10800#F10134,         56,         45,       102,            0,         400, 10
F10800#F1130 ,         61,         42,       104,            1,         400, 10
F10800#F10258,         52,         87,       141,            0,         400, 10
F10800#F11386,         64,         43,       108,            0,         400, 10
F10800#F10156,         59,         71,       130,            0,         400, 10
F10800#F1018 ,         53,         78,       132,            0,         400, 10
F10800#F10078,         55,         79,       135,            0,         400, 10
F10800#F11186,         58,         77,       136,            0,         400, 10
F10800#F10025,         63,         83,       148,            0,         400, 10
F10800#F10882,         64,         51,       116,            0,         400, 10
F10800#F10935,         53,         78,       132,            0,         400, 10
F10800#F10212,         54,         80,       136,            0,         400, 10
F10800#F10129,         65,         44,       110,            0,         400, 10
F10800#F10332,         56,         44,       102,            0,         400, 10
F10800#F10321,         60,         79,       141,            0,         400, 10
F10800#F10076,         56,         72,       129,            0,         400, 10
F10800#F11545,         58,         83,       142,            0,         400, 10
F10800#F11096,         54,         44,        99,            0,         400, 10
F10800#F10060,         58,         92,       153,            0,         400, 10
F10800#F10164,         52,         86,       140,            0,         400, 10
F10800#F10389,         63,         70,       134,            0,         400, 10
F10800#F10133,         61,         76,       138,            0,         400, 10
F10800#F10248,         68,         44,       113,            0,         400, 10
F10800#F11487,         54,         71,       126,            0,         400, 10
F10800#F1016 ,         61,         50,       112,            0,         400, 10
F10800#F10442,         57,         69,       127,            0,         400, 10
F10800#F11185,         69,        108,       178,            0,         400, 10
F10800#F10242,         64,         89,       155,            0,         400, 10
F10800#F11334,         62,         90,       153,            0,         400, 10
F10800#F10291,         57,         92,       150,            0,         400, 10
F10800#F11405,        111,         45,       157,            0,         400, 10
F10800#F1069 ,         65,         79,       145,            0,         400, 10
F10800#F11584,         57,         42,       100,            0,         400, 10
F10800#F10733,         59,         80,       140,            0,         400, 10
F10800#F10476,         55,         76,       132,            0,         400, 10
F10800#F10842,         57,         75,       134,            0,         400, 10
F10800#F11211,         60,         51,       111,            0,         400, 10
F10800#F10128,         54,         81,       136,            0,         400, 10
F10800#F10105,         63,         75,       139,            0,         400, 10
F10800#F10273,         90,         79,       172,            0,         400, 10
F10800#F10284,         62,         71,       134,            0,         400, 10
F10800#F10028,         57,         81,       140,            0,         400, 10
F10800#F10554,         62,         91,       154,            0,         400, 10
F10800#F10058,         60,         93,       154,            0,         400, 10
F10800#F10439,         53,         76,       130,            0,         400, 10
F10800#F11134,         58,         71,       130,            0,         400, 10
F10800#F11785,         66,         49,       115,            0,         400, 10
F10800#F10093,         61,         80,       142,            0,         400, 10
F10800#F1108 ,         55,         81,       137,            0,         400, 10
F10800#F10574,         63,         69,       133,            0,         400, 10
F10800#F10553,         55,         78,       134,            0,         400, 10
F10800#F10333,         48,         80,       129,            0,         400, 10
F10800#F1085 ,         64,         66,       131,            0,         400, 10
F10800#F10295,         55,         91,       147,            0,         400, 10
F10800#F10262,         53,         76,       130,            0,         400, 10
F10800#F10148,         57,         76,       134,            0,         400, 10
F10800#F10486,         95,         84,       180,            0,         400, 10
F10800#F1051 ,         56,         92,       149,            0,         400, 10
F10800#F10075,         57,         49,       108,            0,         400, 10
F10800#F10137,         54,         75,       131,            0,         400, 10
F10800#F11306,         56,         75,       133,            0,         400, 10
F10800#F10840,         57,         77,       135,            0,         400, 10
F10800#F10144,         58,         45,       104,            0,         400, 10
F10800#F10030,         54,         71,       127,            0,         400, 10
F10800#F10682,         59,         70,       130,            0,         400, 10
F10800#F10003,         52,         90,       143,            0,         400, 10
F10800#F10331,         56,         83,       140,            0,         400, 10
F10800#F10803,         56,         43,       100,            0,         400, 10
F10800#F1004 ,        104,         45,       151,            0,         400, 10
F10800#F10569,         62,         75,       138,            0,         400, 10
F10800#F10051,         59,         75,       134,            0,         400, 10
F10800#F11141,         53,         77,       131,            0,         400, 10
F10800#F1310 ,         95,         80,       176,            0,         400, 10
F10800#F10363,         52,         86,       139,            0,         400, 10
F10800#F10677,         63,         71,       136,            0,         400, 10
F10800#F10753,         58,         98,       157,            0,         400, 10
F10800#F10196,         61,         48,       110,            0,         400, 10
F10800#F10251,         59,         87,       147,            0,         400, 10
F10800#F10473,         63,         43,       107,            0,         400, 10
F10800#F10327,         60,         53,       113,            0,         400, 10
F10800#F1081 ,         51,         82,       135,            0,         400, 10
F10800#F1007 ,         62,         76,       139,            1,         400, 10
F10800#F10969,         55,         78,       134,            0,         400, 10
F10800#F10107,         61,         47,       109,            0,         400, 10
F10800#F10359,         52,         77,       130,            0,         400, 10
F10800#F10002,         62,         41,       104,            0,         400, 10
F10800#F1008 ,         57,         80,       138,            0,         400, 10
F10800#F12082,         55,         89,       145,            0,         400, 10
F10800#F10059,         97,        101,       199,            0,         400, 10
F10800#F10269,         63,         96,       160,            0,         400, 10
F10800#F1105 ,         61,         80,       142,            0,         400, 10
F10800#F10184,         70,         53,       125,            0,         400, 10
F10800#F10701,         81,         48,       131,            0,         400, 10
F10800#F10883,         70,         52,       123,            0,         400, 10
F10800#F1057 ,         72,         45,       119,            0,         400, 10
F10800#F10071,         70,         53,       124,            0,         400, 10
F10800#F11041,         80,         81,       162,            0,         400, 10
F10800#F10203,         77,         81,       159,            0,         400, 10
F10800#F10352,         68,         78,       147,            0,         400, 10
F10800#F10168,         56,         87,       146,            0,         400, 10
F10800#F10461,         53,         82,       138,            0,         400, 10
F10800#F10145,         59,         78,       138,            0,         400, 10
F10800#F12033,         62,         49,       112,            0,         400, 10
F10800#F11179,         58,         74,       133,            0,         400, 10
F10800#F1    ,         60,         42,       104,            0,         400, 10
F10800#F11549,         61,         42,       104,            0,         400, 10
F10800#F10421,         52,         78,       131,            0,         400, 10
F10800#F10323,         60,         48,       108,            0,         400, 10
F10800#F10414,        102,         70,       173,            0,         400, 10
F10800#F12399,         55,         40,        96,            0,         400, 10
F10800#F10506,         53,         76,       130,            0,         400, 10
F10800#F10214,         58,         77,       137,            0,         400, 10
F10800#F11320,         54,         79,       134,            0,         400, 10
F10800#F10010,         58,         81,       140,            0,         400, 10
F10800#F10104,         60,         45,       107,            0,         400, 10
F10800#F10155,         64,         60,       125,            0,         400, 10
F10800#F10092,         60,         87,       148,            0,         400, 10
F10800#F11651,         65,        103,       170,            0,         400, 10
F10800#F1092 ,         63,         46,       110,            0,         400, 10
F10800#F10694,         69,         45,       115,            0,         400, 10
F10800#F10315,         61,         76,       139,            0,         400, 10
F10800#F13306,         59,         97,       157,            0,         400, 10
F10800#F11189,         61,         49,       112,            0,         400, 10
F10800#F10870,         64,         72,       136,            0,         400, 10
F10800#F12921,         62,         64,       128,            0,         400, 10
F10800#F10368,         65,         40,       108,            0,         400, 10
F10800#F11040,         59,         41,       102,            0,         400, 10
F10800#F10329,         53,         84,       138,            0,         400, 10
F10800#F12863,         60,         85,       146,            0,         400, 10
F10800#F10495,         61,         77,       139,            0,         400, 10
F10800#F11627,         57,         76,       134,            0,         400, 10
F10800#F10408,         56,         74,       131,            0,         400, 10
F10800#F11449,         66,         45,       112,            0,         400, 10
F10800#F10206,         61,         82,       144,            0,         400, 10
F10800#F10047,         60,         86,       147,            0,         400, 10
F10800#F10021,         58,         73,       132,            0,         400, 10
F10800#F10815,         70,         77,       147,            0,         400, 10
F10800#F10760,         69,         69,       139,            0,         400, 10
F10800#F11133,         55,         51,       106,            0,         400, 10
F10800#F10557,         75,         98,       174,            0,         400, 10
F10800#F10163,         82,         53,       136,            0,         400, 10
F10800#F10570,         81,         83,       166,            0,         400, 10
F10800#F10440,         58,         49,       108,            0,         400, 10
F10800#F10234,         60,         85,       146,            0,         400, 10
F10800#F10372,         64,         84,       149,            0,         400, 10
F10800#F10279,         60,         92,       152,            0,         400, 10
F10800#F11514,         84,         48,       133,            0,         400, 10
F10800#F10668,         79,         48,       128,            0,         400, 10
F10800#F10371,         60,         80,       141,            0,         400, 10
F10800#F1072 ,         65,         89,       155,            0,         400, 10
F10800#F10662,         75,         73,       148,            0,         400, 10
F10800#F10226,         69,         52,       122,            0,         400, 10
F10800#F10743,         59,         91,       152,            0,         400, 10
F10800#F10727,         57,         82,       139,            0,         400, 10
F10800#F10745,         97,         44,       142,            0,         400, 10
F10800#F11201,         52,         89,       143,            0,         400, 10
F10800#F11168,         60,         95,       156,            0,         400, 10
F10800#F10910,         69,         95,       166,            1,         400, 10
F10800#F1076 ,         60,         75,       136,            0,         400, 10
F10800#F11335,         58,         72,       131,            0,         400, 10
F10800#F10299,         55,         75,       131,            0,         400, 10
F10800#F10   ,         55,         77,       133,            0,         400, 10
F10800#F10404,         59,         75,       135,            0,         400, 10
F10800#F10526,         61,         46,       109,            0,         400, 10
F10800#F10514,         62,         49,       112,            0,         400, 10
F10800#F11910,         98,         87,       186,            0,         400, 10
F10800#F10064,         59,         82,       142,            0,         400, 10
F10800#F10972,         54,         79,       134,            0,         400, 10
F10800#F10676,         61,         75,       137,            0,         400, 10
F10800#F10117,         61,         86,       148,            0,         400, 10
F10800#F12634,         63,         92,       157,            0,         400, 10
F10800#F12273,         62,         47,       110,            0,         400, 10
F10800#F10857,         57,         76,       135,            0,         400, 10
F10800#F101  ,         60,         76,       137,            0,         400, 10
F10800#F10276,         56,         85,       142,            0,         400, 10
F10800#F10287,         56,         52,       109,            0,         400, 10
F10800#F10241,         51,         70,       122,            0,         400, 10
F10800#F10462,         58,         73,       132,            0,         400, 10
F10800#F1078 ,         58,         43,       103,            0,         400, 10
F10800#F11011,         61,         46,       108,            0,         400, 10
F10800#F10531,         55,         88,       144,            0,         400, 10
F10800#F13022,         65,         82,       148,            0,         400, 10
F10800#F10597,         55,         77,       133,            0,         400, 10
F10800#F10147,         51,         84,       136,            0,         400, 10
F10800#F10765,         60,         82,       144,            0,         400, 10
F10800#F11799,         63,         69,       133,            0,         400, 10
F10800#F10348,         59,         80,       140,            0,         400, 10
F10800#F12069,         61,         74,       136,            0,         400, 10
F10800#F11904,         61,         85,       147,            0,         400, 10
F10800#F11445,         54,         83,       137,            0,         400, 10
F10800#F11057,         74,         63,       138,            0,         400, 10
F10800#F1006 ,         84,         48,       133,            0,         400, 10
F10800#F12019,         73,         74,       148,            0,         400, 10
F10800#F11318,         59,         84,       144,            0,         400, 10
F10800#F11696,         80,         55,       137,            0,         400, 10
F10800#F10610,         76,         61,       137,            0,         400, 10
F10800#F10536,         64,         83,       148,            0,         400, 10
F10800#F10036,         93,         54,       148,            0,         400, 10
F10800#F10015,         96,         90,       187,            0,         400, 10
F10800#F10063,         54,         79,       134,            0,         400, 10
F10800#F10224,         67,         58,       126,            0,         400, 10
F10800#F11707,         59,         82,       142,            0,         400, 10
F10800#F10024,         64,         71,       136,            0,         400, 10
F10800#F10171,         60,         45,       106,            0,         400, 10
F10800#F11401,         58,         78,       137,            0,         400, 10
F10800#F10111,         60,         90,       151,            0,         400, 10
F10800#F1304 ,         57,         77,       135,            0,         400, 10
F10800#F10308,         60,         77,       139,            0,         400, 10
F10800#F10751,         59,         48,       108,            0,         400, 10
F10800#F13266,         65,         64,       130,            0,         400, 10
F10800#F10364,         64,         76,       141,            0,         400, 10
F10800#F12073,         65,         45,       111,            0,         400, 10
F10800#F10683,         55,         90,       146,            0,         400, 10
F10800#F10280,         51,         82,       134,            0,         400, 10
F10800#F10585,         73,         79,       152,            0,         400, 10
F10800#F12593,         61,         50,       112,            0,         400, 10
F10800#F10388,         64,         93,       158,            0,         400, 10
F10800#F12736,         62,         83,       147,            0,         400, 10
F10800#F10887,         56,         73,       130,            0,         400, 10
F10800#F10679,         64,         76,       141,            0,         400, 10
F10800#F10415,         59,         75,       135,            0,         400, 10
F10800#F12681,         66,         71,       138,            0,         400, 10
F10800#F12061,         54,         75,       130,            0,         400, 10
F10800#F10872,         52,         85,       138,            0,         400, 10
F10800#F12326,         62,         67,       131,            0,         400, 10
F10800#F1114 ,         46,         86,       133,            0,         400, 10
F10800#F10089,         58,         79,       137,            1,         400, 10
F10800#F13191,         54,         88,       143,            0,         400, 10
F10800#F12339,         50,         91,       142,            0,         400, 10
F10800#F12518,         59,         86,       146,            0,         400, 10
F10800#F10632,         64,         44,       109,            0,         400, 10
F10800#F10091,         58,         74,       133,            0,         400, 10
F10800#F106  ,         52,         80,       134,            0,         400, 10
F10800#F1210 ,         62,         44,       107,            0,         400, 10
F10800#F10951,         51,         75,       127,            0,         400, 10
F10800#F11088,         58,         75,       133,            0,         400, 10
F10800#F10643,         55,         79,       134,            0,         400, 10
F10800#F10044,         60,         94,       155,            0,         400, 10
F10800#F10382,         62,         84,       147,            0,         400, 10
F10800#F11036,         68,         70,       139,            0,         400, 10
F10800#F10238,         53,         44,        98,            0,         400, 10
F10800#F10519,        106,         45,       152,            0,         400, 10
F10800#F13525,         57,         71,       133,            0,         400, 10
F10800#F11706,         52,         77,       130,            0,         400, 10
F10800#F11119,         58,         81,       140,            0,         400, 10
F10800#F11553,         65,         80,       145,            0,         400, 10
F10800#F10361,         58,         85,       146,            0,         400, 10
F10800#F13916,         56,         70,       127,            0,         400, 10
F10800#F13738,         57,         75,       133,            0,         400, 10
F10800#F12037,         56,         72,       129,            0,         400, 10
F10800#F227  ,         60,         95,       156,            0,         400, 10
F10800#F10831,         49,         69,       120,            0,         400, 10
F10800#F10907,         62,         48,       111,            0,         400, 10
F10800#F12030,         60,         47,       109,            0,         400, 10
F10800#F10577,         53,         41,        96,            0,         400, 10
F10800#F10356,         56,         70,       127,            0,         400, 10
F10800#F10188,         54,         89,       145,            0,         400, 10
F10800#F10034,         96,         81,       177,            0,         400, 10
F10800#F13740,         98,         84,       183,            0,         400, 10
F10800#F10699,         65,         43,       108,            0,         400, 10
F10800#F1143 ,         57,         42,       100,            0,         400, 10
F10800#F10192,         99,         70,       170,            0,         400, 10
F10800#F149  ,         69,         43,       114,            0,         400, 10
F10800#F11519,         59,         96,       156,            0,         400, 10
F10800#F10604,         97,         80,       178,            0,         400, 10
F10800#F1062 ,         59,         90,       150,            0,         400, 10
F10800#F10549,         62,         46,       108,            0,         400, 10
F10800#F10455,         61,         89,       150,            1,         400, 10
F10800#F11286,         51,         85,       137,            1,         400, 10
F10800#F1093 ,         57,         72,       130,            0,         400, 10
F10800#F11336,         61,         77,       140,            0,         400, 10
F10800#F10510,         61,         79,       141,            0,         400, 10
F10800#F11015,         56,         77,       134,            0,         400, 10
F10800#F10489,         69,         64,       134,            0,         400, 10
F10800#F12672,         64,         51,       117,            0,         400, 10
F10800#F14039,         50,         91,       143,            0,         400, 10
F10800#F10309,         58,         84,       143,            0,         400, 10
F10800#F1265 ,         50,         76,       128,            0,         400, 10
F10800#F10411,         65,         73,       139,            0,         400, 10
F10800#F17457,         60,         79,       140,            0,         400, 10
F10800#F11108,         62,         91,       154,            0,         400, 10
F10800#F12956,         60,         69,       131,            0,         400, 10
