keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize, w1
F60279#F6891 ,         20,         14,        34,            0,          40,   1
F32048#F17536,         19,         15,        35,            1,          40,   1
F19954#F55913,         89,         80,       171,            5,         200,   5
F22065#F41323,        251,        216,       468,           11,         560,  14
F26931#F21853,        740,        619,      1361,           25,        1640,  41
F4742#F21067 ,        447,        382,       831,           21,        1000,  25
F60856#F26724,         41,         30,        71,            1,          80,   2
F22310#F42124,        233,        192,       426,            9,         520,  13
F47574#F12074,        106,         89,       196,            6,         240,   6
F53135#F13621,        195,        170,       366,            7,         440,  11
F16333#F5082 ,        497,        419,       917,           23,        1120,  28
F60789#F34097,         39,         32,        73,            1,          80,   2
F26929#F30555,         38,         30,        69,            1,          80,   2
F50753#F27963,         60,         46,       107,            2,         120,   3
F36699#F28450,        140,        121,       262,            7,         320,   8
F23830#F19726,        127,        104,       231,            6,         280,   7
F27534#F39860,         55,         46,       101,            3,         120,   3
F58112#F59189,         39,         31,        71,            1,          80,   2
F54996#F46038,         40,         32,        73,            1,          80,   2
F12083#F55099,        114,         88,       203,            6,         240,   6
F57057#F16170,         39,         29,        68,            2,          80,   2
F57627#F49907,         77,         60,       138,            1,         160,   4
F16765#F22948,        612,        523,      1136,           22,        1400,  35
F48318#F41638,         57,         44,       102,            2,         120,   3
F26473#F15466,        500,        433,       934,           21,        1160,  29
F2188#F4275  ,       1080,        905,      1986,           36,        2400,  60
F54345#F5390 ,        147,        115,       264,            7,         320,   8
F902#F61090  ,         20,         14,        36,            1,          40,   1
F60982#F16277,         22,         15,        38,            1,          40,   1
F20873#F32359,        163,        138,       302,            7,         360,   9
F38246#F62459,         17,         15,        33,            1,          40,   1
F34971#F45175,         53,         46,        99,            3,         120,   3
F52836#F37619,         96,         79,       176,            3,         200,   5
F6764#F12907 ,        400,        331,       733,           18,         880,  22
F27373#F24499,        539,        464,      1004,           12,        1240,  31
F14603#F49370,        152,        118,       271,            2,         320,   8
F25440#F18656,        235,        187,       423,            8,         520,  13
F55459#F30030,         75,         59,       135,            0,         160,   4
F46137#F23521,        269,        223,       494,            7,         600,  15
F53917#F42788,        105,         90,       196,            1,         240,   6
F17274#F40727,        296,        256,       553,           12,         680,  17
F20027#F59478,         19,         16,        36,            0,          40,   1
F18415#F47793,         52,         42,        95,            0,         120,   3
F13440#F58549,         35,         30,        67,            1,          80,   2
F12549#F13349,        424,        373,       799,           19,        1000,  25
F24693#F6272 ,        417,        358,       775,           14,         960,  24
F18874#F62491,         18,         15,        34,            1,          40,   1
F4029#F30586 ,         18,         15,        34,            1,          40,   1
F41650#F62974,         20,         15,        36,            1,          40,   1
F34095#F60586,         20,         15,        36,            0,          40,   1
F10321#F24379,         34,         31,        66,            2,          80,   2
F53834#F6101 ,         51,         44,        96,            3,         120,   3
F17353#F8126 ,         18,         16,        35,            1,          40,   1
F21683#F31465,        204,        180,       385,            9,         480,  12
F30144#F49042,        121,        111,       233,            5,         280,   7
F55757#F43498,         19,         14,        34,            1,          40,   1
F16410#F29122,         18,         15,        34,            0,          40,   1
F34783#F28431,         53,         47,       102,            2,         120,   3
F39968#F33680,         35,         31,        67,            0,          80,   2
F35785#F21430,         20,         15,        35,            1,          40,   1
F1082#F38901 ,        225,        192,       418,           11,         520,  13
F54355#F52752,         87,         75,       163,            4,         200,   5
F19645#F46582,         17,         18,        37,            1,          40,   1
F27819#F26293,        349,        301,       651,           11,         800,  20
F40908#F27574,        106,         90,       197,            1,         240,   6
F29352#F33100,        108,         95,       203,            2,         240,   6
F37401#F6317 ,         67,         61,       129,            4,         160,   4
F5541#F10548 ,        524,        443,       968,           24,        1200,  30
F21852#F48780,        123,        109,       233,            5,         280,   7
F40485#F29860,        311,        275,       587,            6,         720,  18
F47628#F30784,         52,         49,       102,            0,         120,   3
F53855#F48314,         88,         75,       164,            3,         200,   5
F29855#F4099 ,        171,        147,       318,            7,         400,  10
F17074#F35240,         85,         76,       163,            2,         200,   5
F37554#F39166,        108,         93,       203,            5,         240,   6
F42355#F55412,        105,         89,       195,            1,         240,   6
F41541#F53163,         36,         29,        66,            2,          80,   2
F52123#F4104 ,        123,        105,       230,            5,         280,   7
F15857#F27994,         19,         14,        34,            0,          40,   1
F14062#F14178,        776,        687,      1465,           38,        1840,  46
F9157#F43096 ,        198,        162,       361,            6,         440,  11
F20740#F20305,        636,        557,      1195,           21,        1480,  37
F45948#F2905 ,        197,        166,       363,           11,         440,  11
F28050#F8335 ,        294,        253,       548,           12,         680,  17
F5851#F27182 ,        180,        155,       336,            9,         400,  10
F308#F49207  ,        395,        344,       741,            9,         920,  23
F14999#F12828,       1150,        986,      2137,           44,        2640,  66
F9727#F46033 ,        227,        196,       425,           12,         520,  13
F10361#F40960,        217,        179,       397,           11,         480,  12
F46329#F16421,         18,         15,        34,            0,          40,   1
F39552#F24168,        191,        163,       355,            4,         440,  11
F26317#F27355,        301,        255,       557,           10,         680,  17
F16470#F18815,        379,        335,       715,           12,         880,  22
F18220#F22240,        588,        516,      1105,           22,        1360,  34
F43090#F54697,         35,         30,        66,            0,          80,   2
F38992#F25137,        238,        212,       451,            4,         560,  14
F51800#F681  ,         34,         29,        64,            2,          80,   2
F21305#F33048,        362,        310,       673,           14,         840,  21
F19940#F11375,        654,        545,      1200,           26,        1480,  37
F19881#F41198,         18,         14,        33,            1,          40,   1
F17545#F26571,        418,        360,       779,           12,         960,  24
F32513#F10337,        211,        175,       388,            8,         480,  12
F35753#F2165 ,         17,         16,        34,            1,          40,   1
F45492#F7102 ,        511,        438,       949,           25,        1160,  29
F55229#F45957,        103,         93,       196,            5,         240,   6
F12380#F5952 ,       1151,       1005,      2157,           36,        2640,  66
F39664#F49689,         85,         76,       162,            3,         200,   5
F8688#F37296 ,        477,        416,       894,           19,        1080,  27
F27994#F54667,         20,         13,        34,            0,          40,   1
F61887#F46261,         18,         14,        34,            1,          40,   1
F37307#F25235,         66,         62,       129,            4,         160,   4
F50213#F6852 ,        243,        210,       454,           11,         560,  14
F16738#F55089,        107,         90,       198,            4,         240,   6
F4018#F22888 ,        175,        148,       323,           10,         400,  10
F58764#F20395,         17,         16,        34,            1,          40,   1
F47232#F49112,        226,        194,       422,            5,         520,  13
F13911#F55273,         72,         62,       134,            4,         160,   4
F52488#F40103,         93,         76,       169,            5,         200,   5
F37481#F12309,         16,         13,        30,            1,          40,   1
F25042#F6221 ,         19,         16,        36,            0,          40,   1
F25634#F15429,        483,        415,       899,           17,        1120,  28
F4559#F39521 ,        368,        315,       683,           18,         840,  21
F51413#F33863,        168,        155,       324,            6,         400,  10
F53188#F27117,        142,        121,       264,            4,         320,   8
F61312#F29357,         37,         31,        69,            1,          80,   2
F43211#F19331,        195,        162,       358,            7,         440,  11
F45816#F52494,         18,         15,        34,            0,          40,   1
F44462#F37038,         19,         13,        32,            0,          40,   1
F44876#F20495,        208,        182,       390,           11,         480,  12
F40116#F27531,        298,        253,       552,            6,         680,  17
F4985#F43464 ,        454,        390,       845,           19,        1040,  26
F20170#F6154 ,         70,         61,       132,            4,         160,   4
F12048#F46216,        124,        107,       232,            6,         280,   7
F13428#F49434,        134,        120,       255,            7,         320,   8
F41919#F32697,        207,        182,       390,            7,         480,  12
F2727#F26878 ,        437,        377,       815,           18,        1000,  25
F39920#F38794,        243,        217,       461,            9,         560,  14
F16668#F20212,        423,        360,       784,           18,         960,  24
F61341#F49485,         77,         61,       139,            1,         160,   4
F57932#F385  ,         15,         15,        32,            1,          40,   1
F33748#F40537,        183,        154,       338,            4,         400,  10
F29983#F37049,        227,        195,       424,            7,         520,  13
F48348#F4886 ,        226,        200,       427,            7,         520,  13
F54103#F55990,         16,         16,        33,            0,          40,   1
F33952#F53409,         90,         79,       170,            3,         200,   5
F21389#F38894,        445,        395,       841,           14,        1040,  26
F53909#F10833,         18,         16,        35,            1,          40,   1
F37537#F58297,         87,         78,       167,            3,         200,   5
F27634#F31856,        259,        223,       483,           10,         600,  15
F50997#F34573,         18,         14,        33,            0,          40,   1
F51380#F48232,        103,         95,       198,            4,         240,   6
F29631#F8715 ,        282,        239,       522,           12,         640,  16
F54550#F49141,         84,         76,       161,            2,         200,   5
F54673#F55295,         18,         15,        34,            1,          40,   1
F23672#F49966,         18,         15,        34,            0,          40,   1
F6903#F58188 ,         20,         15,        37,            0,          40,   1
F59823#F61630,         18,         14,        34,            0,          40,   1
F21612#F34310,         34,         29,        64,            1,          80,   2
F55290#F61672,         34,         32,        67,            0,          80,   2
F18153#F17271,         18,         14,        33,            1,          40,   1
F28431#F48620,         33,         32,        65,            0,          80,   2
F53966#F54993,         18,         15,        35,            0,          40,   1
F48910#F2478 ,         52,         45,        99,            3,         120,   3
F4914#F47914 ,        121,        107,       228,            6,         280,   7
F34282#F32998,         36,         30,        67,            1,          80,   2
F55851#F24409,         90,         75,       166,            4,         200,   5
F33579#F49252,         52,         46,        99,            0,         120,   3
F6403#F50359 ,        247,        210,       459,            9,         560,  14
F21483#F52434,        159,        136,       296,            6,         360,   9
F27764#F3965 ,        432,        377,       811,           23,        1000,  25
F60965#F23638,         18,         15,        34,            0,          40,   1
F46959#F50724,        121,        107,       229,            4,         280,   7
F16096#F1410 ,        906,        775,      1682,           33,        2080,  52
F5125#F16914 ,        475,        401,       876,           21,        1080,  27
F57367#F45650,         86,         74,       160,            0,         200,   5
F41397#F58541,         17,         15,        34,            1,          40,   1
F14278#F45714,        289,        245,       536,           12,         640,  16
F31630#F42996,        163,        138,       302,            3,         360,   9
F18842#F14217,        648,        567,      1216,           15,        1520,  38
F57178#F18794,         66,         60,       127,            2,         160,   4
F8367#F34185 ,        138,        121,       260,            7,         320,   8
F58077#F27998,         35,         32,        68,            1,          80,   2
F57844#F55558,         18,         15,        34,            0,          40,   1
F40657#F37310,         55,         47,       104,            2,         120,   3
F53835#F4582 ,         49,         44,        94,            1,         120,   3
F22254#F46759,        296,        260,       557,            9,         680,  17
F5480#F35447 ,         18,         16,        35,            1,          40,   1
F57108#F45769,        104,         92,       196,            4,         240,   6
F9315#F45503 ,        265,        231,       498,           12,         600,  15
F4473#F37727 ,        246,        212,       460,           13,         560,  14
F11469#F44754,        196,        165,       362,            9,         440,  11
F30869#F35528,         68,         58,       127,            1,         160,   4
F7146#F59709 ,         19,         17,        36,            1,          40,   1
F18647#F57024,        125,        105,       232,            5,         280,   7
F19763#F30249,         20,         16,        37,            1,          40,   1
F61087#F35768,         18,         17,        35,            0,          40,   1
F24685#F31172,        267,        230,       497,            9,         600,  15
F58872#F35340,         33,         31,        65,            0,          80,   2
F60706#F13904,         20,         16,        36,            1,          40,   1
F52760#F46855,         86,         76,       162,            3,         200,   5
F31131#F9148 ,        375,        333,       709,           13,         880,  22
F26610#F26779,         54,         45,       100,            3,         120,   3
F1805#F43155 ,        348,        300,       649,           17,         800,  20
F48770#F7314 ,        140,        117,       259,            6,         320,   8
F4508#F29780 ,        160,        138,       299,            7,         360,   9
F20370#F16934,        701,        599,      1301,           23,        1600,  40
F33314#F54569,        107,         97,       205,            2,         240,   6
F46560#F38322,         74,         62,       137,            4,         160,   4
F24342#F32792,         18,         16,        35,            1,          40,   1
F57257#F10691,         37,         29,        67,            2,          80,   2
F56064#F63230,         18,         16,        35,            0,          40,   1
F48855#F46366,         54,         45,       100,            2,         120,   3
F36606#F2271 ,        157,        133,       291,            9,         360,   9
F47873#F59925,         17,         15,        33,            1,          40,   1
F21824#F24739,         19,         15,        36,            0,          40,   1
F21228#F34078,        211,        186,       398,            6,         480,  12
F14042#F4533 ,       1489,       1301,      2792,           58,        3480,  87
F39071#F24822,        142,        120,       263,            6,         320,   8
F59394#F53380,         18,         15,        34,            0,          40,   1
F38712#F41325,        176,        150,       327,            8,         400,  10
F28754#F28540,        136,        126,       263,            6,         320,   8
F10262#F17207,        721,        620,      1342,           28,        1640,  41
F23254#F32465,         55,         47,       103,            3,         120,   3
F24211#F18776,        627,        538,      1166,           19,        1440,  36
F9496#F34052 ,        177,        150,       328,            8,         400,  10
F53166#F26259,         52,         44,        97,            2,         120,   3
F31006#F45581,         18,         14,        33,            1,          40,   1
F14596#F9668 ,        817,        707,      1525,           32,        1880,  47
F11451#F20792,       1119,        994,      2115,           41,        2560,  64
F20924#F37112,        312,        269,       582,           14,         720,  18
F58619#F42985,         18,         15,        34,            0,          40,   1
F21371#F57248,         64,         47,       111,            1,         120,   3
F9269#F35770 ,         18,         15,        35,            1,          40,   1
F11328#F22161,        586,        534,      1121,           26,        1320,  33
F17747#F57994,         24,         17,        41,            1,          40,   1
F29740#F60201,         18,         23,        42,            0,          40,   1
F631#F59898  ,         37,         33,        71,            1,          80,   2
F30724#F7663 ,         71,         62,       135,            4,         160,   4
F23416#F21148,        497,        423,       921,           14,        1120,  28
F7644#F27527 ,        554,        488,      1043,           19,        1280,  32
F35717#F60108,         20,         14,        36,            0,          40,   1
F20955#F6779 ,        526,        441,       968,           20,        1200,  30
F20961#F56758,        124,        107,       232,            4,         280,   7
F33764#F21932,         72,         62,       136,            1,         160,   4
F28445#F37292,        454,        395,       851,           14,        1040,  26
F22846#F37188,        233,        195,       429,           10,         520,  13
F22279#F27818,        108,         92,       202,            4,         240,   6
F13629#F1879 ,        395,        348,       744,           19,         920,  23
F41844#F39590,        206,        179,       386,            5,         480,  12
F50436#F53119,         52,         46,        98,            0,         120,   3
F40449#F32702,        127,        105,       233,            3,         280,   7
F317#F38869  ,        377,        336,       714,           18,         880,  22
F21254#F53448,        101,         89,       191,            5,         240,   6
F18327#F5520 ,        891,        764,      1656,           33,        2040,  51
F21087#F60059,         17,         15,        34,            1,          40,   1
F16904#F7498 ,        257,        223,       482,            8,         600,  15
F11625#F8055 ,        657,        565,      1224,           26,        1520,  38
F5605#F12822 ,       1132,        983,      2117,           43,        2600,  65
F51087#F41223,        171,        155,       327,            8,         400,  10
F9725#F35776 ,         18,         18,        37,            1,          40,   1
F16733#F39355,        106,         92,       199,            4,         240,   6
F58040#F26138,         54,         43,        98,            2,         120,   3
F58035#F37775,         18,         15,        35,            1,          40,   1
F15396#F18164,        449,        379,       829,           19,        1000,  25
F5011#F14740 ,        697,        603,      1302,           29,        1600,  40
F53340#F15636,         37,         31,        68,            2,          80,   2
F38798#F41988,         53,         45,       100,            1,         120,   3
F50257#F48413,         17,         16,        34,            1,          40,   1
F61787#F25623,         53,         43,        97,            0,         120,   3
F4813#F43792 ,         73,         62,       136,            4,         160,   4
F59967#F1502 ,         19,         12,        32,            1,          40,   1
F50231#F6145 ,         88,         80,       169,            5,         200,   5
F55044#F15567,        146,        120,       267,            6,         320,   8
F39314#F14079,        231,        199,       431,           10,         520,  13
F20959#F38281,        226,        199,       426,           11,         520,  13
F37117#F15288,        290,        259,       549,           11,         680,  17
F4281#F1879  ,       1398,       1209,      2608,           60,        3200,  80
F48505#F61957,         68,         61,       130,            1,         160,   4
F19280#F3865 ,        392,        342,       736,           15,         880,  22
F51447#F56744,         50,         45,        96,            2,         120,   3
F44978#F39074,        120,        108,       229,            5,         280,   7
F42725#F19724,         34,         31,        66,            2,          80,   2
F34977#F20632,         19,         16,        37,            1,          40,   1
F45794#F45221,         35,         33,        69,            1,          80,   2
F25204#F51989,        224,        196,       421,            9,         520,  13
F27927#F29908,         21,         15,        38,            1,          40,   1
F4870#F50654 ,        119,        103,       224,            5,         280,   7
F5426#F11836 ,        493,        424,       918,           22,        1120,  28
F22519#F24032,        382,        310,       693,           13,         840,  21
F33849#F44408,        125,        111,       237,            3,         280,   7
F44643#F49995,        163,        136,       300,            5,         360,   9
F58902#F6762 ,         68,         60,       129,            4,         160,   4
F49155#F5001 ,        208,        184,       393,           11,         480,  12
F13736#F30443,        315,        270,       586,            6,         720,  18
F17859#F38434,        156,        135,       293,            9,         360,   9
F47910#F33999,        104,         93,       198,            2,         240,   6
F36586#F25886,        195,        167,       363,            7,         440,  11
F51321#F53872,         18,         16,        35,            1,          40,   1
F49836#F52105,        121,        106,       227,            2,         280,   7
F32097#F8671 ,        241,        212,       454,           13,         560,  14
F42469#F16224,         53,         44,        98,            3,         120,   3
F1587#F4840  ,        858,        725,      1584,           30,        1960,  49
F23433#F40360,        209,        178,       389,            8,         480,  12
F10998#F45202,         71,         60,       132,            4,         160,   4
F55075#F33468,         37,         29,        67,            0,          80,   2
F23964#F63368,         19,         16,        35,            0,          40,   1
F59443#F41913,         19,         16,        36,            0,          40,   1
F52010#F50297,         54,         46,       100,            0,         120,   3
F6361#F16355 ,        859,        745,      1605,           43,        2000,  50
F37867#F48754,         19,         15,        34,            0,          40,   1
F40288#F3848 ,         69,         61,       131,            3,         160,   4
F44584#F35427,         88,         76,       165,            4,         200,   5
F16774#F24052,        582,        511,      1094,           26,        1360,  34
F19489#F9886 ,         16,         15,        31,            0,          40,   1
F51991#F38087,         70,         60,       131,            2,         160,   4
F56786#F46387,         36,         31,        68,            0,          80,   2
F43048#F28135,        193,        168,       362,            3,         440,  11
F19082#F25399,        453,        379,       833,           20,        1040,  26
F31838#F27310,        147,        121,       269,            7,         320,   8
F14949#F45177,         18,         15,        34,            1,          40,   1
F53092#F38297,        168,        148,       316,            7,         400,  10
F51548#F6970 ,         51,         45,        97,            0,         120,   3
F2891#F43779 ,        342,        296,       639,           16,         800,  20
F47564#F35369,        106,         88,       195,            3,         240,   6
F47650#F10005,        120,        103,       224,            6,         280,   7
F42103#F9535 ,        140,        125,       265,            6,         320,   8
F20989#F62555,         18,         15,        34,            1,          40,   1
F21464#F39920,        244,        214,       459,           11,         560,  14
F26176#F45478,        248,        225,       474,            8,         600,  15
F38527#F25441,        293,        248,       543,            7,         680,  17
F26459#F1343 ,         18,         15,        35,            1,          40,   1
F31208#F15499,         19,         16,        36,            1,          40,   1
F51721#F57345,         50,         46,        97,            1,         120,   3
F48521#F43054,        125,        104,       231,            3,         280,   7
F1966#F38632 ,        596,        513,      1111,           22,        1360,  34
F16215#F7991 ,       1074,        923,      2000,           43,        2480,  62
F56580#F58223,         19,         15,        35,            1,          40,   1
F14108#F62844,         17,         17,        35,            1,          40,   1
F62579#F46652,         18,         15,        33,            1,          40,   1
F37060#F48534,        222,        198,       420,            8,         520,  13
F42735#F45932,        126,        107,       234,            6,         280,   7
F50050#F61499,         19,         16,        36,            0,          40,   1
F57239#F30449,         36,         32,        68,            1,          80,   2
F51828#F7235 ,         53,         47,       101,            3,         120,   3
F19787#F62549,         19,         16,        35,            0,          40,   1
F50375#F13157,         55,         44,       100,            2,         120,   3
F13281#F53923,         51,         45,        98,            3,         120,   3
F43802#F15335,        245,        214,       461,           10,         560,  14
F8102#F57964 ,         19,         16,        36,            1,          40,   1
F37902#F36029,        141,        123,       265,            4,         320,   8
F39102#F30516,        108,         91,       200,            0,         240,   6
F30576#F54096,         18,         16,        34,            1,          40,   1
F38628#F19485,         35,         31,        67,            2,          80,   2
F59288#F400  ,         18,         13,        33,            1,          40,   1
F23118#F33812,         19,         16,        36,            0,          40,   1
F30219#F5558 ,        116,        107,       224,            7,         280,   7
F18127#F28977,        204,        164,       369,            9,         440,  11
F14095#F33485,        125,        103,       229,            5,         280,   7
F37750#F14242,        394,        348,       743,           15,         920,  23
F7765#F24727 ,        526,        451,       978,           16,        1200,  30
F50973#F14062,        115,         92,       208,            6,         240,   6
F7554#F32995 ,        192,        165,       358,           10,         440,  11
F48475#F26919,        175,        150,       327,            3,         400,  10
F55420#F54305,         37,         31,        70,            1,          80,   2
F117#F26806  ,        475,        409,       886,           21,        1080,  27
F20694#F20248,        258,        222,       481,           13,         600,  15
F14497#F25627,         16,         14,        31,            1,          40,   1
F4750#F21188 ,         34,         31,        66,            2,          80,   2
F27806#F3506 ,        472,        388,       861,           20,        1000,  25
F50307#F50474,        178,        151,       331,            6,         400,  10
F1408#F6755  ,        600,        517,      1119,           26,        1360,  34
F3365#F18304 ,        656,        552,      1208,           24,        1480,  37
F3771#F22962 ,        333,        284,       618,           11,         760,  19
F33285#F42374,         72,         61,       135,            2,         160,   4
F28930#F56318,         71,         61,       133,            4,         160,   4
F35379#F62882,         17,         15,        34,            0,          40,   1
F59338#F8926 ,         19,         15,        35,            1,          40,   1
F30277#F22942,        284,        238,       523,           15,         640,  16
F6542#F22736 ,        246,        212,       459,           13,         560,  14
F14711#F22118,        214,        185,       400,            5,         480,  12
F31930#F28458,        262,        229,       492,            7,         600,  15
F52747#F23204,         19,         15,        35,            1,          40,   1
F57098#F20499,         54,         46,       102,            3,         120,   3
F2124#F18161 ,        767,        670,      1437,           23,        1760,  44
F7454#F8422  ,       1145,        968,      2114,           44,        2560,  64
F41334#F13408,        273,        230,       505,           13,         600,  15
F34403#F16856,        268,        229,       498,            6,         600,  15
F6039#F11415 ,        950,        815,      1767,           32,        2160,  54
F10349#F15314,        450,        375,       827,           15,        1000,  25
F18844#F6076 ,        615,        534,      1150,           24,        1400,  35
F3688#F19536 ,        681,        601,      1283,           20,        1560,  39
F43291#F8506 ,        231,        197,       429,           10,         520,  13
F4022#F53075 ,         53,         46,       100,            3,         120,   3
F20130#F35492,         94,         76,       171,            3,         200,   5
F61808#F24553,         19,         16,        35,            0,          40,   1
F34112#F60768,        110,         95,       206,            2,         240,   6
F33661#F42817,         19,         15,        35,            0,          40,   1
F12378#F1569 ,       1227,       1061,      2289,           59,        2800,  70
F17128#F28322,        331,        287,       619,           12,         760,  19
F49823#F17059,        242,        196,       440,           11,         520,  13
F43708#F3840 ,         71,         60,       132,            3,         160,   4
F37707#F57283,         18,         14,        33,            1,          40,   1
F11978#F2463 ,        742,        632,      1375,           30,        1680,  42
F25159#F10274,        833,        714,      1548,           38,        1880,  47
F27401#F27689,         35,         31,        67,            1,          80,   2
F55958#F37582,        128,        109,       238,            3,         280,   7
F10882#F39112,        231,        204,       436,            9,         520,  13
F30167#F24244,        429,        365,       795,           13,         960,  24
F53186#F39562,         38,         31,        70,            0,          80,   2
F26375#F56837,         38,         30,        68,            2,          80,   2
F10766#F17503,        239,        212,       452,           10,         560,  14
F31116#F32041,         19,         16,        36,            1,          40,   1
F5051#F56885 ,        159,        138,       297,            8,         360,   9
F45570#F1972 ,         19,         14,        34,            0,          40,   1
F52866#F54751,         52,         47,       100,            0,         120,   3
F23629#F13733,        565,        486,      1052,           21,        1280,  32
F28236#F41407,         72,         64,       137,            2,         160,   4
F7105#F8889  ,        564,        482,      1047,           21,        1280,  32
F48020#F29051,        143,        120,       264,            7,         320,   8
F32860#F37578,        214,        185,       400,            3,         480,  12
F2513#F57244 ,         70,         60,       131,            4,         160,   4
F29624#F48023,         37,         29,        68,            0,          80,   2
F61375#F54461,         35,         32,        69,            1,          80,   2
F54565#F28733,         18,         16,        36,            0,          40,   1
F45884#F27883,        406,        351,       758,            9,         920,  23
F42426#F43442,        303,        260,       565,           12,         680,  17
F5541#F35163 ,        125,        108,       234,            7,         280,   7
F38609#F23396,        602,        522,      1124,           14,        1360,  34
F741#F46923  ,        249,        215,       465,           11,         560,  14
F5005#F43552 ,        428,        359,       789,           12,         960,  24
F14537#F29000,        208,        183,       392,           10,         480,  12
F43050#F4025 ,        286,        242,       530,           10,         640,  16
F11520#F51150,        250,        213,       464,           12,         560,  14
F51813#F26481,         53,         44,        98,            1,         120,   3
F27149#F59267,         54,         45,       100,            1,         120,   3
F28206#F5081 ,        434,        383,       817,           21,        1000,  25
F55470#F5076 ,         71,         60,       132,            3,         160,   4
F62608#F45904,         35,         29,        65,            2,          80,   2
F7020#F27023 ,        594,        516,      1111,           28,        1360,  34
F37065#F45151,        250,        208,       459,            8,         560,  14
F28348#F60427,         38,         30,        69,            1,          80,   2
F21659#F63153,         18,         16,        36,            0,          40,   1
F56626#F46437,         55,         48,       104,            1,         120,   3
F61694#F12895,         21,         16,        37,            0,          40,   1
F39605#F8355 ,        319,        273,       593,           12,         720,  18
F43746#F3016 ,        144,        122,       267,            6,         320,   8
F53737#F20258,         53,         46,       100,            0,         120,   3
F28621#F53639,        146,        120,       267,            4,         320,   8
F20109#F46916,         51,         47,       100,            2,         120,   3
F51253#F9604 ,         82,         78,       161,            2,         200,   5
F27708#F28046,        175,        152,       328,            6,         400,  10
F2281#F36085 ,        104,         93,       198,            5,         240,   6
F68#F60460   ,         20,         14,        36,            1,          40,   1
F10262#F26214,        264,        226,       492,           11,         600,  15
F29104#F18055,        562,        470,      1033,           15,        1240,  31
F62616#F17779,         18,         15,        34,            1,          40,   1
F48893#F980  ,        240,        213,       455,            5,         560,  14
F41103#F6432 ,        408,        341,       750,           11,         920,  23
F19842#F59231,         36,         30,        67,            1,          80,   2
F39461#F47676,        110,         92,       203,            2,         240,   6
F11465#F10507,        985,        863,      1850,           39,        2280,  57
F3675#F14695 ,        983,        856,      1840,           39,        2240,  56
F43339#F31070,        106,         91,       199,            1,         240,   6
F45449#F38464,         73,         64,       137,            4,         160,   4
F12158#F30076,        185,        166,       352,            9,         440,  11
F61286#F33856,         18,         15,        33,            1,          40,   1
F34123#F55492,         89,         76,       166,            1,         200,   5
F6099#F7365  ,        832,        719,      1552,           29,        1880,  47
F29268#F63537,         19,         14,        35,            0,          40,   1
F22486#F55352,         69,         62,       132,            2,         160,   4
F9228#F16879 ,        403,        380,       784,           19,         920,  23
F18311#F6698 ,        319,        269,       590,           12,         720,  18
F25225#F6938 ,        368,        310,       679,           18,         840,  21
F53669#F28325,         89,         78,       169,            3,         200,   5
F45084#F32542,         89,         76,       166,            3,         200,   5
F54637#F6298 ,        178,        154,       333,            9,         400,  10
F61119#F4187 ,         86,         76,       164,            4,         200,   5
F43074#F47700,        106,         94,       202,            2,         240,   6
F2851#F42684 ,        314,        268,       583,           16,         720,  18
F18027#F31501,         37,         28,        66,            2,          80,   2
F12160#F53496,        105,         92,       199,            6,         240,   6
F23387#F23068,        630,        542,      1174,           19,        1440,  36
F2701#F18399 ,        716,        602,      1319,           31,        1640,  41
F32587#F49581,         51,         46,        99,            1,         120,   3
F39505#F10971,        407,        346,       754,           18,         920,  23
F16651#F14381,        813,        699,      1514,           35,        1840,  46
F1719#F9243  ,       1035,        897,      1934,           39,        2400,  60
F40467#F1190 ,        247,        212,       461,            7,         560,  14
F33075#F45323,        172,        157,       330,            2,         400,  10
F1086#F6308  ,        542,        469,      1012,           20,        1240,  31
F52185#F45197,         55,         46,       103,            0,         120,   3
F59269#F48279,         18,         15,        34,            1,          40,   1
F6998#F22019 ,       1015,        863,      1879,           33,        2320,  58
F36550#F46211,         74,         62,       137,            4,         160,   4
F5333#F51692 ,         19,         15,        35,            0,          40,   1
F45321#F28202,        160,        137,       298,            3,         360,   9
F36747#F34537,        107,         88,       196,            3,         240,   6
F4102#F10268 ,        497,        424,       922,           19,        1120,  28
F22755#F12219,        648,        578,      1227,           20,        1520,  38
F47185#F58604,         19,         15,        36,            1,          40,   1
F62933#F40506,         18,         15,        34,            1,          40,   1
F46686#F5002 ,        358,        291,       649,           12,         760,  19
F41343#F13104,        278,        225,       504,           13,         600,  15
F51540#F22970,        140,        120,       261,            3,         320,   8
F56808#F39934,         19,         15,        35,            0,          40,   1
F30512#F11521,        157,        134,       292,            7,         360,   9
F6227#F37806 ,        155,        137,       294,            6,         360,   9
F25566#F38729,         20,         16,        37,            1,          40,   1
F11642#F19041,         18,         13,        32,            1,          40,   1
F54849#F16136,         21,         16,        38,            0,          40,   1
F8653#F58156 ,         82,         73,       156,            5,         200,   5
F51839#F31009,         17,         16,        33,            0,          40,   1
F62964#F48715,         17,         14,        32,            0,          40,   1
F9268#F55734 ,        138,        119,       257,            6,         320,   8
F40929#F22171,        249,        210,       460,           11,         560,  14
F29645#F19806,         19,         19,        39,            1,          40,   1
F26434#F38919,        192,        165,       358,            6,         440,  11
F7407#F35373 ,         18,         16,        35,            1,          40,   1
F29281#F8260 ,        159,        136,       296,            9,         360,   9
