keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize, w1
F41800#F22473,        638,        711,      1369,            0,        1400,   35
F33746#F23605,        277,        209,       487,            0,         560,   14
F50542#F24824,         73,         63,       138,            0,         160,    4
F28036#F13852,       2055,       1533,      3611,            0,        3800,   95
F59044#F23571,        112,         82,       196,            0,         160,    4
F40782#F22566,        129,        104,       235,            0,         200,    5
F39751#F25312,         56,         33,        90,            0,          80,    2
F13664#F5675 ,       3656,       3433,      7109,            0,        6920,  173
F23244#F52991,        187,        142,       348,            0,         360,    9
F54135#F45471,        129,        105,       235,            0,         280,    7
F46650#F48765,        246,        179,       427,            0,         480,   12
F17860#F20917,       1979,       1957,      3956,            0,        4080,  102
F15548#F36720,        131,         99,       231,            0,         240,    6
F13456#F7466 ,       4708,       3729,      8456,            1,        9760,  244
F63263#F9303 ,         40,         24,        66,            0,          40,    1
F22294#F45407,        519,        352,       873,            0,         920,   23
F25994#F61924,         39,         21,        62,            0,          40,    1
F11538#F30424,        966,        681,      1648,            0,        1760,   44
F789#F13260  ,       3347,       2754,      6103,            0,        6840,  171
F24504#F22388,        181,        172,       355,            0,         280,    7
F8043#F21441 ,       1671,       1200,      2887,            0,        3000,   75
F24055#F56142,         32,         17,        51,            0,          40,    1
F13096#F5112 ,       4889,       3634,      8540,            0,        9080,  227
F61622#F30423,         27,         17,        45,            0,          40,    1
F13929#F29974,         87,         65,       154,            0,         160,    4
F2164#F27095 ,        523,        397,       921,            0,        1000,   25
F24699#F40274,        636,        464,      1112,            0,        1160,   29
F8338#F15187 ,       7830,       6525,     14380,            0,       14560,  364
F13683#F22982,       2241,       1628,      3872,            0,        3840,   96
F58736#F51541,         73,         49,       123,            0,         120,    3
F42967#F4575 ,        375,        419,       796,            0,         560,   14
F56352#F29439,         31,         18,        51,            0,          40,    1
F51153#F1510 ,        531,        322,       854,            0,         800,   20
F28386#F56126,        119,         79,       200,            0,         200,    5
F13853#F1750 ,       1282,        905,      2189,            1,        2120,   53
F45288#F56532,        392,        273,       667,            0,         680,   17
F61245#F62464,         32,         17,        51,            0,          40,    1
F2676#F58562 ,         71,         49,       121,            0,         120,    3
F8148#F48172 ,        232,        173,       406,            0,         440,   11
F50296#F39375,        459,        325,       785,            0,         800,   20
F48065#F33296,         71,         49,       121,            0,         120,    3
F61158#F1621 ,         24,         16,        41,            0,          40,    1
F10589#F40937,        622,        414,      1038,            0,        1040,   26
F30450#F33264,         34,         18,        53,            0,          40,    1
F9094#F23375 ,       1831,       1393,      3226,            0,        3480,   87
F21911#F63172,         31,         24,        56,            0,          40,    1
F2273#F25824 ,       1306,        988,      2296,            0,        2440,   61
F19773#F48342,        262,        195,       457,            0,         480,   12
F37346#F56351,         44,         32,        77,            0,          80,    2
F1369#F44212 ,         21,         16,        38,            0,          40,    1
F29520#F7691 ,         20,         16,        37,            0,          40,    1
F57524#F25531,         22,         18,        42,            0,          40,    1
F15195#F26748,       2767,       1884,      4653,            0,        4480,  112
F56319#F63656,         33,         21,        56,            0,          40,    1
F12800#F33265,         24,         16,        42,            0,          40,    1
F3709#F44661 ,        601,        440,      1042,            0,        1080,   27
F57344#F10361,        186,        128,       316,            0,         320,    8
F20555#F44086,        167,        109,       278,            1,         280,    7
F24754#F23172,       2245,       1648,      3900,            0,        4080,  102
F6509#F6860  ,       5032,       3562,      8610,            0,        8880,  222
F16393#F21911,       2311,       1462,      3774,            0,        3720,   93
F6806#F27085 ,         69,         49,       120,            0,         120,    3
F13665#F51673,         25,         16,        42,            0,          40,    1
F43756#F12114,        301,        236,       539,            0,         600,   15
F35589#F61753,         24,         17,        42,            0,          40,    1
F17478#F10040,       3410,       2765,      6177,            0,        6560,  164
F26052#F29467,        900,        597,      1499,            0,        1480,   37
F10826#F19437,        455,        334,       790,            0,         840,   21
F13629#F35017,         46,         33,        80,            0,          80,    2
F16127#F43345,        547,        428,       977,            0,        1080,   27
F5070#F5679  ,       4075,       2935,      7012,            0,        7280,  182
F45902#F50366,        211,        153,       365,            0,         360,    9
F7948#F24551 ,       2121,       1540,      3675,            0,        3880,   97
F37278#F63265,         27,         15,        43,            0,          40,    1
F46630#F19402,        265,        210,       476,            0,         520,   13
F60778#F37053,         87,         64,       153,            0,         160,    4
F4859#F5455  ,       2343,       1714,      4059,            0,        4280,  107
F11950#F48635,        415,        286,       703,            0,         680,   17
F17557#F35400,         73,         49,       123,            0,         120,    3
F1287#F19050 ,       4056,       3009,      7066,            0,        7520,  188
F7696#F41610 ,        176,        128,       306,            0,         200,    5
F16335#F2744 ,       3645,       2660,      6320,            0,        6320,  158
F8106#F15384 ,       3932,       2945,      6879,            0,        7280,  182
F19821#F58465,         33,         18,        52,            0,          40,    1
F10407#F48016,        206,        151,       358,            0,         360,    9
F14712#F41813,        390,        283,       674,            0,         680,   17
F41270#F57368,        196,        144,       342,            0,         360,    9
F46301#F29640,        110,         86,       198,            0,         200,    5
F9547#F50137 ,        169,        125,       297,            0,         320,    8
F30097#F17556,         22,         16,        39,            0,          40,    1
F4784#F19703 ,       2489,       1806,      4296,            1,        4480,  112
F10919#F9077 ,       1870,       1221,      3094,            0,        3040,   76
F58775#F29139,         31,         17,        49,            0,          40,    1
F26280#F13457,       1591,       1069,      2667,            0,        2680,   67
F59680#F45072,         32,         17,        50,            0,          40,    1
F3376#F28728 ,       1024,        798,      1824,            1,        1960,   49
F18419#F40682,        838,        598,      1438,            0,        1400,   35
F4450#F53724 ,         32,         20,        53,            0,          40,    1
F55921#F16612,         88,         71,       160,            0,         120,    3
F54888#F15169,        115,         90,       207,            0,         160,    4
F30877#F59645,         66,         48,       116,            0,          80,    2
F26207#F62660,         29,         23,        54,            0,          40,    1
F53294#F45563,        138,        119,       258,            0,         200,    5
F22473#F2256 ,       1242,        849,      2094,            0,        2160,   54
F5292#F32116 ,         27,         17,        45,            0,          40,    1
F43606#F28999,        309,        240,       550,            0,         640,   16
F51577#F30826,         38,         30,        70,            0,          80,    2
F30835#F17146,        188,        137,       326,            0,         360,    9
F40081#F1589 ,        575,        478,      1055,            0,        1240,   31
F2723#F38030 ,       2012,       1655,      3669,            2,        4360,  109
F32941#F13810,         87,         61,       150,            0,         160,    4
F42158#F32772,         21,         16,        38,            0,          40,    1
F48472#F737  ,        241,        183,       425,            0,         480,   12
F43701#F62624,         19,         15,        35,            0,          40,    1
F27127#F16795,        680,        577,      1260,            0,        1480,   37
F14461#F37121,        674,        549,      1224,            0,        1440,   36
F51844#F20991,        528,        415,       945,            0,        1080,   27
F58208#F11269,         32,         18,        51,            0,          40,    1
F27158#F35900,         41,         33,        75,            0,          80,    2
F6702#F40719 ,        555,        419,       976,            0,        1080,   27
F8576#F29016 ,        516,        424,       942,            0,        1080,   27
F18181#F53998,         30,         24,        55,            0,          40,    1
F51685#F60433,        128,         95,       224,            0,         240,    6
F41386#F5654 ,       1223,        972,      2197,            0,        2480,   62
F57845#F44970,         56,         35,        93,            0,          80,    2
F48153#F4495 ,        336,        261,       600,            0,         680,   17
F8783#F60477 ,         84,         52,       137,            1,         120,    3
F12803#F31530,       2116,       1475,      3592,            0,        3640,   91
F11466#F14017,        581,        407,       990,            1,        1000,   25
F15444#F2216 ,       5263,       3642,      8926,            0,        9520,  238
F29316#F16772,         33,         19,        53,            0,          40,    1
F39635#F62485,         30,         21,        52,            0,          40,    1
F9223#F49033 ,        944,        643,      1588,            0,        1560,   39
F1686#F61899 ,         32,         17,        50,            0,          40,    1
F59551#F50526,         38,         30,        70,            0,          80,    2
F49479#F23598,        378,        241,       620,            0,         600,   15
F33434#F3368 ,         32,         22,        55,            0,          40,    1
F21303#F44300,        113,         83,       197,            0,         200,    5
F51282#F14005,         79,         47,       127,            0,         120,    3
F8853#F60112 ,         47,         32,        80,            0,          80,    2
F38328#F24129,        855,        569,      1426,            0,        1400,   35
F31427#F30798,        735,        469,      1205,            0,        1240,   31
F34727#F14422,         32,         18,        51,            0,          40,    1
F52825#F7704 ,        133,        117,       251,            0,         240,    6
F333#F450    ,      15763,      11766,     27549,            0,       28720,  718
F33268#F31000,         44,         24,        69,            0,          40,    1
F52083#F32044,         92,         68,       165,            0,         120,    3
F30056#F18963,        494,        410,       906,            0,         680,   17
F59560#F13581,         59,         46,       108,            0,          80,    2
F23283#F7907 ,       2949,       2227,      5177,            0,        5520,  138
F48211#F27143,        177,        126,       304,            0,         160,    4
F36578#F40079,        283,        209,       495,            0,         320,    8
F3966#F47815 ,        120,         96,       217,            0,         240,    6
F34847#F30032,        396,        290,       688,            0,         760,   19
F30589#F12721,        161,        125,       288,            0,         320,    8
F37668#F28604,         83,         64,       147,            0,         160,    4
F1456#F10582 ,        906,        680,      1588,            0,        1800,   45
F11889#F56019,        175,        130,       306,            0,         320,    8
F34042#F41183,        152,        113,       267,            0,         280,    7
F14238#F54529,        163,         96,       260,            0,         240,    6
F18505#F40211,        486,        533,      1020,            0,         720,   18
F896#F41443  ,         95,         69,       165,            0,         160,    4
F61154#F22473,         23,         17,        41,            0,          40,    1
F42255#F26583,         47,         33,        81,            0,          80,    2
F24440#F18070,       1039,        657,      1697,            0,        1720,   43
F45491#F47597,        115,         97,       214,            0,         240,    6
F61727#F19463,         35,         33,        69,            0,          80,    2
F2716#F40630 ,        846,        601,      1449,            0,        1560,   39
F6428#F45092 ,        387,        337,       726,            0,         600,   15
F35604#F37232,         27,         22,        50,            0,          40,    1
F48391#F9448 ,        348,        198,       547,            0,         520,   13
F44278#F51755,        172,        118,       291,            0,         320,    8
F14968#F8172 ,       3268,       2083,      5357,            0,        5400,  135
F48416#F17827,        530,        386,       918,            0,         960,   24
F62365#F26533,         43,         30,        75,            0,          80,    2
F5960#F36393 ,        294,        230,       524,            0,         560,   14
F26166#F6811 ,        775,        574,      1350,            1,        1440,   36
F62972#F31143,         33,         22,        56,            0,          40,    1
F60295#F59179,         54,         44,       100,            0,          80,    2
F63510#F25579,         29,         21,        51,            0,          40,    1
F29258#F12342,        689,        387,      1078,            0,        1000,   25
F23269#F15411,       1830,       1106,      2938,            0,        2880,   72
F3258#F41479 ,        626,        465,      1093,            0,        1160,   29
F16407#F4842 ,       1557,       1135,      2693,            0,        2760,   69
F44945#F38369,        397,        315,       714,            0,         800,   20
F2176#F60523 ,         21,         16,        39,            0,          40,    1
F12239#F40834,        936,        627,      1564,            0,        1600,   40
F40564#F21801,        733,        519,      1254,            0,        1320,   33
F42670#F19712,        327,        247,       575,            0,         640,   16
F46579#F1658 ,        164,        130,       295,            0,         320,    8
F10457#F16336,       3643,       2140,      5784,            0,        5560,  139
F35298#F25575,         46,         31,        79,            0,          40,    1
F18316#F3005 ,       5897,       4070,      9968,            0,       10560,  264
F4357#F22586 ,        741,        586,      1328,            0,        1080,   27
F475#F25417  ,       1988,       1632,      3621,            0,        3000,   75
F5430#F8573  ,       4270,       2685,      6969,            0,        6960,  174
F55012#F57640,         60,         44,       106,            0,          80,    2
F25417#F53408,         83,         67,       152,            0,         120,    3
F13862#F25353,       2907,       2259,      5168,            0,        4480,  112
F59825#F62385,         28,         22,        52,            0,          40,    1
F12816#F32904,         29,         21,        51,            0,          40,    1
F49498#F20688,        498,        465,       965,            0,         760,   19
F53071#F46029,        101,         49,       151,            0,         120,    3
F27376#F55535,        108,         47,       156,            0,         120,    3
F4245#F6902  ,       3203,       2132,      5337,            0,        5160,  129
F12751#F50340,         85,         46,       132,            0,         120,    3
F51934#F48110,        143,        112,       257,            0,         280,    7
F52522#F5823 ,        296,        228,       526,            0,         600,   15
F52297#F21093,         20,         16,        37,            0,          40,    1
F11693#F42785,        170,        141,       312,            0,         360,    9
F17070#F53264,         21,         16,        38,            0,          40,    1
F19898#F53902,        137,        111,       249,            0,         280,    7
F35891#F62133,         21,         16,        38,            0,          40,    1
F31249#F18437,         40,         33,        74,            0,          80,    2
F63429#F51367,         22,         16,        39,            0,          40,    1
F6746#F39505 ,        824,        599,      1424,            0,        1560,   39
F6696#F56346 ,         29,         17,        48,            0,          40,    1
F26013#F42504,         44,         36,        83,            0,          80,    2
F23409#F44655,       1088,        736,      1826,            0,        1920,   48
F25997#F32144,         29,         16,        46,            0,          40,    1
F40243#F20417,       1154,        892,      2048,            1,        2360,   59
F55543#F21214,         25,         16,        42,            0,          40,    1
F41939#F16108,        301,        247,       550,            0,         640,   16
F39471#F17491,         21,         17,        39,            0,          40,    1
F16095#F29439,        783,        594,      1378,            0,        1560,   39
F61891#F9738 ,         20,         16,        37,            0,          40,    1
F34087#F60292,        147,        128,       278,            0,         320,    8
F13702#F33652,         19,         15,        35,            0,          40,    1
F42350#F41836,         37,         31,        69,            0,          80,    2
F49019#F35865,         17,         15,        33,            0,          40,    1
F26286#F24914,         16,         16,        33,            0,          40,    1
F25841#F28266,        326,        281,       609,            0,         720,   18
F14971#F38271,        549,        460,      1011,            0,        1200,   30
F16849#F1107 ,       3702,       2503,      6207,            1,        6360,  159
F53226#F10996,         78,         62,       142,            0,         160,    4
F59611#F42984,         39,         32,        72,            0,          80,    2
F934#F52141  ,         21,         15,        37,            0,          40,    1
F38436#F34919,         43,         32,        76,            0,          80,    2
F22626#F56762,         75,         65,       141,            0,         160,    4
F37646#F57185,         41,         32,        74,            0,          80,    2
F31684#F47941,         21,         17,        40,            0,          40,    1
F41520#F35895,         22,         15,        38,            0,          40,    1
F6186#F35185 ,        188,        159,       349,            0,         400,   10
F61018#F1276 ,         22,         16,        39,            0,          40,    1
F14298#F45986,        175,        143,       320,            0,         360,    9
F58052#F1579 ,         82,         65,       148,            0,         160,    4
F40765#F19084,        889,        619,      1509,            0,        1560,   39
F62581#F31554,         21,         17,        39,            0,          40,    1
F62571#F62913,         20,         16,        37,            0,          40,    1
F711#F42708  ,        453,        360,       814,            0,         920,   23
F27100#F55589,         23,         17,        40,            0,          40,    1
F60366#F51295,         22,         16,        39,            0,          40,    1
F22757#F2100 ,       1780,       1439,      3221,            0,        3720,   93
F30998#F48053,        581,        335,       918,            0,         520,   13
F15726#F9675 ,       1392,        984,      2377,            0,        2440,   61
F54383#F54612,         51,         34,        85,            0,          80,    2
F61143#F46492,         90,         64,       156,            0,         160,    4
F12872#F7295 ,       1161,        906,      2068,            0,        2320,   58
F51737#F41293,         63,         47,       111,            0,         120,    3
F10537#F57251,         62,         47,       111,            0,         120,    3
F28161#F31599,        256,        196,       453,            0,         520,   13
F51845#F37815,         38,         32,        71,            0,          80,    2
F5457#F37649 ,       1242,       1011,      2255,            0,        2600,   65
F17475#F4147 ,       5098,       4177,      9277,            0,       10240,  256
F55782#F47126,        145,        100,       246,            0,         240,    6
F11246#F25643,        781,        570,      1353,            0,        1400,   35
F60708#F5533 ,         48,         33,        82,            0,          80,    2
F47223#F24252,        110,         83,       195,            0,         200,    5
F7193#F62886 ,         23,         17,        41,            0,          40,    1
F28280#F10212,       1024,        785,      1812,            0,        1680,   42
F63020#F16876,         24,         17,        42,            0,          40,    1
F9471#F27801 ,         23,         17,        41,            0,          40,    1
F21617#F43450,        594,        461,      1056,            0,        1160,   29
F9326#F17757 ,       3526,       2520,      6047,            0,        6160,  154
F60661#F3026 ,         33,         17,        52,            0,          40,    1
F27892#F5777 ,       1233,        572,      1807,            0,        1440,   36
F6385#F21954 ,        401,        308,       710,            0,         760,   19
F18160#F13802,       1479,       1154,      2636,            0,        2880,   72
F27350#F4204 ,         87,         66,       154,            0,         160,    4
F13303#F24313,        463,        337,       801,            0,         840,   21
F60863#F45421,         23,         16,        41,            0,          40,    1
F62500#F28045,         23,         17,        41,            0,          40,    1
F44119#F49658,        109,         81,       192,            0,         200,    5
F2805#F48616 ,         23,         16,        40,            0,          40,    1
F24628#F55094,        190,        148,       339,            0,         360,    9
F55659#F4612 ,        233,        181,       417,            0,         440,   11
F26362#F40509,        107,         82,       190,            0,         200,    5
F16180#F6797 ,       1775,       1401,      3178,            0,        3400,   85
F15918#F45357,        559,        431,       991,            0,        1040,   26
F27623#F34203,        175,        132,       308,            0,         320,    8
F50682#F30191,        172,        130,       303,            0,         320,    8
F52401#F15236,         23,         16,        41,            0,          40,    1
F43749#F29981,        161,        116,       277,            0,         280,    7
F61512#F44747,         22,         17,        40,            0,          40,    1
F3091#F3721  ,       5416,       4060,      9496,            0,        9880,  247
F58278#F28598,         45,         31,        77,            0,          40,    1
F2565#F20254 ,       1494,        749,      2245,            1,        1880,   47
F58721#F38587,         97,         59,       158,            0,         160,    4
F2997#F16861 ,       1843,       1409,      3253,            0,        3560,   89
F30399#F39644,        904,        696,      1601,            1,        1760,   44
F28978#F57938,         44,         32,        78,            0,          80,    2
F18992#F36401,       1824,       1405,      3230,            0,        3520,   88
F28472#F23513,        307,        227,       536,            0,         560,   14
F29716#F14577,       1449,       1047,      2499,            0,        2520,   63
F9263#F20572 ,        542,        387,       931,            0,         960,   24
F20099#F42009,        835,        544,      1381,            0,        1320,   33
F25958#F30289,        524,        351,       876,            0,         840,   21
F44588#F61422,         27,         16,        44,            0,          40,    1
F11712#F10184,       8849,       5843,     14707,            0,       14080,  352
F19487#F11817,       3757,       2445,      6204,            0,        5880,  147
F24642#F58410,         27,         16,        44,            0,          40,    1
F21730#F16801,        207,        135,       343,            0,         320,    8
F51389#F23235,         54,         33,        88,            0,          80,    2
F8396#F32076 ,         28,         18,        47,            0,          40,    1
F46444#F39738,         78,         50,       129,            0,         120,    3
F14810#F42915,         79,         51,       132,            0,         120,    3
F62880#F31708,         27,         17,        45,            0,          40,    1
F37282#F12012,       1367,        913,      2282,            0,        2200,   55
F63375#F32354,         25,         18,        43,            0,          40,    1
F17508#F19939,       3070,       2123,      5195,            0,        5040,  126
F30969#F4861 ,        575,        385,       962,            0,         920,   23
F46729#F11637,        197,        133,       331,            0,         320,    8
F58716#F45690,         26,         17,        45,            0,          40,    1
F23509#F63312,         26,         16,        44,            0,          40,    1
F11250#F51766,         25,         16,        42,            0,          40,    1
F14497#F38232,       1750,       1194,      2945,            0,        2880,   72
F39633#F20259,        276,        185,       463,            0,         440,   11
F8305#F48584 ,        250,        164,       415,            0,         400,   10
F40768#F36192,         75,         49,       125,            0,         120,    3
F44537#F30742,       1030,        679,      1710,            0,        1640,   41
F43077#F34549,        353,        238,       593,            0,         560,   14
F46222#F21757,        644,        433,      1079,            0,        1040,   26
F5337#F60156 ,         27,         17,        44,            0,          40,    1
F25307#F30937,        622,        407,      1031,            0,         960,   24
F35650#F62029,         27,         17,        45,            0,          40,    1
F25252#F6323 ,       2537,       1720,      4259,            1,        4160,  104
F5905#F26293 ,        993,        659,      1654,            0,        1560,   39
F38712#F6875 ,       3082,       2039,      5122,            0,        4920,  123
F4934#F18202 ,       5124,       4568,      9694,            0,        8200,  205
F57611#F20058,        259,        183,       444,            0,         320,    8
F17406#F20654,       2235,       1540,      3776,            0,        2640,   66
F3079#F20278 ,       6336,       3684,     10039,            1,        8800,  220
F60900#F30404,         52,         34,        88,            0,          80,    2
F5991#F9802  ,       2002,       1301,      3324,            0,        3120,   78
F12183#F45840,        738,        481,      1220,            0,        1160,   29
F27946#F58983,         53,         35,        89,            0,          80,    2
F21833#F24317,         98,         68,       167,            0,         160,    4
F10331#F53175,         52,         34,        87,            0,          80,    2
F8039#F52148 ,        250,        165,       416,            0,         400,   10
F23448#F44816,       1415,       1029,      2446,            0,        2400,   60
F25690#F46036,        459,        299,       759,            0,         720,   18
F18236#F39043,       1288,        861,      2150,            0,        2080,   52
F14353#F43712,        826,        549,      1377,            0,        1320,   33
F9410#F29752 ,         25,         18,        45,            0,          40,    1
F20591#F62072,         27,         15,        43,            0,          40,    1
F26893#F34334,        203,        135,       339,            0,         320,    8
F13187#F24376,       2898,       1968,      4868,            0,        4680,  117
F32120#F39799,        210,        132,       343,            0,         320,    8
F15726#F29406,       1811,       1212,      3025,            0,        2920,   73
F59238#F18674,        104,         68,       173,            0,         160,    4
F53191#F29602,        178,        119,       299,            0,         280,    7
F9632#F16844 ,       6327,       4335,     10663,            1,       10240,  256
F14074#F12332,       2040,       1394,      3435,            0,        3320,   83
F62084#F18597,         29,         19,        49,            0,          40,    1
F24009#F3472 ,         99,         68,       168,            0,         160,    4
F34382#F6876 ,        129,         85,       215,            0,         200,    5
F33604#F40964,         27,         16,        45,            0,          40,    1
F15980#F39096,       1121,        758,      1881,            0,        1800,   45
F50174#F29134,        278,        184,       463,            0,         440,   11
F10#F29717   ,        475,        314,       791,            0,         760,   19
F51209#F52539,        124,         85,       211,            0,         200,    5
F52740#F23256,        424,        289,       715,            0,         680,   17
F61232#F53589,        110,         69,       181,            0,         160,    4
F28409#F45479,        352,        236,       590,            0,         560,   14
F3474#F5264  ,       4674,       3136,      7812,            2,        7480,  187
F33996#F40177,        329,        221,       552,            0,         520,   13
F56626#F28361,         75,         50,       126,            0,         120,    3
F19168#F51252,        319,        216,       536,            0,         520,   13
F5402#F17001 ,       6253,       4154,     10426,            0,        9920,  248
F27230#F48636,         28,         16,        46,            0,          40,    1
F60770#F37124,         53,         31,        86,            0,          80,    2
F31060#F30523,        811,        533,      1347,            0,        1320,   33
F17384#F11913,       1324,        879,      2205,            0,        2160,   54
F12166#F43046,        697,        455,      1153,            0,        1120,   28
F19806#F3285 ,       8556,       5898,     14456,            2,       13760,  344
F18492#F38048,         97,         70,       169,            0,         160,    4
F17517#F29195,        477,        368,       846,            0,         840,   21
F42668#F20940,        748,        573,      1324,            0,        1320,   33
F63149#F34335,         24,         17,        42,            0,          40,    1
F28336#F51797,         50,         35,        85,            0,          80,    2
F16142#F34572,        164,        119,       285,            0,         280,    7
F61993#F25671,         23,         16,        40,            0,          40,    1
F61882#F59135,         23,         18,        43,            0,          40,    1
F38680#F21875,        448,        329,       778,            0,         760,   19
F58041#F59201,         92,         68,       161,            0,         160,    4
F30404#F39182,         49,         38,        89,            0,          80,    2
F20422#F17744,       1834,       1407,      3243,            0,        3200,   80
F60506#F33800,         27,         16,        44,            0,          40,    1
F30280#F19481,        372,        281,       653,            1,         640,   16
F56681#F35723,         25,         17,        43,            0,          40,    1
F51510#F24389,        188,        138,       327,            0,         320,    8
F26914#F8099 ,         25,         20,        45,            0,          40,    1
F41864#F931  ,        404,        305,       710,            1,         720,   18
F34797#F7845 ,        253,        192,       446,            0,         440,   11
F14864#F7369 ,       7546,       5726,     13274,            1,       13160,  329
F44371#F22999,        115,         88,       205,            0,         200,    5
F23643#F57370,         70,         56,       127,            0,         120,    3
F52771#F58899,         47,         33,        81,            0,          80,    2
F54939#F48379,         98,         70,       169,            0,         160,    4
F23107#F24492,       1630,       1246,      2893,            0,        2880,   72
F4542#F11353 ,       5766,       4452,     10237,            1,       10200,  255
F33445#F39720,         27,         18,        46,            0,          40,    1
F38261#F56484,         71,         54,       126,            0,         120,    3
F9500#F44388 ,        884,        663,      1549,            0,        1560,   39
