keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize, w1
F61245#F62464,         17,         15,        33,            0,          40,   1
F2676#F58562 ,         56,         44,       100,            1,         120,   3
F8148#F48172 ,         52,         42,        94,            3,         120,   3
F50296#F39375,        234,        208,       442,            7,         560,  14
F48065#F33296,         56,         45,       102,            0,         120,   3
F61158#F1621 ,         20,         15,        35,            1,          40,   1
F10589#F40937,        279,        235,       515,           12,         640,  16
F30450#F33264,         20,         14,        35,            0,          40,   1
F9094#F23375 ,        685,        562,      1248,           30,        1560,  39
F21911#F63172,         17,         15,        33,            1,          40,   1
F2273#F25824 ,        463,        397,       861,           21,        1080,  27
F19773#F48342,        169,        146,       316,            8,         400,  10
F37346#F56351,         34,         32,        67,            1,          80,   2
F1369#F44212 ,         17,         14,        32,            1,          40,   1
F29520#F7691 ,         18,         15,        34,            1,          40,   1
F57524#F25531,         18,         15,        33,            1,          40,   1
F15195#F26748,        345,        290,       636,           14,         800,  20
F56319#F63656,         17,         15,        33,            0,          40,   1
F12800#F33265,         18,         15,        34,            1,          40,   1
F3709#F44661 ,        222,        192,       415,            9,         520,  13
F57344#F10361,        117,        102,       220,            7,         280,   7
F20555#F44086,         86,         75,       162,            5,         200,   5
F24754#F23172,        603,        501,      1106,           15,        1360,  34
F6509#F6860  ,        857,        736,      1594,           36,        2000,  50
F16393#F21911,        540,        472,      1012,           21,        1280,  32
F6806#F27085 ,         52,         44,        97,            3,         120,   3
F13665#F51673,         21,         13,        35,            0,          40,   1
F43756#F12114,        182,        145,       328,            8,         400,  10
F35589#F61753,         19,         16,        36,            1,          40,   1
F17478#F10040,        907,        749,      1657,           31,        2080,  52
F26052#F29467,        335,        297,       633,           13,         800,  20
F10826#F19437,        227,        195,       423,           10,         520,  13
F13629#F35017,         32,         29,        62,            1,          80,   2
F16127#F43345,        235,        203,       439,           13,         560,  14
F5070#F5679  ,        638,        545,      1185,           22,        1480,  37
F45902#F50366,        128,        103,       233,            5,         280,   7
F7948#F24551 ,        577,        480,      1058,           24,        1320,  33
F37278#F63265,         18,         13,        32,            0,          40,   1
F46630#F19402,        166,        129,       295,            9,         360,   9
F60778#F37053,         73,         58,       132,            3,         160,   4
F4859#F5455  ,        508,        420,       930,           21,        1160,  29
F11950#F48635,        196,        162,       359,           10,         440,  11
F17557#F35400,         36,         29,        66,            1,          80,   2
F1287#F19050 ,        626,        559,      1185,           28,        1520,  38
F7696#F41610 ,         82,         76,       158,            4,         200,   5
F16335#F2744 ,        753,        642,      1396,           33,        1760,  44
F8106#F15384 ,        788,        692,      1481,           31,        1880,  47
F19821#F58465,         18,         16,        34,            0,          40,   1
F10407#F48016,        130,        116,       247,            7,         320,   8
F14712#F41813,        120,        111,       232,            6,         280,   7
F41270#F57368,         89,         73,       163,            2,         200,   5
F46301#F29640,         87,         71,       158,            0,         200,   5
F9547#F50137 ,        117,        101,       219,            2,         280,   7
F30097#F17556,         16,         14,        31,            0,          40,   1
F4784#F19703 ,        684,        586,      1271,           22,        1600,  40
F10919#F9077 ,        390,        336,       728,           13,         920,  23
F58775#F29139,         18,         15,        34,            1,          40,   1
F26280#F13457,        460,        400,       861,           22,        1080,  27
F59680#F45072,         19,         16,        35,            1,          40,   1
F3376#F28728 ,        422,        375,       798,           16,        1000,  25
F18419#F40682,        229,        188,       418,           12,         520,  13
F4450#F53724 ,         18,         16,        34,            0,          40,   1
F55921#F16612,         50,         44,        95,            2,         120,   3
F54888#F15169,         55,         45,       101,            3,         120,   3
F30877#F59645,         20,         15,        36,            0,          40,   1
F26207#F62660,         20,         13,        34,            1,          40,   1
F53294#F45563,         88,         71,       159,            4,         200,   5
F22473#F2256 ,        405,        349,       755,           17,         960,  24
F5292#F32116 ,         18,         14,        33,            1,          40,   1
F43606#F28999,        168,        150,       319,            3,         400,  10
F51577#F30826,         18,         15,        34,            0,          40,   1
F30835#F17146,        119,        108,       228,            5,         280,   7
F40081#F1589 ,        277,        235,       513,           12,         640,  16
F2723#F38030 ,        438,        359,       799,           20,        1000,  25
F32941#F13810,         52,         40,        93,            3,         120,   3
F42158#F32772,         18,         16,        35,            0,          40,   1
F48472#F737  ,        167,        147,       315,            9,         400,  10
F43701#F62624,         17,         15,        33,            0,          40,   1
F27127#F16795,        358,        317,       676,           14,         840,  21
F14461#F37121,        347,        292,       640,           17,         800,  20
F51844#F20991,        230,        195,       426,            7,         520,  13
F58208#F11269,         20,         14,        35,            1,          40,   1
F27158#F35900,         36,         31,        68,            1,          80,   2
F6702#F40719 ,        291,        250,       542,            8,         680,  17
F8576#F29016 ,        335,        276,       612,           13,         760,  19
F18181#F53998,         20,         16,        36,            1,          40,   1
F51685#F60433,         73,         59,       133,            1,         160,   4
F41386#F5654 ,        401,        345,       747,           12,         920,  23
F57845#F44970,         36,         27,        65,            1,          80,   2
F48153#F4495 ,        167,        158,       326,           10,         400,  10
F8783#F60477 ,         42,         32,        75,            2,          80,   2
F12803#F31530,        533,        448,       982,           15,        1200,  30
F11466#F14017,        138,        125,       264,            4,         320,   8
F15444#F2216 ,       1008,        872,      1881,           35,        2360,  59
F29316#F16772,         19,         15,        35,            0,          40,   1
F39635#F62485,         17,         17,        36,            1,          40,   1
F9223#F49033 ,        346,        294,       641,           14,         800,  20
F1686#F61899 ,         16,         14,        31,            1,          40,   1
F59551#F50526,         34,         31,        66,            1,          80,   2
F49479#F23598,        151,        139,       290,            4,         360,   9
F33434#F3368 ,         17,         14,        32,            1,          40,   1
F21303#F44300,         91,         72,       164,            2,         200,   5
F51282#F14005,         51,         45,        98,            1,         120,   3
F8853#F60112 ,         18,         15,        33,            1,          40,   1
F38328#F24129,        252,        208,       461,            7,         560,  14
F31427#F30798,        341,        281,       623,            8,         760,  19
F34727#F14422,         19,         16,        36,            1,          40,   1
F52825#F7704 ,        113,         89,       202,            6,         240,   6
F333#F450    ,       1545,       1314,      2861,           65,        3640,  91
F33268#F31000,         22,         16,        39,            1,          40,   1
F52083#F32044,         39,         31,        70,            1,          80,   2
F30056#F18963,        197,        172,       369,            7,         440,  11
F59560#F13581,         36,         32,        68,            2,          80,   2
F23283#F7907 ,        572,        488,      1060,           20,        1360,  34
F48211#F27143,         65,         59,       125,            2,         160,   4
F36578#F40079,         87,         73,       161,            3,         200,   5
F3966#F47815 ,         69,         61,       131,            4,         160,   4
F34847#F30032,        140,        117,       258,            6,         320,   8
F30589#F12721,        104,         86,       191,            3,         240,   6
F37668#F28604,         72,         59,       132,            3,         160,   4
F1456#F10582 ,        301,        245,       547,           10,         680,  17
F11889#F56019,         71,         59,       131,            1,         160,   4
F34042#F41183,        110,         96,       207,            2,         240,   6
F14238#F54529,         83,         74,       158,            4,         200,   5
F18505#F40211,        140,        116,       257,            6,         320,   8
F896#F41443  ,         56,         44,       100,            3,         120,   3
F61154#F22473,         17,         13,        31,            0,          40,   1
F42255#F26583,         38,         26,        66,            0,          80,   2
F24440#F18070,        232,        199,       432,            7,         520,  13
F45491#F47597,         71,         58,       129,            3,         160,   4
F61727#F19463,         34,         29,        64,            2,          80,   2
F2716#F40630 ,        286,        229,       516,           16,         640,  16
F6428#F45092 ,        182,        148,       331,            6,         400,  10
F35604#F37232,         18,         14,        32,            1,          40,   1
F48391#F9448 ,        136,        116,       253,            7,         320,   8
F44278#F51755,         99,         84,       184,            5,         240,   6
F14968#F8172 ,        689,        572,      1262,           25,        1600,  40
F48416#F17827,        215,        175,       391,            4,         480,  12
F62365#F26533,         38,         30,        69,            2,          80,   2
F5960#F36393 ,        206,        171,       378,            8,         480,  12
F26166#F6811 ,        311,        260,       572,           14,         720,  18
F62972#F31143,         18,         15,        34,            0,          40,   1
F60295#F59179,         34,         29,        64,            0,          80,   2
F63510#F25579,         18,         15,        34,            1,          40,   1
F29258#F12342,        241,        207,       449,           10,         560,  14
F23269#F15411,        501,        424,       927,           17,        1160,  29
F3258#F41479 ,        269,        235,       505,           13,         640,  16
F16407#F4842 ,        506,        663,      1172,           20,        1160,  29
F44945#F38369,        337,        293,       631,            4,         400,  10
F2176#F60523 ,         34,         31,        66,            1,          40,   1
F12239#F40834,        405,        287,       693,           15,         800,  20
F40564#F21801,        273,        234,       507,           10,         640,  16
F42670#F19712,        171,        144,       317,           10,         400,  10
F46579#F1658 ,        118,        100,       219,            5,         280,   7
F10457#F16336,        578,        479,      1058,           21,        1360,  34
F35298#F25575,         18,         17,        36,            0,          40,   1
F18316#F3005 ,        791,        686,      1478,           38,        1880,  47
F4357#F22586 ,        244,        203,       448,           11,         560,  14
F475#F25417  ,        538,        431,       969,           21,        1200,  30
F5430#F8573  ,        766,        649,      1416,           29,        1800,  45
F55012#F57640,         34,         29,        64,            1,          80,   2
F25417#F53408,         52,         42,        95,            0,         120,   3
F13862#F25353,        595,        502,      1097,           28,        1400,  35
F59825#F62385,         18,         15,        34,            0,          40,   1
F12816#F32904,         18,         13,        32,            1,          40,   1
F49498#F20688,        150,        127,       278,            6,         360,   9
F53071#F46029,         51,         47,        98,            1,         120,   3
F27376#F55535,         52,         43,        97,            1,         120,   3
F4245#F6902  ,        808,        693,      1501,           29,        1920,  48
F12751#F50340,         53,         42,        96,            2,         120,   3
F51934#F48110,        105,         88,       193,            2,         240,   6
F52522#F5823 ,        211,        177,       389,            4,         480,  12
F52297#F21093,         20,         15,        36,            1,          40,   1
F11693#F42785,        103,         86,       189,            6,         240,   6
F17070#F53264,         20,         15,        36,            0,          40,   1
F19898#F53902,        111,         87,       199,            4,         240,   6
F35891#F62133,         21,         15,        36,            0,          40,   1
F31249#F18437,         38,         31,        70,            2,          80,   2
F63429#F51367,         21,         14,        36,            0,          40,   1
F6746#F39505 ,        392,        331,       725,           16,         920,  23
F6696#F56346 ,         19,         14,        34,            1,          40,   1
F26013#F42504,         37,         30,        68,            0,          80,   2
F23409#F44655,        262,        214,       477,            6,         600,  15
F25997#F32144,         22,         15,        38,            1,          40,   1
F40243#F20417,        341,        284,       626,           13,         800,  20
F55543#F21214,         17,         15,        34,            0,          40,   1
F41939#F16108,        201,        175,       378,            8,         480,  12
F39471#F17491,         17,         15,        33,            1,          40,   1
F16095#F29439,        331,        271,       603,           16,         760,  19
F61891#F9738 ,         18,         14,        33,            1,          40,   1
F34087#F60292,        122,        102,       225,            2,         280,   7
F13702#F33652,         20,         11,        31,            1,          40,   1
F42350#F41836,         36,         27,        65,            1,          80,   2
F49019#F35865,         17,         15,        33,            0,          40,   1
F26286#F24914,         18,         15,        34,            1,          40,   1
F25841#F28266,        187,        165,       353,            5,         440,  11
F14971#F38271,        231,        204,       436,            9,         560,  14
F16849#F1107 ,        639,        540,      1180,           32,        1480,  37
F53226#F10996,         72,         60,       133,            3,         160,   4
F59611#F42984,         19,         14,        35,            1,          40,   1
F934#F52141  ,         20,         15,        36,            1,          40,   1
F38436#F34919,         39,         29,        70,            0,          80,   2
F22626#F56762,         70,         60,       131,            4,         160,   4
F37646#F57185,         37,         30,        68,            0,          80,   2
F31684#F47941,         20,         14,        35,            1,          40,   1
F41520#F35895,         20,         14,        35,            1,          40,   1
F6186#F35185 ,        122,        102,       225,            5,         280,   7
F61018#F1276 ,         17,         15,        33,            0,          40,   1
F14298#F45986,        100,         87,       188,            6,         240,   6
F58052#F1579 ,         72,         58,       131,            4,         160,   4
F40765#F19084,        204,        171,       376,            7,         480,  12
F62581#F31554,         17,         15,        33,            0,          40,   1
F62571#F62913,         17,         15,        33,            0,          40,   1
F711#F42708  ,        248,        226,       475,           14,         600,  15
F27100#F55589,         17,         13,        32,            0,          40,   1
F60366#F51295,         19,         15,        35,            1,          40,   1
F22757#F2100 ,        537,        469,      1007,           26,        1280,  32
F30998#F48053,        103,         90,       193,            3,         240,   6
F15726#F9675 ,        413,        345,       759,           14,         960,  24
F54383#F54612,         37,         27,        65,            0,          80,   2
F61143#F46492,         54,         46,       101,            0,         120,   3
F12872#F7295 ,        415,        347,       764,           18,         960,  24
F51737#F41293,         52,         42,        95,            0,         120,   3
F10537#F57251,         34,         28,        63,            1,          80,   2
F28161#F31599,        133,        115,       249,            1,         320,   8
F51845#F37815,         36,         29,        66,            0,          80,   2
F5457#F37649 ,        326,        279,       606,           12,         760,  19
F17475#F4147 ,        684,        573,      1259,           27,        1600,  40
F55782#F47126,         75,         58,       134,            3,         160,   4
F11246#F25643,        365,        286,       653,           19,         800,  20
F60708#F5533 ,         36,         29,        66,            2,          80,   2
F47223#F24252,         87,         75,       163,            3,         200,   5
F7193#F62886 ,         18,         15,        34,            1,          40,   1
F28280#F10212,        323,        261,       585,           12,         720,  18
F63020#F16876,         19,         15,        35,            1,          40,   1
F9471#F27801 ,         18,         15,        34,            1,          40,   1
F21617#F43450,        298,        251,       550,           12,         680,  17
F9326#F17757 ,        679,        570,      1250,           29,        1560,  39
F60661#F3026 ,         19,         15,        35,            1,          40,   1
F27892#F5777 ,        308,        261,       571,           15,         720,  18
F6385#F21954 ,        186,        159,       346,            5,         440,  11
F18160#F13802,        405,        347,       752,           11,         960,  24
F27350#F4204 ,         68,         63,       132,            4,         160,   4
F13303#F24313,        204,        177,       382,           12,         480,  12
F60863#F45421,         18,         15,        34,            1,          40,   1
F62500#F28045,         18,         15,        33,            0,          40,   1
F44119#F49658,         72,         61,       133,            4,         160,   4
F2805#F48616 ,         17,         16,        34,            0,          40,   1
F24628#F55094,        155,        135,       290,            5,         360,   9
F55659#F4612 ,        120,        103,       225,            5,         280,   7
F26362#F40509,         69,         59,       129,            2,         160,   4
F16180#F6797 ,        424,        365,       790,           19,        1000,  25
F15918#F45357,        202,        176,       378,            3,         480,  12
F27623#F34203,        103,         91,       194,            6,         240,   6
F50682#F30191,        105,         90,       196,            1,         240,   6
F52401#F15236,         18,         15,        34,            1,          40,   1
F43749#F29981,        107,         92,       200,            2,         240,   6
F61512#F44747,         18,         16,        36,            1,          40,   1
F3091#F3721  ,        852,        726,      1579,           43,        2000,  50
F58278#F28598,         20,         14,        36,            0,          40,   1
F2565#F20254 ,        373,        319,       694,            9,         880,  22
F58721#F38587,         50,         43,        94,            2,         120,   3
F2997#F16861 ,        534,        458,       993,           15,        1280,  32
F30399#F39644,        235,        203,       439,            7,         560,  14
F28978#F57938,         35,         32,        69,            2,          80,   2
F18992#F36401,        520,        417,       938,           17,        1160,  29
F28472#F23513,        179,        143,       323,            5,         400,  10
F29716#F14577,        505,        423,       929,           13,        1160,  29
F9263#F20572 ,        288,        233,       522,           13,         640,  16
F20099#F42009,        332,        278,       612,           11,         760,  19
F25958#F30289,        278,        234,       513,            8,         640,  16
F44588#F61422,         17,         14,        32,            1,          40,   1
F11712#F10184,       1264,       1085,      2350,           55,        3000,  75
F19487#F11817,        633,        544,      1178,           29,        1480,  37
F24642#F58410,         18,         14,        33,            1,          40,   1
F21730#F16801,        120,        100,       222,            4,         280,   7
F51389#F23235,         36,         30,        67,            2,          80,   2
F8396#F32076 ,         18,         15,        34,            1,          40,   1
F46444#F39738,         51,         43,        96,            1,         120,   3
F14810#F42915,         54,         45,       100,            2,         120,   3
F62880#F31708,         18,         17,        36,            0,          40,   1
F37282#F12012,        288,        243,       532,           12,         680,  17
F63375#F32354,         17,         14,        32,            0,          40,   1
F17508#F19939,        525,        450,       975,           23,        1240,  31
F30969#F4861 ,        155,        130,       286,            8,         360,   9
F46729#F11637,        104,         91,       196,            6,         240,   6
F58716#F45690,         18,         13,        32,            0,          40,   1
F23509#F63312,         18,         12,        31,            0,          40,   1
F11250#F51766,         18,         14,        33,            0,          40,   1
F14497#F38232,        404,        341,       747,            8,         920,  23
F39633#F20259,        148,        119,       268,            4,         320,   8
F8305#F48584 ,        105,         90,       196,            6,         240,   6
F40768#F36192,         33,         27,        61,            0,          80,   2
F44537#F30742,        305,        270,       577,           14,         720,  18
F43077#F34549,        205,        176,       382,            6,         480,  12
F46222#F21757,        235,        207,       443,           10,         560,  14
F5337#F60156 ,         17,         15,        33,            1,          40,   1
F25307#F30937,        258,        222,       481,            9,         600,  15
F35650#F62029,         17,         15,        33,            0,          40,   1
F25252#F6323 ,        378,        324,       703,           19,         880,  22
F5905#F26293 ,        362,        305,       668,           17,         800,  20
F38712#F6875 ,        580,        616,      1197,           20,        1320,  33
F4934#F18202 ,       1134,        828,      1963,           31,        2280,  57
F57611#F20058,         92,         75,       168,            5,         200,   5
F17406#F20654,        468,        391,       860,           14,        1080,  27
F3079#F20278 ,        993,        817,      1811,           37,        2240,  56
F60900#F30404,         35,         30,        66,            1,          80,   2
F5991#F9802  ,        444,        362,       806,           18,        1000,  25
F12183#F45840,        241,        206,       448,            9,         560,  14
F27946#F58983,         39,         28,        69,            0,          80,   2
F21833#F24317,         20,         15,        36,            1,          40,   1
F10331#F53175,         39,         32,        71,            2,          80,   2
F8039#F52148 ,        130,        104,       236,            6,         280,   7
F23448#F44816,        438,        367,       806,           16,        1000,  25
F25690#F46036,        175,        150,       326,            6,         400,  10
F18236#F39043,        534,        431,       966,           18,        1200,  30
F14353#F43712,        162,        130,       293,            6,         360,   9
F9410#F29752 ,         20,         15,        36,            1,          40,   1
F20591#F62072,         19,         15,        35,            1,          40,   1
F26893#F34334,         91,         73,       164,            2,         200,   5
F13187#F24376,        627,        497,      1124,           25,        1400,  35
F32120#F39799,        110,         89,       201,            3,         240,   6
F15726#F29406,        558,        452,      1012,           13,        1280,  32
F59238#F18674,         53,         44,        98,            2,         120,   3
F53191#F29602,        106,         85,       193,            2,         240,   6
F9632#F16844 ,       1043,        860,      1904,           41,        2400,  60
F14074#F12332,        443,        361,       805,           16,        1000,  25
F62084#F18597,         21,         14,        36,            1,          40,   1
F24009#F3472 ,         56,         44,       101,            1,         120,   3
F34382#F6876 ,         51,         49,       102,            3,         120,   3
F33604#F40964,         20,         15,        36,            0,          40,   1
F15980#F39096,        381,        325,       707,           12,         880,  22
F50174#F29134,        177,        147,       325,            9,         400,  10
F10#F29717   ,        245,        200,       446,           11,         560,  14
F51209#F52539,         37,         31,        68,            0,          80,   2
F52740#F23256,        253,        204,       458,            8,         560,  14
F61232#F53589,         55,         44,       100,            1,         120,   3
F28409#F45479,        220,        175,       396,            3,         480,  12
F3474#F5264  ,        812,        685,      1498,           35,        1880,  47
F33996#F40177,        170,        148,       319,            3,         400,  10
F56626#F28361,         52,         45,        98,            1,         120,   3
F19168#F51252,        125,        100,       227,            4,         280,   7
F5402#F17001 ,       1045,        880,      1926,           43,        2400,  60
F27230#F48636,         19,         14,        35,            0,          40,   1
F60770#F37124,         36,         30,        67,            0,          80,   2
F31060#F30523,        278,        240,       518,            6,         640,  16
F17384#F11913,        445,        381,       827,           17,        1040,  26
F12166#F43046,        245,        202,       449,           14,         560,  14
F19806#F3285 ,        974,        817,      1792,           34,        2280,  57
F18492#F38048,         76,         58,       134,            2,         160,   4
F17517#F29195,        211,        169,       381,            8,         480,  12
F42668#F20940,        281,        239,       521,            7,         640,  16
F63149#F34335,         21,         14,        36,            1,          40,   1
F28336#F51797,         38,         29,        68,            1,          80,   2
F16142#F34572,        127,        103,       231,            3,         280,   7
F61993#F25671,         21,         15,        36,            1,          40,   1
F61882#F59135,         20,         14,        35,            0,          40,   1
F38680#F21875,        196,        161,       358,            8,         440,  11
F58041#F59201,         67,         60,       128,            1,         160,   4
F30404#F39182,         37,         29,        67,            0,          80,   2
F20422#F17744,        598,        494,      1093,           27,        1360,  34
F60506#F33800,         19,         15,        35,            0,          40,   1
F30280#F19481,        200,        174,       375,            9,         480,  12
F56681#F35723,         20,         15,        36,            0,          40,   1
F51510#F24389,         71,         58,       131,            4,         160,   4
F26914#F8099 ,         21,         13,        35,            0,          40,   1
F41864#F931  ,        229,        191,       421,           11,         520,  13
F34797#F7845 ,        103,         90,       193,            6,         240,   6
F14864#F7369 ,       1017,        854,      1873,           39,        2360,  59
F44371#F22999,         73,         58,       133,            3,         160,   4
F23643#F57370,         55,         45,       101,            2,         120,   3
F52771#F58899,         21,         15,        36,            0,          40,   1
F54939#F48379,         53,         45,        99,            2,         120,   3
F23107#F24492,        510,        413,       924,           12,        1160,  29
F4542#F11353 ,       1006,        850,      1857,           37,        2320,  58
F33445#F39720,         20,         15,        35,            1,          40,   1
F38261#F56484,         56,         43,       100,            3,         120,   3
F9500#F44388 ,        265,        218,       484,           12,         600,  15
F33655#F7661 ,        176,        144,       321,            8,         400,  10
F4978#F56553 ,         38,         30,        68,            2,          80,   2
F60097#F40079,         20,         14,        35,            0,          40,   1
F9853#F27159 ,        339,        293,       633,           14,         800,  20
F22114#F63650,         18,         15,        35,            1,          40,   1
F11967#F39815,         19,         14,        35,            1,          40,   1
F11590#F59553,         17,         13,        31,            0,          40,   1
F56744#F29707,         59,         44,       104,            1,         120,   3
F22257#F47533,         55,         43,        99,            3,         120,   3
F32554#F25375,        209,        170,       379,            8,         480,  12
F45824#F12667,        330,        284,       615,           13,         760,  19
F37750#F43108,        107,         89,       197,            3,         240,   6
F5813#F25210 ,        105,         83,       190,            4,         240,   6
