keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize, w1
F1598#F4877  ,       3466,       2841,      6309,            0,        8160,  204
F62878#F31375,         20,         13,        35,            0,          40,    1
F28558#F62327,         20,         13,        34,            0,          40,    1
F47324#F25660,         20,         13,        35,            0,          40,    1
F57898#F34567,         38,         27,        66,            0,          80,    2
F4755#F11840 ,        888,        685,      1573,            0,        2040,   51
F41800#F22473,        592,        483,      1076,            0,        1400,   35
F33746#F23605,        249,        187,       437,            0,         560,   14
F50542#F24824,         73,         54,       128,            0,         160,    4
F28036#F13852,       1639,       1302,      2943,            0,        3800,   95
F59044#F23571,         70,         58,       129,            0,         160,    4
F40782#F22566,         87,         72,       160,            0,         200,    5
F39751#F25312,         39,         26,        66,            0,          80,    2
F13664#F5675 ,       2905,       2377,      5284,            0,        6920,  173
F23244#F52991,        156,        126,       283,            0,         360,    9
F54135#F45471,        125,        104,       231,            0,         280,    7
F46650#F48765,        210,        169,       380,            0,         480,   12
F17860#F20917,       1725,       1413,      3139,            0,        4080,  102
F15548#F36720,        102,         85,       189,            0,         240,    6
F13456#F7466 ,       4127,       3363,      7492,            1,        9760,  244
F63263#F9303 ,         20,         14,        35,            0,          40,    1
F22294#F45407,        405,        321,       728,            0,         920,   23
F25994#F61924,         24,         15,        40,            0,          40,    1
F11538#F30424,        741,        594,      1336,            0,        1760,   44
F789#F13260  ,       2886,       2352,      5239,            0,        6840,  171
F24504#F22388,        122,         96,       218,            0,         280,    7
F8043#F21441 ,       1300,       1053,      2354,            0,        3000,   75
F24055#F56142,         19,         14,        33,            0,          40,    1
F13096#F5112 ,       3774,       3135,      6911,            0,        9080,  227
F61622#F30423,         20,         14,        34,            0,          40,    1
F13929#F29974,         71,         56,       128,            0,         160,    4
F2164#F27095 ,        420,        343,       764,            0,        1000,   25
F24699#F40274,        499,        405,       905,            0,        1160,   29
F8338#F15187 ,       6148,       5082,     11233,            1,       14560,  364
F13683#F22982,       1651,       1349,      3002,            0,        3840,   96
F58736#F51541,         56,         42,        98,            0,         120,    3
F42967#F4575 ,        244,        194,       440,            0,         560,   14
F56352#F29439,         17,         13,        30,            0,          40,    1
F51153#F1510 ,        336,        276,       613,            0,         800,   20
F28386#F56126,         82,         69,       153,            0,         200,    5
F13853#F1750 ,        918,        726,      1646,            1,        2120,   53
F45288#F56532,        286,        236,       523,            0,         680,   17
F61245#F62464,         20,         13,        34,            0,          40,    1
F2676#F58562 ,         52,         44,        97,            0,         120,    3
F8148#F48172 ,        195,        155,       350,            0,         440,   11
F50296#F39375,        334,        278,       613,            0,         800,   20
F48065#F33296,         58,         42,       101,            0,         120,    3
F61158#F1621 ,         19,         13,        32,            0,          40,    1
F10589#F40937,        437,        355,       793,            1,        1040,   26
F30450#F33264,         19,         13,        34,            0,          40,    1
F9094#F23375 ,       1480,       1210,      2691,            0,        3480,   87
F21911#F63172,         19,         12,        32,            0,          40,    1
F2273#F25824 ,       1034,        844,      1879,            0,        2440,   61
F19773#F48342,        200,        166,       367,            0,         480,   12
F37346#F56351,         39,         26,        66,            0,          80,    2
F1369#F44212 ,         19,         14,        34,            0,          40,    1
F29520#F7691 ,         22,         15,        38,            0,          40,    1
F57524#F25531,         20,         13,        33,            0,          40,    1
F15195#F26748,       1920,       1555,      3476,            0,        4480,  112
F56319#F63656,         21,         14,        35,            0,          40,    1
F12800#F33265,         19,         14,        34,            0,          40,    1
F3709#F44661 ,        463,        386,       850,            0,        1080,   27
F57344#F10361,        145,        114,       260,            0,         320,    8
F20555#F44086,        123,         97,       221,            0,         280,    7
F24754#F23172,       1758,       1422,      3181,            0,        4080,  102
F6509#F6860  ,       3772,       3060,      6834,            0,        8880,  222
F16393#F21911,       1582,       1309,      2892,            0,        3720,   93
F6806#F27085 ,         55,         46,       102,            0,         120,    3
F13665#F51673,         19,         12,        33,            0,          40,    1
F43756#F12114,        258,        210,       469,            0,         600,   15
F35589#F61753,         19,         15,        35,            0,          40,    1
F17478#F10040,       2743,       2364,      5109,            0,        6560,  164
F26052#F29467,        671,        536,      1209,            0,        1480,   37
F10826#F19437,        374,        306,       680,            0,         840,   21
F13629#F35017,         35,         29,        66,            0,          80,    2
F16127#F43345,        476,        388,       865,            0,        1080,   27
F5070#F5679  ,       3163,       2652,      5817,            0,        7280,  182
F45902#F50366,        172,        133,       307,            0,         360,    9
F7948#F24551 ,       1640,       1424,      3065,            0,        3880,   97
F37278#F63265,         19,         14,        34,            0,          40,    1
F46630#F19402,        236,        193,       430,            0,         520,   13
F60778#F37053,         75,         58,       135,            0,         160,    4
F4859#F5455  ,       1799,       1570,      3370,            0,        4280,  107
F11950#F48635,        286,        252,       539,            0,         680,   17
F17557#F35400,         85,         89,       176,            0,         120,    3
F1287#F19050 ,       3663,       2745,      6410,            1,        7520,  188
F7696#F41610 ,         89,         73,       163,            0,         200,    5
F16335#F2744 ,       2758,       2299,      5060,            0,        6320,  158
F8106#F15384 ,       3131,       2653,      5786,            0,        7280,  182
F19821#F58465,         19,         15,        35,            0,          40,    1
F10407#F48016,        158,        137,       297,            0,         360,    9
F14712#F41813,        302,        246,       549,            1,         680,   17
F41270#F57368,        162,        129,       293,            0,         360,    9
F46301#F29640,         89,         75,       166,            0,         200,    5
F9547#F50137 ,        138,        119,       258,            0,         320,    8
F30097#F17556,         19,         16,        35,            0,          40,    1
F4784#F19703 ,       1981,       1625,      3608,            0,        4480,  112
F10919#F9077 ,       1369,       1106,      2476,            0,        3040,   76
F58775#F29139,         22,         15,        38,            0,          40,    1
F26280#F13457,       1170,        969,      2141,            0,        2680,   67
F59680#F45072,         18,         15,        34,            0,          40,    1
F3376#F28728 ,        841,        713,      1556,            0,        1960,   49
F18419#F40682,        642,        512,      1155,            0,        1400,   35
F4450#F53724 ,         20,         15,        36,            0,          40,    1
F55921#F16612,         58,         44,       102,            0,         120,    3
F54888#F15169,         76,         59,       135,            0,         160,    4
F30877#F59645,         41,         28,        70,            0,          80,    2
F26207#F62660,         20,         16,        37,            0,          40,    1
F53294#F45563,         95,         73,       169,            0,         200,    5
F22473#F2256 ,        966,        824,      1791,            0,        2160,   54
F5292#F32116 ,         22,         14,        37,            0,          40,    1
F43606#F28999,        277,        235,       514,            0,         640,   16
F51577#F30826,         37,         30,        69,            0,          80,    2
F30835#F17146,        159,        134,       294,            0,         360,    9
F40081#F1589 ,        543,        447,       991,            0,        1240,   31
F2723#F38030 ,       1919,       1586,      3507,            0,        4360,  109
F32941#F13810,         75,         56,       132,            0,         160,    4
F42158#F32772,         19,         16,        36,            0,          40,    1
F48472#F737  ,        213,        178,       392,            0,         480,   12
F43701#F62624,         19,         15,        35,            0,          40,    1
F27127#F16795,        674,        553,      1229,            0,        1480,   37
F14461#F37121,        635,        522,      1158,            0,        1440,   36
F51844#F20991,        456,        397,       854,            0,        1080,   27
F58208#F11269,         19,         15,        35,            0,          40,    1
F27158#F35900,         36,         29,        66,            0,          80,    2
F6702#F40719 ,        465,        395,       861,            0,        1080,   27
F8576#F29016 ,        468,        398,       867,            0,        1080,   27
F18181#F53998,         19,         15,        35,            0,          40,    1
F51685#F60433,        101,         86,       189,            0,         240,    6
F41386#F5654 ,       1126,        906,      2033,            0,        2480,   62
F57845#F44970,         40,         30,        71,            0,          80,    2
F48153#F4495 ,        291,        250,       542,            0,         680,   17
F8783#F60477 ,         54,         47,       102,            0,         120,    3
F12803#F31530,       1599,       1337,      2937,            0,        3640,   91
F11466#F14017,        439,        361,       801,            0,        1000,   25
F15444#F2216 ,       4164,       3486,      7653,            0,        9520,  238
F29316#F16772,         19,         14,        35,            0,          40,    1
F39635#F62485,         19,         14,        34,            0,          40,    1
F9223#F49033 ,        682,        577,      1260,            0,        1560,   39
F1686#F61899 ,         21,         15,        37,            0,          40,    1
F59551#F50526,         37,         29,        67,            0,          80,    2
F49479#F23598,        262,        221,       485,            1,         600,   15
F33434#F3368 ,         18,         16,        35,            0,          40,    1
F21303#F44300,         91,         76,       169,            0,         200,    5
F51282#F14005,         53,         48,       102,            0,         120,    3
F8853#F60112 ,         42,         28,        71,            0,          80,    2
F38328#F24129,        658,        546,      1205,            0,        1400,   35
F31427#F30798,        732,        538,      1271,            0,        1240,   31
F34727#F14422,         22,         16,        40,            0,          40,    1
F52825#F7704 ,        115,         95,       212,            0,         240,    6
F333#F450    ,      12458,      10533,     22993,            1,       28720,  718
F33268#F31000,         21,         16,        38,            0,          40,    1
F52083#F32044,         51,         47,       100,            0,         120,    3
F30056#F18963,        289,        255,       545,            0,         680,   17
F59560#F13581,         36,         31,        68,            0,          80,    2
F23283#F7907 ,       2488,       2041,      4530,            0,        5520,  138
F48211#F27143,         66,         61,       129,            0,         160,    4
F36578#F40079,        141,        116,       258,            0,         320,    8
F3966#F47815 ,        108,         91,       201,            0,         240,    6
F34847#F30032,        331,        280,       613,            0,         760,   19
F30589#F12721,        154,        122,       277,            0,         320,    8
F37668#F28604,         73,         61,       135,            0,         160,    4
F1456#F10582 ,        790,        678,      1469,            0,        1800,   45
F11889#F56019,        139,        118,       258,            0,         320,    8
F34042#F41183,        126,        105,       233,            0,         280,    7
F14238#F54529,        105,         92,       198,            0,         240,    6
F18505#F40211,        317,        271,       589,            0,         720,   18
F896#F41443  ,         72,         59,       132,            0,         160,    4
F61154#F22473,         19,         16,        35,            0,          40,    1
F42255#F26583,         36,         29,        66,            0,          80,    2
F24440#F18070,        749,        651,      1401,            0,        1720,   43
F45491#F47597,        110,         89,       200,            0,         240,    6
F61727#F19463,         37,         29,        67,            0,          80,    2
F2716#F40630 ,        663,        581,      1245,            0,        1560,   39
F6428#F45092 ,        278,        224,       504,            0,         600,   15
F35604#F37232,         21,         16,        39,            0,          40,    1
F48391#F9448 ,        242,        190,       433,            0,         520,   13
F44278#F51755,        150,        120,       270,            0,         320,    8
F14968#F8172 ,       2323,       1984,      4309,            0,        5400,  135
F48416#F17827,        420,        352,       773,            0,         960,   24
F62365#F26533,         37,         32,        70,            0,          80,    2
F5960#F36393 ,        255,        203,       459,            0,         560,   14
F26166#F6811 ,        648,        530,      1178,            0,        1440,   36
F62972#F31143,         21,         14,        36,            0,          40,    1
F60295#F59179,         37,         29,        67,            0,          80,    2
F63510#F25579,         21,         15,        37,            0,          40,    1
F29258#F12342,        431,        372,       804,            0,        1000,   25
F23269#F15411,       1260,       1064,      2325,            0,        2880,   72
F3258#F41479 ,        509,        424,       934,            0,        1160,   29
F16407#F4842 ,       1184,       1019,      2205,            0,        2760,   69
F44945#F38369,        337,        297,       634,            0,         800,   20
F2176#F60523 ,         17,         15,        34,            0,          40,    1
F12239#F40834,        725,        588,      1314,            0,        1600,   40
F40564#F21801,        566,        481,      1047,            0,        1320,   33
F42670#F19712,        271,        233,       505,            0,         640,   16
F46579#F1658 ,        137,        118,       256,            0,         320,    8
F10457#F16336,       2372,       2075,      4448,            1,        5560,  139
F35298#F25575,         18,         15,        34,            0,          40,    1
F18316#F3005 ,       4653,       3932,      8586,            0,       10560,  264
F4357#F22586 ,        478,        402,       881,            0,        1080,   27
F475#F25417  ,       1323,       1096,      2420,            0,        3000,   75
F5430#F8573  ,       3015,       2543,      5559,            0,        6960,  174
F55012#F57640,         36,         30,        67,            0,          80,    2
F25417#F53408,         51,         44,        96,            0,         120,    3
F13862#F25353,       1939,       1653,      3594,            0,        4480,  112
F59825#F62385,         17,         12,        30,            0,          40,    1
F12816#F32904,         18,         15,        34,            0,          40,    1
F49498#F20688,        336,        282,       619,            0,         760,   19
F53071#F46029,         51,         42,        95,            0,         120,    3
F27376#F55535,         52,         45,        98,            0,         120,    3
F4245#F6902  ,       2243,       1882,      4126,            1,        5160,  129
F12751#F50340,         52,         43,        96,            0,         120,    3
F51934#F48110,        128,        108,       237,            0,         280,    7
F52522#F5823 ,        265,        218,       485,            0,         600,   15
F52297#F21093,         19,         15,        36,            0,          40,    1
F11693#F42785,        163,        136,       301,            0,         360,    9
F17070#F53264,         20,         14,        35,            0,          40,    1
F19898#F53902,        125,        106,       232,            0,         280,    7
F35891#F62133,         21,         16,        38,            0,          40,    1
F31249#F18437,         38,         30,        69,            0,          80,    2
F63429#F51367,         21,         16,        37,            0,          40,    1
F6746#F39505 ,        680,        557,      1239,            0,        1560,   39
F6696#F56346 ,         16,         15,        32,            0,          40,    1
F26013#F42504,         35,         30,        66,            0,          80,    2
F23409#F44655,        827,        715,      1543,            0,        1920,   48
F25997#F32144,         18,         14,        33,            0,          40,    1
F40243#F20417,       1049,        857,      1908,            0,        2360,   59
F55543#F21214,         20,         15,        37,            0,          40,    1
F41939#F16108,        284,        235,       520,            0,         640,   16
F39471#F17491,         18,         15,        34,            0,          40,    1
F16095#F29439,        690,        573,      1265,            0,        1560,   39
F61891#F9738 ,         19,         15,        35,            0,          40,    1
F34087#F60292,        140,        124,       266,            0,         320,    8
F13702#F33652,         20,         14,        35,            0,          40,    1
F42350#F41836,         38,         29,        69,            0,          80,    2
F49019#F35865,         20,         15,        36,            0,          40,    1
F26286#F24914,         20,         14,        36,            0,          40,    1
F25841#F28266,        318,        269,       588,            0,         720,   18
F14971#F38271,        520,        442,       963,            0,        1200,   30
F16849#F1107 ,       2779,       2339,      5121,            0,        6360,  159
F53226#F10996,         67,         57,       126,            0,         160,    4
F59611#F42984,         35,         29,        65,            0,          80,    2
F934#F52141  ,         19,         15,        35,            0,          40,    1
F38436#F34919,         36,         31,        68,            0,          80,    2
F22626#F56762,         70,         61,       132,            0,         160,    4
F37646#F57185,         36,         28,        65,            0,          80,    2
F31684#F47941,         18,         16,        35,            0,          40,    1
F41520#F35895,         16,         12,        29,            0,          40,    1
F6186#F35185 ,        176,        149,       326,            0,         400,   10
F61018#F1276 ,         19,         15,        35,            0,          40,    1
F14298#F45986,        165,        132,       297,            0,         360,    9
F58052#F1579 ,         70,         62,       133,            0,         160,    4
F40765#F19084,        700,        562,      1263,            1,        1560,   39
F62581#F31554,         18,         15,        34,            0,          40,    1
F62571#F62913,         20,         16,        36,            0,          40,    1
F711#F42708  ,        422,        335,       757,            0,         920,   23
F27100#F55589,         19,         17,        37,            0,          40,    1
F60366#F51295,         19,         15,        35,            0,          40,    1
F22757#F2100 ,       1638,       1367,      3006,            0,        3720,   93
F30998#F48053,        225,        193,       420,            0,         520,   13
F15726#F9675 ,       1070,        887,      1959,            0,        2440,   61
F54383#F54612,         39,         30,        70,            0,          80,    2
F61143#F46492,         76,         59,       136,            0,         160,    4
F12872#F7295 ,       1017,        856,      1874,            0,        2320,   58
F51737#F41293,         60,         46,       107,            0,         120,    3
F10537#F57251,         55,         45,       102,            0,         120,    3
F28161#F31599,        236,        190,       427,            0,         520,   13
F51845#F37815,         36,         31,        69,            0,          80,    2
F5457#F37649 ,       1122,        945,      2068,            0,        2600,   65
F17475#F4147 ,       4468,       3738,      8208,            1,       10240,  256
F55782#F47126,        106,         88,       195,            0,         240,    6
F11246#F25643,        587,        510,      1098,            0,        1400,   35
F60708#F5533 ,         36,         30,        67,            0,          80,    2
F47223#F24252,         84,         75,       160,            0,         200,    5
F7193#F62886 ,         18,         13,        32,            0,          40,    1
F28280#F10212,        715,        608,      1324,            0,        1680,   42
F63020#F16876,         17,         15,        33,            0,          40,    1
F9471#F27801 ,         18,         15,        35,            0,          40,    1
F21617#F43450,        510,        431,       943,            0,        1160,   29
F9326#F17757 ,       2693,       2257,      4951,            0,        6160,  154
F60661#F3026 ,         20,         15,        36,            0,          40,    1
F27892#F5777 ,        631,        530,      1162,            0,        1440,   36
F6385#F21954 ,        324,        279,       604,            0,         760,   19
F18160#F13802,       1238,       1050,      2289,            0,        2880,   72
F27350#F4204 ,         70,         54,       125,            0,         160,    4
F13303#F24313,        362,        309,       672,            0,         840,   21
F60863#F45421,         18,         15,        35,            0,          40,    1
F62500#F28045,         20,         15,        36,            0,          40,    1
F44119#F49658,         92,         72,       165,            0,         200,    5
F2805#F48616 ,         18,         13,        32,            0,          40,    1
F24628#F55094,        158,        129,       288,            0,         360,    9
F55659#F4612 ,        185,        163,       349,            0,         440,   11
F26362#F40509,         85,         73,       159,            0,         200,    5
F16180#F6797 ,       1478,       1245,      2724,            1,        3400,   85
F15918#F45357,        461,        378,       840,            0,        1040,   26
F27623#F34203,        141,        121,       262,            0,         320,    8
F50682#F30191,        147,        122,       270,            0,         320,    8
F52401#F15236,         19,         15,        35,            0,          40,    1
F43749#F29981,        133,        104,       238,            0,         280,    7
F61512#F44747,         19,         15,        35,            0,          40,    1
F3091#F3721  ,       4336,       3619,      7957,            2,        9880,  247
F58278#F28598,         22,         17,        39,            0,          40,    1
F2565#F20254 ,        839,        696,      1537,            0,        1880,   47
F58721#F38587,         71,         61,       133,            0,         160,    4
F2997#F16861 ,       1558,       1316,      2875,            1,        3560,   89
F30399#F39644,        761,        646,      1408,            0,        1760,   44
F28978#F57938,         35,         28,        64,            0,          80,    2
F18992#F36401,       1544,       1288,      2832,            0,        3520,   88
F28472#F23513,        241,        201,       444,            0,         560,   14
F29716#F14577,       1081,        922,      2004,            1,        2520,   63
F9263#F20572 ,        416,        351,       769,            0,         960,   24
F20099#F42009,        588,        487,      1076,            0,        1320,   33
F25958#F30289,        366,        304,       671,            0,         840,   21
F44588#F61422,         19,         16,        35,            0,          40,    1
F11712#F10184,       6169,       5118,     11289,            0,       14080,  352
F19487#F11817,       2593,       2175,      4769,            0,        5880,  147
F24642#F58410,         19,         16,        36,            0,          40,    1
F21730#F16801,        136,        115,       253,            0,         320,    8
F51389#F23235,         35,         31,        67,            0,          80,    2
F8396#F32076 ,         19,         16,        36,            0,          40,    1
F46444#F39738,         48,         45,        94,            0,         120,    3
F14810#F42915,         58,         45,       103,            0,         120,    3
F62880#F31708,         19,         15,        35,            0,          40,    1
F37282#F12012,        945,        807,      1753,            0,        2200,   55
F63375#F32354,         20,         13,        35,            0,          40,    1
F17508#F19939,       2227,       1846,      4075,            0,        5040,  126
F30969#F4861 ,        403,        336,       740,            0,         920,   23
F46729#F11637,        135,        117,       253,            0,         320,    8
F58716#F45690,         18,         15,        34,            0,          40,    1
F23509#F63312,         19,         16,        36,            0,          40,    1
F11250#F51766,         20,         16,        36,            0,          40,    1
F14497#F38232,       1234,       1048,      2283,            1,        2880,   72
F39633#F20259,        190,        159,       350,            0,         440,   11
F8305#F48584 ,        178,        151,       330,            0,         400,   10
F40768#F36192,         59,         46,       106,            0,         120,    3
F44537#F30742,        755,        613,      1369,            0,        1640,   41
F43077#F34549,        255,        203,       460,            0,         560,   14
F46222#F21757,        442,        381,       825,            1,        1040,   26
F5337#F60156 ,         17,         15,        33,            0,          40,    1
F25307#F30937,        413,        350,       764,            0,         960,   24
F35650#F62029,         18,         15,        33,            0,          40,    1
F25252#F6323 ,       1807,       1506,      3315,            0,        4160,  104
F5905#F26293 ,        666,        573,      1240,            0,        1560,   39
F38712#F6875 ,       2139,       1803,      3943,            0,        4920,  123
F4934#F18202 ,       3566,       3023,      6590,            0,        8200,  205
F57611#F20058,        146,        119,       267,            0,         320,    8
F17406#F20654,       2587,        956,      3545,            0,        2640,   66
F3079#F20278 ,       3787,       3241,      7030,            0,        8800,  220
F60900#F30404,         37,         32,        71,            0,          80,    2
F5991#F9802  ,       1380,       1147,      2528,            0,        3120,   78
F12183#F45840,        490,        422,       913,            0,        1160,   29
F27946#F58983,         34,         30,        65,            0,          80,    2
F21833#F24317,         71,         55,       127,            0,         160,    4
F10331#F53175,         36,         30,        67,            0,          80,    2
F8039#F52148 ,        178,        150,       330,            0,         400,   10
F23448#F44816,       1073,        879,      1953,            0,        2400,   60
F25690#F46036,        321,        269,       591,            0,         720,   18
F18236#F39043,        891,        756,      1647,            0,        2080,   52
F14353#F43712,        575,        487,      1063,            1,        1320,   33
F9410#F29752 ,         19,         15,        36,            0,          40,    1
F20591#F62072,         19,         14,        34,            0,          40,    1
F26893#F34334,        143,        122,       265,            1,         320,    8
F13187#F24376,       2001,       1707,      3709,            0,        4680,  117
F32120#F39799,        132,        116,       249,            0,         320,    8
F15726#F29406,       1266,       1061,      2327,            0,        2920,   73
F59238#F18674,         72,         59,       131,            0,         160,    4
F53191#F29602,        134,        101,       237,            0,         280,    7
F9632#F16844 ,       4376,       3694,      8072,            2,       10240,  256
F14074#F12332,       1461,       1201,      2663,            0,        3320,   83
F62084#F18597,         20,         14,        35,            0,          40,    1
F24009#F3472 ,        100,         60,       161,            0,         160,    4
F34382#F6876 ,         94,         69,       165,            0,         200,    5
F33604#F40964,         19,         14,        35,            0,          40,    1
F15980#F39096,        781,        617,      1399,            0,        1800,   45
F50174#F29134,        189,        149,       340,            0,         440,   11
F10#F29717   ,        316,        261,       578,            0,         760,   19
F51209#F52539,         94,         67,       162,            0,         200,    5
F52740#F23256,        283,        230,       514,            2,         680,   17
F61232#F53589,         72,         56,       129,            0,         160,    4
F28409#F45479,        255,        194,       450,            0,         560,   14
F3474#F5264  ,       3082,       2571,      5655,            2,        7480,  187
F33996#F40177,        215,        179,       395,            0,         520,   13
F56626#F28361,         51,         42,        94,            0,         120,    3
F19168#F51252,        221,        180,       402,            0,         520,   13
F5402#F17001 ,       4166,       3397,      7566,            1,        9920,  248
F27230#F48636,         21,         13,        34,            0,          40,    1
F60770#F37124,         38,         30,        68,            0,          80,    2
F31060#F30523,        552,        459,      1013,            1,        1320,   33
F17384#F11913,        918,        736,      1655,            0,        2160,   54
F12166#F43046,        462,        396,       860,            0,        1120,   28
F19806#F3285 ,       5718,       4786,     10506,            0,       13760,  344
F18492#F38048,         71,         59,       131,            0,         160,    4
F17517#F29195,        355,        285,       641,            0,         840,   21
F42668#F20940,        560,        462,      1023,            0,        1320,   33
F63149#F34335,         20,         14,        35,            0,          40,    1
F28336#F51797,         34,         27,        62,            0,          80,    2
F16142#F34572,        125,         93,       219,            0,         280,    7
F61993#F25671,         20,         14,        35,            0,          40,    1
F61882#F59135,         19,         13,        32,            0,          40,    1
F38680#F21875,        344,        267,       612,            0,         760,   19
F58041#F59201,         73,         57,       131,            0,         160,    4
F30404#F39182,         37,         30,        68,            0,          80,    2
F20422#F17744,       1354,       1103,      2458,            0,        3200,   80
F60506#F33800,         20,         14,        36,            0,          40,    1
F30280#F19481,        269,        225,       495,            0,         640,   16
F56681#F35723,         19,         12,        32,            0,          40,    1
F51510#F24389,        134,        110,       245,            0,         320,    8
F26914#F8099 ,         16,         14,        31,            0,          40,    1
F41864#F931  ,        301,        243,       545,            0,         720,   18
F34797#F7845 ,        186,        149,       336,            0,         440,   11
F14864#F7369 ,       5499,       4522,     10023,            2,       13160,  329
F44371#F22999,         94,         71,       165,            0,         200,    5
F23643#F57370,         55,         43,        99,            0,         120,    3
F52771#F58899,         32,         27,        60,            0,          80,    2
F54939#F48379,         67,         58,       126,            0,         160,    4
F23107#F24492,       1224,        988,      2212,            0,        2880,   72
F4542#F11353 ,       4246,       3517,      7765,            1,       10200,  255
F33445#F39720,         20,         14,        36,            0,          40,    1
F38261#F56484,         56,         42,        99,            0,         120,    3
F9500#F44388 ,        677,        546,      1224,            0,        1560,   39
F33655#F7661 ,        305,        245,       551,            0,         720,   18
F4978#F56553 ,         36,         23,        61,            0,          80,    2
