keyword,clientTime,serverTime,exTime,totalTime,resultLength,payloadSize,w1,w2
F285#F3905,42,30,0,74,0,360,10,65
F285#F1880,47,30,0,79,0,360,10,66
F285#F7721,44,28,0,73,0,360,10,67
F285#F6747,91,31,0,123,0,360,10,68
F285#F1761,46,30,0,77,0,360,10,69
F285#F3795,41,28,0,70,0,360,10,70
F285#F3911,42,28,0,71,0,360,10,71
F285#F1165,44,28,0,73,0,360,10,72
F285#F460,46,36,0,83,0,360,10,73
F285#F1760,46,30,0,77,0,360,10,74
F285#F2687,43,35,0,79,0,360,10,75
F285#F3566,48,31,0,81,0,360,10,76
F285#F8692,49,34,0,83,0,360,10,77
F285#F2393,45,31,0,78,0,360,10,78
F285#F1877,44,31,0,76,0,360,10,79
F285#F6179,45,77,0,124,0,360,10,80
F285#F3893,43,33,0,77,0,360,10,81
F285#F6377,44,83,0,128,0,360,10,82
F285#F4550,45,32,0,79,0,360,10,83
F285#F3853,44,32,0,76,0,360,10,84
F285#F7737,46,32,0,80,0,360,10,85
F285#F4864,46,33,0,80,0,360,10,86
F285#F6884,47,34,0,83,0,360,10,87
F285#F9242,46,31,0,78,0,360,10,88
F285#F3988,49,30,0,80,0,360,10,89
F285#F1554,46,28,0,75,0,360,10,90
F285#F3147,45,30,0,76,0,360,10,91
F285#F5025,47,32,0,79,0,360,10,92
F285#F8445,43,35,0,79,0,360,10,93
F285#F5058,43,33,0,77,0,360,10,94
F285#F3282,40,33,0,74,0,360,10,95
F285#F3207,45,31,0,77,0,360,10,96
F285#F1222,48,31,0,80,0,360,10,97
F285#F7001,44,31,0,77,0,360,10,98
F285#F5141,49,33,0,83,0,360,10,99
F285#F2367,48,32,0,80,0,360,10,100
F285#F1417,47,33,0,81,0,360,10,101
F285#F1143,61,33,0,95,0,360,10,102
F285#F2472,47,30,0,78,0,360,10,103
F285#F2721,45,31,0,77,0,360,10,104
F285#F7660,45,30,0,75,0,360,10,105
F285#F5807,45,30,0,76,0,360,10,106
F285#F1181,42,31,0,74,0,360,10,107
F285#F4828,45,30,0,76,0,360,10,108
F285#F4793,46,29,0,76,0,360,10,109
F285#F1558,48,31,0,80,0,360,10,110
F285#F9771,42,32,0,75,0,360,10,111
F285#F463,45,28,0,74,0,360,10,112
F285#F8942,41,80,0,122,0,360,10,113
F285#F3448,42,29,0,71,0,360,10,114
F285#F2465,89,34,0,124,0,360,10,115
F285#F3403,44,33,0,78,0,360,10,116
F285#F6049,43,34,0,78,0,360,10,117
F285#F7354,45,35,0,81,0,360,10,118
F285#F1129,42,30,0,74,0,360,10,119
F285#F1177,44,29,0,74,0,360,10,120
F285#F2339,91,30,0,123,0,360,10,121
F285#F1373,40,30,0,71,0,360,10,122
F285#F1618,43,31,0,75,0,360,10,123
F285#F2329,44,28,0,74,0,360,10,124
F285#F1089,45,29,0,75,0,360,10,125
F285#F1749,56,34,0,90,0,360,10,126
F285#F638,44,31,0,77,0,360,10,127
F285#F1582,45,28,0,74,0,360,10,128
F285#F2212,44,83,0,128,0,360,10,129
F285#F529,43,33,0,77,0,360,10,130
F285#F3949,43,30,0,74,0,360,10,131
F285#F4626,44,31,0,76,0,360,10,132
F285#F2543,45,34,0,81,0,360,10,133
F285#F2348,43,30,0,74,0,360,10,134
F285#F3970,88,31,0,120,0,360,10,135
F285#F2384,47,34,0,82,0,360,10,136
F285#F9796,41,30,0,72,0,360,10,137
F285#F4372,43,28,0,72,0,360,10,138
F285#F1191,43,30,0,74,0,360,10,139
F285#F3323,48,30,0,80,0,360,10,140
F285#F2005,44,31,0,76,0,360,10,141
F285#F1626,43,31,0,74,0,360,10,142
F285#F2459,43,32,0,76,0,360,10,143
F285#F1599,42,29,0,72,0,360,10,144
F285#F1182,42,30,0,73,0,360,10,145
F285#F1231,46,28,0,76,0,360,10,146
F285#F2274,44,35,0,80,0,360,10,147
F285#F5701,46,29,0,76,0,360,10,148
F285#F2908,39,83,0,123,0,360,10,149
F285#F1673,45,31,0,77,0,360,10,150
F285#F9342,46,33,0,80,0,360,10,151
F285#F512,50,29,0,80,0,360,10,152
F285#F5535,41,28,0,70,0,360,10,153
F285#F5691,43,31,0,75,0,360,10,154
F285#F3924,43,82,0,125,0,360,10,155
F285#F5831,45,34,0,80,0,360,10,156
F285#F1198,45,34,0,80,0,360,10,157
F285#F9536,44,31,0,76,0,360,10,158
F285#F3336,44,31,0,76,0,360,10,159
F285#F1946,42,87,0,130,0,360,10,160
F285#F1411,41,29,0,71,0,360,10,161
F285#F7497,41,30,0,72,0,360,10,162
F285#F5987,42,79,0,122,0,360,10,163
F285#F1147,50,33,0,83,0,360,10,164
F285#F7704,45,29,0,75,0,360,10,165
F285#F9280,41,30,0,72,0,360,10,166
F285#F1756,47,31,0,79,0,360,10,167
F285#F4411,43,32,0,76,0,360,10,168
F285#F6029,43,31,0,76,0,360,10,169
F285#F7824,46,32,0,79,0,360,10,170
F285#F63,43,30,0,75,0,360,10,171
F285#F2733,43,32,0,75,0,360,10,172
F285#F2378,41,32,0,74,0,360,10,173
F285#F428,44,31,0,77,0,360,10,174
F285#F6660,46,32,0,80,0,360,10,175
F285#F7439,42,30,0,74,0,360,10,176
F285#F8715,46,31,0,78,0,360,10,177
F285#F3714,42,31,0,74,0,360,10,178
F285#F2833,43,31,0,75,0,360,10,179
F285#F5747,45,33,0,79,0,360,10,180
F285#F2914,44,31,0,76,0,360,10,181
F285#F4159,49,36,0,85,0,360,10,182
F285#F7590,48,32,0,80,0,360,10,183
F285#F2879,45,32,0,79,0,360,10,184
F285#F1183,47,28,0,77,0,360,10,185
F285#F478,46,29,0,77,0,360,10,186
F285#F2366,45,30,0,76,0,360,10,187
F285#F8562,79,31,0,110,0,360,10,188
F285#F7117,47,34,0,82,0,360,10,189
F285#F1777,44,34,0,78,0,360,10,190
F285#F5766,44,34,0,79,0,360,10,191
F285#F1346,45,32,0,78,0,360,10,192
F285#F2021,45,32,0,78,0,360,10,193
F285#F3589,54,34,0,89,0,360,10,194
F285#F7184,45,34,0,80,0,360,10,195
F285#F8748,49,30,0,80,0,360,10,196
F285#F1899,46,31,0,79,0,360,10,197
F285#F5214,53,29,0,84,0,360,10,198
F285#F5742,46,32,0,79,0,360,10,199
F285#F7202,47,33,0,80,0,360,10,200
F285#F8073,48,31,0,80,0,360,10,201
F285#F3916,46,33,0,80,0,360,10,202
F285#F3668,42,31,0,74,0,360,10,203
F285#F1062,43,30,0,74,0,360,10,204
F285#F2756,57,28,0,87,0,360,10,205
F285#F8641,43,32,0,76,0,360,10,206
F285#F2444,46,31,0,78,0,360,10,207
F285#F4597,46,83,0,130,0,360,10,208
F285#F6679,42,79,0,123,0,360,10,209
F285#F4759,52,33,0,86,0,360,10,210
F285#F484,45,31,0,78,0,360,10,211
F285#F8675,42,31,0,75,0,360,10,212
F285#F9248,41,32,0,74,0,360,10,213
F285#F1253,43,32,0,77,0,360,10,214
F285#F2695,42,34,0,77,0,360,10,215
F285#F7698,47,30,0,78,0,360,10,216
F285#F8912,49,32,0,82,0,360,10,217
F285#F3931,50,41,0,91,0,360,10,218
F285#F1314,44,32,0,77,0,360,10,219
F285#F9918,44,31,0,76,0,360,10,220
F285#F325,45,80,0,125,0,360,10,221
F285#F6375,42,32,0,76,0,360,10,222
F285#F6123,43,31,0,75,0,360,10,223
F285#F1446,43,83,0,127,0,360,10,224
F285#F6904,46,35,0,82,0,360,10,225
F285#F1990,45,76,0,122,0,360,10,226
F285#F4757,45,35,0,81,0,360,10,227
F285#F4730,44,34,0,79,0,360,10,228
F285#F204,44,85,0,130,0,360,10,229
F285#F6054,51,34,0,86,0,360,10,230
F285#F1684,46,29,0,76,0,360,10,231
F285#F7419,41,30,0,72,0,360,10,232
F285#F1735,45,31,0,77,0,360,10,233
F285#F1614,42,83,0,126,0,360,10,234
F285#F5066,46,34,0,81,0,360,10,235
F285#F6752,46,33,0,80,0,360,10,236
F285#F1549,45,29,0,75,0,360,10,237
F285#F5727,45,41,0,87,0,360,10,238
F285#F8592,55,34,0,91,0,360,10,239
F285#F2714,45,35,0,81,0,360,10,240
F285#F4,50,33,0,84,0,360,10,241
F285#F5321,46,77,0,124,0,360,10,242
F285#F9357,49,88,0,138,0,360,10,243
F285#F2489,59,42,0,102,0,360,10,244
F285#F7155,78,49,0,129,0,360,10,245
F285#F4227,71,53,0,126,0,360,10,246
F285#F9516,88,41,0,131,0,360,10,247
F285#F2318,67,44,0,112,0,360,10,248
F285#F3564,54,32,0,87,0,360,10,249
F285#F1615,49,34,0,83,0,360,10,250
F285#F497,43,34,0,78,0,360,10,251
F285#F1862,45,36,0,82,0,360,10,252
F285#F2409,45,37,0,83,0,360,10,253
F285#F9332,42,83,0,127,0,360,10,254
F285#F2891,41,33,0,75,0,360,10,255
F285#F2585,42,35,0,78,0,360,10,256
F285#F4563,45,34,0,81,0,360,10,257
F285#F8199,48,33,0,82,0,360,10,258
F285#F9519,47,30,0,78,0,360,10,259
F285#F2420,48,33,0,81,0,360,10,260
F285#F5071,44,82,0,126,0,360,10,261
F285#F1927,45,30,0,77,0,360,10,262
F285#F3066,43,29,0,72,0,360,10,263
F285#F1009,44,32,0,77,0,360,10,264
F285#F4312,45,31,0,77,0,360,10,265
F285#F6569,41,29,0,71,0,360,10,266
F285#F3858,45,34,0,80,0,360,10,267
F285#F3707,47,33,0,81,0,360,10,268
F285#F2011,49,31,0,81,0,360,10,269
F285#F2015,48,38,0,87,0,360,10,270
F285#F4549,44,29,0,75,0,360,10,271
F285#F620,94,30,0,125,0,360,10,272
F285#F4552,44,30,0,75,0,360,10,273
F285#F5556,43,42,0,86,0,360,10,274
F285#F8817,57,32,0,91,0,360,10,275
F285#F9123,46,29,0,76,0,360,10,276
F285#F1400,44,27,0,73,0,360,10,277
F285#F4750,41,30,0,73,0,360,10,278
F285#F5920,51,33,0,85,0,360,10,279
F285#F2949,44,29,0,75,0,360,10,280
F285#F2901,42,31,0,73,0,360,10,281
F285#F4194,49,32,0,82,0,360,10,282
F285#F5165,41,30,0,73,0,360,10,283
F285#F4672,43,31,0,75,0,360,10,284
F285#F6727,46,32,0,79,0,360,10,285
F285#F8952,44,29,0,74,0,360,10,286
F285#F1116,47,28,0,76,0,360,10,287
F285#F5590,42,28,0,71,0,360,10,288
F285#F1671,42,30,0,74,0,360,10,289
F285#F2004,44,29,0,74,0,360,10,290
F285#F6293,89,34,0,124,0,360,10,291
F285#F4313,43,30,0,75,0,360,10,292
F285#F5837,43,32,0,76,0,360,10,293
F285#F9317,44,31,0,77,0,360,10,294
F285#F2357,45,32,0,77,0,360,10,295
F285#F2829,43,30,0,75,0,360,10,296
F285#F3588,43,34,0,79,0,360,10,297
F285#F9644,41,30,0,72,0,360,10,298
F285#F9989,44,29,0,75,0,360,10,299
F285#F5083,43,31,0,75,0,360,10,300
F285#F3749,42,30,0,73,0,360,10,301
F285#F3655,44,29,0,75,0,360,10,302
F285#F2070,42,30,0,73,0,360,10,303
F285#F1894,42,30,0,73,0,360,10,304
F285#F4894,46,28,0,75,0,360,10,305
F285#F7341,42,32,0,75,0,360,10,306
F285#F1797,45,28,0,74,0,360,10,307
F285#F4826,43,30,0,74,0,360,10,308
F285#F4418,42,28,0,71,0,360,10,309
F285#F78,44,30,0,75,0,360,10,310
F285#F6496,44,29,0,74,0,360,10,311
F285#F2114,42,32,0,75,0,360,10,312
F285#F1404,86,33,0,120,0,360,10,313
F285#F6523,42,33,0,76,0,360,10,314
F285#F2655,44,31,0,77,0,360,10,315
F285#F2998,44,29,0,74,0,360,10,316
F285#F3513,40,30,0,71,0,360,10,317
F285#F5403,37,28,0,67,0,360,10,318
F285#F5595,46,30,0,77,0,360,10,319
F285#F373,40,34,0,76,0,360,10,320
F285#F1337,46,34,0,81,0,360,10,321
F285#F678,46,34,0,81,0,360,10,322
F285#F3254,47,34,0,82,0,360,10,323
F285#F7297,49,32,0,82,0,360,10,324
F285#F1957,44,32,0,76,0,360,10,325
F285#F5846,43,35,0,79,0,360,10,326
F285#F6086,44,35,0,80,0,360,10,327
F285#F5311,47,34,0,81,0,360,10,328
F285#F9793,55,30,0,87,0,360,10,329
F285#F5688,47,32,0,80,0,360,10,330
F285#F2149,44,32,0,77,0,360,10,331
F285#F3442,44,32,0,77,0,360,10,332
F285#F2211,45,31,0,77,0,360,10,333
F285#F1391,41,82,0,125,0,360,10,334
F285#F6497,45,34,0,80,0,360,10,335
F285#F540,44,35,0,80,0,360,10,336
F285#F2535,44,35,0,80,0,360,10,337
F285#F5750,41,31,0,73,0,360,10,338
F285#F262,41,32,0,75,0,360,10,339
F285#F8567,44,31,0,76,0,360,10,340
F285#F6819,44,31,0,76,0,360,10,341
F285#F1513,42,32,0,75,0,360,10,342
F285#F8003,44,33,0,78,0,360,10,343
F285#F2874,43,29,0,73,0,360,10,344
F285#F6517,43,34,0,79,0,360,10,345
F285#F2745,44,30,0,75,0,360,10,346
F285#F8156,45,31,0,77,0,360,10,347
F285#F1963,46,32,0,79,0,360,10,348
F285#F517,45,31,0,77,0,360,10,349
F285#F4199,41,31,0,73,0,360,10,350
F285#F2219,44,30,0,76,0,360,10,351
F285#F365,43,30,0,74,0,360,10,352
F285#F4512,44,31,0,76,0,360,10,353
F285#F8530,46,32,0,79,0,360,10,354
F285#F9813,46,33,0,80,0,360,10,355
F285#F7500,47,33,0,81,0,360,10,356
F285#F6338,42,32,0,75,0,360,10,357
F285#F4924,42,32,0,75,0,360,10,358
F285#F8430,44,32,0,78,0,360,10,359
F285#F2007,44,29,0,75,0,360,10,360
F285#F2355,45,31,0,77,0,360,10,361
F285#F3840,42,31,0,74,0,360,10,362
F285#F9335,44,31,0,75,0,360,10,363
F285#F6170,42,33,0,77,0,360,10,364
F285#F6701,43,29,0,73,0,360,10,365
F285#F6641,42,29,0,72,0,360,10,366
F285#F5813,49,29,0,80,0,360,10,367
F285#F3324,45,31,0,77,0,360,10,368
F285#F4465,45,31,0,77,0,360,10,369
F285#F2387,43,31,0,75,0,360,10,370
F285#F1846,44,32,0,77,0,360,10,371
F285#F3382,46,30,0,77,0,360,10,372
F285#F622,42,33,0,76,0,360,10,373
F285#F1980,42,32,0,75,0,360,10,374
F285#F2966,44,31,0,76,0,360,10,375
F285#F7272,47,30,0,78,0,360,10,376
F285#F6329,47,29,0,78,0,360,10,377
F285#F5376,44,31,0,76,0,360,10,378
F285#F8205,46,33,0,80,0,360,10,379
F285#F3126,44,32,0,76,0,360,10,380
F285#F6429,47,31,0,79,0,360,10,381
F285#F2337,48,31,0,80,0,360,10,382
F285#F430,45,31,0,77,0,360,10,383
F285#F8044,47,33,0,81,0,360,10,384
F285#F9219,46,33,0,80,0,360,10,385
F285#F1362,44,33,0,78,0,360,10,386
F285#F2117,46,31,0,78,0,360,10,387
F285#F8519,45,32,0,77,0,360,10,388
F285#F5821,47,34,0,82,0,360,10,389
F285#F628,47,87,0,135,0,360,10,390
F285#F4254,46,29,0,76,0,360,10,391
F285#F680,45,29,0,75,0,360,10,392
F285#F6383,47,32,0,80,0,360,10,393
F285#F647,48,31,0,80,0,360,10,394
F285#F3627,45,31,0,77,0,360,10,395
F285#F6599,49,32,0,82,0,360,10,396
F285#F764,46,32,0,79,0,360,10,397
F285#F5428,45,31,0,77,0,360,10,398
F285#F1924,52,57,0,110,0,360,10,399
F285#F9745,47,32,0,80,0,360,10,400
F285#F6422,45,30,0,76,0,360,10,401
F285#F1526,46,33,0,80,0,360,10,402
F285#F3153,49,32,0,82,0,360,10,403
F285#F6240,46,32,0,79,0,360,10,404
F285#F7611,44,33,0,78,0,360,10,405
F285#F1859,45,32,0,78,0,360,10,406
F285#F4984,48,33,0,82,0,360,10,407
F285#F1539,56,32,0,89,0,360,10,408
F285#F1744,47,32,0,80,0,360,10,409
F285#F3471,45,31,0,78,0,360,10,410
F285#F3435,50,29,0,80,0,360,10,411
F285#F4542,45,32,0,78,0,360,10,412
F285#F7262,45,31,0,77,0,360,10,413
F285#F7779,81,33,0,115,0,360,10,414
F285#F462,50,33,0,83,0,360,10,415
F285#F7749,49,89,0,138,0,360,10,416
F285#F7009,46,29,0,77,0,360,10,417
F285#F2424,43,31,0,75,0,360,10,418
F285#F498,55,29,0,85,0,360,10,419
F285#F6689,43,30,0,73,0,360,10,420
F285#F3405,43,29,0,73,0,360,10,421
F285#F2956,45,39,0,85,0,360,10,422
F285#F2959,52,32,0,85,0,360,10,423
F285#F2406,45,32,0,78,0,360,10,424
F285#F7157,47,32,0,80,0,360,10,425
F285#F390,47,30,0,77,0,360,10,426
F285#F2630,45,34,0,81,0,360,10,427
F285#F1801,43,35,0,79,0,360,10,428
F285#F5708,46,30,0,77,0,360,10,429
F285#F7166,42,32,0,75,0,360,10,430
F285#F1508,46,30,0,77,0,360,10,431
F285#F6970,45,30,0,76,0,360,10,432
F285#F8881,46,29,0,76,0,360,10,433
F285#F3612,43,91,0,135,0,360,10,434
F285#F8651,49,85,0,136,0,360,10,435
F285#F5047,42,33,0,77,0,360,10,436
F285#F8750,41,29,0,71,0,360,10,437
F285#F3093,43,30,0,74,0,360,10,438
F285#F7848,46,81,0,128,0,360,10,439
F285#F3560,46,34,0,81,0,360,10,440
F285#F2544,46,32,0,79,0,360,10,441
F285#F3096,49,32,0,81,0,360,10,442
F285#F7397,46,38,0,84,0,360,10,443
F285#F5113,43,31,0,75,0,360,10,444
F285#F6385,46,30,0,78,0,360,10,445
F285#F4382,44,30,0,75,0,360,10,446
F285#F2400,42,31,0,75,0,360,10,447
F285#F440,46,82,0,129,0,360,10,448
F285#F5056,48,32,0,82,0,360,10,449
F285#F6960,45,31,0,77,0,360,10,450
F285#F6942,87,35,0,124,0,360,10,451
F285#F3616,44,33,0,78,0,360,10,452
F285#F8927,49,75,0,125,0,360,10,453
F285#F5150,43,33,0,78,0,360,10,454
F285#F2513,46,32,0,79,0,360,10,455
F285#F5000,43,33,0,77,0,360,10,456
F285#F5086,39,33,0,73,0,360,10,457
F285#F260,45,86,0,132,0,360,10,458
F285#F1890,44,32,0,77,0,360,10,459
F285#F8198,92,32,0,125,0,360,10,460
F285#F3212,48,33,0,82,0,360,10,461
F285#F3653,53,28,0,83,0,360,10,462
F285#F1536,44,29,0,74,0,360,10,463
F285#F3728,44,29,0,74,0,360,10,464
F285#F2169,44,32,0,77,0,360,10,465
F285#F4059,46,28,0,75,0,360,10,466
F285#F1585,42,30,0,72,0,360,10,467
F285#F5217,46,78,0,125,0,360,10,468
F285#F5358,45,32,0,78,0,360,10,469
F285#F9390,43,29,0,73,0,360,10,470
F285#F1013,44,77,0,121,0,360,10,471
F285#F8426,45,32,0,78,0,360,10,472
F285#F6009,52,31,0,84,0,360,10,473
F285#F439,42,32,0,75,0,360,10,474
F285#F6861,48,38,0,88,0,360,10,475
F285#F2821,50,32,0,83,0,360,10,476
F285#F5717,48,34,0,84,0,360,10,477
F285#F6430,46,39,0,86,0,360,10,478
F285#F3088,47,34,0,82,0,360,10,479
F285#F8493,50,32,0,83,0,360,10,480
F285#F730,50,31,0,82,0,360,10,481
F285#F1698,50,33,0,83,0,360,10,482
F285#F7384,50,29,0,81,0,360,10,483
F285#F3233,49,31,0,81,0,360,10,484
F285#F1037,95,84,0,180,0,360,10,485
F285#F5896,74,34,0,109,0,360,10,486
F285#F967,49,32,0,83,0,360,10,487
F285#F8611,47,35,0,83,0,360,10,488
F285#F1889,46,33,0,80,0,360,10,489
F285#F2736,48,80,0,129,0,360,10,490
F285#F2605,51,32,0,85,0,360,10,491
F285#F9901,51,82,0,133,0,360,10,492
F285#F2955,45,76,0,121,0,360,10,493
F285#F4688,44,31,0,76,0,360,10,494
F285#F2662,48,45,0,94,0,360,10,495
F285#F2924,46,36,0,82,0,360,10,496
F285#F4656,56,33,0,90,0,360,10,497
F285#F5690,48,78,0,127,0,360,10,498
F285#F2887,45,31,0,77,0,360,10,499
F285#F3497,98,49,0,148,0,360,10,500
F285#F5545,58,35,0,94,0,360,10,501
F285#F626,70,42,0,113,0,360,10,502
F285#F3892,49,54,0,105,0,360,10,503
F285#F1710,59,87,0,148,0,360,10,504
F285#F4218,50,63,0,114,0,360,10,505
F285#F3994,56,44,0,101,0,360,10,506
F285#F5170,54,34,0,90,0,360,10,507
F285#F4744,55,68,0,125,0,360,10,508
F285#F7872,49,86,0,135,0,360,10,509
F285#F328,38,35,0,74,0,360,10,510
F285#F4156,44,80,0,125,0,360,10,511
F285#F2371,46,30,0,77,0,360,10,512
F285#F2105,43,29,0,74,0,360,10,513
F285#F5197,41,33,0,75,0,360,10,514
F285#F1252,44,29,0,75,0,360,10,515
F285#F982,42,28,0,71,0,360,10,516
F285#F8269,42,30,0,74,0,360,10,517
F285#F2441,39,27,0,67,0,360,10,518
F285#F5716,37,29,0,67,0,360,10,519
F285#F4399,42,31,0,74,0,360,10,520
F285#F5770,38,27,0,67,0,360,10,521
F285#F7256,46,29,0,76,0,360,10,522
F285#F5637,43,29,0,72,0,360,10,523
F285#F2471,45,31,0,77,0,360,10,524
F285#F5200,42,32,0,75,0,360,10,525
F285#F8798,45,29,0,76,0,360,10,526
F285#F3012,44,29,0,74,0,360,10,527
F285#F2979,44,27,0,72,0,360,10,528
F285#F9640,42,28,0,71,0,360,10,529
F285#F6455,44,30,0,75,0,360,10,530
F285#F9706,38,80,0,119,0,360,10,531
F285#F7324,41,30,0,72,0,360,10,532
F285#F8219,45,29,0,75,0,360,10,533
F285#F5367,42,30,0,73,0,360,10,534
F285#F1608,43,29,0,72,0,360,10,535
F285#F2016,42,28,0,71,0,360,10,536
F285#F5841,41,31,0,73,0,360,10,537
F285#F6887,42,27,0,70,0,360,10,538
F285#F8287,38,29,0,68,0,360,10,539
F285#F2418,43,28,0,72,0,360,10,540
F285#F8304,40,32,0,72,0,360,10,541
F285#F7078,38,29,0,69,0,360,10,542
F285#F8897,39,29,0,70,0,360,10,543
F285#F2215,39,28,0,68,0,360,10,544
F285#F3717,42,28,0,71,0,360,10,545
F285#F2933,43,28,0,72,0,360,10,546
F285#F1309,45,31,0,77,0,360,10,547
F285#F5900,45,27,0,73,0,360,10,548
F285#F1246,40,29,0,70,0,360,10,549
F285#F3165,39,29,0,68,0,360,10,550
F285#F4048,42,28,0,71,0,360,10,551
F285#F5307,40,26,0,67,0,360,10,552
F285#F3575,40,29,0,70,0,360,10,553
F285#F3741,41,30,0,73,0,360,10,554
F285#F757,44,28,0,73,0,360,10,555
F285#F1517,41,30,0,72,0,360,10,556
F285#F7097,41,28,0,69,0,360,10,557
F285#F9756,40,27,0,69,0,360,10,558
F285#F6315,43,31,0,75,0,360,10,559
F285#F2240,38,31,0,70,0,360,10,560
F285#F567,42,29,0,71,0,360,10,561
F285#F3193,40,27,0,69,0,360,10,562
F285#F9196,40,30,0,71,0,360,10,563
F285#F7773,42,31,0,74,0,360,10,564
F285#F7310,42,74,0,116,0,360,10,565
F285#F8954,40,31,0,72,0,360,10,566
F285#F8487,41,32,0,74,0,360,10,567
F285#F375,39,28,0,68,0,360,10,568
F285#F7105,41,29,0,71,0,360,10,569
F285#F6824,82,33,0,115,0,360,10,570
F285#F7910,39,31,0,70,0,360,10,571
F285#F1993,40,29,0,70,0,360,10,572
F285#F6043,42,28,0,72,0,360,10,573
F285#F1375,47,32,0,80,0,360,10,574
F285#F1733,40,36,0,77,0,360,10,575
F285#F5502,43,30,0,75,0,360,10,576
F285#F6761,43,31,0,75,0,360,10,577
F285#F1620,46,28,0,76,0,360,10,578
F285#F9828,43,31,0,75,0,360,10,579
F285#F5134,41,29,0,71,0,360,10,580
F285#F3613,42,28,0,71,0,360,10,581
F285#F1945,42,30,0,73,0,360,10,582
F285#F5018,44,29,0,75,0,360,10,583
F285#F8828,42,30,0,73,0,360,10,584
F285#F7083,42,30,0,73,0,360,10,585
F285#F9574,43,30,0,74,0,360,10,586
F285#F8317,45,30,0,77,0,360,10,587
F285#F7101,43,27,0,71,0,360,10,588
F285#F3943,44,78,0,122,0,360,10,589
F285#F7594,44,31,0,76,0,360,10,590
F285#F2035,45,32,0,78,0,360,10,591
F285#F3937,40,30,0,71,0,360,10,592
F285#F694,39,31,0,72,0,360,10,593
F285#F776,43,30,0,75,0,360,10,594
F285#F1981,43,28,0,72,0,360,10,595
F285#F4310,43,28,0,72,0,360,10,596
F285#F9942,42,28,0,71,0,360,10,597
F285#F9740,42,82,0,125,0,360,10,598
F285#F251,43,79,0,123,0,360,10,599
F285#F437,41,32,0,74,0,360,10,600
F285#F834,89,35,0,125,0,360,10,601
F285#F7027,47,33,0,81,0,360,10,602
F285#F4724,47,31,0,79,0,360,10,603
F285#F4239,44,30,0,75,0,360,10,604
F285#F3756,89,34,0,124,0,360,10,605
F285#F7610,41,33,0,75,0,360,10,606
F285#F156,43,30,0,75,0,360,10,607
F285#F9826,44,33,0,78,0,360,10,608
F285#F2111,40,35,0,76,0,360,10,609
F285#F3599,40,43,0,85,0,360,10,610
F285#F4449,48,42,0,91,0,360,10,611
F285#F8436,58,30,0,89,0,360,10,612
F285#F2548,45,30,0,76,0,360,10,613
F285#F3141,44,32,0,77,0,360,10,614
F285#F3801,39,80,0,119,0,360,10,615
F285#F9131,38,31,0,71,0,360,10,616
F285#F6613,39,32,0,73,0,360,10,617
