keyword,clientTime,serverTime,exTime,totalTime,resultLength,payloadSize,w1,w2
F285#F7157,92,40,0,132,0,480,10,425
F285#F390,46,79,0,126,0,480,10,426
F285#F2630,47,37,0,85,0,480,10,427
F285#F1801,50,32,0,83,0,480,10,428
F285#F5708,46,80,0,127,0,480,10,429
F285#F7166,47,33,0,81,0,480,10,430
F285#F1508,53,38,0,93,0,480,10,431
F285#F6970,57,43,0,101,0,480,10,432
F285#F8881,57,35,0,93,0,480,10,433
F285#F3612,104,42,0,147,0,480,10,434
F285#F8651,58,44,0,103,0,480,10,435
F285#F5047,56,36,0,93,0,480,10,436
F285#F8750,56,36,0,93,0,480,10,437
F285#F3093,45,36,0,82,0,480,10,438
F285#F7848,51,39,0,90,0,480,10,439
F285#F3560,49,38,0,89,0,480,10,440
F285#F2544,60,36,0,97,0,480,10,441
F285#F3096,54,36,0,91,0,480,10,442
F285#F7397,55,47,0,103,0,480,10,443
F285#F5113,56,33,0,90,0,480,10,444
F285#F6385,55,37,0,93,0,480,10,445
F285#F4382,61,34,0,97,0,480,10,446
F285#F2400,50,40,0,91,0,480,10,447
F285#F440,59,35,0,96,0,480,10,448
F285#F5056,96,47,0,144,0,480,10,449
F285#F6960,55,36,0,92,0,480,10,450
F285#F6942,69,86,0,156,0,480,10,451
F285#F3616,53,43,0,96,0,480,10,452
F285#F8927,52,38,0,91,0,480,10,453
F285#F5150,56,38,0,95,0,480,10,454
F285#F2513,60,81,0,142,0,480,10,455
F285#F5000,87,43,0,131,0,480,10,456
F285#F5086,64,86,0,151,0,480,10,457
F285#F260,51,38,0,90,0,480,10,458
F285#F1890,51,44,0,96,0,480,10,459
F285#F8198,50,33,0,84,0,480,10,460
F285#F3212,54,34,0,90,0,480,10,461
F285#F3653,52,43,0,96,0,480,10,462
F285#F1536,52,40,0,93,0,480,10,463
F285#F3728,53,85,0,139,0,480,10,464
F285#F2169,57,36,0,94,0,480,10,465
F285#F4059,59,40,0,100,0,480,10,466
F285#F1585,63,48,0,113,0,480,10,467
F285#F5217,51,36,0,88,0,480,10,468
F285#F5358,51,44,0,97,0,480,10,469
F285#F9390,50,36,0,87,0,480,10,470
F285#F1013,48,37,0,85,0,480,10,471
F285#F8426,51,81,0,133,0,480,10,472
F285#F6009,47,34,0,83,0,480,10,473
F285#F439,58,39,0,98,0,480,10,474
F285#F6861,46,41,0,88,0,480,10,475
F285#F2821,48,36,0,85,0,480,10,476
F285#F5717,47,43,0,92,0,480,10,477
F285#F6430,51,39,0,92,0,480,10,478
F285#F3088,51,33,0,85,0,480,10,479
F285#F8493,100,34,0,136,0,480,10,480
F285#F730,96,89,0,187,0,480,10,481
F285#F1698,66,40,0,107,0,480,10,482
F285#F7384,64,45,0,110,0,480,10,483
F285#F3233,59,38,0,99,0,480,10,484
F285#F1037,92,38,0,131,0,480,10,485
F285#F5896,66,37,0,104,0,480,10,486
F285#F967,58,35,0,94,0,480,10,487
F285#F8611,66,51,0,118,0,480,10,488
F285#F1889,54,37,0,93,0,480,10,489
F285#F2736,89,81,0,171,0,480,10,490
F285#F2605,100,42,0,143,0,480,10,491
F285#F9901,56,36,0,93,0,480,10,492
F285#F2955,95,39,0,135,0,480,10,493
F285#F4688,57,36,0,94,0,480,10,494
F285#F2662,50,41,0,93,0,480,10,495
F285#F2924,51,37,0,89,0,480,10,496
F285#F4656,60,88,0,149,0,480,10,497
F285#F5690,66,44,0,111,0,480,10,498
F285#F2887,52,37,0,90,0,480,10,499
F285#F3497,54,37,0,92,0,480,10,500
F285#F5545,53,35,0,90,0,480,10,501
F285#F626,56,34,0,91,0,480,10,502
F285#F3892,54,38,0,94,0,480,10,503
F285#F1710,59,41,0,102,0,480,10,504
F285#F4218,57,35,0,93,0,480,10,505
F285#F3994,97,82,0,180,0,480,10,506
F285#F5170,61,34,0,97,0,480,10,507
F285#F4744,96,38,0,135,0,480,10,508
F285#F7872,65,80,0,147,0,480,10,509
F285#F328,67,33,0,102,0,480,10,510
F285#F4156,64,37,0,103,0,480,10,511
F285#F2371,55,36,0,93,0,480,10,512
F285#F2105,52,35,0,88,0,480,10,513
F285#F5197,55,37,0,93,0,480,10,514
F285#F1252,55,74,0,130,0,480,10,515
F285#F982,53,39,0,93,0,480,10,516
F285#F8269,55,42,0,98,0,480,10,517
F285#F2441,52,39,0,92,0,480,10,518
F285#F5716,55,79,0,136,0,480,10,519
F285#F4399,101,48,0,151,0,480,10,520
F285#F5770,57,51,0,109,0,480,10,521
F285#F7256,56,82,0,139,0,480,10,522
F285#F5637,57,42,0,100,0,480,10,523
F285#F2471,62,39,0,103,0,480,10,524
F285#F5200,60,42,0,103,0,480,10,525
F285#F8798,58,40,0,99,0,480,10,526
F285#F3012,52,47,0,100,0,480,10,527
F285#F2979,60,33,0,95,0,480,10,528
F285#F9640,60,38,0,99,0,480,10,529
F285#F6455,51,34,0,86,0,480,10,530
F285#F9706,58,38,0,97,0,480,10,531
F285#F7324,55,80,0,136,0,480,10,532
F285#F8219,53,87,0,141,0,480,10,533
F285#F5367,58,40,0,99,0,480,10,534
F285#F1608,54,32,0,87,0,480,10,535
F285#F2016,60,35,0,96,0,480,10,536
F285#F5841,56,40,0,97,0,480,10,537
F285#F6887,49,74,0,124,0,480,10,538
F285#F8287,54,42,0,97,0,480,10,539
F285#F2418,53,40,0,95,0,480,10,540
F285#F8304,56,46,0,103,0,480,10,541
F285#F7078,45,79,0,125,0,480,10,542
F285#F8897,63,34,0,98,0,480,10,543
F285#F2215,52,34,0,88,0,480,10,544
F285#F3717,52,38,0,90,0,480,10,545
F285#F2933,62,41,0,104,0,480,10,546
F285#F1309,50,34,0,85,0,480,10,547
F285#F5900,61,37,0,98,0,480,10,548
F285#F1246,58,32,0,92,0,480,10,549
F285#F3165,55,89,0,145,0,480,10,550
F285#F4048,51,34,0,87,0,480,10,551
F285#F5307,55,85,0,141,0,480,10,552
F285#F3575,53,37,0,91,0,480,10,553
F285#F3741,93,35,0,129,0,480,10,554
F285#F757,50,37,0,88,0,480,10,555
F285#F1517,55,38,0,95,0,480,10,556
F285#F7097,52,36,0,89,0,480,10,557
F285#F9756,56,37,0,94,0,480,10,558
F285#F6315,56,91,0,148,0,480,10,559
F285#F2240,52,37,0,90,0,480,10,560
F285#F567,53,37,0,91,0,480,10,561
F285#F3193,93,37,0,131,0,480,10,562
F285#F9196,54,38,0,93,0,480,10,563
F285#F7773,58,83,0,142,0,480,10,564
F285#F7310,53,34,0,88,0,480,10,565
F285#F8954,93,35,0,128,0,480,10,566
F285#F8487,51,72,0,124,0,480,10,567
F285#F375,56,41,0,98,0,480,10,568
F285#F7105,51,37,0,89,0,480,10,569
F285#F6824,52,41,0,94,0,480,10,570
F285#F7910,46,38,0,86,0,480,10,571
F285#F1993,53,37,0,91,0,480,10,572
F285#F6043,51,34,0,86,0,480,10,573
F285#F1375,45,42,0,88,0,480,10,574
F285#F1733,90,35,0,127,0,480,10,575
F285#F5502,86,37,0,125,0,480,10,576
F285#F6761,55,38,0,94,0,480,10,577
F285#F1620,52,30,0,83,0,480,10,578
F285#F9828,48,33,0,82,0,480,10,579
F285#F5134,49,36,0,86,0,480,10,580
F285#F3613,111,37,0,149,0,480,10,581
F285#F1945,67,40,0,109,0,480,10,582
F285#F5018,64,41,0,106,0,480,10,583
F285#F8828,64,38,0,103,0,480,10,584
F285#F7083,64,50,0,116,0,480,10,585
F285#F9574,60,41,0,102,0,480,10,586
F285#F8317,69,44,0,114,0,480,10,587
F285#F7101,74,87,0,162,0,480,10,588
F285#F3943,86,46,0,134,0,480,10,589
F285#F7594,110,41,0,152,0,480,10,590
F285#F2035,63,36,0,101,0,480,10,591
F285#F3937,79,42,0,122,0,480,10,592
F285#F694,55,40,0,96,0,480,10,593
F285#F776,85,44,0,131,0,480,10,594
F285#F1981,60,43,0,104,0,480,10,595
F285#F4310,56,44,0,101,0,480,10,596
F285#F9942,66,41,0,109,0,480,10,597
F285#F9740,58,40,0,99,0,480,10,598
F285#F251,66,46,0,113,0,480,10,599
F285#F437,98,48,0,146,0,480,10,600
F285#F834,75,42,0,119,0,480,10,601
F285#F7027,78,41,0,120,0,480,10,602
F285#F4724,92,145,0,238,0,480,10,603
F285#F4239,131,51,0,184,0,480,10,604
F285#F3756,83,47,0,131,0,480,10,605
F285#F7610,57,92,0,151,0,480,10,606
F285#F156,63,39,0,103,0,480,10,607
F285#F9826,56,35,0,92,0,480,10,608
F285#F2111,52,41,0,94,0,480,10,609
F285#F3599,61,41,0,103,0,480,10,610
F285#F4449,55,42,0,97,0,480,10,611
F285#F8436,59,51,0,112,0,480,10,612
F285#F2548,54,39,0,94,0,480,10,613
F285#F3141,54,38,0,94,0,480,10,614
F285#F3801,65,36,0,102,0,480,10,615
F285#F9131,54,84,0,139,0,480,10,616
F285#F6613,48,88,0,137,0,480,10,617
