keyword,clientTime,serverTime,totalTime,resultLength,payloadSize,w1,w2
F6747#F8109,211,124,336,0,2448,68,9738
F1761#F8109,193,120,314,0,2484,69,9738
F3795#F8109,192,120,313,0,2520,70,9738
F3911#F8109,203,167,371,0,2556,71,9738
F1165#F8109,231,141,372,0,2592,72,9738
F460#F8109,208,193,402,0,2628,73,9738
F1760#F8109,205,141,348,0,2664,74,9738
F2687#F8109,200,192,393,0,2700,75,9738
F3566#F8109,222,133,356,0,2736,76,9738
F8692#F8109,201,150,352,0,2772,77,9738
F2393#F8109,246,152,400,0,2808,78,9738
F1877#F8109,222,143,367,0,2844,79,9738
F6179#F8109,215,177,394,0,2880,80,9738
F3893#F8109,237,129,368,0,2916,81,9738
F6377#F8109,228,134,363,0,2952,82,9738
F4550#F8109,218,135,354,0,2988,83,9738
F3853#F8109,276,137,414,0,3024,84,9738
F7737#F8109,230,179,411,0,3060,85,9738
F4864#F8109,235,156,393,0,3096,86,9738
F6884#F8109,248,158,406,0,3132,87,9738
F9242#F8109,252,202,455,0,3168,88,9738
F3988#F8109,238,196,436,0,3204,89,9738
F1554#F8109,249,151,401,0,3240,90,9738
F3147#F8109,245,145,390,0,3276,91,9738
F5025#F8109,250,188,440,0,3312,92,9738
F8445#F8109,236,146,383,0,3348,93,9738
F5058#F8109,252,148,401,0,3384,94,9738
F3282#F8109,248,140,389,0,3420,95,9738
F3207#F8109,268,141,410,0,3456,96,9738
F1222#F8109,249,148,398,0,3492,97,9738
F7001#F8109,242,136,379,0,3528,98,9738
F5141#F8109,250,148,400,0,3564,99,9738
F2367#F8109,255,145,401,0,3600,100,9738
F1417#F8109,252,144,396,0,3636,101,9738
F1143#F8109,260,144,405,0,3672,102,9738
F2472#F8109,246,148,396,0,3708,103,9738
F2721#F8109,268,202,471,0,3744,104,9738
F7660#F8109,252,196,449,0,3780,105,9738
F5807#F8109,285,166,451,0,3816,106,9738
F1181#F8109,270,162,433,0,3852,107,9738
F4828#F8109,277,158,436,0,3888,108,9738
F4793#F8109,381,164,546,0,3924,109,9738
F1558#F8109,305,193,500,0,3960,110,9738
F9771#F8109,351,228,581,0,3996,111,9738
F463#F8109,282,183,466,0,4032,112,9738
F8942#F8109,297,173,471,0,4068,113,9738
F3448#F8109,314,191,506,0,4104,114,9738
F2465#F8109,308,232,541,0,4140,115,9738
F3403#F8109,334,240,575,0,4176,116,9738
F6049#F8109,329,194,524,0,4212,117,9738
F7354#F8109,328,187,517,0,4248,118,9738
F1129#F8109,314,189,504,0,4284,119,9738
F1177#F8109,352,181,534,0,4320,120,9738
F2339#F8109,348,193,543,0,4356,121,9738
F1373#F8109,379,198,579,0,4392,122,9738
F1618#F8109,347,189,537,0,4428,123,9738
F2329#F8109,334,181,516,0,4464,124,9738
F1089#F8109,332,200,534,0,4500,125,9738
F1749#F8109,340,215,556,0,4536,126,9738
F638#F8109,323,260,585,0,4572,127,9738
F1582#F8109,358,196,555,0,4608,128,9738
F2212#F8109,352,209,562,0,4644,129,9738
F529#F8109,373,197,572,0,4680,130,9738
F3949#F8109,395,260,657,0,4716,131,9738
F4626#F8109,332,233,566,0,4752,132,9738
F2543#F8109,328,177,506,0,4788,133,9738
F2348#F8109,331,186,518,0,4824,134,9738
F3970#F8109,333,183,517,0,4860,135,9738
F2384#F8109,350,190,541,0,4896,136,9738
F9796#F8109,330,197,528,0,4932,137,9738
F4372#F8109,352,285,639,0,4968,138,9738
F1191#F8109,363,256,620,0,5004,139,9738
F3323#F8109,375,222,598,0,5040,140,9738
F2005#F8109,348,213,561,0,5076,141,9738
F1626#F8109,377,274,652,0,5112,142,9738
F2459#F8109,360,244,605,0,5148,143,9738
F1599#F8109,382,197,580,0,5184,144,9738
F1182#F8109,358,196,555,0,5220,145,9738
F1231#F8109,351,203,555,0,5256,146,9738
F2274#F8109,343,195,540,0,5292,147,9738
F5701#F8109,352,204,557,0,5328,148,9738
F2908#F8109,357,198,556,0,5364,149,9738
F1673#F8109,353,242,597,0,5400,150,9738
F9342#F8109,371,240,612,0,5436,151,9738
F512#F8109,389,224,614,0,5472,152,9738
F5535#F8109,382,220,604,0,5508,153,9738
F5691#F8109,370,197,569,0,5544,154,9738
F3924#F8109,373,258,631,0,5580,155,9738
F5831#F8109,385,205,591,0,5616,156,9738
F1198#F8109,380,201,582,0,5652,157,9738
F9536#F8109,372,210,583,0,5688,158,9738
F3336#F8109,361,258,620,0,5724,159,9738
F1946#F8109,376,211,588,0,5760,160,9738
F1411#F8109,371,257,629,0,5796,161,9738
F7497#F8109,366,210,577,0,5832,162,9738
F5987#F8109,391,216,608,0,5868,163,9738
F1147#F8109,389,206,596,0,5904,164,9738
F7704#F8109,404,266,671,0,5940,165,9738
F9280#F8109,387,217,606,0,5976,166,9738
F1756#F8109,383,275,660,0,6012,167,9738
F4411#F8109,386,260,648,0,6048,168,9738
F6029#F8109,414,223,638,0,6084,169,9738
F7824#F8109,420,237,659,0,6120,170,9738
F63#F8109,409,232,642,0,6156,171,9738
F2733#F8109,427,293,721,0,6192,172,9738
F2378#F8109,1076,316,1394,0,6228,173,9738
F428#F8109,423,263,687,0,6264,174,9738
F6660#F8109,427,227,655,0,6300,175,9738
F7439#F8109,467,296,765,0,6336,176,9738
F8715#F8109,492,262,756,0,6372,177,9738
F3714#F8109,480,253,735,0,6408,178,9738
F2833#F8109,521,250,773,0,6444,179,9738
F5747#F8109,431,242,674,0,6480,180,9738
F2914#F8109,449,268,719,0,6516,181,9738
F4159#F8109,462,294,756,0,6552,182,9738
F7590#F8109,508,265,774,0,6588,183,9738
F2879#F8109,482,244,727,0,6624,184,9738
F1183#F8109,479,251,732,0,6660,185,9738
F478#F8109,441,253,695,0,6696,186,9738
F2366#F8109,520,306,827,0,6732,187,9738
F8562#F8109,454,280,735,0,6768,188,9738
F7117#F8109,466,269,736,0,6804,189,9738
F1777#F8109,535,277,813,0,6840,190,9738
F5766#F8109,465,333,799,0,6876,191,9738
F1346#F8109,469,268,738,0,6912,192,9738
F2021#F8109,459,295,755,0,6948,193,9738
F3589#F8109,525,277,803,0,6984,194,9738
F7184#F8109,507,261,770,0,7020,195,9738
F8748#F8109,471,272,744,0,7056,196,9738
F1899#F8109,480,259,740,0,7092,197,9738
F5214#F8109,464,245,710,0,7128,198,9738
F5742#F8109,478,336,815,0,7164,199,9738
F7202#F8109,475,295,772,0,7200,200,9738
F8073#F8109,483,264,749,0,7236,201,9738
F3916#F8109,494,262,758,0,7272,202,9738
F3668#F8109,520,279,801,0,7308,203,9738
F1062#F8109,551,264,817,0,7344,204,9738
F2756#F8109,523,355,879,0,7380,205,9738
F8641#F8109,510,265,776,0,7416,206,9738
F2444#F8109,473,278,752,0,7452,207,9738
F4597#F8109,528,344,873,0,7488,208,9738
F6679#F8109,505,323,829,0,7524,209,9738
F4759#F8109,534,337,872,0,7560,210,9738
F484#F8109,586,298,886,0,7596,211,9738
F8675#F8109,523,347,870,0,7632,212,9738
F9248#F8109,540,294,836,0,7668,213,9738
F1253#F8109,547,299,847,0,7704,214,9738
F2695#F8109,542,281,825,0,7740,215,9738
F7698#F8109,559,294,854,0,7776,216,9738
F8912#F8109,504,290,794,0,7812,217,9738
F3931#F8109,537,347,886,0,7848,218,9738
F1314#F8109,548,296,845,0,7884,219,9738
F9918#F8109,554,284,839,0,7920,220,9738
F325#F8109,517,321,839,0,7956,221,9738
F6375#F8109,530,270,801,0,7992,222,9738
F6123#F8109,499,261,762,0,8028,223,9738
F1446#F8109,505,270,777,0,8064,224,9738
F6904#F8109,502,285,788,0,8100,225,9738
F1990#F8109,538,324,864,0,8136,226,9738
F4757#F8109,523,279,803,0,8172,227,9738
F4730#F8109,523,280,804,0,8208,228,9738
F204#F8109,505,277,783,0,8244,229,9738
F6054#F8109,517,276,795,0,8280,230,9738
F1684#F8109,521,269,791,0,8316,231,9738
F7419#F8109,511,284,796,0,8352,232,9738
F1735#F8109,522,277,801,0,8388,233,9738
F1614#F8109,520,272,792,0,8424,234,9738
F5066#F8109,517,291,809,0,8460,235,9738
F6752#F8109,531,273,806,0,8496,236,9738
F1549#F8109,520,285,806,0,8532,237,9738
F5727#F8109,508,334,843,0,8568,238,9738
F8592#F8109,575,311,887,0,8604,239,9738
F2714#F8109,521,287,809,0,8640,240,9738
F4#F8109,529,291,822,0,8676,241,9738
F5321#F8109,578,353,933,0,8712,242,9738
F9357#F8109,564,317,882,0,8748,243,9738
F2489#F8109,554,292,848,0,8784,244,9738
F7155#F8109,582,372,956,0,8820,245,9738
F4227#F8109,561,305,866,0,8856,246,9738
F9516#F8109,540,291,833,0,8892,247,9738
F2318#F8109,552,298,852,0,8928,248,9738
F3564#F8109,560,355,916,0,8964,249,9738
F1615#F8109,648,310,959,0,9000,250,9738
F497#F8109,607,392,1000,0,9036,251,9738
F1862#F8109,644,384,1029,0,9072,252,9738
F2409#F8109,614,329,945,0,9108,253,9738
F9332#F8109,588,364,953,0,9144,254,9738
F2891#F8109,632,327,960,0,9180,255,9738
F2585#F8109,612,344,958,0,9216,256,9738
F4563#F8109,608,354,963,0,9252,257,9738
F8199#F8109,651,382,1034,0,9288,258,9738
F9519#F8109,616,406,1024,0,9324,259,9738
F2420#F8109,603,336,941,0,9360,260,9738
F5071#F8109,647,320,968,0,9396,261,9738
F1927#F8109,617,466,1085,0,9432,262,9738
F3066#F8109,617,387,1006,0,9468,263,9738
F1009#F8109,594,327,923,0,9504,264,9738
F4312#F8109,637,419,1058,0,9540,265,9738
F6569#F8109,681,390,1072,0,9576,266,9738
F3858#F8109,634,329,964,0,9612,267,9738
F3707#F8109,617,395,1013,0,9648,268,9738
F2011#F8109,618,327,947,0,9684,269,9738
F2015#F8109,585,368,955,0,9720,270,9738
F4549#F8109,604,348,952,0,9756,271,9738
F620#F8109,636,391,1028,0,9792,272,9738
F4552#F8109,683,418,1102,0,9828,273,9738
F5556#F8109,712,403,1117,0,9864,274,9738
F8817#F8109,685,402,1088,0,9900,275,9738
F9123#F8109,643,364,1008,0,9936,276,9738
F1400#F8109,636,371,1009,0,9972,277,9738
F4750#F8109,695,404,1101,0,10008,278,9738
F5920#F8109,723,443,1168,0,10044,279,9738
F2949#F8109,651,437,1089,0,10080,280,9738
F2901#F8109,641,364,1006,0,10116,281,9738
F4194#F8109,695,352,1048,0,10152,282,9738
F5165#F8109,627,350,978,0,10188,283,9738
F4672#F8109,684,417,1102,0,10224,284,9738
F6727#F8109,745,359,1106,0,10260,285,9738
F8952#F8109,650,326,978,0,10296,286,9738
F1116#F8109,621,331,953,0,10332,287,9738
F5590#F8109,642,326,969,0,10368,288,9738
F1671#F8109,638,324,964,0,10404,289,9738
F2004#F8109,644,329,974,0,10440,290,9738
F6293#F8109,633,334,967,0,10476,291,9738
F4313#F8109,642,345,989,0,10512,292,9738
F5837#F8109,661,357,1019,0,10548,293,9738
F9317#F8109,649,344,995,0,10584,294,9738
F2357#F8109,696,490,1188,0,10620,295,9738
F2829#F8109,654,386,1041,0,10656,296,9738
F3588#F8109,650,396,1048,0,10692,297,9738
F9644#F8109,654,344,999,0,10728,298,9738
F9989#F8109,643,335,979,0,10764,299,9738
F5083#F8109,663,339,1004,0,10800,300,9738
F3749#F8109,692,347,1040,0,10836,301,9738
F3655#F8109,650,389,1040,0,10872,302,9738
F2070#F8109,644,338,984,0,10908,303,9738
F1894#F8109,695,352,1047,0,10944,304,9738
F4894#F8109,653,388,1042,0,10980,305,9738
F7341#F8109,669,397,1067,0,11016,306,9738
F1797#F8109,618,348,968,0,11052,307,9738
F4826#F8109,695,350,1046,0,11088,308,9738
F4418#F8109,663,354,1019,0,11124,309,9738
F78#F8109,651,344,997,0,11160,310,9738
F6496#F8109,703,351,1056,0,11196,311,9738
F2114#F8109,647,372,1021,0,11232,312,9738
F1404#F8109,676,407,1084,0,11268,313,9738
F6523#F8109,686,352,1039,0,11304,314,9738
F2655#F8109,703,348,1052,0,11340,315,9738
F2998#F8109,677,410,1088,0,11376,316,9738
F3513#F8109,671,424,1096,0,11412,317,9738
F5403#F8109,686,356,1042,0,11448,318,9738
F5595#F8109,671,365,1037,0,11484,319,9738
F373#F8109,669,352,1022,0,11520,320,9738
F1337#F8109,704,351,1056,0,11556,321,9738
F678#F8109,736,367,1104,0,11592,322,9738
F3254#F8109,725,364,1090,0,11628,323,9738
F7297#F8109,767,357,1125,0,11664,324,9738
F1957#F8109,737,363,1101,0,11700,325,9738
F5846#F8109,768,396,1166,0,11736,326,9738
F6086#F8109,789,370,1160,0,11772,327,9738
F5311#F8109,759,367,1127,0,11808,328,9738
F9793#F8109,739,368,1109,0,11844,329,9738
F5688#F8109,788,366,1155,0,11880,330,9738
F2149#F8109,732,429,1163,0,11916,331,9738
F3442#F8109,712,370,1084,0,11952,332,9738
F2211#F8109,718,368,1088,0,11988,333,9738
F1391#F8109,720,417,1139,0,12024,334,9738
F6497#F8109,746,376,1123,0,12060,335,9738
F540#F8109,725,375,1102,0,12096,336,9738
F2535#F8109,751,478,1231,0,12132,337,9738
F5750#F8109,740,447,1188,0,12168,338,9738
F262#F8109,786,405,1192,0,12204,339,9738
F8567#F8109,767,421,1190,0,12240,340,9738
F6819#F8109,765,398,1164,0,12276,341,9738
F1513#F8109,798,457,1256,0,12312,342,9738
F8003#F8109,745,450,1196,0,12348,343,9738
F2874#F8109,751,396,1148,0,12384,344,9738
F6517#F8109,821,439,1262,0,12420,345,9738
F2745#F8109,819,464,1284,0,12456,346,9738
F8156#F8109,797,392,1191,0,12492,347,9738
F1963#F8109,779,419,1199,0,12528,348,9738
F517#F8109,811,437,1249,0,12564,349,9738
F4199#F8109,794,416,1211,0,12600,350,9738
F2219#F8109,844,413,1258,0,12636,351,9738
F365#F8109,773,420,1194,0,12672,352,9738
F4512#F8109,781,501,1284,0,12708,353,9738
F8530#F8109,789,503,1293,0,12744,354,9738
F9813#F8109,795,470,1266,0,12780,355,9738
F7500#F8109,878,527,1407,0,12816,356,9738
F6338#F8109,774,452,1228,0,12852,357,9738
F4924#F8109,757,393,1151,0,12888,358,9738
F8430#F8109,809,449,1260,0,12924,359,9738
F2007#F8109,791,401,1194,0,12960,360,9738
F2355#F8109,801,439,1241,0,12996,361,9738
F3840#F8109,795,526,1323,0,13032,362,9738
F9335#F8109,883,548,1432,0,13068,363,9738
F6170#F8109,824,456,1282,0,13104,364,9738
F6701#F8109,826,452,1279,0,13140,365,9738
F6641#F8109,876,430,1307,0,13176,366,9738
F5813#F8109,883,490,1375,0,13212,367,9738
F3324#F8109,852,461,1314,0,13248,368,9738
F4465#F8109,850,432,1284,0,13284,369,9738
F2387#F8109,864,452,1318,0,13320,370,9738
F1846#F8109,857,434,1292,0,13356,371,9738
F3382#F8109,939,536,1477,0,13392,372,9738
F622#F8109,820,471,1292,0,13428,373,9738
F1980#F8109,829,536,1366,0,13464,374,9738
F2966#F8109,863,477,1341,0,13500,375,9738
F7272#F8109,853,460,1314,0,13536,376,9738
F6329#F8109,841,428,1270,0,13572,377,9738
F5376#F8109,877,446,1325,0,13608,378,9738
F8205#F8109,803,466,1271,0,13644,379,9738
F3126#F8109,872,479,1352,0,13680,380,9738
F6429#F8109,1983,499,2484,0,13716,381,9738
F2337#F8109,905,472,1378,0,13752,382,9738
F430#F8109,873,621,1496,0,13788,383,9738
F8044#F8109,912,548,1461,0,13824,384,9738
F9219#F8109,904,578,1484,0,13860,385,9738
F1362#F8109,905,604,1510,0,13896,386,9738
F2117#F8109,832,501,1335,0,13932,387,9738
F8519#F8109,874,475,1351,0,13968,388,9738
F5821#F8109,856,519,1377,0,14004,389,9738
F628#F8109,858,611,1470,0,14040,390,9738
F4254#F8109,999,504,1504,0,14076,391,9738
F680#F8109,964,499,1464,0,14112,392,9738
F6383#F8109,912,605,1519,0,14148,393,9738
F647#F8109,887,524,1413,0,14184,394,9738
F3627#F8109,948,525,1474,0,14220,395,9738
F6599#F8109,883,512,1397,0,14256,396,9738
F764#F8109,915,573,1489,0,14292,397,9738
F5428#F8109,921,485,1407,0,14328,398,9738
F1924#F8109,953,470,1425,0,14364,399,9738
F9745#F8109,918,573,1493,0,14400,400,9738
F6422#F8109,845,436,1283,0,14436,401,9738
F1526#F8109,854,454,1310,0,14472,402,9738
F3153#F8109,832,448,1282,0,14508,403,9738
F6240#F8109,915,474,1391,0,14544,404,9738
F7611#F8109,1003,547,1552,0,14580,405,9738
F1859#F8109,984,632,1618,0,14616,406,9738
F4984#F8109,997,481,1480,0,14652,407,9738
F1539#F8109,959,492,1453,0,14688,408,9738
F1744#F8109,937,561,1499,0,14724,409,9738
F3471#F8109,910,475,1386,0,14760,410,9738
F3435#F8109,952,498,1451,0,14796,411,9738
F4542#F8109,884,469,1355,0,14832,412,9738
F7262#F8109,977,542,1521,0,14868,413,9738
F7779#F8109,892,509,1402,0,14904,414,9738
F462#F8109,893,462,1357,0,14940,415,9738
F7749#F8109,928,537,1467,0,14976,416,9738
F7009#F8109,894,463,1358,0,15012,417,9738
F2424#F8109,888,461,1349,0,15048,418,9738
F498#F8109,873,461,1336,0,15084,419,9738
F6689#F8109,882,516,1399,0,15120,420,9738
F3405#F8109,924,457,1383,0,15156,421,9738
F2956#F8109,912,460,1374,0,15192,422,9738
F2959#F8109,905,512,1419,0,15228,423,9738
F2406#F8109,901,470,1372,0,15264,424,9738
F7157#F8109,927,458,1386,0,15300,425,9738
F390#F8109,922,455,1378,0,15336,426,9738
F2630#F8109,971,470,1442,0,15372,427,9738
F1801#F8109,972,466,1439,0,15408,428,9738
F5708#F8109,910,468,1380,0,15444,429,9738
F7166#F8109,939,476,1416,0,15480,430,9738
F1508#F8109,1040,479,1521,0,15516,431,9738
F6970#F8109,948,568,1517,0,15552,432,9738
F8881#F8109,1186,559,1747,0,15588,433,9738
F3612#F8109,1002,507,1511,0,15624,434,9738
F8651#F8109,1022,603,1627,0,15660,435,9738
F5047#F8109,1022,513,1536,0,15696,436,9738
F8750#F8109,1105,518,1624,0,15732,437,9738
F3093#F8109,985,593,1580,0,15768,438,9738
F7848#F8109,1058,603,1662,0,15804,439,9738
F3560#F8109,1065,575,1641,0,15840,440,9738
F2544#F8109,1099,567,1668,0,15876,441,9738
F3096#F8109,940,480,1421,0,15912,442,9738
F7397#F8109,935,482,1419,0,15948,443,9738
F5113#F8109,939,489,1429,0,15984,444,9738
F6385#F8109,933,487,1421,0,16020,445,9738
F4382#F8109,1019,533,1553,0,16056,446,9738
F2400#F8109,935,501,1437,0,16092,447,9738
F440#F8109,960,487,1448,0,16128,448,9738
F5056#F8109,961,533,1495,0,16164,449,9738
F6960#F8109,941,488,1431,0,16200,450,9738
F6942#F8109,953,527,1481,0,16236,451,9738
F3616#F8109,994,551,1546,0,16272,452,9738
F8927#F8109,1020,545,1567,0,16308,453,9738
F5150#F8109,989,538,1528,0,16344,454,9738
F2513#F8109,1087,568,1656,0,16380,455,9738
F5000#F8109,1050,534,1585,0,16416,456,9738
F5086#F8109,1011,765,1777,0,16452,457,9738
F260#F8109,1009,505,1516,0,16488,458,9738
F1890#F8109,998,512,1511,0,16524,459,9738
F8198#F8109,964,497,1462,0,16560,460,9738
F3212#F8109,1012,500,1514,0,16596,461,9738
F3653#F8109,986,496,1484,0,16632,462,9738
F1536#F8109,977,524,1502,0,16668,463,9738
F3728#F8109,1012,524,1537,0,16704,464,9738
F2169#F8109,1015,525,1542,0,16740,465,9738
F4059#F8109,1010,521,1532,0,16776,466,9738
F1585#F8109,1001,507,1510,0,16812,467,9738
F5217#F8109,1012,552,1565,0,16848,468,9738
F5358#F8109,986,505,1492,0,16884,469,9738
F9390#F8109,985,515,1501,0,16920,470,9738
F1013#F8109,1046,581,1629,0,16956,471,9738
F8426#F8109,1119,579,1699,0,16992,472,9738
F6009#F8109,1078,564,1644,0,17028,473,9738
F439#F8109,1077,532,1611,0,17064,474,9738
F6861#F8109,1139,548,1688,0,17100,475,9738
F2821#F8109,1052,530,1584,0,17136,476,9738
F5717#F8109,1065,577,1644,0,17172,477,9738
F6430#F8109,1024,577,1603,0,17208,478,9738
F3088#F8109,1040,748,1790,0,17244,479,9738
F8493#F8109,1087,571,1659,0,17280,480,9738
F730#F8109,1065,528,1595,0,17316,481,9738
F1698#F8109,1034,513,1549,0,17352,482,9738
F7384#F8109,1049,536,1587,0,17388,483,9738
F3233#F8109,1018,528,1547,0,17424,484,9738
F1037#F8109,1019,537,1557,0,17460,485,9738
F5896#F8109,1040,561,1603,0,17496,486,9738
F967#F8109,1102,546,1649,0,17532,487,9738
F8611#F8109,1041,536,1579,0,17568,488,9738
F1889#F8109,1078,533,1613,0,17604,489,9738
F2736#F8109,1068,585,1655,0,17640,490,9738
F2605#F8109,1002,540,1543,0,17676,491,9738
F9901#F8109,1017,597,1615,0,17712,492,9738
F2955#F8109,1064,593,1658,0,17748,493,9738
F4688#F8109,1018,537,1556,0,17784,494,9738
F2662#F8109,1083,549,1634,0,17820,495,9738
F2924#F8109,1149,728,1878,0,17856,496,9738
F4656#F8109,1223,600,1824,0,17892,497,9738
F5690#F8109,1122,631,1755,0,17928,498,9738
F2887#F8109,1153,612,1766,0,17964,499,9738
F3497#F8109,1124,645,1771,0,18000,500,9738
F5545#F8109,1161,614,1777,0,18036,501,9738
F626#F8109,1134,591,1726,0,18072,502,9738
F3892#F8109,1256,692,1949,0,18108,503,9738
F1710#F8109,1218,601,1820,0,18144,504,9738
F4218#F8109,1113,537,1652,0,18180,505,9738
F3994#F8109,1085,545,1632,0,18216,506,9738
F5170#F8109,1100,728,1830,0,18252,507,9738
F4744#F8109,1135,663,1800,0,18288,508,9738
F7872#F8109,1215,611,1828,0,18324,509,9738
F328#F8109,1187,635,1824,0,18360,510,9738
F4156#F8109,1267,972,2241,0,18396,511,9738
F2371#F8109,1148,577,1727,0,18432,512,9738
F2105#F8109,1116,684,1801,0,18468,513,9738
F5197#F8109,1124,603,1728,0,18504,514,9738
F1252#F8109,1364,806,2172,0,18540,515,9738
F982#F8109,1146,593,1741,0,18576,516,9738
F8269#F8109,1109,627,1737,0,18612,517,9738
F2441#F8109,1080,578,1660,0,18648,518,9738
F5716#F8109,1097,570,1669,0,18684,519,9738
F4399#F8109,1164,616,1782,0,18720,520,9738
F5770#F8109,1105,576,1682,0,18756,521,9738
F7256#F8109,1181,575,1758,0,18792,522,9738
F5637#F8109,1128,566,1696,0,18828,523,9738
F2471#F8109,1116,590,1707,0,18864,524,9738
F5200#F8109,1160,627,1788,0,18900,525,9738
F8798#F8109,1310,1696,3007,0,18936,526,9738
F3012#F8109,2556,2498,5056,0,18972,527,9738
F2979#F8109,9644,2031,11677,0,19008,528,9738
F9640#F8109,6998,1791,8793,0,19044,529,9738
F6455#F8109,5165,1596,6764,0,19080,530,9738
F9706#F8109,6419,2527,8948,0,19116,531,9738
F7324#F8109,2695,1371,4068,0,19152,532,9738
F8219#F8109,2378,1675,4056,0,19188,533,9738
F5367#F8109,1880,878,2761,0,19224,534,9738
F1608#F8109,1776,894,2674,0,19260,535,9738
F2016#F8109,1688,913,2603,0,19296,536,9738
F5841#F8109,1885,891,2779,0,19332,537,9738
F6887#F8109,1530,1078,2611,0,19368,538,9738
F8287#F8109,1976,1626,3604,0,19404,539,9738
F2418#F8109,1991,1645,3639,0,19440,540,9738
F8304#F8109,1969,1810,3781,0,19476,541,9738
F7078#F8109,2176,1691,3869,0,19512,542,9738
F8897#F8109,1981,1746,3729,0,19548,543,9738
F2215#F8109,1890,1757,3649,0,19584,544,9738
F3717#F8109,2101,1825,3928,0,19620,545,9738
F2933#F8109,2114,1858,3975,0,19656,546,9738
F1309#F8109,2027,1762,3792,0,19692,547,9738
F5900#F8109,2066,1823,3891,0,19728,548,9738
F1246#F8109,1960,1905,3867,0,19764,549,9738
F3165#F8109,3296,1729,5028,0,19800,550,9738
F4048#F8109,2493,2248,4743,0,19836,551,9738
F5307#F8109,2434,1831,4268,0,19872,552,9738
F3575#F8109,2181,1840,4023,0,19908,553,9738
F3741#F8109,2038,2093,4134,0,19944,554,9738
F757#F8109,5027,1503,6533,0,19980,555,9738
F1517#F8109,4928,2001,6933,0,20016,556,9738
F7097#F8109,5606,1340,6949,0,20052,557,9738
F9756#F8109,1988,1725,3715,0,20088,558,9738
F6315#F8109,4862,1496,6361,0,20124,559,9738
F2240#F8109,3493,1536,5032,0,20160,560,9738
F567#F8109,6474,1380,7859,0,20196,561,9738
F3193#F8109,5047,1760,6810,0,20232,562,9738
F9196#F8109,2122,1509,3634,0,20268,563,9738
F7773#F8109,4202,1202,5407,0,20304,564,9738
