KeywordCount,Storage(Bytes)
415,53136
416,53264
417,53392
418,53520
419,53648
420,53776
421,53904
422,54032
423,54160
424,54288
425,54416
426,54544
427,54672
428,54800
429,54928
430,55056
431,55184
432,55312
433,55440
434,55568
435,55696
436,55824
437,55952
438,56080
439,56208
440,56336
441,56464
442,56592
443,56720
444,56848
445,56976
446,57104
447,57232
448,57360
449,57488
450,57616
451,57744
452,57872
453,58000
454,58128
455,58256
456,58384
457,58512
458,58640
459,58768
460,58896
461,59024
462,59152
463,59280
464,59408
465,59536
466,59664
467,59792
468,59920
469,60048
470,60176
471,60304
472,60432
473,60560
474,60688
475,60816
476,60944
477,61072
478,61200
479,61328
480,61456
481,61584
482,61712
483,61840
484,61968
485,62096
486,62224
487,62352
488,62480
489,62608
490,62736
491,62864
492,62992
493,63120
494,63248
495,63376
496,63504
497,63632
498,63760
499,63888
500,64016
501,64144
502,64272
503,64400
504,64528
505,64656
506,64784
507,64912
508,65040
509,65168
510,65296
511,65424
512,65552
513,65680
514,65808
515,65936
516,66064
517,66192
518,66320
519,66448
520,66576
521,66704
522,66832
523,66960
524,67088
525,67216
526,67344
527,67472
528,67600
529,67728
530,67856
531,67984
532,68112
533,68240
534,68368
535,68496
536,68624
537,68752
538,68880
539,69008
540,69136
541,69264
542,69392
543,69520
544,69648
545,69776
546,69904
547,70032
548,70160
549,70288
550,70416
551,70544
552,70672
553,70800
554,70928
555,71056
556,71184
557,71312
558,71440
559,71568
560,71696
561,71824
562,71952
563,72080
564,72208
565,72336
566,72464
567,72592
568,72720
569,72848
570,72976
571,73104
572,73232
573,73360
574,73488
575,73616
576,73744
577,73872
578,74000
579,74128
580,74256
581,74384
582,74512
583,74640
584,74768
585,74896
586,75024
587,75152
588,75280
589,75408
590,75536
591,75664
592,75792
593,75920
594,76048
595,76176
596,76304
597,76432
598,76560
599,76688
600,76816
601,76944
602,77072
603,77200
604,77328
605,77456
606,77584
607,77712
608,77840
609,77968
610,78096
611,78224
612,78352
613,78480
614,78608
615,78736
616,78864
617,78992
618,79120
619,79248
620,79376
621,79504
622,79632
623,79760
624,79888
625,80016
626,80144
627,80272
628,80400
629,80528
630,80656
632,80912
633,81040
634,81168
635,81296
636,81424
637,81552
638,81680
639,81808
640,81936
641,82064
642,82192
643,82320
644,82448
645,82576
646,82704
647,82832
648,82960
649,83088
650,83216
651,83344
652,83472
653,83600
654,83728
655,83856
656,83984
657,84112
658,84240
659,84368
661,84624
662,84752
663,84880
664,85008
665,85136
666,85264
667,85392
668,85520
669,85648
671,85904
672,86032
674,86288
675,86416
676,86544
677,86672
678,86800
679,86928
680,87056
681,87184
682,87312
683,87440
684,87568
685,87696
686,87824
687,87952
688,88080
689,88208
690,88336
691,88464
692,88592
693,88720
694,88848
695,88976
696,89104
697,89232
698,89360
699,89488
701,89744
702,89872
703,90000
704,90128
706,90384
707,90512
708,90640
709,90768
710,90896
711,91024
712,91152
713,91280
714,91408
715,91536
716,91664
717,91792
718,91920
719,92048
720,92176
721,92304
722,92432
723,92560
724,92688
725,92816
726,92944
727,93072
728,93200
729,93328
730,93456
732,93712
733,93840
734,93968
735,94096
736,94224
737,94352
738,94480
739,94608
740,94736
741,94864
742,94992
743,95120
744,95248
745,95376
746,95504
748,95760
749,95888
750,96016
751,96144
752,96272
753,96400
754,96528
755,96656
756,96784
757,96912
758,97040
759,97168
760,97296
761,97424
762,97552
763,97680
764,97808
765,97936
766,98064
767,98192
768,98320
769,98448
770,98576
771,98704
772,98832
773,98960
774,99088
775,99216
776,99344
777,99472
778,99600
779,99728
780,99856
781,99984
782,100112
783,100240
784,100368
785,100496
786,100624
787,100752
788,100880
789,101008
790,101136
791,101264
792,101392
793,101520
794,101648
796,101904
797,102032
798,102160
799,102288
801,102544
802,102672
803,102800
804,102928
805,103056
806,103184
807,103312
808,103440
809,103568
810,103696
811,103824
812,103952
813,104080
814,104208
815,104336
816,104464
817,104592
818,104720
819,104848
820,104976
822,105232
823,105360
825,105616
826,105744
827,105872
828,106000
829,106128
831,106384
832,106512
833,106640
835,106896
836,107024
838,107280
839,107408
841,107664
842,107792
843,107920
844,108048
845,108176
846,108304
847,108432
849,108688
850,108816
851,108944
852,109072
853,109200
854,109328
855,109456
858,109840
859,109968
860,110096
862,110352
863,110480
864,110608
865,110736
866,110864
867,110992
868,111120
869,111248
870,111376
871,111504
872,111632
873,111760
874,111888
875,112016
876,112144
877,112272
878,112400
879,112528
880,112656
881,112784
882,112912
883,113040
884,113168
885,113296
886,113424
887,113552
888,113680
890,113936
891,114064
892,114192
893,114320
894,114448
895,114576
896,114704
897,114832
898,114960
899,115088
900,115216
901,115344
902,115472
903,115600
904,115728
906,115984
908,116240
909,116368
910,116496
911,116624
912,116752
913,116880
914,117008
915,117136
917,117392
918,117520
920,117776
922,118032
923,118160
924,118288
926,118544
927,118672
930,119056
932,119312
935,119696
936,119824
937,119952
938,120080
939,120208
940,120336
941,120464
942,120592
944,120848
945,120976
948,121360
950,121616
953,122000
954,122128
955,122256
956,122384
958,122640
959,122768
960,122896
961,123024
962,123152
963,123280
965,123536
967,123792
969,124048
970,124176
971,124304
972,124432
973,124560
974,124688
975,124816
976,124944
978,125200
979,125328
982,125712
983,125840
984,125968
985,126096
987,126352
988,126480
989,126608
990,126736
991,126864
992,126992
993,127120
994,127248
995,127376
996,127504
997,127632
998,127760
999,127888
1000,128016
1001,128144
1002,128272
1004,128528
1005,128656
1006,128784
1007,128912
1008,129040
1011,129424
1012,129552
1013,129680
1015,129936
1016,130064
1017,130192
1018,130320
1020,130576
1022,130832
1023,130960
1024,131088
1027,131472
1028,131600
1029,131728
1031,131984
1032,132112
1033,132240
1034,132368
1036,132624
1037,132752
1038,132880
1040,133136
1041,133264
1042,133392
1044,133648
1045,133776
1047,134032
1048,134160
1049,134288
1050,134416
1051,134544
1052,134672
1054,134928
1055,135056
1056,135184
1057,135312
1058,135440
1060,135696
1064,136208
1066,136464
1067,136592
1068,136720
1069,136848
1070,136976
1071,137104
1072,137232
1074,137488
1075,137616
1078,138000
1080,138256
1081,138384
1082,138512
1083,138640
1085,138896
1086,139024
1088,139280
1089,139408
1090,139536
1092,139792
1095,140176
1098,140560
1099,140688
1100,140816
1101,140944
1102,141072
1103,141200
1104,141328
1107,141712
1108,141840
1109,141968
1112,142352
1114,142608
1118,143120
1119,143248
1126,144144
1127,144272
1128,144400
1129,144528
1130,144656
1131,144784
1132,144912
1134,145168
1138,145680
1139,145808
1141,146064
1142,146192
1143,146320
1144,146448
1145,146576
1146,146704
1149,147088
1150,147216
1151,147344
1155,147856
1157,148112
1158,148240
1159,148368
1160,148496
1163,148880
1164,149008
1166,149264
1169,149648
1170,149776
1172,150032
1173,150160
1174,150288
1176,150544
1177,150672
1183,151440
1188,152080
1189,152208
1191,152464
1192,152592
1194,152848
1195,152976
1197,153232
1199,153488
1200,153616
1202,153872
1203,154000
1205,154256
1208,154640
1209,154768
1215,155536
1216,155664
1217,155792
1218,155920
1220,156176
1221,156304
1222,156432
1223,156560
1230,157456
1232,157712
1234,157968
1238,158480
1241,158864
1243,159120
1247,159632
1248,159760
1249,159888
1250,160016
1251,160144
1253,160400
1254,160528
1255,160656
1256,160784
1257,160912
1260,161296
1266,162064
1269,162448
1271,162704
1272,162832
1273,162960
1277,163472
1278,163600
1284,164368
1287,164752
1289,165008
1291,165264
1292,165392
1293,165520
1294,165648
1295,165776
1297,166032
1298,166160
1300,166416
1304,166928
1310,167696
1313,168080
1314,168208
1315,168336
1317,168592
1319,168848
1320,168976
1322,169232
1323,169360
1324,169488
1325,169616
1329,170128
1330,170256
1331,170384
1334,170768
1337,171152
1339,171408
1342,171792
1343,171920
1348,172560
1354,173328
1355,173456
1356,173584
1358,173840
1360,174096
1361,174224
1363,174480
1365,174736
1367,174992
1368,175120
1374,175888
1377,176272
1379,176528
1382,176912
1383,177040
1385,177296
1386,177424
1387,177552
1388,177680
1392,178192
1393,178320
1405,179856
1409,180368
1412,180752
1416,181264
1420,181776
1427,182672
1433,183440
1434,183568
1438,184080
1442,184592
1449,185488
1459,186768
1460,186896
1461,187024
1463,187280
1464,187408
1467,187792
1469,188048
1473,188560
1475,188816
1481,189584
1493,191120
1496,191504
1500,192016
1507,192912
1509,193168
1512,193552
1517,194192
1518,194320
1519,194448
1522,194832
1526,195344
1536,196624
1537,196752
1538,196880
1539,197008
1545,197776
1559,199568
1562,199952
1563,200080
1565,200336
1566,200464
1567,200592
1568,200720
1570,200976
1573,201360
1575,201616
1577,201872
1579,202128
1580,202256
1586,203024
1597,204432
1602,205072
1605,205456
1608,205840
1614,206608
1619,207248
1622,207632
1625,208016
1635,209296
1638,209680
1639,209808
1640,209936
1644,210448
1652,211472
1654,211728
1655,211856
1657,212112
1660,212496
1663,212880
1669,213648
1680,215056
1682,215312
1685,215696
1688,216080
1690,216336
1693,216720
1704,218128
1709,218768
1715,219536
1720,220176
1721,220304
1727,221072
1730,221456
1735,222096
1736,222224
1745,223376
1748,223760
1751,224144
1752,224272
1757,224912
1761,225424
1762,225552
1781,227984
1788,228880
1797,230032
1802,230672
1811,231824
1815,232336
1817,232592
1820,232976
1821,233104
1833,234640
1839,235408
1841,235664
1844,236048
1846,236304
1847,236432
1864,238608
1869,239248
1881,240784
1883,241040
1894,242448
1902,243472
1913,244880
1927,246672
1935,247696
1936,247824
1940,248336
1946,249104
1948,249360
1982,253712
1983,253840
1988,254480
1990,254736
1991,254864
2004,256528
2015,257936
2017,258192
2026,259344
2033,260240
2038,260880
2040,261136
2049,262288
2052,262672
2060,263696
2071,265104
2072,265232
2075,265616
2081,266384
2105,269456
2131,272784
2134,273168
2175,278416
2193,280720
2195,280976
2198,281360
2204,282128
2219,284048
2230,285456
2233,285840
2255,288656
2263,289680
2280,291856
2282,292112
2287,292752
2297,294032
2302,294672
2305,295056
2347,300432
2351,300944
2380,304656
2381,304784
2382,304912
2386,305424
2387,305552
2393,306320
2399,307088
2413,308880
2414,309008
2416,309264
2418,309520
2419,309648
2423,310160
2451,313744
2479,317328
2486,318224
2498,319760
2507,320912
2509,321168
2526,323344
2528,323600
2556,327184
2566,328464
2568,328720
2658,340240
2664,341008
2670,341776
2673,342160
2683,343440
2686,343824
2687,343952
2688,344080
2716,347664
2723,348560
2732,349712
2740,350736
2764,353808
2767,354192
2773,354960
2822,361232
2837,363152
2846,364304
2849,364688
2850,364816
2873,367760
2895,370576
2915,373136
2920,373776
2929,374928
2936,375824
2937,375952
2954,378128
2978,381200
3015,385936
3032,388112
3131,400784
3148,402960
3187,407952
3196,409104
3233,413840
3253,416400
3266,418064
3272,418832
3280,419856
3283,420240
3284,420368
3343,427920
3361,430224
3372,431632
3380,432656
3391,434064
3412,436752
3414,437008
3576,457744
3591,459664
3693,472720
3713,475280
3728,477200
3736,478224
3767,482192
3788,484880
3803,486800
3806,487184
3822,489232
3833,490640
4181,535184
4189,536208
4231,541584
4343,555920
4401,563344
4417,565392
4441,568464
4606,589584
4742,606992
4745,607376
4961,635024
4989,638608
4993,639120
5003,640400
5034,644368
5123,655760
5242,670992
5349,684688
5624,719888
5629,720528
6108,781840
6391,818064
6972,892432
7133,913040
7478,957200
7746,991504
7963,1019280
8011,1025424
8114,1038608
8183,1047440
8204,1050128
8548,1094160
8580,1098256
8695,1112976
8828,1130000
8927,1142672
8951,1145744
9726,1244944
10177,1302672
11164,1429008
12500,1600016
13088,1675280
14248,1823760
14281,1827984
14737,1886352
15008,1921040
15755,2016656
16775,2147216
17385,2225296
18028,2307600
18722,2396432
19257,2464912
21878,2800400
22582,2890512
25228,3229200
26946,3449104
