keyword       ,clientTime ,serverTime ,totalTime ,resultLength ,payloadSize
F39858#F12053 ,         9 ,         3 ,       12 ,           4 ,        375
F50845#F61192 ,         7 ,         2 ,       10 ,           0 ,        276
F37880#F53725 ,         6 ,         2 ,        8 ,           3 ,        281
F38487#F59808 ,         3 ,         0 ,        4 ,           1 ,         93
F32258#F147   ,         2 ,         0 ,        3 ,           1 ,         93
F40782#F7869  ,        11 ,         4 ,       16 ,           4 ,        468
F9549#F12825  ,        53 ,        20 ,       74 ,          16 ,       2329
F45814#F8809  ,        15 ,         5 ,       20 ,           6 ,        564
F62196#F56799 ,         2 ,         0 ,        3 ,           0 ,         92
F44614#F32019 ,         2 ,         1 ,        4 ,           0 ,         92
F60969#F35516 ,         4 ,         1 ,        6 ,           0 ,        184
F17710#F43591 ,        30 ,         8 ,       39 ,           8 ,       1209
F5667#F8584   ,       174 ,        65 ,      240 ,          66 ,       7776
F62859#F13753 ,         2 ,         0 ,        3 ,           1 ,         93
F38336#F49156 ,        28 ,         9 ,       39 ,           4 ,       1111
F15806#F62912 ,         1 ,         1 ,        3 ,           1 ,         93
F5027#F23958  ,        98 ,        37 ,      136 ,          26 ,       4187
F51128#F62992 ,         1 ,         0 ,        3 ,           0 ,         92
F56007#F59464 ,         2 ,         0 ,        3 ,           1 ,         93
F15117#F54862 ,         6 ,         2 ,        9 ,           3 ,        281
F16541#F2155  ,       104 ,        40 ,      145 ,          31 ,       4749
F4509#F28166  ,        10 ,         3 ,       14 ,           3 ,        467
F46759#F57463 ,         6 ,         2 ,       10 ,           3 ,        280
F35380#F6233  ,         3 ,         1 ,        6 ,           0 ,        184
F41622#F38108 ,        14 ,         5 ,       20 ,           3 ,        648
F7765#F52002  ,         2 ,         1 ,        4 ,           0 ,         92
F32006#F37433 ,         4 ,         1 ,        5 ,           0 ,        184
F1854#F30323  ,        30 ,        11 ,       42 ,          12 ,       1307
F36558#F56846 ,         4 ,         1 ,        7 ,           1 ,        186
F28795#F28626 ,        45 ,        18 ,       64 ,          15 ,       2051
F10937#F6482  ,        95 ,        36 ,      132 ,          24 ,       4091
F62549#F58448 ,         2 ,         1 ,        4 ,           0 ,         92
F34429#F39514 ,         4 ,         1 ,        6 ,           0 ,        184
F5108#F5433   ,        40 ,        13 ,       53 ,          12 ,       1770
F21422#F18525 ,        35 ,        13 ,       48 ,          10 ,       1581
F62177#F59778 ,         2 ,         0 ,        3 ,           0 ,         92
F28998#F28032 ,        49 ,        16 ,       66 ,          13 ,       2139
F6112#F39858  ,         9 ,         2 ,       12 ,           4 ,        375
F61303#F61100 ,         3 ,         2 ,        6 ,           1 ,        185
F52810#F4712  ,        11 ,         3 ,       15 ,           4 ,        466
F15206#F19925 ,        62 ,        23 ,       86 ,          18 ,       2700
F58361#F40896 ,         2 ,         0 ,        3 ,           1 ,         94
F17208#F54854 ,         3 ,         0 ,        4 ,           1 ,         94
F41115#F1996  ,        20 ,         7 ,       28 ,          10 ,        937
F1713#F42216  ,        37 ,        17 ,       55 ,          15 ,       1684
F11226#F61920 ,         3 ,         0 ,        4 ,           0 ,         92
F33010#F20665 ,         1 ,         1 ,        3 ,           0 ,         92
F56997#F55697 ,         7 ,         2 ,       11 ,           1 ,        277
F34268#F17523 ,         6 ,         1 ,        9 ,           1 ,        186
F38475#F1379  ,        26 ,         9 ,       37 ,           8 ,       1211
F18208#F34087 ,        19 ,         7 ,       28 ,           8 ,        842
F25194#F51546 ,         7 ,         2 ,       11 ,           2 ,        372
F59430#F2293  ,         4 ,         2 ,        7 ,           2 ,        188
F11015#F51767 ,        22 ,         8 ,       31 ,          11 ,       1032
F3731#F19951  ,        76 ,        24 ,      101 ,          23 ,       2899
F56143#F27783 ,         2 ,         0 ,        3 ,           0 ,         92
F14580#F29702 ,        12 ,         4 ,       17 ,           4 ,        558
F11516#F58161 ,         4 ,         0 ,        5 ,           1 ,         94
F2231#F17531  ,       100 ,        36 ,      137 ,          33 ,       4388
F18564#F3610  ,       107 ,        40 ,      148 ,          43 ,       4778
F10561#F56026 ,         8 ,         3 ,       12 ,           3 ,        372
F38052#F1066  ,         5 ,         1 ,        7 ,           2 ,        188
F41312#F4750  ,        35 ,        12 ,       48 ,          15 ,       1591
F41277#F35502 ,         3 ,         2 ,        7 ,           0 ,        184
F29988#F38107 ,        11 ,         4 ,       17 ,           2 ,        462
F15829#F30448 ,        41 ,        13 ,       55 ,          11 ,       1767
F40419#F31413 ,         4 ,         1 ,        6 ,           0 ,        184
F34376#F45292 ,        16 ,         5 ,       22 ,           2 ,        647
F44550#F21186 ,        10 ,         4 ,       15 ,           2 ,        463
F53585#F59073 ,         2 ,         0 ,        4 ,           0 ,         92
F9581#F49680  ,         6 ,         2 ,        8 ,           2 ,        279
F6163#F27740  ,        66 ,        27 ,       94 ,          15 ,       2877
F63067#F12586 ,         1 ,         1 ,        3 ,           0 ,         92
F42504#F59877 ,         2 ,         0 ,        3 ,           0 ,         92
F52470#F22086 ,        12 ,         4 ,       18 ,           2 ,        555
F50602#F56207 ,         4 ,         1 ,        6 ,           0 ,        184
F8917#F35112  ,        25 ,         7 ,       33 ,           8 ,       1023
F36938#F50202 ,        23 ,        10 ,       34 ,           6 ,       1022
F17072#F628   ,        65 ,        22 ,       88 ,          26 ,       2807
F57505#F5684  ,         4 ,         1 ,        6 ,           2 ,        188
F38136#F10813 ,        20 ,         7 ,       28 ,           5 ,        928
F15994#F9277  ,        95 ,        35 ,      130 ,          37 ,       4215
F7483#F63275  ,         2 ,         1 ,        4 ,           1 ,         93
F25342#F33757 ,         1 ,         1 ,        3 ,           1 ,         93
F40707#F24897 ,        21 ,         7 ,       29 ,           5 ,        929
F59421#F38491 ,         3 ,         1 ,        5 ,           0 ,         92
F56855#F3564  ,         9 ,         3 ,       13 ,           5 ,        469
F32453#F8493  ,        48 ,        16 ,       65 ,          17 ,       2056
F33204#F7785  ,         2 ,         1 ,        4 ,           1 ,         93
F43096#F42533 ,        13 ,         4 ,       18 ,           2 ,        648
F16313#F33416 ,        26 ,         9 ,       36 ,           8 ,       1118
F15535#F39772 ,        30 ,        10 ,       42 ,          11 ,       1308
F12023#F28514 ,        43 ,        15 ,       59 ,           8 ,       1853
F30520#F49209 ,        28 ,         8 ,       37 ,           7 ,       1208
F41921#F50685 ,        10 ,         4 ,       14 ,           1 ,        462
F56987#F35795 ,         3 ,         1 ,        5 ,           1 ,        185
F48438#F21493 ,        35 ,        13 ,       49 ,           7 ,       1576
F113#F5022    ,         5 ,         1 ,        7 ,           2 ,        186
F37800#F36095 ,         3 ,         1 ,        6 ,           0 ,        184
F1575#F60484  ,         4 ,         2 ,        6 ,           2 ,        187
F43868#F40727 ,        25 ,         7 ,       33 ,           6 ,       1022
F32412#F33583 ,         3 ,         1 ,        5 ,           1 ,        185
F24304#F25081 ,         3 ,         1 ,        5 ,           0 ,        184
F32620#F37340 ,         2 ,         0 ,        3 ,           0 ,         92
F19911#F20537 ,        49 ,        16 ,       66 ,          11 ,       2042
F20014#F1725  ,        28 ,        10 ,       38 ,          12 ,       1218
F50703#F2789  ,        15 ,         3 ,       19 ,           7 ,        656
F55428#F47775 ,        10 ,         2 ,       13 ,           3 ,        373
F15009#F58246 ,         5 ,         2 ,        7 ,           2 ,        188
F30269#F49713 ,         1 ,         1 ,        3 ,           0 ,         92
F62121#F23997 ,         2 ,         0 ,        3 ,           0 ,         92
F6290#F4284   ,       175 ,        66 ,      242 ,          60 ,       7947
F11562#F12349 ,        62 ,        21 ,       84 ,          19 ,       2610
F23706#F24001 ,        29 ,        11 ,       41 ,          11 ,       1307
F62346#F54638 ,         2 ,         1 ,        3 ,           0 ,         92
F37046#F3570  ,        47 ,        16 ,       64 ,          14 ,       2050
F51248#F51230 ,         5 ,         1 ,        7 ,           1 ,        186
F53581#F13606 ,         8 ,         2 ,       12 ,           3 ,        371
F52219#F16265 ,        15 ,         4 ,       20 ,           5 ,        653
F16350#F34993 ,        29 ,        11 ,       41 ,           5 ,       1295
F33035#F42009 ,        24 ,         8 ,       32 ,           5 ,       1022
F52933#F15261 ,        15 ,         4 ,       20 ,           4 ,        560
F62396#F9518  ,         1 ,         0 ,        3 ,           0 ,         92
F43047#F51478 ,        16 ,         5 ,       22 ,           4 ,        743
F44216#F25241 ,        26 ,         9 ,       36 ,           6 ,       1113
F58582#F51349 ,         2 ,         1 ,        3 ,           0 ,         92
F2342#F30325  ,        51 ,        18 ,       70 ,          19 ,       2247
F37547#F58211 ,         2 ,         0 ,        3 ,           1 ,         93
F12973#F41535 ,        34 ,        12 ,       46 ,          16 ,       1504
F32524#F12294 ,         4 ,         1 ,        6 ,           1 ,        185
F39908#F55195 ,         6 ,         2 ,        9 ,           3 ,        281
F46527#F51611 ,        20 ,         8 ,       29 ,           6 ,        929
F521#F7841    ,       147 ,        59 ,      207 ,          45 ,       6434
F51754#F54581 ,         2 ,         1 ,        4 ,           0 ,         92
F14217#F12415 ,        85 ,        34 ,      120 ,          28 ,       3823
F133#F17332   ,        72 ,        27 ,      100 ,          33 ,       3194
F47620#F55623 ,         8 ,         3 ,       12 ,           1 ,        369
F33393#F46007 ,         2 ,         0 ,        3 ,           0 ,         92
F30379#F5019  ,         2 ,         0 ,        3 ,           0 ,         92
F43125#F32454 ,         5 ,         1 ,        6 ,           0 ,        184
F62174#F62226 ,         3 ,         1 ,        5 ,           0 ,        184
F23420#F34429 ,         7 ,         2 ,       10 ,           2 ,        280
F53658#F13119 ,         1 ,         1 ,        3 ,           1 ,         93
F47355#F61341 ,        11 ,         2 ,       14 ,           3 ,        372
F3712#F62891  ,         2 ,         0 ,        4 ,           1 ,         93
F23570#F2442  ,       155 ,        59 ,      215 ,          46 ,       6714
F28689#F27189 ,        16 ,         6 ,       24 ,           3 ,        741
F146#F17973   ,        81 ,        30 ,      112 ,          29 ,       3555
F29650#F2128  ,         9 ,         3 ,       13 ,           3 ,        465
F56669#F37712 ,         7 ,         2 ,       10 ,           0 ,        276
F23900#F34643 ,        20 ,         6 ,       27 ,           9 ,        842
F98#F19307    ,       113 ,        42 ,      156 ,          33 ,       5032
F2624#F51035  ,         8 ,         2 ,       11 ,           4 ,        375
F59935#F55109 ,         2 ,         0 ,        3 ,           0 ,         92
F2218#F45270  ,        28 ,        10 ,       39 ,          12 ,       1217
F1002#F1285   ,        92 ,        35 ,      128 ,          38 ,       4215
F18600#F31076 ,        52 ,        21 ,       74 ,          13 ,       2231
F7994#F44857  ,        12 ,         6 ,       19 ,           4 ,        559
F29485#F39570 ,        32 ,        13 ,       46 ,           5 ,       1480
F36391#F3507  ,        27 ,         7 ,       36 ,          12 ,       1125
F31576#F22544 ,        26 ,         7 ,       35 ,           4 ,       1203
F18809#F35498 ,        12 ,         3 ,       16 ,           3 ,        464
F59757#F1014  ,         2 ,         0 ,        4 ,           1 ,         94
F51138#F40739 ,         9 ,         3 ,       13 ,           2 ,        371
F36822#F19731 ,        33 ,        14 ,       49 ,          10 ,       1489
F30335#F21769 ,        31 ,        10 ,       41 ,           6 ,       1390
F57339#F50328 ,         4 ,         1 ,        7 ,           0 ,        184
F54852#F43580 ,         2 ,         0 ,        4 ,           1 ,         94
F44142#F12384 ,        15 ,         4 ,       20 ,           6 ,        564
F48029#F58146 ,         7 ,         2 ,       10 ,           4 ,        374
F49504#F27261 ,        32 ,        11 ,       44 ,           8 ,       1302
F31787#F16572 ,         6 ,         2 ,       10 ,           2 ,        279
F36379#F55365 ,         5 ,         1 ,        7 ,           1 ,        186
F41759#F42250 ,        32 ,        13 ,       46 ,           8 ,       1487
F51489#F30038 ,        10 ,         3 ,       14 ,           4 ,        466
F37553#F1900  ,        17 ,         6 ,       24 ,           6 ,        746
F249#F28467   ,        28 ,        10 ,       39 ,          11 ,       1216
F11216#F15184 ,        97 ,        36 ,      133 ,          31 ,       4287
F20843#F61781 ,         2 ,         1 ,        4 ,           1 ,         94
F37988#F49013 ,        24 ,         9 ,       34 ,           6 ,       1023
F3938#F20434  ,        87 ,        30 ,      118 ,          30 ,       3828
F5147#F23793  ,        19 ,         7 ,       27 ,           7 ,        841
F47052#F51640 ,         7 ,         3 ,       11 ,           1 ,        278
F11822#F3507  ,        74 ,       134 ,      209 ,          28 ,       3272
F26695#F24915 ,        25 ,         9 ,       39 ,           6 ,        838
F54409#F35590 ,        45 ,         4 ,       51 ,           1 ,        370
F18861#F29624 ,        16 ,         1 ,       18 ,           2 ,        186
F56308#F10031 ,         2 ,         0 ,        4 ,           0 ,         92
F20091#F45475 ,        36 ,        18 ,       55 ,           7 ,       1025
F24409#F60713 ,         4 ,         0 ,        5 ,           1 ,         94
F23281#F63494 ,        72 ,         2 ,       77 ,           0 ,         92
F11281#F19934 ,       167 ,        83 ,      252 ,          32 ,       4202
F28503#F40628 ,        24 ,         7 ,       33 ,           1 ,        462
F27453#F42656 ,         3 ,         1 ,        5 ,           1 ,         93
F5554#F25209  ,        49 ,        18 ,       69 ,           8 ,        934
F38786#F13075 ,        84 ,        33 ,      118 ,          12 ,       1587
F25830#F50939 ,        37 ,        14 ,       53 ,           7 ,        747
F4412#F30724  ,        17 ,         6 ,       24 ,           4 ,        373
F50817#F24368 ,        39 ,        14 ,       54 ,           4 ,        743
F18964#F537   ,       131 ,        46 ,      179 ,          15 ,       2327
F18036#F33135 ,        16 ,        10 ,       29 ,           4 ,        374
F21663#F48872 ,        59 ,        25 ,       86 ,           6 ,       1113
F37472#F2114  ,       185 ,        80 ,      267 ,          21 ,       3625
F1330#F6303   ,       321 ,       162 ,      484 ,          45 ,       6900
F27582#F55494 ,        68 ,        31 ,      101 ,           5 ,       1296
F61611#F43171 ,         7 ,         4 ,       12 ,           0 ,        184
F3790#F9105   ,       139 ,        64 ,      204 ,          23 ,       2895
F44779#F46158 ,        40 ,        20 ,       62 ,           5 ,        928
F3963#F50332  ,        19 ,         9 ,       29 ,           5 ,        469
F54600#F44743 ,         7 ,         3 ,       12 ,           1 ,        186
F8094#F20433  ,        40 ,        14 ,       55 ,           7 ,        747
F11132#F37879 ,        29 ,        14 ,       45 ,           5 ,        651
F51818#F28589 ,        12 ,         5 ,       19 ,           0 ,        276
F50170#F1616  ,        52 ,        23 ,       76 ,           9 ,       1030
F2255#F45512  ,        21 ,        10 ,       32 ,           3 ,        465
F27338#F44488 ,         3 ,         1 ,        5 ,           1 ,         94
F61522#F47194 ,        12 ,         3 ,       16 ,           1 ,        187
F37904#F8165  ,        10 ,         5 ,       16 ,           3 ,        281
F29529#F7467  ,       110 ,        43 ,      155 ,          10 ,       2225
F3482#F63165  ,         6 ,         5 ,       12 ,           2 ,        186
F36925#F998   ,        79 ,        32 ,      113 ,          11 ,       1674
F47010#F4021  ,        63 ,        27 ,       91 ,          11 ,       1306
F34228#F39031 ,        40 ,        16 ,       57 ,           3 ,        833
F36203#F37692 ,         4 ,         2 ,        7 ,           1 ,         93
F33567#F5347  ,         5 ,         2 ,        8 ,           1 ,         93
F14155#F10883 ,       185 ,        80 ,      267 ,          25 ,       4183
F13586#F32405 ,        16 ,         7 ,       25 ,           3 ,        372
F31358#F4424  ,       114 ,        45 ,      160 ,          15 ,       2322
F60935#F37876 ,        13 ,         5 ,       19 ,           1 ,        278
F48011#F12029 ,        20 ,         8 ,       30 ,           1 ,        370
F17222#F26535 ,       123 ,        54 ,      179 ,          17 ,       2697
F58625#F59306 ,         4 ,         1 ,        7 ,           0 ,         92
F21418#F3522  ,        60 ,        26 ,       88 ,          10 ,       1304
F47806#F45869 ,         3 ,         2 ,        6 ,           0 ,         92
F42276#F56849 ,        17 ,         7 ,       26 ,           0 ,        276
F10958#F26539 ,       102 ,        46 ,      149 ,          12 ,       2227
F54867#F42390 ,        19 ,         8 ,       28 ,           3 ,        464
F54474#F31801 ,         9 ,         3 ,       14 ,           0 ,        184
F20109#F32322 ,        85 ,        40 ,      126 ,          13 ,       1863
F26349#F4905  ,       161 ,        72 ,      235 ,          21 ,       3533
F36603#F54837 ,        16 ,         6 ,       23 ,           2 ,        372
F52065#F54070 ,         9 ,         3 ,       14 ,           1 ,        186
F6395#F26625  ,        68 ,        27 ,       97 ,          11 ,       1490
F31776#F23276 ,         4 ,         1 ,        7 ,           1 ,         93
F7129#F52683  ,        12 ,         6 ,       19 ,           3 ,        282
F33448#F29878 ,         6 ,         1 ,        9 ,           1 ,         93
F60298#F28002 ,         6 ,         2 ,       10 ,           0 ,         92
F53766#F14415 ,        23 ,        12 ,       36 ,           4 ,        560
F618#F239     ,       272 ,       123 ,      396 ,          50 ,       6175
F52378#F41885 ,        46 ,        21 ,       69 ,           7 ,       1023
F14484#F6761  ,       223 ,       103 ,      328 ,          44 ,       5151
F10082#F46439 ,        58 ,        27 ,       86 ,           9 ,       1304
F11080#F20197 ,       189 ,        76 ,      267 ,          28 ,       4190
F48081#F35675 ,        14 ,         6 ,       22 ,           3 ,        374
F44321#F59780 ,        11 ,         6 ,       18 ,           1 ,        277
F60957#F24799 ,         8 ,         1 ,       10 ,           1 ,         93
F28623#F44625 ,        39 ,        17 ,       58 ,           7 ,        931
F40466#F44358 ,         6 ,         2 ,        9 ,           0 ,         92
F23794#F2872  ,       125 ,        60 ,      186 ,          23 ,       2892
F61569#F45237 ,        14 ,         4 ,       20 ,           0 ,        276
F15224#F57074 ,         4 ,         2 ,        8 ,           0 ,         92
F11379#F45589 ,        49 ,        21 ,       71 ,           6 ,       1115
F40509#F3069  ,        17 ,         6 ,       25 ,           3 ,        373
F6893#F44459  ,        33 ,        14 ,       49 ,           5 ,        745
F60999#F63466 ,         4 ,         1 ,        7 ,           0 ,         92
F15307#F38637 ,        58 ,        23 ,       82 ,          11 ,       1216
F59227#F47640 ,         3 ,         1 ,        6 ,           1 ,         94
F38189#F21590 ,        43 ,        19 ,       64 ,           9 ,       1026
F57554#F58888 ,         3 ,         1 ,        6 ,           0 ,         92
F41231#F47565 ,        44 ,        17 ,       63 ,           6 ,        930
F7131#F37215  ,        63 ,        26 ,       92 ,          14 ,       1408
F37655#F38979 ,        39 ,        16 ,       56 ,           6 ,        839
F61571#F30649 ,         5 ,         3 ,        9 ,           0 ,         92
F14319#F51890 ,        36 ,        15 ,       53 ,           6 ,        838
F1703#F17133  ,        83 ,        37 ,      122 ,           9 ,       1946
F51532#F46611 ,        22 ,        10 ,       33 ,           2 ,        465
F42685#F43339 ,        23 ,        10 ,       35 ,           3 ,        558
F22965#F32757 ,        26 ,        13 ,       40 ,           5 ,        559
F44324#F47512 ,        28 ,        11 ,       40 ,           3 ,        557
F19121#F13294 ,       154 ,        63 ,      218 ,          28 ,       3362
F62949#F52527 ,         4 ,         1 ,        7 ,           0 ,         92
F15650#F49279 ,         7 ,         3 ,       11 ,           2 ,        187
F24198#F58989 ,         3 ,         2 ,        7 ,           1 ,         94
F51566#F43394 ,        47 ,        27 ,       76 ,           5 ,       1113
F14002#F11901 ,       144 ,        62 ,      208 ,          20 ,       3346
F57462#F30394 ,         5 ,         1 ,        8 ,           0 ,         92
F43234#F14600 ,        92 ,        41 ,      135 ,          21 ,       2158
F49733#F29474 ,        20 ,        10 ,       31 ,           3 ,        556
F8536#F11857  ,       143 ,        61 ,      206 ,          28 ,       3362
F22386#F4355  ,        66 ,        27 ,       95 ,          14 ,       1496
F37092#F38624 ,        14 ,         9 ,       25 ,           2 ,        372
F2812#F59229  ,        15 ,         4 ,       21 ,           1 ,        277
F27422#F32680 ,        28 ,        13 ,       43 ,           2 ,        648
F20916#F39765 ,       158 ,        72 ,      231 ,          22 ,       3628
F62551#F7780  ,         3 ,         2 ,        6 ,           1 ,         93
F37123#F63516 ,         3 ,         1 ,        6 ,           1 ,         93
F52464#F225   ,         3 ,         2 ,        6 ,           1 ,         95
F63574#F9875  ,         5 ,         1 ,        7 ,           1 ,         93
F29359#F3820  ,        49 ,        22 ,       73 ,          10 ,       1124
F46767#F6238  ,        27 ,        12 ,       41 ,           5 ,        653
F61294#F23160 ,        11 ,         5 ,       17 ,           1 ,        277
F19390#F57210 ,        14 ,         3 ,       19 ,           1 ,        186
F40124#F55483 ,         6 ,         3 ,       10 ,           0 ,        184
F42534#F6659  ,        31 ,        12 ,       45 ,           5 ,        743
F52051#F22451 ,        41 ,        18 ,       61 ,           1 ,        921
F17613#F4204  ,        70 ,        28 ,       99 ,          16 ,       1499
F22303#F10099 ,       149 ,        61 ,      212 ,          24 ,       3356
F33650#F39245 ,         4 ,         2 ,        7 ,           0 ,         92
F5394#F7602   ,       173 ,        82 ,      257 ,          33 ,       4015
F61146#F18989 ,         6 ,         2 ,       10 ,           1 ,        185
F31775#F38495 ,        16 ,         8 ,       26 ,           2 ,        371
F45673#F37604 ,        56 ,        28 ,       86 ,          10 ,       1307
F33813#F16132 ,        23 ,         9 ,       34 ,           5 ,        560
F26740#F23537 ,        63 ,        28 ,       92 ,          11 ,       1491
F18873#F46773 ,        45 ,        18 ,       64 ,           6 ,        930
F58946#F59121 ,         9 ,         2 ,       13 ,           1 ,        186
F50730#F8691  ,        10 ,         5 ,       17 ,           3 ,        282
F33256#F13309 ,        25 ,        10 ,       37 ,           3 ,        557
F42133#F34603 ,        12 ,         4 ,       17 ,           2 ,        279
F45582#F58790 ,         3 ,         1 ,        6 ,           0 ,         92
F39961#F51046 ,        26 ,         9 ,       37 ,           3 ,        556
F50496#F36896 ,        43 ,        18 ,       62 ,           6 ,        931
F27753#F50867 ,        47 ,        21 ,       70 ,           4 ,       1110
F46974#F13317 ,        20 ,        12 ,       33 ,           3 ,        557
F17652#F8143  ,       131 ,        51 ,      185 ,          20 ,       2519
F47115#F57461 ,        14 ,         7 ,       22 ,           2 ,        371
F42253#F5619  ,        29 ,        12 ,       42 ,           7 ,        656
F29202#F11917 ,        51 ,        22 ,       77 ,           5 ,       1205
F2926#F8557   ,       284 ,       125 ,      411 ,          51 ,       6634
F15640#F55505 ,        21 ,        12 ,       35 ,           4 ,        558
F29591#F38397 ,         6 ,         2 ,        9 ,           0 ,         92
F46479#F3722  ,        94 ,        41 ,      137 ,          17 ,       2145
F11810#F63544 ,         4 ,         1 ,        7 ,           1 ,         93
F25499#F22004 ,         5 ,         2 ,        9 ,           0 ,         92
F33703#F60913 ,         5 ,         1 ,        7 ,           0 ,         92
F14499#F1233  ,       186 ,        88 ,      276 ,          28 ,       4283
F19084#F17132 ,       131 ,        62 ,      195 ,          23 ,       3174
F12639#F4965  ,       187 ,        87 ,      275 ,          32 ,       4476
F16444#F17032 ,       100 ,        43 ,      145 ,          17 ,       2239
F5639#F25054  ,       175 ,        89 ,      266 ,          29 ,       4194
F26977#F36596 ,       111 ,        40 ,      153 ,          11 ,       2135
F32925#F30793 ,        12 ,         7 ,       21 ,           2 ,        372
F48362#F60274 ,         3 ,         1 ,        6 ,           1 ,         93
F23597#F48698 ,        27 ,         8 ,       36 ,           4 ,        466
F2059#F40170  ,        38 ,        17 ,       58 ,           7 ,        931
F17383#F31161 ,        10 ,         3 ,       15 ,           2 ,        187
F43238#F16173 ,        45 ,        17 ,       64 ,           8 ,       1026
F27795#F32382 ,         5 ,         1 ,        7 ,           0 ,         92
F43187#F33429 ,         3 ,         1 ,        6 ,           0 ,         92
F32581#F10090 ,        59 ,        27 ,       88 ,          10 ,       1305
F25491#F47349 ,         3 ,         2 ,        7 ,           0 ,         92
F2686#F44214  ,        61 ,        24 ,       87 ,          12 ,       1309
F22313#F39044 ,        13 ,         7 ,       22 ,           3 ,        372
F47384#F60228 ,         3 ,         1 ,        6 ,           1 ,         93
F19323#F29394 ,         2 ,         2 ,        6 ,           1 ,         93
F33095#F52548 ,        47 ,        11 ,       60 ,           2 ,        556
F35150#F15351 ,        29 ,        11 ,       42 ,           6 ,        655
F35360#F16728 ,        10 ,         3 ,       15 ,           2 ,        188
F20759#F39954 ,        20 ,         8 ,       29 ,           4 ,        468
F48823#F40553 ,        34 ,        15 ,       50 ,           8 ,        748
F47098#F12419 ,        23 ,        11 ,       36 ,           4 ,        558
F53620#F57235 ,         3 ,         1 ,        6 ,           1 ,         93
F45833#F10656 ,        17 ,         6 ,       25 ,           3 ,        373
F71#F43960    ,        41 ,        17 ,       60 ,           7 ,        932
F61595#F15662 ,         4 ,         1 ,        6 ,           1 ,         94
F22362#F27945 ,       120 ,        82 ,      204 ,          19 ,       2610
F32749#F55686 ,        42 ,         9 ,       56 ,           2 ,        462
F53192#F12653 ,        50 ,        21 ,       73 ,           9 ,       1029
F35986#F25674 ,         9 ,         1 ,       12 ,           1 ,         94
F3862#F18097  ,       138 ,        62 ,      201 ,          19 ,       3071
F7918#F3886   ,       114 ,        53 ,      168 ,          18 ,       2701
F9461#F17857  ,       220 ,        99 ,      322 ,          33 ,       4756
F9762#F59066  ,         4 ,         2 ,        9 ,           1 ,         94
F10371#F18178 ,       139 ,        48 ,      188 ,          21 ,       2426
F4962#F18443  ,       171 ,        59 ,      232 ,          17 ,       2972
F52792#F31975 ,        49 ,        21 ,       71 ,           5 ,        930
F23254#F6521  ,       208 ,        79 ,      289 ,          25 ,       4001
F44093#F51322 ,        36 ,        15 ,       53 ,           5 ,        746
F1276#F25005  ,       185 ,        66 ,      253 ,          20 ,       3254
F52474#F62791 ,         4 ,         1 ,        7 ,           0 ,         92
F37221#F4617  ,        25 ,        10 ,       36 ,           3 ,        466
F56212#F6954  ,        30 ,         9 ,       41 ,           2 ,        464
F42552#F28751 ,        33 ,        13 ,       47 ,           5 ,        559
F47282#F17288 ,        69 ,        22 ,       92 ,           7 ,       1117
F31829#F10644 ,        91 ,        35 ,      128 ,          12 ,       1588
F4414#F8173   ,       363 ,       154 ,      519 ,          48 ,       7364
F20895#F30519 ,        46 ,        19 ,       67 ,           8 ,        841
F49115#F54687 ,        17 ,         6 ,       24 ,           0 ,        276
F48139#F60004 ,         8 ,         1 ,       11 ,           1 ,         94
F26034#F35662 ,         5 ,         2 ,        9 ,           1 ,         93
F46747#F19701 ,        47 ,        17 ,       66 ,           5 ,        929
F38#F54212    ,        35 ,        13 ,       50 ,           7 ,        657
F20132#F7976  ,       164 ,        64 ,      230 ,          19 ,       2979
F26135#F49900 ,        36 ,        14 ,       53 ,           7 ,        748
F8493#F56793  ,        12 ,         7 ,       21 ,           3 ,        281
F30377#F42788 ,        28 ,        12 ,       42 ,           4 ,        558
F37481#F31352 ,         5 ,         2 ,        8 ,           1 ,         94
F15577#F19036 ,       251 ,        99 ,      351 ,          30 ,       4566
F39518#F59024 ,         5 ,         2 ,        8 ,           0 ,         92
F54649#F60725 ,         4 ,         2 ,        7 ,           0 ,         92
F55081#F41281 ,         4 ,         1 ,        7 ,           1 ,         94
F56803#F52049 ,        20 ,         8 ,       29 ,           2 ,        372
F11533#F21851 ,        58 ,        21 ,       80 ,           9 ,       1028
F56763#F61026 ,         9 ,         2 ,       12 ,           0 ,         92
F58836#F44350 ,         5 ,         2 ,        9 ,           1 ,         93
F17677#F44026 ,        11 ,         4 ,       17 ,           2 ,        187
F27550#F63084 ,         5 ,         3 ,        9 ,           1 ,         93
F23066#F32478 ,        60 ,        20 ,       82 ,          10 ,       1028
F21588#F4112  ,        12 ,         4 ,       18 ,           2 ,        187
F39310#F48418 ,        28 ,         9 ,       39 ,           3 ,        466
F334#F37471   ,        27 ,        10 ,       39 ,           4 ,        466
F13922#F30926 ,        78 ,        27 ,      107 ,          10 ,       1306
F32954#F19841 ,         7 ,         1 ,       10 ,           1 ,         94
F52925#F40815 ,        26 ,        12 ,       40 ,           6 ,        562
F34610#F47878 ,         5 ,         1 ,        8 ,           0 ,         92
F56428#F53678 ,        13 ,         5 ,       20 ,           1 ,        277
F37722#F7793  ,       121 ,        42 ,      165 ,          17 ,       2056
F35344#F12884 ,        43 ,        16 ,       61 ,           5 ,        747
F11757#F31852 ,        55 ,        17 ,       74 ,           6 ,        931
