updtw1,updtw2,storage
1,16644,106578.0
2,16644,106634.40000000001
3,16644,106690.8
4,16644,106747.20000000001
5,16644,106803.6
6,16644,106860.0
7,16644,106916.40000000001
8,16644,106972.8
9,16644,107029.20000000001
10,16644,107085.6
11,16644,107142.0
12,16644,107198.40000000001
13,16644,107254.8
14,16644,107311.20000000001
15,16644,107367.6
16,16644,107424.0
17,16644,107480.40000000001
18,16644,107536.8
19,16644,107593.20000000001
20,16644,107649.6
21,16644,107706.0
22,16644,107762.40000000001
23,16644,107818.8
24,16644,107875.20000000001
25,16644,107931.6
26,16644,107988.0
27,16644,108044.40000000001
28,16644,108100.8
29,16644,108157.20000000001
30,16644,108213.6
31,16644,108270.0
32,16644,108326.40000000001
33,16644,108382.8
34,16644,108439.20000000001
35,16644,108495.6
36,16644,108552.0
37,16644,108608.40000000001
38,16644,108664.8
39,16644,108721.20000000001
40,16644,108777.6
41,16644,108834.0
42,16644,108890.40000000001
43,16644,108946.8
44,16644,109003.20000000001
45,16644,109059.6
46,16644,109116.0
47,16644,109172.40000000001
48,16644,109228.8
49,16644,109285.20000000001
50,16644,109341.6
51,16644,109398.0
52,16644,109454.40000000001
53,16644,109510.8
54,16644,109567.20000000001
55,16644,109623.6
56,16644,109680.0
57,16644,109736.40000000001
58,16644,109792.8
59,16644,109849.20000000001
60,16644,109905.6
61,16644,109962.0
62,16644,110018.40000000001
63,16644,110074.8
64,16644,110131.20000000001
65,16644,110187.6
66,16644,110244.0
67,16644,110300.40000000001
68,16644,110356.8
69,16644,110413.20000000001
70,16644,110469.6
71,16644,110526.0
72,16644,110582.40000000001
73,16644,110638.8
74,16644,110695.20000000001
75,16644,110751.6
76,16644,110808.0
77,16644,110864.40000000001
78,16644,110920.8
79,16644,110977.20000000001
80,16644,111033.6
81,16644,111090.0
82,16644,111146.40000000001
83,16644,111202.8
84,16644,111259.20000000001
85,16644,111315.6
86,16644,111372.0
87,16644,111428.40000000001
88,16644,111484.8
89,16644,111541.20000000001
90,16644,111597.6
91,16644,111654.0
92,16644,111710.40000000001
93,16644,111766.8
94,16644,111823.20000000001
95,16644,111879.6
96,16644,111936.0
97,16644,111992.40000000001
98,16644,112048.8
99,16644,112105.20000000001
100,16644,112161.6
101,16644,112218.0
102,16644,112274.40000000001
103,16644,112330.8
104,16644,112387.20000000001
105,16644,112443.6
106,16644,112500.0
107,16644,112556.40000000001
108,16644,112612.8
109,16644,112669.20000000001
110,16644,112725.6
