updtw1,updtw2,storage
702,16644,571935.04
703,16644,571985.28
704,16644,572035.52
705,16644,572085.76
706,16644,572136.0
707,16644,572186.24
708,16644,572236.48
709,16644,572286.72
710,16644,572336.96
711,16644,572387.2
712,16644,572437.44
713,16644,572487.68
714,16644,572537.92
715,16644,572588.16
716,16644,572638.4
717,16644,572688.64
718,16644,572738.88
719,16644,572789.12
720,16644,572839.36
721,16644,572889.6
722,16644,572939.84
723,16644,572990.08
724,16644,573040.32
725,16644,573090.56
726,16644,573140.8
727,16644,573191.04
728,16644,573241.28
729,16644,573291.52
730,16644,573341.76
731,16644,573392.0
732,16644,573442.24
733,16644,573492.48
734,16644,573542.72
735,16644,573592.96
736,16644,573643.2
737,16644,573693.44
738,16644,573743.68
739,16644,573793.92
740,16644,573844.16
741,16644,573894.4
742,16644,573944.64
743,16644,573994.88
744,16644,574045.12
745,16644,574095.36
746,16644,574145.6
747,16644,574195.84
748,16644,574246.08
749,16644,574296.32
750,16644,574346.56
751,16644,574396.8
752,16644,574447.04
753,16644,574497.28
754,16644,574547.52
755,16644,574597.76
756,16644,574648.0
757,16644,574698.24
758,16644,574748.48
759,16644,574798.72
760,16644,574848.96
761,16644,574899.2
762,16644,574949.44
763,16644,574999.68
764,16644,575049.92
765,16644,575100.16
766,16644,575150.4
767,16644,575200.64
768,16644,575250.88
769,16644,575301.12
770,16644,575351.36
771,16644,575401.6
772,16644,575451.84
773,16644,575502.08
774,16644,575552.32
775,16644,575602.56
776,16644,575652.8
777,16644,575703.04
778,16644,575753.28
779,16644,575803.52
780,16644,575853.76
781,16644,575904.0
782,16644,575954.24
783,16644,576004.48
784,16644,576054.72
785,16644,576104.96
786,16644,576155.2
787,16644,576205.44
788,16644,576255.68
789,16644,576305.92
790,16644,576356.16
791,16644,576406.4
792,16644,576456.64
793,16644,576506.88
794,16644,576557.12
795,16644,576607.36
796,16644,576657.6
797,16644,576707.84
798,16644,576758.08
799,16644,576808.32
800,16644,576858.56
801,16644,576908.8
802,16644,576959.04
803,16644,577009.28
804,16644,577059.52
805,16644,577109.76
806,16644,577160.0
807,16644,577210.24
808,16644,577260.48
809,16644,577310.72
810,16644,577360.96
811,16644,577411.2
812,16644,577461.44
813,16644,577511.68
814,16644,577561.92
815,16644,577612.16
816,16644,577662.4
817,16644,577712.64
818,16644,577762.88
819,16644,577813.12
820,16644,577863.36
821,16644,577913.6
822,16644,577963.84
823,16644,578014.08
824,16644,578064.32
825,16644,578114.56
826,16644,578164.8
827,16644,578215.04
828,16644,578265.28
829,16644,578315.52
830,16644,578365.76
831,16644,578416.0
832,16644,578466.24
833,16644,578516.48
834,16644,578566.72
835,16644,578616.96
836,16644,578667.2
837,16644,578717.44
838,16644,578767.68
839,16644,578817.92
840,16644,578868.16
841,16644,578918.4
842,16644,578968.64
843,16644,579018.88
844,16644,579069.12
845,16644,579119.36
846,16644,579169.6
847,16644,579219.84
848,16644,579270.08
849,16644,579320.32
850,16644,579370.56
851,16644,579420.8
852,16644,579471.04
853,16644,579521.28
854,16644,579571.52
855,16644,579621.76
856,16644,579672.0
857,16644,579722.24
858,16644,579772.48
859,16644,579822.72
860,16644,579872.96
861,16644,579923.2
862,16644,579973.44
863,16644,580023.68
864,16644,580073.92
865,16644,580124.16
866,16644,580174.4
867,16644,580224.64
868,16644,580274.88
869,16644,580325.12
870,16644,580375.36
871,16644,580425.6
872,16644,580475.84
873,16644,580526.08
874,16644,580576.32
875,16644,580626.56
876,16644,580676.8
877,16644,580727.04
878,16644,580777.28
879,16644,580827.52
880,16644,580877.76
881,16644,580928.0
882,16644,580978.24
883,16644,581028.48
884,16644,581078.72
885,16644,581128.96
886,16644,581179.2
887,16644,581229.44
888,16644,581279.68
889,16644,581329.92
890,16644,581380.16
891,16644,581430.4
892,16644,581480.64
893,16644,581530.88
894,16644,581581.12
895,16644,581631.36
896,16644,581681.6
897,16644,581731.84
898,16644,581782.08
899,16644,581832.32
