updtw1,updtw2,storage
1,9738,62379.600000000006
2,9738,62436.0
3,9738,62492.4
4,9738,62548.8
5,9738,62605.200000000004
6,9738,62661.600000000006
7,9738,62718.0
8,9738,62774.4
9,9738,62830.8
10,9738,62887.200000000004
11,9738,62943.600000000006
12,9738,63000.0
13,9738,63056.4
14,9738,63112.8
15,9738,63169.200000000004
16,9738,63225.600000000006
17,9738,63282.0
18,9738,63338.4
19,9738,63394.8
20,9738,63451.200000000004
21,9738,63507.600000000006
22,9738,63564.0
23,9738,63620.4
24,9738,63676.8
25,9738,63733.200000000004
26,9738,63789.600000000006
27,9738,63846.0
28,9738,63902.4
29,9738,63958.8
30,9738,64015.200000000004
31,9738,64071.600000000006
32,9738,64128.0
33,9738,64184.4
34,9738,64240.8
35,9738,64297.200000000004
36,9738,64353.600000000006
37,9738,64410.0
38,9738,64466.4
39,9738,64522.8
40,9738,64579.200000000004
41,9738,64635.600000000006
42,9738,64692.0
43,9738,64748.4
44,9738,64804.8
45,9738,64861.200000000004
46,9738,64917.600000000006
47,9738,64974.0
48,9738,65030.4
49,9738,65086.8
50,9738,65143.200000000004
51,9738,65199.600000000006
52,9738,65256.0
53,9738,65312.4
54,9738,65368.8
55,9738,65425.200000000004
56,9738,65481.600000000006
57,9738,65538.0
58,9738,65594.4
59,9738,65650.8
60,9738,65707.20000000001
61,9738,65763.6
62,9738,65820.0
63,9738,65876.4
64,9738,65932.8
65,9738,65989.20000000001
66,9738,66045.6
67,9738,66102.0
68,9738,66158.4
69,9738,66214.8
70,9738,66271.20000000001
71,9738,66327.6
72,9738,66384.0
73,9738,66440.4
74,9738,66496.8
75,9738,66553.20000000001
76,9738,66609.6
77,9738,66666.0
78,9738,66722.4
79,9738,66778.8
80,9738,66835.20000000001
81,9738,66891.6
82,9738,66948.0
83,9738,67004.4
84,9738,67060.8
85,9738,67117.20000000001
86,9738,67173.6
87,9738,67230.0
88,9738,67286.4
89,9738,67342.8
90,9738,67399.20000000001
91,9738,67455.6
92,9738,67512.0
93,9738,67568.4
94,9738,67624.8
95,9738,67681.20000000001
96,9738,67737.6
97,9738,67794.0
98,9738,67850.4
99,9738,67906.8
100,9738,67963.20000000001
101,9738,68019.6
102,9738,68076.0
103,9738,68132.4
104,9738,68188.8
105,9738,68245.20000000001
106,9738,68301.6
107,9738,68358.0
108,9738,68414.4
109,9738,68470.8
110,9738,68527.20000000001
111,9738,68583.6
112,9738,68640.0
113,9738,68696.4
114,9738,68752.8
115,9738,68809.20000000001
116,9738,68865.6
117,9738,68922.0
118,9738,68978.4
119,9738,69034.8
120,9738,69091.20000000001
121,9738,69147.6
122,9738,69204.0
123,9738,69260.4
124,9738,69316.8
125,9738,69373.20000000001
126,9738,69429.6
127,9738,69486.0
128,9738,69542.4
129,9738,69598.8
130,9738,69655.20000000001
131,9738,69711.6
132,9738,69768.0
133,9738,69824.4
134,9738,69880.8
135,9738,69937.20000000001
136,9738,69993.6
137,9738,70050.0
138,9738,70106.4
139,9738,70162.8
140,9738,70219.20000000001
141,9738,70275.6
142,9738,70332.0
143,9738,70388.4
144,9738,70444.8
145,9738,70501.20000000001
146,9738,70557.6
147,9738,70614.0
148,9738,70670.4
149,9738,70726.8
150,9738,70783.20000000001
151,9738,70839.6
152,9738,70896.0
153,9738,70952.4
154,9738,71008.8
155,9738,71065.20000000001
156,9738,71121.6
157,9738,71178.0
158,9738,71234.4
159,9738,71290.8
160,9738,71347.20000000001
161,9738,71403.6
162,9738,71460.0
163,9738,71516.4
164,9738,71572.8
165,9738,71629.20000000001
166,9738,71685.6
167,9738,71742.0
168,9738,71798.4
169,9738,71854.8
170,9738,71911.20000000001
171,9738,71967.6
172,9738,72024.0
173,9738,72080.4
174,9738,72136.8
175,9738,72193.20000000001
176,9738,72249.6
177,9738,72306.0
178,9738,72362.4
179,9738,72418.8
180,9738,72475.20000000001
181,9738,72531.6
182,9738,72588.0
183,9738,72644.4
184,9738,72700.8
185,9738,72757.20000000001
186,9738,72813.6
187,9738,72870.0
188,9738,72926.4
189,9738,72982.8
190,9738,73039.20000000001
191,9738,73095.6
192,9738,73152.0
193,9738,73208.4
194,9738,73264.8
195,9738,73321.20000000001
196,9738,73377.6
197,9738,73434.0
198,9738,73490.4
199,9738,73546.8
200,9738,73603.20000000001
201,9738,73659.6
202,9738,73716.0
203,9738,73772.4
204,9738,73828.8
205,9738,73885.20000000001
206,9738,73941.6
207,9738,73998.0
208,9738,74054.4
209,9738,74110.8
210,9738,74167.20000000001
211,9738,74223.6
212,9738,74280.0
213,9738,74336.4
214,9738,74392.8
215,9738,74449.20000000001
216,9738,74505.6
217,9738,74562.0
218,9738,74618.4
219,9738,74674.8
220,9738,74731.20000000001
221,9738,74787.6
222,9738,74844.0
223,9738,74900.4
224,9738,74956.8
225,9738,75013.20000000001
226,9738,75069.6
227,9738,75126.0
228,9738,75182.4
229,9738,75238.8
230,9738,75295.20000000001
231,9738,75351.6
232,9738,75408.0
233,9738,75464.4
234,9738,75520.8
235,9738,75577.20000000001
236,9738,75633.6
237,9738,75690.0
238,9738,75746.4
239,9738,75802.8
240,9738,75859.20000000001
241,9738,75915.6
242,9738,75972.0
243,9738,76028.4
244,9738,76084.8
245,9738,76141.20000000001
246,9738,76197.6
247,9738,76254.0
