keyword     , clientTime, serverTime, totalTime, resultLength, payloadSize
F1438#F10440,       6685,       5909,     12595,            0,       19344
F1438#F10234,       6738,       6058,     12797,            0,       19392
F1438#F10372,       6801,       5948,     12750,            0,       19440
F1438#F10279,       6857,       6084,     12941,            0,       19488
F1438#F11514,       6886,       6116,     13003,            0,       19536
F1438#F10668,       6799,       6048,     12847,            0,       19584
F1438#F10371,       6918,       5985,     12904,            0,       19632
F1438#F1072 ,       6904,       6105,     13010,            0,       19680
F1438#F10662,       6909,       6023,     12933,            0,       19728
F1438#F10226,       6913,       6141,     13055,            0,       19776
F1438#F10743,       6866,       6142,     13009,            0,       19824
F1438#F10727,       6964,       6076,     13042,            0,       19872
F1438#F10745,       6928,       6200,     13129,            0,       19920
F1438#F11201,       6951,       6183,     13134,            0,       19968
F1438#F11168,       7172,       6144,     13317,            0,       20016
F1438#F10910,       6976,       6190,     13167,            0,       20064
F1438#F1076 ,       7016,       6154,     13171,            0,       20112
F1438#F11335,       7161,       6249,     13410,            0,       20160
F1438#F10299,       7060,       6309,     13370,            0,       20208
F1438#F10   ,       7040,       6173,     13214,            0,       20256
F1438#F10404,       7143,       6214,     13359,            0,       20304
F1438#F10526,       7088,       6328,     13417,            0,       20352
F1438#F10514,       7076,       6237,     13313,            0,       20400
F1438#F11910,       7189,       6256,     13446,            0,       20448
F1438#F10064,       7136,       6412,     13549,            0,       20496
F1438#F10972,       7130,       6271,     13402,            0,       20544
F1438#F10676,       7244,       6246,     13491,            0,       20592
F1438#F10117,       7206,       6438,     13645,            0,       20640
F1438#F12634,       7172,       6332,     13505,            0,       20688
F1438#F12273,       7285,       6341,     13626,            0,       20736
F1438#F10857,       7187,       6389,     13578,            0,       20784
F1438#F101  ,       7230,       6322,     13553,            0,       20832
F1438#F10276,       7236,       6416,     13653,            0,       20880
F1438#F10287,       7333,       6436,     13770,            0,       20928
F1438#F10241,       8405,       6570,     14976,            0,       20976
F1438#F10462,       7281,       6436,     13718,            0,       21024
F1438#F1078 ,       7338,       6393,     13732,            0,       21072
F1438#F11011,       7292,       6503,     13797,            0,       21120
F1438#F10531,       7356,       6553,     13909,            0,       21168
F1438#F13022,       7475,       6573,     14050,            0,       21216
F1438#F10597,       7446,       6605,     14052,            0,       21264
F1438#F10147,       7443,       6580,     14024,            0,       21312
F1438#F10765,       7534,       6523,     14058,            0,       21360
F1438#F11799,       7549,       6570,     14120,            0,       21408
F1438#F10348,       7464,       6718,     14183,            0,       21456
F1438#F12069,       7480,       6577,     14058,            0,       21504
F1438#F11904,       7577,       6619,     14197,            0,       21552
F1438#F11445,       7514,       6769,     14284,            0,       21600
F1438#F11057,       7535,       6619,     14155,            0,       21648
F1438#F1006 ,       7579,       6615,     14196,            0,       21696
F1438#F12019,       7731,       6689,     14421,            0,       21744
F1438#F11318,       7685,       7177,     14863,            0,       21792
F1438#F11696,       7709,       6797,     14508,            0,       21840
F1438#F10610,       7749,       6748,     14497,            0,       21888
F1438#F10536,       7663,       6764,     14428,            0,       21936
F1438#F10036,       7824,       6857,     14682,            0,       21984
F1438#F10015,       7706,       6758,     14464,            0,       22032
F1438#F10063,       7780,       6857,     14638,            0,       22080
F1438#F10224,       7733,       6954,     14688,            0,       22128
F1438#F11707,       7723,       6786,     14510,            0,       22176
F1438#F10024,       7865,       6879,     14745,            0,       22224
F1438#F10171,       7824,       6899,     14724,            0,       22272
F1438#F11401,       7805,       6997,     14803,            0,       22320
F1438#F10111,       7798,       6897,     14695,            0,       22368
F1438#F1304 ,       7872,       6871,     14744,            0,       22416
F1438#F10308,       7917,       6929,     14847,            0,       22464
F1438#F10751,       7801,       6933,     14735,            0,       22512
F1438#F13266,       7826,       6952,     14779,            0,       22560
F1438#F10364,       7981,       6882,     14864,            0,       22608
F1438#F12073,       7916,       7003,     14920,            0,       22656
F1438#F10683,       7855,       7085,     14941,            0,       22704
F1438#F10280,       7892,       6989,     14882,            0,       22752
F1438#F10585,       8013,       6971,     14984,            0,       22800
F1438#F12593,       7867,       7355,     15223,            0,       22848
F1438#F10388,       7937,       7102,     15040,            0,       22896
F1438#F12736,       7986,       7003,     14990,            0,       22944
F1438#F10887,       8186,       7004,     15191,            0,       22992
F1438#F10679,       8096,       7496,     15593,            0,       23040
F1438#F10415,       7928,       7127,     15056,            0,       23088
F1438#F12681,       7994,       6998,     14992,            0,       23136
F1438#F12061,       8083,       7084,     15168,            0,       23184
F1438#F10872,       8149,       7077,     15227,            0,       23232
F1438#F12326,       8079,       7135,     15215,            0,       23280
F1438#F1114 ,       8133,       7069,     15203,            0,       23328
F1438#F10089,       8234,       7237,     15472,            0,       23376
F1438#F13191,       8171,       7437,     15609,            0,       23424
F1438#F12339,       8162,       7254,     15417,            0,       23472
F1438#F12518,       8172,       7188,     15361,            0,       23520
F1438#F10632,       8354,       7258,     15613,            0,       23568
F1438#F10091,       8468,       7532,     16002,            0,       23616
F1438#F106  ,       8386,       7425,     15812,            0,       23664
F1438#F1210 ,       8794,       7855,     16651,            0,       23712
F1438#F10951,       8683,       7646,     16330,            0,       23760
F1438#F11088,       8300,       7270,     15570,            0,       23808
F1438#F10643,       8468,       7290,     15758,            0,       23856
F1438#F10044,       8459,       7402,     15862,            0,       23904
F1438#F10382,       8214,       7452,     15666,            0,       23952
F1438#F11036,       8297,       7265,     15563,            0,       24000
F1438#F10238,       8431,       7355,     15787,            0,       24048
F1438#F10519,       8261,       7507,     15769,            0,       24096
F1438#F13525,       8314,       7541,     15857,            0,       24144
F1438#F11706,       8302,       7669,     15971,            0,       24192
F1438#F11119,       8308,       7346,     15655,            0,       24240
F1438#F11553,       8435,       7471,     15907,            0,       24288
F1438#F10361,       8526,       7437,     15964,            0,       24336
F1438#F13916,       8422,       7697,     16120,            0,       24384
F1438#F13738,       8449,       7617,     16066,            0,       24432
F1438#F12037,       8454,       7507,     15962,            0,       24480
F1438#F227  ,       8550,       7450,     16002,            0,       24528
F1438#F10831,       8452,       7579,     16032,            0,       24576
F1438#F10907,       8463,       7580,     16045,            0,       24624
F1438#F12030,       8523,       7456,     15980,            0,       24672
F1438#F10577,       8636,       7594,     16231,            0,       24720
