keyword,clientTime,serverTime,totalTime,resultLength,payloadSize
F10800#F10561,207,138,346,0,480
F10800#F10334,154,139,294,0,480
F10800#F10298,170,139,310,0,480
F10800#F10344,169,138,308,0,480
F10800#F10176,158,138,296,0,480
F10800#F10096,164,141,306,0,480
F10800#F11165,166,141,307,0,480
F10800#F11330,151,137,289,0,480
F10800#F10737,162,138,300,0,480
F10800#F10820,171,140,311,0,480
F10800#F10029,162,136,299,0,480
F10800#F10099,156,138,294,0,480
F10800#F11019,166,137,304,0,480
F10800#F10351,164,139,304,0,480
F10800#F10140,155,138,293,0,480
F10800#F10470,159,141,301,0,480
F10800#F10191,163,140,303,0,480
F10800#F11069,147,138,286,0,480
F10800#F1035,160,140,301,0,480
F10800#F10326,170,139,310,0,480
F10800#F10061,161,138,299,0,480
F10800#F10151,161,140,302,0,480
F10800#F10303,174,140,314,0,480
F10800#F10235,167,140,307,0,480
F10800#F10270,158,140,298,0,480
F10800#F10022,163,143,307,0,480
F10800#F10319,163,139,303,0,480
F10800#F10369,154,137,291,0,480
F10800#F10066,155,139,294,0,480
F10800#F10161,167,138,306,0,480
F10800#F10198,158,136,294,0,480
F10800#F10268,157,137,294,0,480
F10800#F1028,163,139,303,0,480
F10800#F10228,172,138,311,0,480
F10800#F11913,158,137,296,0,480
F10800#F10088,163,140,303,0,480
F10800#F10366,172,140,313,0,480
F10800#F10989,159,139,298,0,480
F10800#F10069,160,142,302,0,480
F10800#F10316,165,140,305,0,480
F10800#F10080,160,138,299,0,480
F10800#F10086,162,139,302,0,480
F10800#F10697,166,140,307,0,480
F10800#F10707,162,136,299,0,480
F10800#F10277,159,136,296,0,480
F10800#F10079,159,151,310,0,480
F10800#F10098,159,139,298,0,480
F10800#F10045,165,139,305,0,480
F10800#F10183,159,140,300,0,480
F10800#F10290,160,139,300,0,480
F10800#F10353,163,142,306,0,480
F10800#F10608,161,137,298,0,480
F10800#F1024,155,138,294,0,480
F10800#F10175,160,139,300,0,480
F10800#F10039,157,136,293,0,480
F10800#F10281,156,140,296,0,480
F10800#F10808,166,137,304,0,480
F10800#F10042,150,136,286,0,480
F10800#F10488,159,138,298,0,480
F10800#F10239,162,138,301,0,480
F10800#F10552,154,136,291,0,480
F10800#F10822,155,137,293,0,480
F10800#F10186,161,138,300,0,480
F10800#F10263,164,139,303,0,480
F10800#F10685,162,137,300,0,480
F10800#F10097,164,141,305,0,480
F10800#F10041,159,137,297,0,480
F10800#F10231,159,138,298,0,480
F10800#F10383,163,141,305,0,480
F10800#F10392,196,189,385,0,480
F10800#F10106,174,140,315,0,480
F10800#F10019,173,145,319,0,480
F10800#F10082,162,138,300,0,480
F10800#F10592,165,139,305,0,480
F10800#F10011,165,139,304,0,480
F10800#F10048,167,141,308,0,480
F10800#F1033,172,141,313,0,480
F10800#F10040,165,137,303,0,480
F10800#F10631,165,142,307,0,480
F10800#F10065,167,138,306,0,480
F10800#F10233,168,139,308,0,480
F10800#F10250,178,282,461,0,480
F10800#F10639,326,273,600,0,480
F10800#F10622,215,139,355,0,480
F10800#F1106,167,139,307,0,480
F10800#F10260,160,142,303,0,480
F10800#F10157,163,142,306,0,480
F10800#F10984,161,138,300,0,480
F10800#F10110,165,140,306,0,480
F10800#F1049,168,139,308,0,480
F10800#F10062,161,138,300,0,480
F10800#F10090,162,139,302,0,480
F10800#F10197,164,140,305,0,480
F10800#F10180,166,140,306,0,480
F10800#F10194,163,139,303,0,480
F10800#F10116,167,139,306,0,480
F10800#F10423,162,138,301,0,480
F10800#F10584,169,143,312,0,480
F10800#F10435,170,137,307,0,480
F10800#F10017,165,142,307,0,480
F10800#F10027,167,138,305,0,480
F10800#F10095,166,138,304,0,480
F10800#F10049,176,254,431,0,480
F10800#F10181,337,271,609,0,480
F10800#F10324,288,138,426,0,480
F10800#F10764,165,139,304,0,480
F10800#F11431,168,138,307,0,480
F10800#F10360,166,140,307,0,480
F10800#F10688,161,138,300,0,480
F10800#F10067,167,137,305,0,480
F10800#F10252,160,139,300,0,480
F10800#F10227,165,139,304,0,480
F10800#F1009,163,138,302,0,480
F10800#F10109,170,139,309,0,480
F10800#F10074,170,137,308,0,480
F10800#F10084,168,139,307,0,480
F10800#F10318,166,140,307,0,480
F10800#F10119,169,139,308,0,480
F10800#F10185,165,136,302,0,480
F10800#F11093,167,139,307,0,480
F10800#F10288,173,140,314,0,480
F10800#F10412,169,141,310,0,480
F10800#F10929,167,150,318,0,480
F10800#F10871,162,141,303,0,480
F10800#F10243,162,141,303,0,480
F10800#F10008,163,137,301,0,480
F10800#F1017,166,141,308,0,480
F10800#F10245,170,137,308,0,480
F10800#F10913,159,140,300,0,480
F10800#F10070,167,178,345,0,480
F10800#F10522,210,145,356,0,480
F10800#F10587,162,140,303,0,480
F10800#F11237,169,142,312,0,480
F10800#F11664,173,139,313,0,480
F10800#F10001,170,139,310,0,480
F10800#F10125,165,139,305,0,480
F10800#F11102,169,143,313,0,480
F10800#F10425,163,138,302,0,480
F10800#F10718,172,140,312,0,480
F10800#F10689,166,143,310,0,480
F10800#F10167,168,140,308,0,480
F10800#F1015,168,140,308,0,480
F10800#F10215,162,140,303,0,480
F10800#F10518,163,141,305,0,480
F10800#F10050,166,139,305,0,480
F10800#F10665,168,141,310,0,480
F10800#F10477,164,139,303,0,480
F10800#F10173,169,145,315,0,480
F10800#F10007,190,152,342,0,480
F10800#F11813,186,150,337,0,480
F10800#F10229,189,140,330,0,480
F10800#F10209,160,140,301,0,480
F10800#F11048,163,141,305,0,480
F10800#F10446,167,141,309,0,480
F10800#F10026,163,140,303,0,480
F10800#F10322,169,139,309,0,480
F10800#F10232,165,141,307,0,480
F10800#F10000,162,139,301,0,480
F10800#F10123,168,138,306,0,480
F10800#F10208,171,143,315,0,480
F10800#F10009,156,139,295,0,480
F10800#F11541,166,140,306,0,480
F10800#F11400,164,139,303,0,480
F10800#F10172,169,142,311,0,480
F10800#F10101,170,139,309,0,480
F10800#F11925,173,140,313,0,480
F10800#F10799,162,138,300,0,480
F10800#F1082,172,141,313,0,480
F10800#F1077,165,140,305,0,480
F10800#F10524,171,139,311,0,480
F10800#F11045,164,140,305,0,480
F10800#F1027,167,137,305,0,480
F10800#F10448,163,139,303,0,480
F10800#F10127,175,138,314,0,480
F10800#F10134,159,139,298,0,480
F10800#F1130,165,140,305,0,480
F10800#F10258,168,140,308,0,480
F10800#F11386,159,137,296,0,480
F10800#F10156,158,140,299,0,480
F10800#F1018,160,139,300,0,480
F10800#F10078,163,146,310,0,480
F10800#F11186,192,146,339,0,480
F10800#F10025,167,139,307,0,480
F10800#F10882,155,140,296,0,480
F10800#F10935,164,140,304,0,480
F10800#F10212,168,138,306,0,480
F10800#F10129,162,140,302,0,480
F10800#F10332,163,140,304,0,480
F10800#F10321,155,139,294,0,480
F10800#F10076,159,137,296,0,480
F10800#F11545,162,140,303,0,480
F10800#F11096,157,137,295,0,480
F10800#F10060,161,139,301,0,480
F10800#F10164,212,195,408,0,480
F10800#F10389,180,139,320,0,480
F10800#F10133,161,138,300,0,480
F10800#F10248,159,137,297,0,480
F10800#F11487,155,139,295,0,480
F10800#F1016,160,139,300,0,480
F10800#F10442,162,139,302,0,480
F10800#F11185,162,137,300,0,480
F10800#F10242,159,137,297,0,480
F10800#F11334,163,137,301,0,480
F10800#F10291,162,134,297,0,480
F10800#F11405,160,140,300,0,480
F10800#F1069,159,139,299,0,480
F10800#F11584,162,140,303,0,480
F10800#F10733,156,136,293,0,480
F10800#F10476,165,137,303,0,480
F10800#F10842,163,139,302,0,480
F10800#F11211,162,137,300,0,480
F10800#F10128,164,137,302,0,480
F10800#F10105,160,139,300,0,480
F10800#F10273,170,136,307,0,480
F10800#F10284,154,428,582,0,480
F10800#F10028,164,139,303,0,480
F10800#F10554,169,141,311,0,480
F10800#F10058,162,137,300,0,480
F10800#F10439,163,138,302,0,480
F10800#F11134,166,138,305,0,480
F10800#F11785,157,137,295,0,480
F10800#F10093,157,138,296,0,480
F10800#F1108,166,138,305,0,480
F10800#F10574,165,141,306,0,480
F10800#F10553,155,137,292,0,480
F10800#F10333,168,138,307,0,480
F10800#F1085,174,140,314,0,480
F10800#F10295,169,141,311,0,480
F10800#F10262,167,142,309,0,480
F10800#F10148,176,144,320,0,480
F10800#F10486,168,138,307,0,480
F10800#F1051,163,140,304,0,480
F10800#F10075,165,140,305,0,480
F10800#F10137,173,140,314,0,480
F10800#F11306,173,138,312,0,480
F10800#F10840,161,140,302,0,480
F10800#F10144,167,141,309,0,480
F10800#F10030,170,141,312,0,480
F10800#F10682,168,137,305,0,480
F10800#F10003,161,142,304,0,480
F10800#F10331,167,142,309,0,480
F10800#F10803,168,141,310,0,480
F10800#F1004,174,142,317,0,480
F10800#F10569,168,140,308,0,480
F10800#F10051,174,141,315,0,480
F10800#F11141,165,142,307,0,480
F10800#F1310,177,138,316,0,480
F10800#F10363,166,141,307,0,480
F10800#F10677,178,141,319,0,480
F10800#F10753,171,144,315,0,480
F10800#F10196,163,142,306,0,480
F10800#F10251,178,140,319,0,480
F10800#F10473,165,143,308,0,480
F10800#F10327,173,137,311,0,480
F10800#F1081,169,141,311,0,480
F10800#F1007,172,142,315,0,480
F10800#F10969,234,288,523,0,480
F10800#F10107,340,218,559,0,480
F10800#F10359,171,143,314,0,480
F10800#F10002,364,279,644,0,480
F10800#F1008,182,145,328,0,480
F10800#F12082,179,143,323,0,480
F10800#F10059,170,143,314,0,480
F10800#F10269,175,140,316,0,480
F10800#F1105,166,141,308,0,480
F10800#F10184,174,141,316,0,480
F10800#F10701,175,143,319,0,480
F10800#F10883,176,141,318,0,480
F10800#F1057,170,143,314,0,480
F10800#F10071,182,141,324,0,480
F10800#F11041,173,143,317,0,480
F10800#F10203,175,142,318,0,480
F10800#F10352,172,144,316,0,480
F10800#F10168,170,141,312,0,480
F10800#F10461,171,140,312,0,480
F10800#F10145,179,143,322,0,480
F10800#F12033,174,139,314,0,480
F10800#F11179,171,142,314,0,480
F10800#F1,169,145,314,0,480
F10800#F11549,176,141,318,0,480
F10800#F10421,163,141,304,0,480
F10800#F10323,163,144,307,0,480
F10800#F10414,166,140,307,0,480
F10800#F12399,169,141,311,0,480
F10800#F10506,171,141,313,0,480
F10800#F10214,169,141,311,0,480
F10800#F11320,168,143,312,0,480
F10800#F10010,167,138,306,0,480
F10800#F10104,174,143,318,0,480
F10800#F10155,177,145,322,0,480
F10800#F10092,183,142,326,0,480
F10800#F11651,180,143,323,0,480
F10800#F1092,181,144,326,0,480
F10800#F10694,181,144,326,0,480
F10800#F10315,179,143,322,0,480
F10800#F13306,182,145,328,0,480
F10800#F11189,183,146,330,0,480
F10800#F10870,177,277,455,0,480
F10800#F12921,341,278,621,0,480
F10800#F10368,276,146,422,0,480
F10800#F11040,173,142,315,0,480
F10800#F10329,286,147,434,0,480
F10800#F12863,180,146,326,0,480
F10800#F10495,176,143,319,0,480
F10800#F11627,175,146,321,0,480
F10800#F10408,175,145,321,0,480
F10800#F11449,177,143,321,0,480
F10800#F10206,173,244,418,0,480
F10800#F10047,301,259,561,0,480
F10800#F10021,279,209,489,0,480
F10800#F10815,270,142,413,0,480
F10800#F10760,168,141,309,0,480
F10800#F11133,168,143,312,0,480
F10800#F10557,160,139,299,0,480
F10800#F10163,208,169,378,0,480
F10800#F10570,166,140,307,0,480
F10800#F10440,159,138,298,0,480
F10800#F10234,164,140,304,0,480
F10800#F10372,166,143,309,0,480
F10800#F10279,165,139,304,0,480
F10800#F11514,162,138,302,0,480
F10800#F10668,163,141,305,0,480
F10800#F10371,161,137,298,0,480
F10800#F1072,154,139,294,0,480
F10800#F10662,162,140,302,0,480
F10800#F10226,168,138,307,0,480
F10800#F10743,162,139,301,0,480
F10800#F10727,162,139,302,0,480
F10800#F10745,168,141,310,0,480
F10800#F11201,158,140,299,0,480
F10800#F11168,160,140,301,0,480
F10800#F10910,295,290,586,0,480
F10800#F1076,354,272,626,0,480
F10800#F11335,330,143,473,0,480
F10800#F10299,182,144,327,0,480
F10800#F10,184,146,331,0,480
F10800#F10404,176,139,316,0,480
F10800#F10526,176,139,315,0,480
F10800#F10514,178,141,319,0,480
F10800#F11910,164,135,299,0,480
F10800#F10064,175,140,315,0,480
F10800#F10972,180,137,318,0,480
F10800#F10676,176,140,317,0,480
F10800#F10117,167,141,308,0,480
F10800#F12634,182,141,324,0,480
F10800#F12273,166,140,307,0,480
F10800#F10857,173,139,313,0,480
F10800#F101,178,139,317,0,480
F10800#F10276,166,138,305,0,480
F10800#F10287,168,140,308,0,480
F10800#F10241,177,140,317,0,480
F10800#F10462,166,140,307,0,480
F10800#F1078,172,141,314,0,480
F10800#F11011,172,142,315,0,480
F10800#F10531,164,139,304,0,480
F10800#F13022,171,140,311,0,480
F10800#F10597,175,142,318,0,480
F10800#F10147,177,138,315,0,480
F10800#F10765,176,142,319,0,480
F10800#F11799,177,141,319,0,480
F10800#F10348,164,139,304,0,480
F10800#F12069,170,140,311,0,480
F10800#F11904,174,141,315,0,480
F10800#F11445,169,135,304,0,480
F10800#F11057,165,139,305,0,480
F10800#F1006,180,142,323,0,480
F10800#F12019,170,139,310,0,480
F10800#F11318,176,142,319,0,480
F10800#F11696,176,140,317,0,480
F10800#F10610,171,137,309,0,480
F10800#F10536,167,144,311,0,480
F10800#F10036,188,140,328,0,480
F10800#F10015,168,137,305,0,480
F10800#F10063,168,140,308,0,480
F10800#F10224,187,142,329,0,480
F10800#F11707,215,149,364,0,480
F10800#F10024,212,149,361,0,480
F10800#F10171,198,149,347,0,480
F10800#F11401,225,195,420,0,480
F10800#F10111,195,144,340,0,480
F10800#F1304,190,146,337,0,480
F10800#F10308,188,143,331,0,480
F10800#F10751,192,151,344,0,480
F10800#F13266,198,143,342,0,480
F10800#F10364,195,140,335,0,480
F10800#F12073,177,141,319,0,480
F10800#F10683,175,138,313,0,480
F10800#F10280,185,141,326,0,480
F10800#F10585,179,142,322,0,480
F10800#F12593,178,141,320,0,480
F10800#F10388,213,268,482,0,480
F10800#F12736,187,139,326,0,480
F10800#F10887,174,139,314,0,480
F10800#F10679,178,142,321,0,480
F10800#F10415,187,139,326,0,480
F10800#F12681,175,140,315,0,480
F10800#F12061,260,269,529,0,480
F10800#F10872,332,160,492,0,480
F10800#F12326,178,141,320,0,480
F10800#F1114,192,142,335,0,480
F10800#F10089,180,138,318,0,480
F10800#F13191,184,141,326,0,480
F10800#F12339,185,144,330,0,480
F10800#F12518,211,143,355,0,480
F10800#F10632,181,143,325,0,480
F10800#F10091,186,157,343,0,480
F10800#F106,185,142,328,0,480
F10800#F1210,188,140,329,0,480
F10800#F10951,187,143,331,0,480
F10800#F11088,187,142,330,0,480
F10800#F10643,192,142,335,0,480
F10800#F10044,182,138,321,0,480
F10800#F10382,188,140,328,0,480
F10800#F11036,177,139,317,0,480
F10800#F10238,179,156,335,0,480
F10800#F10519,181,137,319,0,480
F10800#F13525,182,140,322,0,480
F10800#F11706,179,143,322,0,480
F10800#F11119,182,141,324,0,480
F10800#F11553,174,140,315,0,480
F10800#F10361,186,142,329,0,480
F10800#F13916,181,142,323,0,480
F10800#F13738,180,141,321,0,480
F10800#F12037,181,142,324,0,480
F10800#F227,191,140,332,0,480
F10800#F10831,172,139,311,0,480
F10800#F10907,182,149,332,0,480
F10800#F12030,188,143,332,0,480
F10800#F10577,180,143,323,0,480
F10800#F10356,188,146,335,0,480
F10800#F10188,190,143,334,0,480
F10800#F10034,179,143,322,0,480
F10800#F13740,180,146,327,0,480
F10800#F10699,199,169,368,0,480
F10800#F1143,242,160,403,0,480
F10800#F10192,182,147,330,0,480
F10800#F149,182,140,323,0,480
F10800#F11519,182,141,324,0,480
F10800#F10604,179,143,322,0,480
F10800#F1062,180,141,321,0,480
F10800#F10549,178,141,319,0,480
F10800#F10455,187,144,332,0,480
F10800#F11286,185,141,326,0,480
F10800#F1093,182,140,322,0,480
F10800#F11336,181,144,326,0,480
F10800#F10510,181,142,324,0,480
F10800#F11015,176,140,316,0,480
F10800#F10489,179,140,320,0,480
F10800#F12672,187,144,332,0,480
F10800#F14039,181,141,323,0,480
F10800#F10309,180,143,323,0,480
F10800#F1265,190,142,332,0,480
F10800#F10411,186,143,329,0,480
F10800#F17457,185,142,328,0,480
F10800#F11108,183,141,325,0,480
F10800#F12956,186,142,329,0,480
F10800#F13,180,142,323,0,480
F10800#F11887,189,144,333,0,480
F10800#F10786,178,140,318,0,480
F10800#F10346,174,141,316,0,480
F10800#F12908,185,142,327,0,480
F10800#F12527,190,143,334,0,480
F10800#F11497,183,146,329,0,480
F10800#F10521,187,139,326,0,480
F10800#F10556,183,140,324,0,480
F10800#F11856,181,138,320,0,480
F10800#F12225,181,141,322,0,480
F10800#F12713,183,141,325,0,480
F10800#F14,175,141,316,0,480
F10800#F12589,187,141,329,0,480
F10800#F10853,175,138,313,0,480
F10800#F11841,173,138,312,0,480
F10800#F11573,189,145,334,0,480
F10800#F15109,176,155,332,0,480
F10800#F10325,178,139,318,0,480
F10800#F10725,181,141,322,0,480
F10800#F10142,172,140,313,0,480
F10800#F1001,177,139,317,0,480
F10800#F10982,174,141,316,0,480
F10800#F11602,168,140,309,0,480
F10800#F10335,176,139,315,0,480
F10800#F1145,185,332,518,0,480
F10800#F13110,218,145,363,0,480
F10800#F10046,175,143,318,0,480
F10800#F12617,181,145,327,0,480
F10800#F10160,173,142,316,0,480
F10800#F1039,178,142,320,0,480
F10800#F10520,178,140,318,0,480
F10800#F11787,176,143,320,0,480
F10800#F10006,175,143,319,0,480
F10800#F11647,178,144,322,0,480
F10800#F14240,176,142,318,0,480
F10800#F10900,181,145,327,0,480
F10800#F1535,186,146,333,0,480
F10800#F10246,168,144,312,0,480
F10800#F10931,166,142,309,0,480
F10800#F12311,180,203,384,0,480
F10800#F13755,279,150,430,0,480
F10800#F12788,198,145,343,0,480
F10800#F12264,180,142,323,0,480
F10800#F11149,175,144,320,0,480
F10800#F11322,174,143,318,0,480
F10800#F163,181,145,327,0,480
F10800#F10394,180,141,321,0,480
F10800#F10681,173,143,317,0,480
F10800#F12338,174,150,325,0,480
F10800#F11049,172,141,313,0,480
F10800#F1019,177,143,321,0,480
F10800#F21737,179,142,322,0,480
F10800#F10977,173,141,315,0,480
F10800#F10154,175,144,320,0,480
F10800#F10431,174,144,318,0,480
F10800#F17002,192,150,342,0,480
F10800#F10758,172,139,311,0,480
F10800#F11251,176,149,325,0,480
F10800#F1013,184,142,327,0,480
F10800#F11257,162,139,302,0,480
F10800#F11153,172,142,315,0,480
F10800#F12624,177,142,320,0,480
F10800#F11177,173,141,315,0,480
F10800#F10740,172,141,314,0,480
F10800#F1098,178,140,319,0,480
F10800#F11737,175,139,315,0,480
F10800#F11158,159,141,301,0,480
F10800#F10005,175,141,317,0,480
F10800#F10100,173,149,322,0,480
F10800#F10904,202,152,354,0,480
F10800#F12422,201,150,351,0,480
F10800#F10564,206,150,357,0,480
F10800#F11790,209,148,357,0,480
F10800#F12631,208,146,355,0,480
F10800#F13161,204,149,354,0,480
F10800#F8417,204,148,353,0,480
F10800#F1330,203,149,352,0,480
F10800#F2589,199,155,355,0,480
F10800#F10393,213,153,366,0,480
F10800#F14484,196,145,342,0,480
F10800#F12413,191,148,339,0,480
F10800#F14481,200,152,352,0,480
F10800#F12461,212,152,365,0,480
F10800#F2559,212,152,365,0,480
F10800#F13551,215,147,363,0,480
F10800#F25159,210,150,361,0,480
F10800#F145,303,152,456,0,480
F10800#F14751,209,150,360,0,480
F10800#F10182,199,144,343,0,480
F10800#F1263,187,148,335,0,480
F10800#F10162,194,147,341,0,480
F10800#F10594,215,147,362,0,480
F10800#F13852,183,147,331,0,480
F10800#F10018,192,145,337,0,480
F10800#F12817,189,144,334,0,480
F10800#F11903,188,145,334,0,480
F10800#F17744,196,147,344,0,480
F10800#F10118,262,179,442,0,480
F10800#F2514,196,146,342,0,480
F10800#F2091,193,145,339,0,480
F10800#F107,182,143,325,0,480
F10800#F1726,195,145,341,0,480
F10800#F10254,191,145,337,0,480
F10800#F14508,185,146,331,0,480
F10800#F17448,192,146,338,0,480
F10800#F10400,213,143,357,0,480
F10800#F12007,190,143,334,0,480
F10800#F11704,193,145,339,0,480
F10800#F12297,184,142,326,0,480
F10800#F10491,188,146,334,0,480
F10800#F10406,196,144,340,0,480
F10800#F3204,245,201,447,0,480
F10800#F10085,264,162,426,0,480
F10800#F10706,191,143,335,0,480
F10800#F10986,184,143,327,0,480
F10800#F10149,183,146,330,0,480
F10800#F10708,198,141,339,0,480
F10800#F12781,174,143,317,0,480
F10800#F11120,182,145,328,0,480
F10800#F1175,178,143,322,0,480
F10800#F11682,171,142,313,0,480
F10800#F232,182,143,325,0,480
F10800#F14042,175,142,317,0,480
F10800#F100,178,145,323,0,480
F10800#F194,175,144,319,0,480
F10800#F10540,174,142,317,0,480
F10800#F13539,181,143,324,0,480
F10800#F11713,196,144,340,0,480
F10800#F10135,186,143,330,0,480
F10800#F1334,182,144,327,0,480
F10800#F11389,176,145,322,0,480
F10800#F14244,180,146,327,0,480
F10800#F12753,181,163,345,0,480
F10800#F11939,176,144,320,0,480
F10800#F12362,185,141,327,0,480
F10800#F15257,187,140,328,0,480
F10800#F10365,178,143,323,0,480
F10800#F14911,185,145,331,0,480
F10800#F2420,191,141,333,0,480
F10800#F10122,181,144,326,0,480
F10800#F15101,186,146,332,0,480
F10800#F10410,173,139,312,0,480
F10800#F3707,175,139,314,0,480
F10800#F1084,182,140,322,0,480
F10800#F10108,169,142,311,0,480
F10800#F10375,174,142,316,0,480
F10800#F12484,203,139,343,0,480
F10800#F13371,175,140,316,0,480
F10800#F10451,173,140,313,0,480
F10800#F1229,178,139,318,0,480
F10800#F13681,168,141,310,0,480
F10800#F15677,176,141,317,0,480
F10800#F10052,171,140,311,0,480
F10800#F10056,173,139,313,0,480
F10800#F10264,175,142,318,0,480
F10800#F11564,184,144,328,0,480
F10800#F10981,176,158,335,0,480
F10800#F12223,241,145,387,0,480
F10800#F4578,168,156,324,0,480
F10800#F12973,172,141,314,0,480
F10800#F13021,177,140,318,0,480
F10800#F6733,173,144,317,0,480
F10800#F16095,175,141,316,0,480
F10800#F10891,174,140,314,0,480
F10800#F11730,208,148,356,0,480
F10800#F1594,180,140,320,0,480
F10800#F2096,173,141,314,0,480
F10800#F1054,182,143,326,0,480
F10800#F1325,169,140,310,0,480
F10800#F1037,172,141,313,0,480
F10800#F10593,176,139,315,0,480
F10800#F12970,175,142,318,0,480
F10800#F1434,178,146,325,0,480
F10800#F3784,178,140,318,0,480
F10800#F16600,174,139,314,0,480
F10800#F11566,177,142,319,0,480
F10800#F12189,178,140,319,0,480
F10800#F36349,166,140,307,0,480
F10800#F2670,176,142,318,0,480
F10800#F11026,186,147,334,0,480
F10800#F12701,178,139,317,0,480
F10800#F12594,175,139,314,0,480
F10800#F10401,177,141,319,0,480
F10800#F2592,175,147,322,0,480
F10800#F1147,173,140,313,0,480
F10800#F10835,190,150,340,0,480
F10800#F11106,170,143,314,0,480
F10800#F10849,176,141,317,0,480
F10800#F1200,176,141,318,0,480
F10800#F1543,175,145,321,0,480
F10800#F12730,176,143,320,0,480
F10800#F3590,193,141,334,0,480
F10800#F13683,174,141,316,0,480
F10800#F2086,177,143,322,0,480
F10800#F15864,171,141,313,0,480
F10800#F1497,178,141,319,0,480
F10800#F13939,181,141,322,0,480
F10800#F1706,174,151,325,0,480
F10800#F13766,179,140,320,0,480
F10800#F10500,183,141,325,0,480
F10800#F2442,177,140,318,0,480
F10800#F17310,172,144,316,0,480
F10800#F141,182,142,325,0,480
F10800#F1152,194,141,335,0,480
F10800#F10956,169,141,310,0,480
F10800#F2352,178,143,322,0,480
F10800#F4089,202,139,341,0,480
F10800#F11378,174,141,315,0,480
F10800#F1748,179,147,327,0,480
F10800#F11409,193,140,334,0,480
F10800#F10114,179,140,320,0,480
F10800#F10310,183,149,332,0,480
F10800#F10560,228,152,381,0,480
F10800#F10083,215,140,356,0,480
F10800#F2198,181,140,322,0,480
F10800#F11304,172,141,314,0,480
F10800#F2843,177,140,318,0,480
F10800#F1179,175,140,316,0,480
F10800#F12727,180,144,325,0,480
F10800#F1861,206,191,398,0,480
F10800#F11272,202,142,344,0,480
F10800#F11423,174,141,315,0,480
F10800#F1583,175,138,314,0,480
F10800#F10219,180,141,321,0,480
F10800#F2222,184,155,340,0,480
F10800#F11253,230,150,381,0,480
F10800#F20623,232,156,389,0,480
F10800#F12537,181,140,322,0,480
F10800#F11989,175,141,317,0,480
F10800#F15689,184,141,326,0,480
F10800#F4642,171,140,311,0,480
F10800#F11488,178,140,319,0,480
F10800#F18169,182,141,323,0,480
F10800#F10881,179,141,320,0,480
F10800#F10130,186,154,341,0,480
F10800#F2004,179,143,322,0,480
F10800#F2136,181,142,324,0,480
F10800#F1826,175,141,316,0,480
F10800#F10452,178,141,320,0,480
F10800#F1814,178,144,323,0,480
F10800#F4445,197,141,339,0,480
F10800#F11631,174,140,314,0,480
