keyword,clientTime,serverTime,totalTime,resultLength,payloadSize,w1,w2
F10800#F10231,60,93,153,0,480,10,154
F10800#F10383,94,57,151,0,480,10,155
F10800#F10392,57,50,107,0,480,10,156
F10800#F10106,58,57,115,0,480,10,157
F10800#F10019,62,55,117,0,480,10,158
F10800#F10082,65,51,116,0,480,10,159
F10800#F10592,61,54,115,0,480,10,160
F10800#F10011,94,49,143,0,480,10,161
F10800#F10048,74,50,124,0,480,10,162
F10800#F1033,65,49,114,0,480,10,163
F10800#F10040,63,100,163,0,480,10,164
F10800#F10631,65,50,115,0,480,10,165
F10800#F10065,64,49,113,0,480,10,166
F10800#F10233,65,55,120,0,480,10,167
F10800#F10250,66,52,118,0,480,10,168
F10800#F10639,59,47,106,0,480,10,169
F10800#F10622,59,98,157,0,480,10,170
F10800#F1106,60,46,106,0,480,10,171
F10800#F10260,66,58,124,0,480,10,172
F10800#F10157,58,46,104,0,480,10,173
F10800#F10984,91,48,139,0,480,10,174
F10800#F10110,66,60,126,0,480,10,175
F10800#F1049,60,50,110,0,480,10,176
F10800#F10062,60,99,159,0,480,10,177
F10800#F10090,60,49,109,0,480,10,178
F10800#F10197,61,49,110,0,480,10,179
F10800#F10180,60,48,108,0,480,10,180
F10800#F10194,62,50,112,0,480,10,181
F10800#F10116,64,50,114,0,480,10,182
F10800#F10423,63,96,159,0,480,10,183
F10800#F10584,62,48,110,0,480,10,184
F10800#F10435,62,50,112,0,480,10,185
F10800#F10017,61,49,110,0,480,10,186
F10800#F10027,57,52,109,0,480,10,187
F10800#F10095,64,49,113,0,480,10,188
F10800#F10049,58,52,110,0,480,10,189
F10800#F10181,60,93,153,0,480,10,190
F10800#F10324,64,55,119,0,480,10,191
F10800#F10764,63,48,111,0,480,10,192
F10800#F11431,96,90,186,0,480,10,193
F10800#F10360,63,48,111,0,480,10,194
F10800#F10688,60,47,107,0,480,10,195
F10800#F10067,92,58,150,0,480,10,196
F10800#F10252,66,54,120,0,480,10,197
F10800#F10227,59,69,128,0,480,10,198
F10800#F1009,65,52,117,0,480,10,199
F10800#F10109,105,55,160,0,480,10,200
F10800#F10074,85,52,137,0,480,10,201
F10800#F10084,65,46,111,0,480,10,202
F10800#F10318,103,48,151,0,480,10,203
F10800#F10119,68,91,159,0,480,10,204
F10800#F10185,63,90,153,0,480,10,205
F10800#F11093,74,54,128,0,480,10,206
F10800#F10288,70,58,128,0,480,10,207
F10800#F10412,65,51,116,0,480,10,208
F10800#F10929,58,50,108,0,480,10,209
F10800#F10871,66,48,114,0,480,10,210
F10800#F10243,72,55,127,0,480,10,211
F10800#F10008,73,54,127,0,480,10,212
F10800#F1017,72,53,125,0,480,10,213
F10800#F10245,83,50,133,0,480,10,214
F10800#F10913,68,50,118,0,480,10,215
F10800#F10070,66,52,118,0,480,10,216
F10800#F10522,62,50,112,0,480,10,217
F10800#F10587,64,48,112,0,480,10,218
F10800#F11237,67,47,114,0,480,10,219
F10800#F11664,65,51,116,0,480,10,220
F10800#F10001,63,51,114,0,480,10,221
F10800#F10125,68,91,159,0,480,10,222
F10800#F11102,64,48,112,0,480,10,223
F10800#F10425,64,53,117,0,480,10,224
F10800#F10718,68,49,117,0,480,10,225
F10800#F10689,59,47,106,0,480,10,226
F10800#F10167,63,47,110,0,480,10,227
F10800#F1015,102,50,152,0,480,10,228
F10800#F10215,69,55,124,0,480,10,229
F10800#F10518,63,56,119,0,480,10,230
F10800#F10050,64,52,116,0,480,10,231
F10800#F10665,58,88,146,0,480,10,232
F10800#F10477,68,52,120,0,480,10,233
F10800#F10173,65,52,117,0,480,10,234
F10800#F10007,64,91,155,0,480,10,235
F10800#F11813,70,56,126,0,480,10,236
F10800#F10229,64,52,116,0,480,10,237
F10800#F10209,64,54,118,0,480,10,238
F10800#F11048,66,50,116,0,480,10,239
F10800#F10446,74,54,128,0,480,10,240
F10800#F10026,76,96,172,0,480,10,241
F10800#F10322,72,49,121,0,480,10,242
F10800#F10232,70,50,120,0,480,10,243
F10800#F10000,71,56,127,0,480,10,244
F10800#F10123,69,52,121,0,480,10,245
F10800#F10208,68,52,120,0,480,10,246
F10800#F10009,72,52,124,0,480,10,247
F10800#F11541,72,48,120,0,480,10,248
F10800#F11400,67,93,160,0,480,10,249
F10800#F10172,68,55,123,0,480,10,250
F10800#F10101,67,51,118,0,480,10,251
F10800#F11925,68,58,126,0,480,10,252
F10800#F10799,110,52,162,0,480,10,253
F10800#F1082,66,48,114,0,480,10,254
F10800#F1077,70,51,121,0,480,10,255
F10800#F10524,68,51,119,0,480,10,256
F10800#F11045,66,49,115,0,480,10,257
F10800#F1027,74,50,124,0,480,10,258
F10800#F10448,75,48,123,0,480,10,259
F10800#F10127,66,97,163,0,480,10,260
F10800#F10134,71,54,125,0,480,10,261
