keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize, w1, w2
F10800#F1028 ,         90,         39,       130,            0,         480, 10,   119
F10800#F10228,         49,         86,       137,            0,         480, 10,   120
F10800#F11913,         52,         42,        96,            0,         480, 10,   121
F10800#F10088,         43,         40,        84,            0,         480, 10,   122
F10800#F10366,         85,         35,       121,            0,         480, 10,   123
F10800#F10989,         57,         36,        95,            0,         480, 10,   124
F10800#F10069,         50,         34,        85,            0,         480, 10,   125
F10800#F10316,         47,         35,        83,            0,         480, 10,   126
F10800#F10080,         46,         83,       130,            0,         480, 10,   127
F10800#F10086,         46,         40,        87,            0,         480, 10,   128
F10800#F10697,         46,         36,        82,            0,         480, 10,   129
F10800#F10707,         52,         80,       133,            0,         480, 10,   130
F10800#F10277,         55,         37,        93,            0,         480, 10,   131
F10800#F10079,         55,         33,        89,            0,         480, 10,   132
F10800#F10098,         50,         37,        88,            0,         480, 10,   133
F10800#F10045,         49,         85,       136,            0,         480, 10,   134
F10800#F10183,         50,         76,       128,            0,         480, 10,   135
F10800#F10290,         49,         33,        82,            0,         480, 10,   136
F10800#F10353,         45,         35,        82,            0,         480, 10,   137
F10800#F10608,         52,         34,        87,            0,         480, 10,   138
F10800#F1024 ,         45,         37,        83,            0,         480, 10,   139
F10800#F10175,         46,         81,       129,            0,         480, 10,   140
F10800#F10039,         46,         32,        79,            0,         480, 10,   141
F10800#F10281,         79,         34,       114,            0,         480, 10,   142
F10800#F10808,         50,         36,        87,            0,         480, 10,   143
F10800#F10042,         52,         35,        89,            0,         480, 10,   144
F10800#F10488,         50,         86,       137,            0,         480, 10,   145
F10800#F10239,        104,         43,       148,            0,         480, 10,   146
F10800#F10552,         88,         45,       134,            0,         480, 10,   147
F10800#F10822,         57,         72,       130,            0,         480, 10,   148
F10800#F10186,         97,         34,       133,            0,         480, 10,   149
F10800#F10263,         55,         37,        94,            0,         480, 10,   150
F10800#F10685,         47,         75,       123,            0,         480, 10,   151
F10800#F10097,         55,         40,        96,            0,         480, 10,   152
F10800#F10041,         53,         35,        90,            0,         480, 10,   153
F10800#F10231,         49,         84,       134,            0,         480, 10,   154
F10800#F10383,         86,         44,       131,            0,         480, 10,   155
F10800#F10392,         44,         37,        83,            0,         480, 10,   156
F10800#F10106,         47,         44,        92,            0,         480, 10,   157
F10800#F10019,         50,         38,        89,            0,         480, 10,   158
F10800#F10082,         54,         37,        93,            0,         480, 10,   159
F10800#F10592,         49,         41,        92,            0,         480, 10,   160
F10800#F10011,         86,         36,       124,            0,         480, 10,   161
F10800#F10048,         62,         37,       100,            0,         480, 10,   162
F10800#F1033 ,         54,         36,        92,            0,         480, 10,   163
F10800#F10040,         51,         89,       141,            0,         480, 10,   164
F10800#F10631,         53,         36,        91,            0,         480, 10,   165
F10800#F10065,         52,         35,        88,            0,         480, 10,   166
F10800#F10233,         51,         41,        93,            0,         480, 10,   167
F10800#F10250,         53,         38,        91,            0,         480, 10,   168
F10800#F10639,         46,         34,        81,            0,         480, 10,   169
F10800#F10622,         46,         90,       137,            0,         480, 10,   170
F10800#F1106 ,         46,         33,        80,            0,         480, 10,   171
F10800#F10260,         53,         36,        90,            0,         480, 10,   172
F10800#F10157,         46,         32,        79,            0,         480, 10,   173
F10800#F10984,         83,         35,       120,            0,         480, 10,   174
F10800#F10110,         53,         46,       101,            0,         480, 10,   175
F10800#F1049 ,         47,         36,        85,            0,         480, 10,   176
F10800#F10062,         47,         89,       137,            0,         480, 10,   177
F10800#F10090,         47,         34,        82,            0,         480, 10,   178
F10800#F10197,         48,         34,        83,            0,         480, 10,   179
F10800#F10180,         47,         34,        82,            0,         480, 10,   180
F10800#F10194,         47,         35,        83,            0,         480, 10,   181
F10800#F10116,         51,         34,        85,            0,         480, 10,   182
F10800#F10423,         48,         84,       133,            0,         480, 10,   183
F10800#F10584,         49,         35,        85,            0,         480, 10,   184
F10800#F10435,         49,         36,        86,            0,         480, 10,   185
F10800#F10017,         47,         34,        83,            0,         480, 10,   186
F10800#F10027,         43,         34,        79,            0,         480, 10,   187
F10800#F10095,         50,         33,        84,            0,         480, 10,   188
F10800#F10049,         42,         38,        81,            0,         480, 10,   189
F10800#F10181,         46,         83,       130,            0,         480, 10,   190
F10800#F10324,         50,         38,        89,            0,         480, 10,   191
F10800#F10764,         49,         33,        83,            0,         480, 10,   192
F10800#F11431,         85,         82,       168,            0,         480, 10,   193
F10800#F10360,         48,         34,        82,            0,         480, 10,   194
F10800#F10688,         47,         34,        82,            0,         480, 10,   195
F10800#F10067,         82,         42,       125,            0,         480, 10,   196
F10800#F10252,         50,         37,        88,            0,         480, 10,   197
F10800#F10227,         44,         56,       102,            0,         480, 10,   198
F10800#F1009 ,         50,         34,        86,            0,         480, 10,   199
F10800#F10109,         94,         34,       129,            0,         480, 10,   200
F10800#F10074,         73,         37,       111,            0,         480, 10,   201
