keyword,clientTime,serverTime,totalTime,resultLength,payloadSize
F10800#F10822,365,310,676,0,480
F10800#F10186,264,265,530,0,480
F10800#F10263,276,259,535,0,480
F10800#F10685,269,258,528,0,480
F10800#F10097,261,256,517,0,480
F10800#F10041,283,275,558,0,480
F10800#F10231,271,250,522,0,480
F10800#F10383,273,253,526,0,480
F10800#F10392,288,248,536,0,480
F10800#F10106,269,260,529,0,480
F10800#F10019,286,260,547,0,480
F10800#F10082,273,271,545,0,480
F10800#F10592,270,256,526,0,480
F10800#F10011,283,272,556,0,480
F10800#F10048,271,263,534,0,480
F10800#F1033,286,251,538,0,480
F10800#F10040,276,265,541,0,480
F10800#F10631,286,265,552,0,480
F10800#F10065,288,333,621,0,480
F10800#F10233,292,258,550,0,480
F10800#F10250,295,256,552,0,480
F10800#F10639,274,267,542,0,480
F10800#F10622,278,254,532,0,480
F10800#F1106,289,253,543,0,480
F10800#F10260,276,255,531,0,480
F10800#F10157,291,261,552,0,480
F10800#F10984,277,260,538,0,480
F10800#F10110,292,263,556,0,480
F10800#F1049,300,246,547,0,480
F10800#F10062,284,268,552,0,480
F10800#F10090,298,268,567,0,480
F10800#F10197,284,256,541,0,480
F10800#F10180,300,264,565,0,480
F10800#F10194,286,295,582,0,480
F10800#F10116,308,326,635,0,480
F10800#F10423,341,265,607,0,480
F10800#F10584,307,254,562,0,480
F10800#F10435,341,322,663,0,480
F10800#F10017,356,303,660,0,480
F10800#F10027,303,277,580,0,480
F10800#F10095,283,289,573,0,480
F10800#F10049,304,269,574,0,480
F10800#F10181,283,269,553,0,480
F10800#F10324,300,272,572,0,480
F10800#F10764,281,254,536,0,480
F10800#F11431,290,278,568,0,480
F10800#F10360,281,256,538,0,480
F10800#F10688,278,251,529,0,480
F10800#F10067,295,267,563,0,480
F10800#F10252,278,261,539,0,480
F10800#F10227,297,256,554,0,480
F10800#F1009,280,263,543,0,480
F10800#F10109,295,268,564,0,480
F10800#F10074,286,269,556,0,480
F10800#F10084,303,270,573,0,480
F10800#F10318,284,263,548,0,480
F10800#F10119,298,269,568,0,480
F10800#F10185,286,264,550,0,480
F10800#F11093,302,255,557,0,480
F10800#F10288,287,261,549,0,480
F10800#F10412,305,278,583,0,480
F10800#F10929,287,261,549,0,480
F10800#F10871,299,258,557,0,480
F10800#F10243,296,260,557,0,480
F10800#F10008,308,268,577,0,480
F10800#F1017,287,256,544,0,480
F10800#F10245,321,269,591,0,480
F10800#F10913,288,251,539,0,480
F10800#F10070,300,277,577,0,480
F10800#F10522,387,279,666,0,480
F10800#F10587,287,259,547,0,480
F10800#F11237,311,249,561,0,480
F10800#F11664,298,255,554,0,480
F10800#F10001,297,289,586,0,480
F10800#F10125,319,255,574,0,480
F10800#F11102,307,249,557,0,480
F10800#F10425,295,259,554,0,480
F10800#F10718,305,248,554,0,480
F10800#F10689,313,252,566,0,480
F10800#F10167,293,261,554,0,480
F10800#F1015,298,262,561,0,480
F10800#F10215,307,253,561,0,480
F10800#F10518,304,250,554,0,480
F10800#F10050,297,265,563,0,480
F10800#F10665,309,249,558,0,480
F10800#F10477,304,252,558,0,480
F10800#F10173,299,274,573,0,480
F10800#F10007,305,271,576,0,480
F10800#F11813,316,253,569,0,480
F10800#F10229,313,255,568,0,480
F10800#F10209,321,262,583,0,480
F10800#F11048,300,250,550,0,480
F10800#F10446,313,287,601,0,480
F10800#F10026,318,308,627,0,480
F10800#F10322,318,258,577,0,480
F10800#F10232,318,255,574,0,480
F10800#F10000,310,323,634,0,480
F10800#F10123,379,255,635,0,480
F10800#F10208,325,269,594,0,480
F10800#F10009,301,269,571,0,480
F10800#F11541,323,272,596,0,480
F10800#F11400,322,292,615,0,480
F10800#F10172,309,280,590,0,480
F10800#F10101,389,283,673,0,480
F10800#F11925,344,254,599,0,480
F10800#F10799,325,256,582,0,480
F10800#F1082,328,255,584,0,480
F10800#F1077,319,250,570,0,480
F10800#F10524,332,253,586,0,480
F10800#F11045,329,254,583,0,480
F10800#F1027,322,266,588,0,480
F10800#F10448,329,293,623,0,480
F10800#F10127,314,263,578,0,480
F10800#F10134,325,259,585,0,480
F10800#F1130,336,249,586,0,480
F10800#F10258,334,257,592,0,480
F10800#F11386,337,265,603,0,480
F10800#F10156,318,264,582,0,480
F10800#F1018,333,259,593,0,480
F10800#F10078,329,260,590,0,480
F10800#F11186,333,259,593,0,480
F10800#F10025,335,283,619,0,480
F10800#F10882,319,277,596,0,480
F10800#F10935,324,251,576,0,480
F10800#F10212,340,265,606,0,480
F10800#F10129,338,269,607,0,480
F10800#F10332,334,267,602,0,480
F10800#F10321,336,280,617,0,480
F10800#F10076,326,282,609,0,480
F10800#F11545,327,279,607,0,480
F10800#F11096,336,260,597,0,480
F10800#F10060,357,278,635,0,480
F10800#F10164,349,272,622,0,480
F10800#F10389,347,277,624,0,480
F10800#F10133,365,272,638,0,480
F10800#F10248,335,288,623,0,480
F10800#F11487,334,284,618,0,480
F10800#F1016,394,338,732,0,480
F10800#F10442,359,283,642,0,480
F10800#F11185,346,257,603,0,480
F10800#F10242,352,267,619,0,480
F10800#F11334,347,275,622,0,480
F10800#F10291,346,266,613,0,480
F10800#F11405,334,306,641,0,480
F10800#F1069,339,300,640,0,480
F10800#F11584,355,281,637,0,480
F10800#F10733,352,265,618,0,480
F10800#F10476,355,270,626,0,480
F10800#F10842,361,272,633,0,480
F10800#F11211,351,262,614,0,480
F10800#F10128,356,270,627,0,480
F10800#F10105,354,285,640,0,480
F10800#F10273,355,267,623,0,480
F10800#F10284,353,276,629,0,480
F10800#F10028,340,297,638,0,480
F10800#F10554,349,280,630,0,480
F10800#F10058,359,285,645,0,480
F10800#F10439,347,282,630,0,480
F10800#F11134,363,273,636,0,480
F10800#F11785,353,280,633,0,480
F10800#F10093,362,287,649,0,480
F10800#F1108,364,278,642,0,480
F10800#F10574,360,265,626,0,480
F10800#F10553,364,278,643,0,480
F10800#F10333,362,273,636,0,480
F10800#F1085,362,263,626,0,480
F10800#F10295,358,277,636,0,480
F10800#F10262,361,276,638,0,480
F10800#F10148,367,300,668,0,480
F10800#F10486,362,277,639,0,480
F10800#F1051,366,274,641,0,480
F10800#F10075,360,289,650,0,480
F10800#F10137,369,278,647,0,480
F10800#F11306,367,265,633,0,480
F10800#F10840,366,271,637,0,480
F10800#F10144,369,281,650,0,480
F10800#F10030,368,287,655,0,480
F10800#F10682,377,273,650,0,480
F10800#F10003,364,299,663,0,480
F10800#F10331,361,301,662,0,480
F10800#F10803,366,289,655,0,480
F10800#F1004,368,291,660,0,480
F10800#F10569,356,285,642,0,480
F10800#F10051,360,303,664,0,480
F10800#F11141,368,285,654,0,480
F10800#F1310,367,288,655,0,480
F10800#F10363,363,298,661,0,480
F10800#F10677,377,281,659,0,480
F10800#F10753,377,279,656,0,480
F10800#F10196,377,290,667,0,480
F10800#F10251,391,287,679,0,480
F10800#F10473,385,289,674,0,480
F10800#F10327,389,281,670,0,480
F10800#F1081,386,271,657,0,480
F10800#F1007,388,301,689,0,480
F10800#F10969,396,285,682,0,480
F10800#F10107,396,298,695,0,480
F10800#F10359,382,285,668,0,480
F10800#F10002,381,308,690,0,480
F10800#F1008,502,285,787,0,480
F10800#F12082,392,289,681,0,480
F10800#F10059,383,306,690,0,480
F10800#F10269,390,291,682,0,480
F10800#F1105,383,276,659,0,480
F10800#F10184,392,301,693,0,480
F10800#F10701,391,284,676,0,480
F10800#F10883,392,282,674,0,480
F10800#F1057,389,292,682,0,480
F10800#F10071,383,315,698,0,480
F10800#F11041,394,283,677,0,480
F10800#F10203,388,296,685,0,480
F10800#F10352,388,295,684,0,480
F10800#F10168,393,300,694,0,480
F10800#F10461,401,289,691,0,480
F10800#F10145,397,295,693,0,480
F10800#F12033,396,293,690,0,480
F10800#F11179,401,288,690,0,480
F10800#F1,391,279,670,0,480
F10800#F11549,408,320,729,0,480
F10800#F10421,382,304,686,0,480
F10800#F10323,393,304,698,0,480
F10800#F10414,402,305,708,0,480
F10800#F12399,407,292,699,0,480
F10800#F10506,398,286,685,0,480
F10800#F10214,399,308,708,0,480
F10800#F11320,408,292,700,0,480
F10800#F10010,405,369,775,0,480
F10800#F10104,399,421,821,0,480
F10800#F10155,411,299,712,0,480
F10800#F10092,413,314,727,0,480
F10800#F11651,404,313,718,0,480
F10800#F1092,403,285,688,0,480
F10800#F10694,404,294,699,0,480
F10800#F10315,404,302,707,0,480
F10800#F13306,405,330,737,0,480
F10800#F11189,402,296,699,0,480
F10800#F10870,415,296,712,0,480
F10800#F12921,411,292,703,0,480
F10800#F10368,412,308,720,0,480
F10800#F11040,416,293,710,0,480
F10800#F10329,413,321,735,0,480
F10800#F12863,414,301,716,0,480
F10800#F10495,419,302,722,0,480
F10800#F11627,414,319,734,0,480
F10800#F10408,407,305,713,0,480
F10800#F11449,415,325,740,0,480
F10800#F10206,411,314,726,0,480
F10800#F10047,419,323,742,0,480
F10800#F10021,418,317,736,0,480
F10800#F10815,418,300,719,0,480
F10800#F10760,416,300,717,0,480
F10800#F11133,414,312,727,0,480
F10800#F10557,421,311,733,0,480
F10800#F10163,419,308,728,0,480
F10800#F10570,419,317,737,0,480
F10800#F10440,429,326,756,0,480
F10800#F10234,539,325,865,0,480
F10800#F10372,423,316,739,0,480
F10800#F10279,430,317,748,0,480
F10800#F11514,434,321,756,0,480
F10800#F10668,428,299,728,0,480
F10800#F10371,432,319,752,0,480
F10800#F1072,425,296,722,0,480
F10800#F10662,422,309,732,0,480
F10800#F10226,426,318,745,0,480
F10800#F10743,430,314,744,0,480
F10800#F10727,431,309,741,0,480
F10800#F10745,430,310,740,0,480
F10800#F11201,426,318,745,0,480
F10800#F11168,437,324,761,0,480
F10800#F10910,428,310,739,0,480
F10800#F1076,436,300,737,0,480
F10800#F11335,433,326,759,0,480
F10800#F10299,430,332,763,0,480
F10800#F10,431,299,730,0,480
F10800#F10404,434,318,752,0,480
F10800#F10526,434,318,752,0,480
F10800#F10514,448,306,755,0,480
F10800#F11910,434,324,759,0,480
F10800#F10064,441,341,782,0,480
F10800#F10972,437,320,757,0,480
F10800#F10676,476,370,847,0,480
F10800#F10117,438,340,779,0,480
F10800#F12634,442,325,767,0,480
F10800#F12273,446,313,760,0,480
F10800#F10857,439,313,753,0,480
F10800#F101,448,301,750,0,480
F10800#F10276,442,337,780,0,480
F10800#F10287,443,327,770,0,480
F10800#F10241,446,328,775,0,480
F10800#F10462,445,338,783,0,480
F10800#F1078,444,336,781,0,480
F10800#F11011,444,313,758,0,480
F10800#F10531,457,318,776,0,480
F10800#F13022,447,326,773,0,480
F10800#F10597,451,319,771,0,480
F10800#F10147,453,327,781,0,480
F10800#F10765,459,306,765,0,480
F10800#F11799,449,327,776,0,480
F10800#F10348,448,337,786,0,480
F10800#F12069,453,329,783,0,480
F10800#F11904,449,328,778,0,480
F10800#F11445,453,348,801,0,480
F10800#F11057,460,313,773,0,480
F10800#F1006,452,324,777,0,480
F10800#F12019,468,324,793,0,480
F10800#F11318,477,384,861,0,480
F10800#F11696,460,339,799,0,480
F10800#F10610,456,335,792,0,480
F10800#F10536,454,337,791,0,480
F10800#F10036,464,344,809,0,480
F10800#F10015,455,356,811,0,480
F10800#F10063,466,357,824,0,480
F10800#F10224,466,334,800,0,480
F10800#F11707,464,352,817,0,480
F10800#F10024,463,343,806,0,480
F10800#F10171,468,350,819,0,480
F10800#F11401,465,381,846,0,480
F10800#F10111,472,351,824,0,480
F10800#F1304,477,323,800,0,480
F10800#F10308,460,334,794,0,480
F10800#F10751,478,326,805,0,480
F10800#F13266,468,361,831,0,480
F10800#F10364,468,356,824,0,480
F10800#F12073,471,338,810,0,480
F10800#F10683,470,331,802,0,480
F10800#F10280,474,345,819,0,480
F10800#F10585,467,324,792,0,480
F10800#F12593,476,332,808,0,480
F10800#F10388,487,340,828,0,480
F10800#F12736,474,331,806,0,480
F10800#F10887,462,335,798,0,480
F10800#F10679,571,327,898,0,480
F10800#F10415,486,342,829,0,480
F10800#F12681,468,329,797,0,480
F10800#F12061,478,339,818,0,480
F10800#F10872,486,353,840,0,480
F10800#F12326,478,337,816,0,480
F10800#F1114,489,322,811,0,480
F10800#F10089,477,365,842,0,480
F10800#F13191,499,350,850,0,480
F10800#F12339,474,332,806,0,480
F10800#F12518,481,343,824,0,480
F10800#F10632,482,333,816,0,480
F10800#F10091,487,359,847,0,480
F10800#F106,483,318,801,0,480
F10800#F1210,486,363,850,0,480
F10800#F10951,490,338,828,0,480
F10800#F11088,479,333,812,0,480
F10800#F10643,500,336,837,0,480
F10800#F10044,486,359,846,0,480
F10800#F10382,497,355,853,0,480
F10800#F11036,479,353,833,0,480
F10800#F10238,503,352,855,0,480
F10800#F10519,478,345,823,0,480
F10800#F13525,493,462,956,0,480
F10800#F11706,497,368,865,0,480
F10800#F11119,495,337,833,0,480
F10800#F11553,482,364,846,0,480
F10800#F10361,500,352,853,0,480
F10800#F13916,493,354,848,0,480
F10800#F13738,503,392,896,0,480
F10800#F12037,492,353,846,0,480
F10800#F227,506,333,840,0,480
F10800#F10831,488,345,834,0,480
F10800#F10907,499,346,846,0,480
F10800#F12030,494,352,847,0,480
F10800#F10577,498,348,846,0,480
F10800#F10356,497,349,847,0,480
F10800#F10188,506,356,862,0,480
F10800#F10034,499,375,875,0,480
F10800#F13740,495,359,855,0,480
F10800#F10699,502,353,855,0,480
F10800#F1143,502,361,863,0,480
F10800#F10192,510,361,872,0,480
F10800#F149,494,332,827,0,480
F10800#F11519,508,372,880,0,480
F10800#F10604,503,349,852,0,480
F10800#F1062,513,438,951,0,480
F10800#F10549,510,362,873,0,480
F10800#F10455,509,363,873,0,480
F10800#F11286,499,357,857,0,480
F10800#F1093,506,345,851,0,480
F10800#F11336,509,370,879,0,480
F10800#F10510,505,349,854,0,480
F10800#F11015,516,355,872,0,480
F10800#F10489,512,412,925,0,480
F10800#F12672,511,354,866,0,480
F10800#F14039,524,363,887,0,480
F10800#F10309,511,363,875,0,480
F10800#F1265,514,355,869,0,480
F10800#F10411,506,376,882,0,480
F10800#F17457,508,352,861,0,480
F10800#F11108,521,353,875,0,480
F10800#F12956,511,350,862,0,480
F10800#F13,522,343,866,0,480
F10800#F11887,518,374,893,0,480
F10800#F10786,506,350,856,0,480
F10800#F10346,522,400,923,0,480
F10800#F12908,520,371,891,0,480
F10800#F12527,516,364,881,0,480
F10800#F11497,612,386,999,0,480
F10800#F10521,517,359,877,0,480
F10800#F10556,524,357,881,0,480
F10800#F11856,523,383,907,0,480
F10800#F12225,516,362,878,0,480
F10800#F12713,530,358,889,0,480
F10800#F14,519,355,875,0,480
F10800#F12589,520,370,891,0,480
F10800#F10853,521,371,893,0,480
F10800#F11841,528,385,914,0,480
F10800#F11573,518,390,909,0,480
F10800#F15109,525,357,882,0,480
F10800#F10325,527,382,910,0,480
F10800#F10725,528,363,891,0,480
F10800#F10142,534,367,901,0,480
F10800#F1001,527,382,910,0,480
F10800#F10982,538,367,906,0,480
F10800#F11602,528,396,925,0,480
F10800#F10335,527,381,909,0,480
F10800#F1145,526,366,893,0,480
F10800#F13110,544,411,956,0,480
F10800#F10046,537,474,1012,0,480
F10800#F12617,619,380,999,0,480
F10800#F10160,538,378,916,0,480
F10800#F1039,537,360,898,0,480
F10800#F10520,545,369,915,0,480
F10800#F11787,544,385,930,0,480
F10800#F10006,542,405,947,0,480
F10800#F11647,535,407,943,0,480
F10800#F14240,543,373,916,0,480
F10800#F10900,543,365,910,0,480
F10800#F1535,553,377,931,0,480
F10800#F10246,534,387,922,0,480
F10800#F10931,541,373,915,0,480
F10800#F12311,539,374,913,0,480
F10800#F13755,536,395,931,0,480
F10800#F12788,538,379,918,0,480
F10800#F12264,558,378,937,0,480
F10800#F11149,549,374,923,0,480
F10800#F11322,549,386,936,0,480
F10800#F163,549,395,945,0,480
F10800#F10394,552,392,944,0,480
F10800#F10681,566,373,939,0,480
F10800#F12338,545,394,939,0,480
F10800#F11049,548,472,1021,0,480
F10800#F1019,568,384,953,0,480
F10800#F21737,553,410,964,0,480
F10800#F10977,546,387,934,0,480
F10800#F10154,541,397,939,0,480
F10800#F10431,558,403,962,0,480
F10800#F17002,553,390,943,0,480
F10800#F10758,553,399,953,0,480
F10800#F11251,553,405,959,0,480
F10800#F1013,546,397,943,0,480
F10800#F11257,554,423,978,0,480
F10800#F11153,570,397,968,0,480
F10800#F12624,561,395,957,0,480
F10800#F11177,548,383,932,0,480
F10800#F10740,563,394,958,0,480
F10800#F1098,571,385,957,0,480
F10800#F11737,566,423,990,0,480
F10800#F11158,555,396,951,0,480
F10800#F10005,555,431,987,0,480
F10800#F10100,551,426,978,0,480
F10800#F10904,632,430,1063,0,480
F10800#F12422,558,395,954,0,480
F10800#F10564,579,390,969,0,480
F10800#F11790,564,421,986,0,480
F10800#F12631,558,388,947,0,480
F10800#F13161,572,465,1038,0,480
F10800#F8417,574,392,967,0,480
F10800#F1330,568,387,956,0,480
F10800#F2589,561,440,1002,0,480
F10800#F10393,583,421,1005,0,480
F10800#F14484,563,400,964,0,480
F10800#F12413,572,396,969,0,480
F10800#F14481,579,394,974,0,480
F10800#F12461,573,398,972,0,480
F10800#F2559,572,469,1042,0,480
F10800#F13551,565,448,1013,0,480
F10800#F25159,567,417,985,0,480
F10800#F145,566,381,948,0,480
F10800#F14751,574,402,976,0,480
F10800#F10182,583,415,999,0,480
F10800#F1263,574,393,967,0,480
F10800#F10162,680,428,1109,0,480
F10800#F10594,585,441,1026,0,480
F10800#F13852,604,423,1027,0,480
F10800#F10018,587,438,1026,0,480
F10800#F12817,574,399,974,0,480
F10800#F11903,577,430,1007,0,480
F10800#F17744,571,415,987,0,480
F10800#F10118,571,445,1017,0,480
F10800#F2514,584,409,994,0,480
F10800#F2091,588,406,994,0,480
F10800#F107,581,392,973,0,480
F10800#F1726,584,403,987,0,480
F10800#F10254,594,424,1019,0,480
F10800#F14508,581,408,990,0,480
F10800#F17448,588,415,1004,0,480
F10800#F10400,582,437,1019,0,480
F10800#F12007,583,445,1028,0,480
F10800#F11704,576,448,1025,0,480
F10800#F12297,577,421,999,0,480
F10800#F10491,586,506,1092,0,480
F10800#F10406,596,428,1024,0,480
F10800#F3204,593,409,1003,0,480
F10800#F10085,601,446,1048,0,480
F10800#F10706,611,414,1025,0,480
F10800#F10986,593,429,1022,0,480
F10800#F10149,596,434,1031,0,480
F10800#F10708,594,413,1008,0,480
F10800#F12781,612,413,1026,0,480
F10800#F11120,602,417,1020,0,480
F10800#F1175,595,447,1042,0,480
F10800#F11682,587,458,1046,0,480
F10800#F232,593,408,1002,0,480
F10800#F14042,596,452,1049,0,480
F10800#F100,601,406,1007,0,480
F10800#F194,585,431,1016,0,480
F10800#F10540,598,428,1026,0,480
F10800#F13539,593,467,1061,0,480
F10800#F11713,595,481,1076,0,480
F10800#F10135,592,447,1039,0,480
F10800#F1334,599,510,1110,0,480
F10800#F11389,595,447,1042,0,480
F10800#F14244,598,423,1021,0,480
F10800#F12753,599,441,1041,0,480
F10800#F11939,603,453,1057,0,480
F10800#F12362,600,425,1026,0,480
F10800#F15257,598,430,1028,0,480
F10800#F10365,598,445,1044,0,480
F10800#F14911,602,423,1026,0,480
F10800#F2420,597,429,1026,0,480
F10800#F10122,604,460,1064,0,480
F10800#F15101,600,431,1032,0,480
F10800#F10410,603,448,1052,0,480
F10800#F3707,606,427,1033,0,480
F10800#F1084,613,420,1034,0,480
F10800#F10108,612,465,1078,0,480
F10800#F10375,619,443,1062,0,480
F10800#F12484,611,434,1045,0,480
F10800#F13371,609,457,1066,0,480
F10800#F10451,691,465,1157,0,480
F10800#F1229,626,434,1061,0,480
F10800#F13681,618,450,1069,0,480
F10800#F15677,624,473,1098,0,480
F10800#F10052,626,466,1093,0,480
F10800#F10056,619,488,1107,0,480
F10800#F10264,635,448,1083,0,480
F10800#F11564,638,465,1104,0,480
F10800#F10981,625,429,1055,0,480
F10800#F12223,609,434,1044,0,480
F10800#F4578,615,482,1097,0,480
F10800#F12973,608,438,1047,0,480
F10800#F13021,613,443,1057,0,480
F10800#F6733,610,482,1093,0,480
F10800#F16095,626,460,1086,0,480
F10800#F10891,621,435,1056,0,480
F10800#F11730,630,471,1101,0,480
F10800#F1594,642,482,1125,0,480
F10800#F2096,644,507,1151,0,480
F10800#F1054,629,429,1058,0,480
F10800#F1325,630,428,1058,0,480
F10800#F1037,636,434,1071,0,480
F10800#F10593,636,464,1101,0,480
F10800#F12970,626,461,1088,0,480
F10800#F1434,628,521,1149,0,480
F10800#F3784,653,441,1094,0,480
F10800#F16600,635,456,1091,0,480
F10800#F11566,645,478,1123,0,480
F10800#F12189,650,439,1090,0,480
F10800#F36349,632,444,1077,0,480
F10800#F2670,649,473,1123,0,480
F10800#F11026,628,453,1081,0,480
F10800#F12701,625,455,1081,0,480
F10800#F12594,638,446,1085,0,480
F10800#F10401,658,461,1119,0,480
F10800#F2592,659,478,1137,0,480
F10800#F1147,675,488,1164,0,480
F10800#F10835,668,434,1102,0,480
F10800#F11106,645,461,1106,0,480
F10800#F10849,636,450,1087,0,480
F10800#F1200,651,475,1126,0,480
F10800#F1543,658,441,1100,0,480
F10800#F12730,646,448,1094,0,480
F10800#F3590,645,442,1088,0,480
F10800#F13683,660,531,1192,0,480
F10800#F2086,650,451,1101,0,480
F10800#F15864,653,490,1144,0,480
F10800#F1497,655,439,1095,0,480
F10800#F13939,651,469,1121,0,480
F10800#F1706,660,433,1094,0,480
F10800#F13766,641,483,1124,0,480
F10800#F10500,657,449,1107,0,480
F10800#F2442,653,445,1099,0,480
F10800#F17310,664,466,1131,0,480
F10800#F141,662,433,1095,0,480
F10800#F1152,749,452,1201,0,480
F10800#F10956,655,461,1117,0,480
F10800#F2352,657,475,1132,0,480
F10800#F4089,654,469,1123,0,480
F10800#F11378,657,558,1216,0,480
F10800#F1748,659,464,1124,0,480
F10800#F11409,662,514,1177,0,480
F10800#F10114,662,502,1165,0,480
F10800#F10310,670,541,1212,0,480
F10800#F10560,666,470,1136,0,480
F10800#F10083,660,506,1166,0,480
F10800#F2198,667,459,1127,0,480
F10800#F11304,661,457,1119,0,480
F10800#F2843,662,449,1112,0,480
F10800#F1179,668,505,1173,0,480
F10800#F12727,664,458,1123,0,480
F10800#F1861,660,453,1113,0,480
F10800#F11272,770,497,1267,0,480
F10800#F11423,662,516,1178,0,480
F10800#F1583,674,442,1117,0,480
F10800#F10219,676,483,1160,0,480
F10800#F2222,671,515,1186,0,480
F10800#F11253,669,479,1149,0,480
F10800#F20623,671,467,1138,0,480
F10800#F12537,677,468,1146,0,480
F10800#F11989,676,495,1171,0,480
F10800#F15689,677,507,1185,0,480
F10800#F4642,681,480,1162,0,480
F10800#F11488,667,509,1177,0,480
F10800#F18169,682,476,1158,0,480
F10800#F10881,687,471,1159,0,480
