keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize
F10800#F11330,         56,         50,       107,            0,         480
F10800#F10737,         53,         40,        94,            0,         480
F10800#F10820,         51,         45,        96,            0,         480
F10800#F10029,         50,         38,        89,            0,         480
F10800#F10099,         47,         76,       124,            0,         480
F10800#F11019,         54,         49,       103,            0,         480
F10800#F10351,         53,         40,        93,            0,         480
F10800#F10140,         51,         88,       141,            0,         480
F10800#F10470,         48,         94,       142,            0,         480
F10800#F10191,         54,         89,       144,            0,         480
F10800#F11069,         61,         40,       103,            0,         480
F10800#F1035 ,         97,         44,       142,            0,         480
F10800#F10326,         52,         47,        99,            0,         480
F10800#F10061,         57,         80,       138,            0,         480
F10800#F10151,         60,         50,       111,            0,         480
F10800#F10303,         54,         38,        92,            0,         480
F10800#F10235,         53,         41,        94,            0,         480
F10800#F10270,         50,         37,        88,            0,         480
F10800#F10022,         49,         39,        90,            0,         480
F10800#F10319,         50,         81,       131,            0,         480
F10800#F10369,         58,         39,        98,            0,         480
F10800#F10066,         49,         39,        89,            0,         480
F10800#F10161,         49,         38,        88,            0,         480
F10800#F10198,         51,         92,       144,            0,         480
F10800#F10268,         55,         38,        94,            0,         480
F10800#F1028 ,         90,         90,       181,            0,         480
F10800#F10228,         58,         86,       145,            0,         480
F10800#F11913,         49,         84,       134,            0,         480
F10800#F10088,         51,         41,        92,            0,         480
F10800#F10366,         48,         48,        97,            0,         480
F10800#F10989,         51,         43,        95,            0,         480
F10800#F10069,         58,         90,       149,            0,         480
F10800#F10316,         52,         43,        96,            0,         480
F10800#F10080,         57,         40,        97,            0,         480
F10800#F10086,         52,         44,        96,            0,         480
F10800#F10697,         50,         86,       136,            0,         480
F10800#F10707,         61,         42,       103,            0,         480
F10800#F10277,         51,         37,        89,            0,         480
F10800#F10079,         48,         40,        89,            0,         480
F10800#F10098,         51,         39,        91,            0,         480
F10800#F10045,         60,         39,        99,            0,         480
F10800#F10183,         61,         44,       106,            0,         480
F10800#F10290,         55,         39,        95,            0,         480
F10800#F10353,         55,         88,       144,            0,         480
F10800#F10608,         58,         60,       120,            0,         480
F10800#F1024 ,         72,         52,       124,            0,         480
F10800#F10175,         71,         98,       170,            0,         480
F10800#F10039,         84,        107,       192,            0,         480
F10800#F10281,         66,         50,       117,            0,         480
F10800#F10808,         58,         98,       157,            0,         480
F10800#F10042,         66,         53,       120,            0,         480
F10800#F10488,         69,         42,       112,            0,         480
F10800#F10239,        106,         42,       148,            0,         480
F10800#F10552,         62,         47,       110,            0,         480
F10800#F10822,         52,         39,        92,            0,         480
F10800#F10186,         51,         34,        87,            0,         480
F10800#F10263,         53,         38,        92,            0,         480
F10800#F10685,         61,         41,       103,            0,         480
F10800#F10097,         50,         89,       139,            0,         480
F10800#F10041,         55,         87,       142,            0,         480
F10800#F10231,         50,         44,        94,            0,         480
F10800#F10383,         59,         77,       137,            0,         480
F10800#F10392,         58,         37,        96,            0,         480
F10800#F10106,         54,         34,        89,            0,         480
F10800#F10019,         92,         38,       131,            0,         480
F10800#F10082,         52,         42,        94,            0,         480
F10800#F10592,         95,         82,       178,            0,         480
F10800#F10011,         63,         40,       103,            0,         480
F10800#F10048,         61,         38,       100,            0,         480
F10800#F1033 ,         54,         38,        93,            0,         480
F10800#F10040,         54,         38,        92,            0,         480
F10800#F10631,         57,         46,       104,            0,         480
F10800#F10065,         55,         41,        98,            0,         480
F10800#F10233,         56,         42,        99,            0,         480
F10800#F10250,         57,         40,        98,            0,         480
F10800#F10639,         56,         84,       141,            0,         480
F10800#F10622,         53,         77,       131,            0,         480
F10800#F1106 ,         98,         82,       180,            0,         480
F10800#F10260,         52,         42,        96,            0,         480
F10800#F10157,         53,         38,        92,            0,         480
F10800#F10984,         53,         38,        92,            0,         480
F10800#F10110,         54,         87,       142,            0,         480
F10800#F1049 ,         56,         36,        93,            0,         480
F10800#F10062,         88,         81,       171,            0,         480
F10800#F10090,         54,         90,       144,            0,         480
F10800#F10197,         55,         90,       146,            0,         480
F10800#F10180,         70,         42,       112,            0,         480
F10800#F10194,         57,         39,        97,            0,         480
F10800#F10116,         54,         48,       103,            0,         480
F10800#F10423,         53,         38,        92,            0,         480
F10800#F10584,         65,         43,       109,            0,         480
F10800#F10435,         53,         45,        98,            0,         480
F10800#F10017,         51,         43,        95,            0,         480
F10800#F10027,         53,         84,       137,            0,         480
F10800#F10095,         49,         37,        87,            0,         480
F10800#F10049,         65,         40,       106,            0,         480
F10800#F10181,         86,         75,       162,            0,         480
F10800#F10324,         51,         38,        90,            0,         480
F10800#F10764,         54,         42,        96,            0,         480
F10800#F11431,         75,         38,       113,            0,         480
F10800#F10360,         51,         35,        87,            0,         480
F10800#F10688,         50,         90,       142,            0,         480
F10800#F10067,         52,         38,        92,            0,         480
F10800#F10252,         60,         89,       150,            0,         480
F10800#F10227,         59,         90,       150,            0,         480
F10800#F1009 ,         66,         38,       105,            0,         480
F10800#F10109,         50,         84,       135,            0,         480
F10800#F10074,         56,         39,        96,            0,         480
F10800#F10084,         56,         48,       105,            0,         480
F10800#F10318,         59,         38,        97,            0,         480
F10800#F10119,         60,         39,        99,            0,         480
F10800#F10185,         52,         86,       139,            0,         480
F10800#F11093,         57,         35,        93,            0,         480
F10800#F10288,         91,         38,       130,            0,         480
F10800#F10412,         51,         35,        87,            0,         480
F10800#F10929,         46,         86,       132,            0,         480
F10800#F10871,         53,         36,        90,            0,         480
F10800#F10243,         48,         42,        91,            0,         480
F10800#F10008,         51,         38,        90,            0,         480
F10800#F1017 ,         50,         39,        90,            0,         480
F10800#F10245,         53,         83,       137,            0,         480
F10800#F10913,         50,         36,        88,            0,         480
F10800#F10070,         52,         85,       138,            0,         480
F10800#F10522,         67,         41,       109,            0,         480
F10800#F10587,         53,         94,       147,            0,         480
F10800#F11237,         50,         40,        91,            0,         480
F10800#F11664,         60,         42,       103,            0,         480
F10800#F10001,         47,         47,        95,            0,         480
F10800#F10125,         53,         42,        96,            0,         480
F10800#F11102,         54,         40,        95,            0,         480
F10800#F10425,         87,         37,       125,            0,         480
F10800#F10718,         54,         84,       140,            0,         480
F10800#F10689,         60,         92,       152,            0,         480
F10800#F10167,         48,         87,       136,            0,         480
F10800#F1015 ,         62,         43,       106,            0,         480
F10800#F10215,         52,         81,       133,            0,         480
F10800#F10518,         56,         41,        97,            0,         480
F10800#F10050,         56,         39,        95,            0,         480
F10800#F10665,         52,         85,       138,            0,         480
F10800#F10477,         59,         41,       101,            0,         480
F10800#F10173,         48,         38,        86,            0,         480
F10800#F10007,         50,         39,        90,            0,         480
F10800#F11813,         68,         38,       106,            0,         480
F10800#F10229,         79,         39,       119,            0,         480
F10800#F10209,         51,         87,       139,            0,         480
F10800#F11048,         59,         37,        97,            0,         480
F10800#F10446,         91,        100,       192,            0,         480
F10800#F10026,         52,         38,        91,            0,         480
F10800#F10322,         58,         39,        98,            0,         480
F10800#F10232,         54,         37,        91,            0,         480
F10800#F10000,         52,         36,        89,            0,         480
F10800#F10123,         51,         34,        86,            0,         480
F10800#F10208,         92,         42,       134,            0,         480
F10800#F10009,         50,         86,       136,            0,         480
F10800#F11541,         51,         40,        92,            0,         480
F10800#F11400,         73,         39,       113,            0,         480
F10800#F10172,         52,         74,       127,            0,         480
F10800#F10101,         62,         92,       155,            0,         480
F10800#F11925,         53,         84,       137,            0,         480
F10800#F10799,         73,         42,       116,            0,         480
F10800#F1082 ,         51,         38,        90,            0,         480
F10800#F1077 ,         48,         40,        90,            0,         480
F10800#F10524,         52,         38,        90,            0,         480
F10800#F11045,         51,         45,        97,            0,         480
F10800#F1027 ,         55,         88,       143,            0,         480
F10800#F10448,         62,         49,       111,            0,         480
F10800#F10127,         62,         40,       103,            0,         480
F10800#F10134,         64,         43,       109,            0,         480
F10800#F1130 ,         58,         44,       103,            0,         480
F10800#F10258,         63,         94,       157,            0,         480
F10800#F11386,         56,         87,       144,            0,         480
F10800#F10156,         54,         51,       106,            0,         480
F10800#F1018 ,         60,         37,        97,            0,         480
F10800#F10078,        103,         80,       183,            0,         480
F10800#F11186,         59,         77,       138,            0,         480
F10800#F10025,         70,         42,       113,            0,         480
F10800#F10882,         67,         44,       111,            0,         480
F10800#F10935,         63,         51,       116,            0,         480
F10800#F10212,         71,         38,       109,            0,         480
F10800#F10129,         63,         40,       104,            0,         480
F10800#F10332,         52,         38,        90,            0,         480
F10800#F10321,         51,         45,        97,            0,         480
F10800#F10076,         56,         39,        96,            0,         480
F10800#F11545,         64,         50,       115,            0,         480
F10800#F11096,         53,         46,        99,            0,         480
F10800#F10060,         61,         44,       106,            0,         480
F10800#F10164,         62,         44,       107,            0,         480
F10800#F10389,         57,         43,       100,            0,         480
F10800#F10133,         52,         44,        97,            0,         480
F10800#F10248,         52,         40,        93,            0,         480
F10800#F11487,         64,         40,       105,            0,         480
F10800#F1016 ,         56,         34,        91,            0,         480
F10800#F10442,         50,         43,        93,            0,         480
F10800#F11185,         57,         89,       146,            0,         480
F10800#F10242,         50,         37,        88,            0,         480
F10800#F11334,         50,         38,        89,            0,         480
F10800#F10291,         47,         34,        82,            0,         480
F10800#F11405,         44,         34,        79,            0,         480
F10800#F1069 ,         47,         43,        91,            0,         480
F10800#F11584,         48,         42,        91,            0,         480
F10800#F10733,         46,         82,       129,            0,         480
F10800#F10476,         59,         48,       107,            0,         480
F10800#F10842,         49,         37,        86,            0,         480
F10800#F11211,         60,         41,       102,            0,         480
F10800#F10128,         48,         38,        86,            0,         480
F10800#F10105,         60,         45,       105,            0,         480
F10800#F10273,         51,         44,        96,            0,         480
F10800#F10284,         55,         37,        92,            0,         480
F10800#F10028,         82,         39,       122,            0,         480
F10800#F10554,         52,         43,        96,            0,         480
F10800#F10058,         53,         45,        98,            0,         480
F10800#F10439,         54,         76,       130,            0,         480
F10800#F11134,         60,         59,       119,            0,         480
F10800#F11785,         77,         83,       161,            0,         480
F10800#F10093,         81,         40,       122,            0,         480
F10800#F1108 ,         64,         59,       125,            0,         480
F10800#F10574,         59,         47,       107,            0,         480
F10800#F10553,         63,         49,       112,            0,         480
F10800#F10333,         63,         92,       156,            0,         480
F10800#F1085 ,         55,         40,        97,            0,         480
F10800#F10295,         67,         44,       111,            0,         480
F10800#F10262,         92,        102,       195,            0,         480
F10800#F10148,         65,         95,       160,            0,         480
F10800#F10486,         63,         77,       141,            0,         480
F10800#F1051 ,         47,         41,        88,            0,         480
F10800#F10075,         57,         41,        98,            0,         480
F10800#F10137,        101,         41,       143,            0,         480
F10800#F11306,         56,         41,        98,            0,         480
F10800#F10840,         55,         93,       149,            0,         480
F10800#F10144,         61,         36,        98,            0,         480
F10800#F10030,         97,         90,       187,            0,         480
F10800#F10682,         57,         45,       103,            0,         480
F10800#F10003,         51,         43,        95,            0,         480
F10800#F10331,         62,         48,       111,            0,         480
F10800#F10803,         58,         51,       109,            0,         480
F10800#F1004 ,         75,         40,       116,            0,         480
F10800#F10569,         63,         46,       110,            0,         480
F10800#F10051,         53,         40,        94,            0,         480
F10800#F11141,         95,         41,       137,            0,         480
F10800#F1310 ,         54,         39,        94,            0,         480
F10800#F10363,         48,         36,        85,            0,         480
F10800#F10677,         53,         40,        93,            0,         480
F10800#F10753,         57,         43,       101,            0,         480
F10800#F10196,         47,         82,       129,            0,         480
F10800#F10251,         55,         88,       143,            0,         480
F10800#F10473,         55,         65,       121,            0,         480
F10800#F10327,         53,         46,       100,            0,         480
F10800#F1081 ,         52,         41,        93,            0,         480
F10800#F1007 ,         71,         42,       114,            0,         480
F10800#F10969,         56,         44,       100,            0,         480
F10800#F10107,         47,         44,        92,            0,         480
F10800#F10359,         55,         39,        95,            0,         480
F10800#F10002,         51,         38,        90,            0,         480
F10800#F1008 ,         47,         37,        85,            0,         480
F10800#F12082,         50,         37,        88,            0,         480
F10800#F10059,         48,         81,       130,            0,         480
F10800#F10269,         54,         77,       132,            0,         480
F10800#F1105 ,         54,         79,       134,            0,         480
F10800#F10184,         56,         74,       131,            0,         480
F10800#F10701,         51,         38,        90,            0,         480
F10800#F10883,         48,         36,        85,            0,         480
F10800#F1057 ,         55,         38,        94,            0,         480
F10800#F10071,         55,         34,        90,            0,         480
F10800#F11041,         97,         44,       142,            0,         480
F10800#F10203,         58,         36,        95,            0,         480
F10800#F10352,         55,         36,        92,            0,         480
F10800#F10168,         55,         38,        93,            0,         480
F10800#F10461,        100,         87,       187,            0,         480
F10800#F10145,         61,         38,        99,            0,         480
F10800#F12033,         47,         37,        86,            0,         480
F10800#F11179,         46,         36,        83,            0,         480
F10800#F1    ,         58,         38,        96,            0,         480
F10800#F11549,         46,         45,        92,            0,         480
F10800#F10421,         65,         42,       108,            0,         480
F10800#F10323,         56,         36,        93,            0,         480
F10800#F10414,         51,         37,        88,            0,         480
F10800#F12399,         52,         39,        92,            0,         480
F10800#F10506,         51,         37,        89,            0,         480
F10800#F10214,         50,         35,        87,            0,         480
F10800#F11320,         47,         40,        88,            0,         480
F10800#F10010,         53,         40,        93,            0,         480
F10800#F10104,         49,         39,        90,            0,         480
F10800#F10155,         44,         37,        82,            0,         480
F10800#F10092,         45,         36,        82,            0,         480
F10800#F11651,         48,         35,        83,            0,         480
F10800#F1092 ,         85,         37,       123,            0,         480
F10800#F10694,         47,         39,        87,            0,         480
F10800#F10315,         48,         42,        91,            0,         480
F10800#F13306,         55,         42,        98,            0,         480
F10800#F11189,         51,         43,        94,            0,         480
F10800#F10870,         94,         88,       182,            0,         480
F10800#F12921,         89,         41,       130,            0,         480
F10800#F10368,         57,         36,        94,            0,         480
F10800#F11040,         50,         37,        88,            0,         480
F10800#F10329,         48,         40,        89,            0,         480
F10800#F12863,         50,         36,        86,            0,         480
F10800#F10495,         50,         36,        86,            0,         480
F10800#F11627,         56,         36,        93,            0,         480
F10800#F10408,         50,         35,        86,            0,         480
F10800#F11449,         51,         37,        90,            0,         480
F10800#F10206,         51,         39,        90,            0,         480
F10800#F10047,         51,         38,        90,            0,         480
F10800#F10021,         54,         38,        92,            0,         480
F10800#F10815,         50,         36,        87,            0,         480
F10800#F10760,         93,         39,       133,            0,         480
F10800#F11133,         60,         39,        99,            0,         480
F10800#F10557,         50,         37,        88,            0,         480
F10800#F10163,         49,         38,        88,            0,         480
F10800#F10570,         53,         70,       124,            0,         480
F10800#F10440,         54,         46,       100,            0,         480
F10800#F10234,         46,         38,        84,            0,         480
F10800#F10372,         45,         39,        85,            0,         480
F10800#F10279,         50,         41,        92,            0,         480
F10800#F11514,         49,         38,        88,            0,         480
F10800#F10668,         47,         41,        89,            0,         480
F10800#F10371,         57,         42,       100,            0,         480
F10800#F1072 ,         52,         86,       139,            0,         480
F10800#F10662,         64,         39,       104,            0,         480
F10800#F10226,         52,         42,        95,            0,         480
F10800#F10743,         55,         81,       138,            0,         480
F10800#F10727,         49,         46,        95,            0,         480
F10800#F10745,         52,         89,       142,            0,         480
F10800#F11201,         47,         65,       113,            0,         480
F10800#F11168,         47,         40,        87,            0,         480
F10800#F10910,         54,         35,        90,            0,         480
F10800#F1076 ,         51,         41,        92,            0,         480
F10800#F11335,         49,         38,        87,            0,         480
F10800#F10299,         48,         36,        85,            0,         480
F10800#F10   ,         49,         39,        89,            0,         480
F10800#F10404,         52,         34,        86,            0,         480
F10800#F10526,         49,         75,       125,            0,         480
F10800#F10514,         55,         43,        98,            0,         480
F10800#F11910,         46,         39,        85,            0,         480
F10800#F10064,         54,         39,        94,            0,         480
F10800#F10972,         51,         39,        91,            0,         480
F10800#F10676,         59,         41,       101,            0,         480
F10800#F10117,         65,         37,       103,            0,         480
F10800#F12634,         48,         75,       124,            0,         480
F10800#F12273,         47,         39,        87,            0,         480
F10800#F10857,         47,         35,        82,            0,         480
F10800#F101  ,         98,         41,       140,            0,         480
F10800#F10276,         48,         36,        85,            0,         480
F10800#F10287,         48,         35,        84,            0,         480
F10800#F10241,         55,         42,        98,            0,         480
F10800#F10462,         51,         37,        88,            0,         480
F10800#F1078 ,         55,         36,        92,            0,         480
F10800#F11011,         49,         86,       137,            0,         480
F10800#F10531,         55,         35,        91,            0,         480
F10800#F13022,         47,         37,        84,            0,         480
F10800#F10597,         55,         39,        94,            0,         480
F10800#F10147,         53,         97,       151,            0,         480
F10800#F10765,         59,         39,        99,            0,         480
F10800#F11799,         57,         39,        97,            0,         480
F10800#F10348,         62,         82,       145,            0,         480
F10800#F12069,         52,        202,       255,            0,         480
F10800#F11904,        189,        191,       380,            0,         480
F10800#F11445,        216,        155,       371,            0,         480
F10800#F11057,         90,         43,       133,            0,         480
F10800#F1006 ,        108,         47,       156,            0,         480
F10800#F12019,         57,         88,       146,            0,         480
F10800#F11318,         90,         43,       133,            0,         480
F10800#F11696,         61,         40,       101,            0,         480
F10800#F10610,         53,         80,       134,            0,         480
F10800#F10536,         52,         84,       137,            0,         480
F10800#F10036,         54,         42,        96,            0,         480
F10800#F10015,         53,         34,        88,            0,         480
F10800#F10063,         60,         43,       104,            0,         480
F10800#F10224,         53,         37,        91,            0,         480
F10800#F11707,         55,         35,        91,            0,         480
F10800#F10024,         58,         37,        96,            0,         480
F10800#F10171,         47,         45,        93,            0,         480
F10800#F11401,         56,         37,        94,            0,         480
F10800#F10111,         55,         40,        96,            0,         480
F10800#F1304 ,         56,         41,        97,            0,         480
F10800#F10308,         52,         81,       135,            0,         480
F10800#F10751,         52,         41,        94,            0,         480
F10800#F13266,         51,         89,       141,            0,         480
F10800#F10364,         63,         65,       130,            0,         480
F10800#F12073,        105,         43,       148,            0,         480
F10800#F10683,         67,         59,       128,            0,         480
F10800#F10280,         53,         47,       101,            0,         480
F10800#F10585,         59,        102,       161,            0,         480
F10800#F12593,         51,         85,       137,            0,         480
F10800#F10388,         73,         41,       114,            0,         480
F10800#F12736,         64,         40,       105,            0,         480
F10800#F10887,         91,         44,       136,            0,         480
F10800#F10679,         63,         42,       105,            0,         480
F10800#F10415,         51,         42,        93,            0,         480
F10800#F12681,         51,         38,        91,            0,         480
F10800#F12061,         49,         38,        87,            0,         480
F10800#F10872,         92,         40,       132,            0,         480
F10800#F12326,         46,         75,       122,            0,         480
F10800#F1114 ,         48,         40,        89,            0,         480
F10800#F10089,         49,         38,        88,            0,         480
F10800#F13191,         56,         38,        94,            0,         480
F10800#F12339,         95,         42,       138,            0,         480
F10800#F12518,         50,         39,        90,            0,         480
F10800#F10632,         52,         39,        92,            0,         480
F10800#F10091,         55,         50,       106,            0,         480
F10800#F106  ,         62,         38,       101,            0,         480
F10800#F1210 ,         57,         37,        96,            0,         480
F10800#F10951,         52,         39,        92,            0,         480
F10800#F11088,         54,         38,        93,            0,         480
F10800#F10643,         51,         39,        90,            0,         480
F10800#F10044,         61,         92,       153,            0,         480
F10800#F10382,         57,         84,       141,            0,         480
F10800#F11036,         53,         90,       144,            0,         480
F10800#F10238,         56,         40,        96,            0,         480
F10800#F10519,         59,         88,       148,            0,         480
F10800#F13525,         52,         81,       134,            0,         480
F10800#F11706,         94,         45,       140,            0,         480
F10800#F11119,         47,         89,       137,            0,         480
F10800#F11553,         56,         68,       125,            0,         480
F10800#F10361,         48,         39,        88,            0,         480
F10800#F13916,         46,         38,        85,            0,         480
F10800#F13738,         97,         86,       183,            0,         480
F10800#F12037,         53,         36,        90,            0,         480
F10800#F227  ,         53,         38,        92,            0,         480
F10800#F10831,         58,         35,        94,            0,         480
F10800#F10907,         52,         44,        97,            0,         480
F10800#F12030,         54,         48,       103,            0,         480
F10800#F10577,         50,         38,        89,            0,         480
F10800#F10356,         52,         39,        92,            0,         480
F10800#F10188,         50,         33,        84,            0,         480
F10800#F10034,         49,         34,        84,            0,         480
F10800#F13740,         89,         86,       176,            0,         480
F10800#F10699,         51,         88,       140,            0,         480
F10800#F1143 ,         48,         42,        91,            0,         480
F10800#F10192,         52,         52,       105,            0,         480
F10800#F149  ,         56,         39,        97,            0,         480
F10800#F11519,         57,         41,        99,            0,         480
F10800#F10604,         52,         38,        91,            0,         480
F10800#F1062 ,         47,         38,        86,            0,         480
F10800#F10549,         54,         39,        93,            0,         480
F10800#F10455,         45,         90,       136,            0,         480
F10800#F11286,         48,         40,        88,            0,         480
F10800#F1093 ,         53,         81,       134,            0,         480
F10800#F11336,         57,         40,        98,            0,         480
F10800#F10510,         53,         51,       106,            0,         480
F10800#F11015,         55,         37,        93,            0,         480
F10800#F10489,         53,         40,        94,            0,         480
F10800#F12672,         52,         39,        92,            0,         480
F10800#F14039,         58,         43,       101,            0,         480
F10800#F10309,         50,         37,        88,            0,         480
F10800#F1265 ,         97,         41,       138,            0,         480
F10800#F10411,         51,         93,       145,            0,         480
F10800#F17457,         63,         39,       102,            0,         480
F10800#F11108,         54,         39,        94,            0,         480
F10800#F12956,         47,         79,       127,            0,         480
F10800#F13   ,         47,         37,        84,            0,         480
F10800#F11887,         90,         36,       127,            0,         480
F10800#F10786,         91,         38,       130,            0,         480
F10800#F10346,         52,         39,        91,            0,         480
F10800#F12908,         57,         34,        92,            0,         480
F10800#F12527,         48,         39,        89,            0,         480
F10800#F11497,         57,         40,        98,            0,         480
F10800#F10521,         51,         38,        90,            0,         480
F10800#F10556,         51,         36,        88,            0,         480
F10800#F11856,         59,         86,       146,            0,         480
F10800#F12225,         58,         47,       106,            0,         480
F10800#F12713,         56,         34,        91,            0,         480
F10800#F14   ,         51,         43,        94,            0,         480
F10800#F12589,         56,         82,       139,            0,         480
F10800#F10853,         50,         41,        92,            0,         480
F10800#F11841,         54,         87,       142,            0,         480
F10800#F11573,         65,         39,       104,            0,         480
F10800#F15109,         52,         48,       101,            0,         480
F10800#F10325,         68,         85,       153,            0,         480
F10800#F10725,         50,         39,        90,            0,         480
F10800#F10142,         53,         38,        92,            0,         480
F10800#F1001 ,         88,         41,       130,            0,         480
F10800#F10982,         49,         35,        85,            0,         480
F10800#F11602,         50,         40,        91,            0,         480
F10800#F10335,         52,         86,       139,            0,         480
F10800#F1145 ,         52,         54,       107,            0,         480
F10800#F13110,         78,         45,       124,            0,         480
F10800#F10046,         68,         56,       125,            0,         480
F10800#F12617,         70,         46,       118,            0,         480
F10800#F10160,         55,         43,        99,            0,         480
F10800#F1039 ,         98,         42,       141,            0,         480
F10800#F10520,         64,         46,       111,            0,         480
F10800#F11787,         54,         43,        98,            0,         480
F10800#F10006,         60,         43,       104,            0,         480
F10800#F11647,         60,         42,       103,            0,         480
F10800#F14240,         55,         90,       146,            0,         480
F10800#F10900,         53,         84,       137,            0,         480
F10800#F1535 ,         57,         38,        96,            0,         480
F10800#F10246,         46,         92,       138,            0,         480
F10800#F10931,         43,         44,        88,            0,         480
F10800#F12311,         52,         37,        90,            0,         480
F10800#F13755,         56,         39,        96,            0,         480
F10800#F12788,         54,         38,        93,            0,         480
F10800#F12264,         53,         44,        98,            0,         480
F10800#F11149,         49,         37,        87,            0,         480
F10800#F11322,         55,         52,       108,            0,         480
F10800#F163  ,         61,         39,       100,            0,         480
F10800#F10394,         52,         35,        89,            0,         480
F10800#F10681,         57,         40,        98,            0,         480
F10800#F12338,         85,         36,       122,            0,         480
F10800#F11049,         53,         90,       143,            0,         480
F10800#F1019 ,         61,         40,       102,            0,         480
F10800#F21737,         59,         45,       105,            0,         480
F10800#F10977,         64,         81,       145,            0,         480
F10800#F10154,         70,         87,       158,            0,         480
F10800#F10431,         76,         37,       114,            0,         480
F10800#F17002,         55,         40,        96,            0,         480
F10800#F10758,         56,         39,        95,            0,         480
F10800#F11251,         57,         43,       100,            0,         480
F10800#F1013 ,         54,         41,        96,            0,         480
F10800#F11257,         56,         38,        95,            0,         480
F10800#F11153,         48,         41,        90,            0,         480
F10800#F12624,         49,         41,        90,            0,         480
F10800#F11177,         52,         39,        92,            0,         480
F10800#F10740,         49,         36,        86,            0,         480
F10800#F1098 ,         49,         87,       137,            0,         480
F10800#F11737,         48,         45,        94,            0,         480
F10800#F11158,         47,         43,        90,            0,         480
F10800#F10005,         54,         82,       137,            0,         480
