keyword,clientTime,serverTime,totalTime,resultLength,payloadSize,w1,w2
F19998#F0,17835,15110,32948,0,360,10,26946
F16238#F0,339,159,499,0,1332,37,26946
F16235#F0,303,183,487,0,1368,38,26946
F16214#F0,263,153,417,0,1404,39,26946
F16208#F0,226,167,394,0,1440,40,26946
F16184#F0,227,148,376,0,1476,41,26946
F16130#F0,170,132,303,0,1512,42,26946
F16090#F0,171,154,325,0,1548,43,26946
F16023#F0,203,121,325,0,1584,44,26946
F15924#F0,204,119,324,0,1620,45,26946
F15885#F0,181,128,310,0,1656,46,26946
F15849#F0,181,133,315,0,1692,47,26946
F15747#F0,191,144,335,0,1728,48,26946
F15700#F0,177,130,308,0,1764,49,26946
F15569#F0,192,136,329,0,1800,50,26946
F15547#F0,219,139,359,0,1836,51,26946
F15477#F0,184,133,318,0,1872,52,26946
F15415#F0,188,129,319,0,1908,53,26946
F15343#F0,198,134,333,0,1944,54,26946
F15199#F0,201,146,349,0,1980,55,26946
F15114#F0,216,126,343,0,2016,56,26946
F15029#F0,231,138,370,0,2052,57,26946
F15003#F0,234,131,366,0,2088,58,26946
F14877#F0,196,146,344,0,2124,59,26946
F14805#F0,245,144,390,0,2160,60,26946
F14736#F0,200,152,353,0,2196,61,26946
F14645#F0,206,166,374,0,2232,62,26946
F14621#F0,213,147,360,0,2268,63,26946
F14498#F0,217,150,368,0,2304,64,26946
F14396#F0,214,139,354,0,2340,65,26946
F14377#F0,227,153,381,0,2376,66,26946
F14270#F0,235,159,395,0,2412,67,26946
F14173#F0,233,164,398,0,2448,68,26946
F14061#F0,242,171,414,0,2484,69,26946
F13990#F0,251,155,407,0,2520,70,26946
F13973#F0,221,155,377,0,2556,71,26946
F13834#F0,242,160,403,0,2592,72,26946
F13757#F0,228,161,390,0,2628,73,26946
F13740#F0,239,162,403,0,2664,74,26946
F13640#F0,236,159,395,0,2700,75,26946
F13574#F0,261,165,427,0,2736,76,26946
F13494#F0,256,165,422,0,2772,77,26946
F13434#F0,250,155,406,0,2808,78,26946
F13361#F0,239,172,412,0,2844,79,26946
F13313#F0,257,162,420,0,2880,80,26946
F13182#F0,246,171,417,0,2916,81,26946
F13093#F0,283,175,459,0,2952,82,26946
F13082#F0,265,170,436,0,2988,83,26946
F13005#F0,269,179,448,0,3024,84,26946
F12930#F0,276,178,455,0,3060,85,26946
F12893#F0,279,171,451,0,3096,86,26946
F12810#F0,275,176,451,0,3132,87,26946
F12745#F0,264,176,442,0,3168,88,26946
F12626#F0,274,175,450,0,3204,89,26946
F12547#F0,280,180,461,0,3240,90,26946
F12523#F0,274,178,453,0,3276,91,26946
F12401#F0,290,180,471,0,3312,92,26946
F12337#F0,287,179,468,0,3348,93,26946
F12284#F0,319,193,514,0,3384,94,26946
F12231#F0,296,208,505,0,3420,95,26946
F12103#F0,323,190,514,0,3456,96,26946
F12020#F0,281,182,464,0,3492,97,26946
F11994#F0,321,188,509,0,3528,98,26946
F11907#F0,308,202,512,0,3564,99,26946
F11843#F0,317,191,509,0,3600,100,26946
F11784#F0,309,196,506,0,3636,101,26946
F11768#F0,320,195,516,0,3672,102,26946
F11701#F0,311,198,511,0,3708,103,26946
F11646#F0,326,198,526,0,3744,104,26946
F11583#F0,314,192,507,0,3780,105,26946
F11512#F0,319,187,506,0,3816,106,26946
F11426#F0,309,182,493,0,3852,107,26946
F11379#F0,307,199,508,0,3888,108,26946
F11334#F0,327,189,518,0,3924,109,26946
F11220#F0,319,195,515,0,3960,110,26946
F11134#F0,334,194,529,0,3996,111,26946
F11048#F0,325,210,536,0,4032,112,26946
F11011#F0,349,198,548,0,4068,113,26946
F10940#F0,342,231,573,0,4104,114,26946
F10916#F0,325,233,559,0,4140,115,26946
F10815#F0,320,243,565,0,4176,116,26946
F10780#F0,333,212,547,0,4212,117,26946
F10738#F0,333,212,546,0,4248,118,26946
F10630#F0,349,200,550,0,4284,119,26946
F10622#F0,347,206,555,0,4320,120,26946
F10552#F0,341,197,539,0,4356,121,26946
F10454#F0,351,210,562,0,4392,122,26946
F10413#F0,378,201,580,0,4428,123,26946
F10362#F0,379,219,599,0,4464,124,26946
F10306#F0,369,225,596,0,4500,125,26946
F10226#F0,396,239,636,0,4536,126,26946
F10177#F0,397,260,659,0,4572,127,26946
F10108#F0,448,229,679,0,4608,128,26946
F10044#F0,387,220,608,0,4644,129,26946
F10035#F0,406,225,632,0,4680,130,26946
F9978#F0,407,288,697,0,4716,131,26946
F9916#F0,409,230,640,0,4752,132,26946
F9872#F0,383,231,616,0,4788,133,26946
F9779#F0,438,244,684,0,4824,134,26946
F9774#F0,446,241,687,0,4860,135,26946
F9692#F0,490,248,740,0,4896,136,26946
F9644#F0,423,246,669,0,4932,137,26946
F9570#F0,412,247,660,0,4968,138,26946
F9522#F0,437,241,679,0,5004,139,26946
F9501#F0,410,265,676,0,5040,140,26946
F9411#F0,434,247,683,0,5076,141,26946
F9379#F0,486,271,758,0,5112,142,26946
F9330#F0,466,280,747,0,5148,143,26946
F9283#F0,422,245,669,0,5184,144,26946
F9252#F0,423,228,652,0,5220,145,26946
F9204#F0,418,237,656,0,5256,146,26946
F9126#F0,439,262,703,0,5292,147,26946
F9093#F0,430,253,684,0,5328,148,26946
F9029#F0,420,263,685,0,5364,149,26946
F8952#F0,414,242,658,0,5400,150,26946
F8913#F0,421,242,663,0,5436,151,26946
F8877#F0,410,239,650,0,5472,152,26946
F8831#F0,415,253,670,0,5508,153,26946
F8798#F0,413,243,658,0,5544,154,26946
F8754#F0,448,280,729,0,5580,155,26946
F8716#F0,445,268,714,0,5616,156,26946
F8648#F0,428,251,680,0,5652,157,26946
F8637#F0,462,255,718,0,5688,158,26946
F8593#F0,475,277,752,0,5724,159,26946
F8536#F0,472,267,740,0,5760,160,26946
F8501#F0,452,275,727,0,5796,161,26946
F8435#F0,434,245,680,0,5832,162,26946
F8407#F0,457,261,720,0,5868,163,26946
F8312#F0,475,252,728,0,5904,164,26946
F8251#F0,458,244,704,0,5940,165,26946
F8226#F0,481,250,733,0,5976,166,26946
F8185#F0,463,253,717,0,6012,167,26946
F8157#F0,456,259,716,0,6048,168,26946
F8081#F0,481,241,723,0,6084,169,26946
F8066#F0,464,277,742,0,6120,170,26946
F8026#F0,486,248,736,0,6156,171,26946
F7966#F0,483,257,742,0,6192,172,26946
F7911#F0,470,256,727,0,6228,173,26946
F7888#F0,480,264,745,0,6264,174,26946
F7847#F0,491,252,744,0,6300,175,26946
F7811#F0,480,265,747,0,6336,176,26946
F7747#F0,504,270,776,0,6372,177,26946
F7737#F0,487,270,757,0,6408,178,26946
F7681#F0,537,263,801,0,6444,179,26946
