keyword,clientTime,serverTime,totalTime,resultLength,payloadSize,w1,w2
F962#F0,3058.0,1132.0,4190.0,0,28872,802,26946
F961#F0,3401.0,1243.0,4644.0,0,28908,803,26946
F958#F0,3256.0,1095.0,4351.0,0,28944,804,26946
F957#F0,3142.0,1249.0,4391.0,0,28980,805,26946
F953#F0,3095.0,1176.0,4271.0,0,29016,806,26946
F947#F0,2675.0,1177.4590570719604,3852.45905707196,0,29052,807,26946
F944#F0,2612.0,1169.0,3781.0,0,29088,808,26946
F942#F0,2468.0,1117.0,3585.0,0,29124,809,26946
F939#F0,2462.0,1128.0,3590.0,0,29160,810,26946
F937#F0,2531.0,1177.0,3708.0,0,29196,811,26946
F935#F0,2595.0,1173.0,3768.0,0,29232,812,26946
F932#F0,2598.195812807882,1209.0,3807.195812807882,0,29268,813,26946
F928#F0,2769.0,1277.0,4046.0,0,29304,814,26946
F925#F0,2512.0,1230.0,3742.0,0,29340,815,26946
F924#F0,2918.0,1308.0,4226.0,0,29376,816,26946
F923#F0,3468.0,1328.0,4796.0,0,29412,817,26946
F921#F0,3288.0,1245.0,4533.0,0,29448,818,26946
F919#F0,3203.0,1278.0,4481.0,0,29484,819,26946
F918#F0,3321.0,1165.0,4486.0,0,29520,820,26946
F916#F0,3160.0,1171.0,4331.0,0,29592,822,26946
F910#F0,3151.0,1098.0,4249.0,0,29628,823,26946
F907#F0,3110.0,1103.0,4213.0,0,29700,825,26946
F906#F0,3173.0,1096.0,4269.0,0,29736,826,26946
F902#F0,3259.0,1149.0,4408.0,0,29772,827,26946
F900#F0,3139.0,1214.0,4353.0,0,29808,828,26946
F897#F0,3113.0,1217.0,4330.0,0,29844,829,26946
F894#F0,2976.0,1170.0,4146.0,0,29916,831,26946
F893#F0,2662.0,1240.0,3902.0,0,29952,832,26946
F891#F0,2876.0,1194.0,4070.0,0,29988,833,26946
F889#F0,2481.0,1362.0,3843.0,0,30060,835,26946
F888#F0,2483.0,1089.0,3572.0,0,30096,836,26946
F887#F0,2594.0,1098.0,3692.0,0,30168,838,26946
F884#F0,2712.0,1147.0,3859.0,0,30204,839,26946
F881#F0,2852.0,1169.0,4021.0,0,30276,841,26946
F873#F0,3279.0,1112.0,4391.0,0,30312,842,26946
F869#F0,3154.0,1211.0,4365.0,0,30348,843,26946
F866#F0,2942.0,1108.0,4050.0,0,30384,844,26946
F864#F0,2633.0,1267.0,3900.0,0,30420,845,26946
F863#F0,2859.0,1194.0,4053.0,0,30456,846,26946
F861#F0,2926.0,1180.0,4106.0,0,30492,847,26946
F858#F0,2526.0,1097.0,3623.0,0,30564,849,26946
F853#F0,2501.0,1182.0,3683.0,0,30600,850,26946
F852#F0,2927.0,1264.0,4191.0,0,30636,851,26946
F851#F0,2717.0,1438.0,4155.0,0,30672,852,26946
F850#F0,2953.0,1264.0,4217.0,0,30708,853,26946
F845#F0,3059.0,1234.0,4293.0,0,30744,854,26946
F844#F0,2657.0,1127.0,3784.0,0,30780,855,26946
F843#F0,2927.0,1153.0,4080.0,0,30888,858,26946
F842#F0,3443.0,1122.0,4565.0,0,30924,859,26946
F840#F0,3199.0,1145.0,4344.0,0,30960,860,26946
