KeywordCount, Counter, Storage(Bytes)
388,16742,11291.35872
389,16789,11320.46016
390,16836,11349.5616
391,16883,11378.66304
392,16930,11407.76448
393,16977,11436.86592
394,17024,11465.96736
395,17071,11495.068800000001
396,17118,11524.17024
397,17165,11553.27168
398,17212,11582.37312
399,17259,11611.47456
400,17306,11640.576000000001
401,17353,11669.67744
402,17400,11698.77888
403,17447,11727.88032
404,17494,11756.98176
405,17541,11786.083200000001
406,17588,11815.18464
407,17635,11844.28608
408,17682,11873.38752
409,17729,11902.48896
410,17776,11931.590400000001
411,17823,11960.69184
412,17870,11989.79328
413,17917,12018.89472
414,17964,12047.99616
415,18011,12077.097600000001
416,18058,12106.19904
417,18105,12135.30048
418,18152,12164.40192
419,18199,12193.50336
420,18246,12222.604800000001
421,18293,12251.70624
422,18340,12280.80768
423,18387,12309.90912
424,18434,12339.01056
425,18481,12368.112000000001
426,18528,12397.21344
427,18575,12426.31488
428,18622,12455.41632
429,18669,12484.51776
430,18716,12513.6192
431,18763,12542.72064
432,18810,12571.82208
433,18857,12600.92352
434,18904,12630.02496
435,18951,12659.1264
436,18998,12688.22784
437,19045,12717.32928
438,19092,12746.43072
439,19139,12775.53216
440,19186,12804.6336
441,19233,12833.73504
442,19280,12862.83648
443,19327,12891.93792
444,19374,12921.03936
445,19421,12950.1408
446,19468,12979.24224
447,19515,13008.34368
448,19563,13257.64608
449,19611,13287.23904
450,19659,13316.832
451,19707,13346.42496
452,19755,13376.01792
453,19803,13405.61088
454,19851,13435.20384
455,19899,13464.7968
456,19947,13494.38976
457,19995,13523.98272
458,20043,13553.57568
459,20091,13583.16864
460,20139,13612.7616
461,20187,13642.354560000002
462,20235,13671.947520000002
463,20283,13701.540480000001
464,20331,13731.133440000001
465,20379,13760.726400000001
466,20427,13790.319360000001
467,20475,13819.912320000001
468,20523,13849.505280000001
469,20571,13879.098240000001
470,20619,13908.691200000001
471,20667,13938.284160000001
472,20715,13967.877120000001
473,20763,13997.470080000001
474,20811,14027.063040000001
475,20859,14056.656
476,20907,14086.24896
477,20955,14115.84192
478,21003,14145.43488
479,21051,14175.02784
480,21099,14204.6208
481,21147,14234.21376
482,21195,14263.80672
483,21243,14293.39968
484,21291,14322.99264
485,21339,14352.5856
486,21387,14382.17856
487,21435,14411.77152
488,21483,14441.36448
489,21531,14470.95744
490,21579,14500.5504
491,21627,14530.14336
492,21675,14559.73632
493,21723,14589.32928
494,21771,14618.92224
495,21819,14648.515200000002
496,21867,14678.108160000002
497,21915,14707.701120000002
498,21963,14737.294080000001
499,22011,14766.887040000001
500,22059,14796.480000000001
501,22107,14826.072960000001
502,22155,14855.665920000001
503,22203,14885.258880000001
504,22251,14914.851840000001
505,22299,14944.444800000001
506,22347,14974.037760000001
507,22395,15003.630720000001
508,22443,15033.223680000001
509,22491,15062.816640000001
510,22539,15092.4096
511,22587,15122.00256
512,22635,15151.59552
513,22683,15181.18848
514,22731,15210.78144
515,22779,15240.3744
