KeywordCount,Storage(Bits)
532,90635520
533,90823680
534,91011840
535,91200000
536,91388160
537,91576320
538,91764480
539,91952640
540,92140800
541,92328960
542,92517120
543,92705280
544,92893440
545,93081600
546,93269760
547,93457920
548,93646080
549,93834240
550,94022400
551,94210560
552,94398720
553,94586880
554,94775040
555,94963200
556,95151360
557,95339520
558,95527680
559,95715840
560,95904000
561,96092160
562,96280320
563,96468480
564,96656640
565,96844800
566,97032960
567,97221120
568,97409280
569,97597440
570,97785600
571,97973760
572,98161920
573,98350080
574,98538240
575,98726400
576,98914560
577,99102720
578,99290880
579,99479040
580,99667200
581,99855360
582,100043520
583,100231680
584,100419840
585,100608000
586,100796160
587,100984320
588,101172480
589,101360640
590,101548800
591,101736960
592,101925120
593,102113280
594,102305280
595,102497280
596,102689280
597,102881280
598,103073280
599,103265280
600,103457280
601,103649280
602,103841280
603,104033280
604,104225280
605,104417280
606,104609280
607,104801280
608,104993280
609,105185280
610,105377280
611,105569280
612,105761280
613,105953280
614,106145280
615,106337280
616,106529280
617,106721280
618,106913280
619,107105280
620,107297280
621,107489280
622,107681280
623,107873280
624,108065280
625,108257280
626,108449280
627,108641280
628,108833280
629,109025280
630,109217280
631,109409280
632,109601280
633,109793280
634,109985280
635,110177280
636,110369280
637,110561280
638,110753280
639,110945280
640,111137280
641,111329280
642,111521280
643,111713280
644,111905280
645,112097280
646,112289280
647,112481280
648,112673280
649,112865280
650,113057280
651,113249280
652,113441280
653,113633280
654,113825280
655,114017280
656,114209280
657,114401280
658,114593280
659,114785280
660,114977280
661,115169280
662,115361280
663,115553280
664,115745280
665,115937280
666,116129280
667,116321280
668,116513280
669,116705280
670,116897280
671,117089280
672,117281280
673,117473280
674,117665280
675,117857280
676,118053120
677,118248960
678,118444800
679,118640640
680,118836480
681,119032320
682,119228160
683,119424000
684,119619840
685,119815680
686,120011520
687,120207360
688,120403200
689,120599040
690,120794880
691,120990720
692,121186560
693,121382400
694,121578240
695,121774080
696,121969920
697,122165760
698,122361600
699,122557440
700,122753280
701,122949120
702,123144960
703,123340800
704,123536640
705,123732480
706,123928320
707,124124160
708,124320000
709,124515840
710,124711680
711,124907520
712,125103360
713,125299200
714,125495040
715,125690880
716,125886720
717,126082560
718,126278400
719,126474240
720,126670080
721,126865920
722,127061760
723,127257600
724,127453440
725,127649280
726,127845120
727,128040960
728,128236800
729,128432640
730,128628480
731,128824320
732,129020160
733,129216000
734,129411840
735,129607680
736,129803520
737,129999360
738,130195200
739,130391040
740,130586880
741,130782720
742,130978560
743,131174400
744,131370240
745,131566080
746,131761920
747,131957760
748,132153600
749,132353280
750,132552960
751,132752640
752,132952320
753,133152000
754,133351680
755,133551360
756,133751040
757,133950720
758,134150400
759,134350080
760,134549760
761,134749440
762,134949120
763,135148800
764,135348480
765,135548160
766,135747840
767,135947520
768,136147200
769,136346880
770,136546560
771,136746240
772,136945920
773,137145600
774,137345280
775,137544960
776,137744640
777,137944320
778,138144000
779,138343680
780,138543360
781,138743040
782,138942720
783,139142400
784,139342080
785,139541760
786,139741440
787,139941120
788,140140800
789,140340480
790,140540160
791,140739840
792,140939520
793,141139200
794,141338880
795,141538560
796,141738240
797,141937920
798,142137600
799,142337280
800,142536960
801,142736640
802,142936320
803,143136000
804,143335680
805,143535360
806,143735040
807,143934720
808,144134400
809,144334080
810,144533760
811,144733440
812,144933120
813,145132800
814,145332480
815,145532160
816,145731840
817,145931520
818,146131200
819,146330880
820,146530560
821,146734080
822,146937600
823,147141120
824,147344640
825,147548160
826,147751680
827,147955200
828,148158720
829,148362240
830,148565760
831,148769280
832,148972800
833,149176320
834,149379840
835,149583360
836,149786880
837,149990400
838,150193920
839,150397440
840,150600960
841,150804480
842,151008000
843,151211520
844,151415040
845,151618560
846,151822080
847,152025600
848,152229120
849,152432640
850,152636160
851,152839680
852,153043200
853,153246720
854,153450240
855,153653760
856,153857280
857,154060800
858,154264320
859,154467840
860,154671360
861,154874880
862,155078400
863,155281920
864,155485440
865,155688960
866,155892480
867,156096000
868,156299520
869,156503040
870,156706560
871,156910080
872,157113600
873,157317120
874,157520640
875,157724160
876,157927680
877,158131200
878,158334720
879,158538240
880,158741760
881,158945280
882,159148800
883,159352320
884,159555840
885,159759360
886,159962880
887,160170240
888,160377600
889,160584960
890,160792320
891,160999680
892,161207040
893,161414400
894,161621760
895,161829120
896,162036480
897,162243840
898,162451200
899,162658560
900,162865920
901,163073280
902,163280640
903,163488000
904,163695360
905,163902720
906,164110080
907,164317440
908,164524800
909,164732160
910,164939520
911,165146880
912,165354240
913,165561600
914,165768960
915,165976320
916,166183680
917,166391040
918,166598400
919,166805760
920,167013120
921,167220480
922,167427840
923,167635200
924,167842560
925,168049920
926,168257280
927,168464640
928,168672000
929,168879360
930,169086720
931,169294080
932,169501440
933,169708800
934,169916160
935,170123520
936,170330880
937,170538240
938,170745600
939,170952960
940,171160320
941,171367680
942,171575040
943,171782400
944,171989760
945,172197120
946,172404480
947,172611840
948,172819200
949,173026560
950,173233920
951,173441280
952,173648640
953,173856000
954,174063360
955,174270720
956,174478080
957,174685440
958,174892800
959,175100160
960,175307520
961,175514880
962,175722240
963,175929600
964,176140800
965,176352000
966,176563200
967,176774400
968,176985600
969,177196800
970,177408000
971,177619200
972,177830400
973,178041600
974,178252800
975,178464000
976,178675200
977,178886400
978,179097600
979,179308800
980,179520000
981,179731200
982,179942400
983,180153600
984,180364800
985,180576000
986,180787200
987,180998400
988,181209600
989,181420800
990,181632000
991,181843200
992,182054400
993,182265600
994,182476800
995,182688000
996,182899200
997,183110400
998,183321600
999,183532800
1000,183744000
1001,183955200
1002,184166400
1003,184377600
1004,184588800
1005,184800000
1006,185011200
1007,185222400
1008,185433600
1009,185644800
1010,185856000
1011,186067200
1012,186278400
1013,186489600
1014,186700800
1015,186912000
1016,187123200
1017,187334400
1018,187545600
1019,187756800
1020,187968000
1021,188179200
1022,188390400
1023,188601600
1024,188812800
1025,189024000
1026,189235200
1027,189446400
1028,189657600
1029,189868800
1030,190080000
1031,190291200
1032,190502400
1033,190713600
1034,190924800
1035,191136000
1036,191347200
1037,191558400
1038,191769600
1039,191980800
1040,192192000
1041,192403200
1042,192614400
1043,192825600
1044,193036800
1045,193248000
1046,193459200
1047,193670400
1048,193881600
1049,194092800
1050,194304000
1051,194515200
1052,194726400
1053,194941440
1054,195156480
1055,195371520
1056,195586560
1057,195801600
1058,196016640
1059,196231680
1060,196446720
1061,196661760
1062,196876800
1063,197091840
1064,197306880
1065,197521920
1066,197736960
1067,197952000
1068,198167040
1069,198382080
1070,198597120
1071,198812160
1072,199027200
1073,199242240
1074,199457280
1075,199672320
1076,199887360
1077,200102400
1078,200317440
1079,200532480
1080,200747520
1081,200962560
1082,201177600
1083,201392640
1084,201607680
1085,201822720
1086,202037760
1087,202252800
1088,202467840
1089,202682880
1090,202897920
1091,203112960
1092,203328000
1093,203543040
1094,203758080
1095,203973120
1096,204188160
1097,204403200
1098,204618240
1099,204833280
1100,205048320
1101,205263360
1102,205478400
1103,205693440
1104,205908480
1105,206123520
1106,206338560
1107,206553600
1108,206768640
1109,206983680
1110,207198720
1111,207413760
1112,207628800
1113,207843840
1114,208058880
1115,208273920
1116,208488960
1117,208704000
1118,208919040
1119,209134080
1120,209349120
1121,209564160
1122,209779200
1123,209994240
1124,210209280
1125,210424320
1126,210639360
1127,210854400
1128,211069440
1129,211284480
1130,211499520
1131,211714560
1132,211929600
1133,212144640
1134,212359680
1135,212574720
1136,212789760
1137,213004800
1138,213219840
1139,213434880
1140,213649920
1141,213864960
1142,214080000
1143,214295040
1144,214513920
1145,214732800
1146,214951680
1147,215170560
1148,215389440
1149,215608320
1150,215827200
1151,216046080
1152,216264960
