keyword,clientSearchTime,serverTime,resultLength
F24246#F35798,106.209µs,119.917µs,0
F26058#F38169,199.792µs,257.75µs,1
F457#F15241,1.29575ms,1.857625ms,5
F62532#F15114,134.625µs,32.292µs,0
F37132#F62283,41.209µs,72.917µs,0
