keyword,clientSearchTime,serverTime,resultLength
F24246#F35798,388.209µs,91.042µs,0
F26058#F38169,267.208µs,299.125µs,0
F457#F15241,1.351ms,11.249583ms,4
F62532#F15114,60.542µs,154µs,0
F37132#F62283,163.666µs,406.583µs,0
