keyword,clientSearchTime,serverTime,resultLength
F24246#F35798,110.376µs,126.5µs,0
F26058#F38169,209.834µs,322.833µs,0
F457#F15241,1.095ms,2.126291ms,3
F62532#F15114,107.501µs,172.083µs,0
F37132#F62283,96.875µs,136.25µs,0
