keyword,volume,addTime,storageUpdateBytes
F8672,69,2.515044ms,12116
F8673,17,625.625µs,2988
F8674,85,3.250745ms,14948
F8675,29,1.107333ms,5096
F8676,98,3.618005ms,17224
F8677,44,1.589377ms,7736
F8678,17,618.207µs,2992
F8679,52,1.912666ms,9132
F8680,98,3.592209ms,17236
F8681,115,4.198126ms,20216
F8682,30,1.126789ms,5280
F8683,97,3.624962ms,17028
F8684,83,2.961924ms,14580
F8685,36,1.260541ms,6320
F8686,62,2.179533ms,10908
F8687,63,2.242668ms,11072
F8688,74,2.585629ms,13012
F8689,67,2.403793ms,11772
F8690,66,2.340671ms,11600
F8691,73,2.572461ms,12844
F8692,32,1.11846ms,5628
F8693,49,1.743544ms,8612
F8694,66,2.380418ms,11596
F8695,31,1.090668ms,5452
F8696,56,2.012581ms,9832
F8697,38,1.35679ms,6684
F8698,50,1.761374ms,8800
F8699,66,2.313375ms,11588
F8700,51,1.787459ms,8968
F8701,67,2.362581ms,11776
F8702,79,2.895291ms,13880
F8703,83,2.968592ms,14600
F8704,37,1.321164ms,6508
F8705,99,3.466875ms,17408
F8706,90,3.168669ms,15820
F8707,17,594.25µs,2992
F8708,18,629.5µs,3164
F8709,36,1.262707ms,6320
F8710,85,3.011502ms,14936
F8711,94,3.360708ms,16512
F8712,93,3.348705ms,16340
F8713,9,314.499µs,1584
F8714,47,1.679291ms,8260
F8715,67,2.384792ms,11780
F8716,102,3.633745ms,17916
F8717,25,886.249µs,4384
F8718,62,2.178124ms,10904
F8719,26,910.665µs,4576
F8720,39,1.433248ms,6852
F8721,56,1.980962ms,9844
F8722,81,2.844626ms,14232
F8723,48,1.693212ms,8436
F8724,26,909.253µs,4564
F8725,44,1.584667ms,7736
F8726,42,1.532249ms,7380
F8727,43,1.516629ms,7560
F8728,41,1.438586ms,7204
F8729,84,2.953754ms,14760
F8730,79,2.808707ms,13868
F8731,53,1.866917ms,9312
F8732,65,2.290917ms,11432
F8733,73,2.55579ms,12828
F8734,70,2.548747ms,12308
F8735,40,1.41421ms,7036
F8736,32,1.124249ms,5616
F8737,1,37.125µs,176
F8738,66,2.348502ms,11584
F8739,66,2.347915ms,11604
F8740,13,471.711µs,2288
F8741,52,1.85325ms,9128
F8742,72,2.570212ms,12656
F8743,74,2.632794ms,12996
F8744,37,1.329706ms,6512
F8745,63,2.220708ms,11060
F8746,87,3.174791ms,15280
F8747,32,1.125629ms,5628
F8748,55,1.922748ms,9668
F8749,48,1.692712ms,8448
F8750,42,1.474376ms,7384
F8751,10,378.834µs,1760
F8752,25,891.871µs,4388
F8753,40,1.439ms,7032
F8754,87,3.120669ms,15296
F8755,32,1.11983ms,5620
F8756,42,1.469126ms,7384
F8757,55,1.931412ms,9676
F8758,50,1.822625ms,8788
F8759,95,3.45074ms,16696
F8760,25,882.372µs,4396
F8761,68,2.355826ms,11956
F8762,97,3.33404ms,17056
F8763,29,1.041043ms,5104
F8764,92,3.166038ms,16172
F8765,98,3.381876ms,17220
F8766,43,1.481165ms,7564
F8767,81,2.78279ms,14244
F8768,16,548.252µs,2812
F8769,62,2.134336ms,10900
F8770,37,1.273792ms,6508
F8771,28,964.83µs,4916
F8772,75,2.586918ms,13192
F8773,24,824.501µs,4220
F8774,48,1.65933ms,8444
F8775,80,2.747791ms,14064
F8776,59,2.031044ms,10376
F8777,91,3.202126ms,16000
F8778,57,2.015084ms,10024
F8779,62,2.123912ms,10892
F8780,66,2.272586ms,11600
F8781,66,2.287004ms,11608
F8782,70,2.403122ms,12304
F8783,59,2.035707ms,10376
F8784,85,2.913328ms,14956
F8785,53,1.859498ms,9316
F8786,59,2.033416ms,10376
F8787,66,2.269168ms,11608
F8788,50,1.717666ms,8784
F8789,32,1.096752ms,5628
F8790,89,3.070416ms,15648
F8791,50,1.724123ms,8780
F8792,17,583.205µs,2992
F8793,90,3.10521ms,15820
F8794,40,1.380537ms,7040
F8795,66,2.263375ms,11612
F8796,33,1.136166ms,5804
F8797,62,2.127248ms,10884
F8798,32,1.096085ms,5624
F8799,30,1.038081ms,5276
F8800,70,2.421921ms,12316
F8801,61,2.106955ms,10716
F8802,36,1.244749ms,6328
F8803,70,2.464874ms,12308
F8804,66,2.329007ms,11596
F8805,38,1.322166ms,6664
F8806,38,1.325122ms,6688
F8807,86,3.047791ms,15128
F8808,48,1.672538ms,8444
F8809,101,3.546282ms,17764
F8810,57,1.991084ms,10016
F8811,40,1.397333ms,7032
F8812,27,938.501µs,4752
F8813,24,849.624µs,4224
F8814,87,3.055165ms,15284
F8815,33,1.148209ms,5792
F8816,31,1.078586ms,5448
F8817,80,2.788922ms,14064
F8818,39,1.358202ms,6856
F8819,52,1.816166ms,9148
F8820,65,2.272453ms,11432
F8821,129,4.490791ms,22664
F8822,40,1.40379ms,7032
F8823,60,2.092044ms,10552
F8824,63,2.209417ms,11076
F8825,10,350.501µs,1760
F8826,27,942.248µs,4752
F8827,54,1.87929ms,9492
F8828,50,1.745998ms,8796
F8829,42,1.461957ms,7384
F8830,58,2.031585ms,10192
F8831,54,1.883375ms,9500
F8832,67,2.349211ms,11784
F8833,33,1.147251ms,5800
F8834,10,349.709µs,1756
F8835,78,2.729456ms,13708
F8836,49,1.702918ms,8612
F8837,73,2.559961ms,12828
F8838,111,3.887045ms,19512
F8839,82,2.854958ms,14416
F8840,33,1.147334ms,5804
F8841,55,1.921422ms,9668
F8842,26,910.667µs,4572
F8843,85,3.006575ms,14932
F8844,23,811.457µs,4040
F8845,62,2.178965ms,10908
F8846,41,1.42792ms,7212
F8847,75,2.624788ms,13176
F8848,44,1.536085ms,7736
F8849,58,2.029454ms,10188
F8850,35,1.230916ms,6148
F8851,111,3.881039ms,19496
F8852,38,1.324333ms,6684
F8853,57,2.037958ms,10020
F8854,48,1.757374ms,8444
F8855,64,2.28879ms,11240
F8856,66,2.313712ms,11596
F8857,82,2.873918ms,14408
F8858,27,944.25µs,4752
F8859,72,2.51254ms,12656
F8860,97,3.38679ms,17044
F8861,61,2.155169ms,10708
F8862,59,2.059338ms,10360
F8863,80,2.794996ms,14064
F8864,55,1.921631ms,9660
F8865,98,3.435334ms,17232
F8866,86,3.005957ms,15112
F8867,65,2.262665ms,11412
F8868,28,976.333µs,4924
F8869,37,1.294748ms,6504
F8870,28,976.084µs,4928
F8871,56,1.954707ms,9848
F8872,60,2.088542ms,10536
F8873,82,2.871251ms,14424
F8874,40,1.390916ms,7020
F8875,86,3.024295ms,15108
F8876,61,2.126455ms,10708
F8877,88,3.071753ms,15472
F8878,59,2.132374ms,10368
F8879,41,1.476247ms,7212
F8880,52,1.868883ms,9136
F8881,21,751.213µs,3696
F8882,44,1.535085ms,7728
F8883,96,3.363667ms,16880
F8884,40,1.417922ms,7032
F8885,45,1.570208ms,7908
F8886,90,3.144918ms,15808
F8887,101,3.529038ms,17772
F8888,93,3.255577ms,16344
F8889,32,1.121376ms,5632
F8890,49,1.717548ms,8608
F8891,40,1.398041ms,7032
F8892,56,1.96075ms,9848
F8893,45,1.584791ms,7904
F8894,60,2.100783ms,10536
F8895,54,1.894752ms,9496
F8896,40,1.41146ms,7032
F8897,31,1.09575ms,5452
F8898,59,2.109914ms,10376
F8899,40,1.417371ms,7036
F8900,69,4.784501ms,12116
F8901,73,4.044547ms,12828
F8902,38,1.422044ms,6684
F8903,38,1.403378ms,6688
F8904,41,1.513627ms,7204
F8905,96,3.485791ms,16876
F8906,76,3.006958ms,13356
F8907,58,2.158086ms,10192
F8908,15,569.003µs,2640
F8909,44,1.720914ms,7736
F8910,57,2.065793ms,10004
F8911,34,1.212249ms,5972
F8912,45,1.650289ms,7904
F8913,12,440.959µs,2112
F8914,88,3.147918ms,15472
F8915,25,884.457µs,4400
F8916,82,3.04337ms,14404
F8917,56,2.066423ms,9840
F8918,44,1.77158ms,7728
F8919,45,1.692957ms,7908
F8920,36,1.307376ms,6328
F8921,87,3.196957ms,15296
F8922,74,2.708246ms,12984
F8923,61,2.247046ms,10712
F8924,42,1.542543ms,7384
F8925,85,3.033374ms,14928
F8926,80,2.796704ms,14056
F8927,99,3.473545ms,17404
F8928,45,1.7735ms,7916
F8929,89,3.420917ms,15652
F8930,79,2.770797ms,13892
F8931,133,5.030454ms,23356
F8932,26,1.013629ms,4572
F8933,75,2.681796ms,13176
F8934,50,1.745289ms,8784
F8935,25,869.999µs,4396
F8936,33,1.196833ms,5804
F8937,28,1.011916ms,4924
F8938,13,470.835µs,2284
F8939,62,2.238581ms,10892
F8940,87,3.373456ms,15292
F8941,54,2.088919ms,9500
F8942,37,1.300084ms,6504
F8943,52,1.821414ms,9144
F8944,34,1.184294ms,5976
F8945,58,2.242706ms,10176
F8946,24,935.042µs,4224
F8947,82,3.097162ms,14420
F8948,64,2.30988ms,11248
F8949,66,2.463584ms,11596
F8950,56,2.186743ms,9840
F8951,70,2.636291ms,12296
F8952,56,2.054336ms,9844
F8953,37,1.327625ms,6508
F8954,37,1.398786ms,6504
F8955,42,1.636371ms,7376
F8956,65,2.504084ms,11428
F8957,76,2.645372ms,13356
F8958,55,1.916626ms,9680
F8959,67,2.596962ms,11784
F8960,23,893.998µs,4040
F8961,77,2.864788ms,13520
F8962,53,1.845959ms,9312
F8963,91,3.350922ms,15992
F8964,97,3.754873ms,17048
F8965,38,1.391041ms,6684
F8966,72,2.64313ms,12644
F8967,61,2.151162ms,10716
F8968,46,1.640461ms,8092
F8969,40,1.404417ms,7040
F8970,63,2.224166ms,11076
F8971,22,779.041µs,3868
F8972,32,1.118249ms,5632
F8973,62,2.219963ms,10896
F8974,39,1.368915ms,6852
F8975,50,1.756959ms,8792
F8976,57,2.039499ms,10012
F8977,41,1.44275ms,7212
F8978,37,1.293375ms,6508
F8979,41,1.488912ms,7208
F8980,57,2.093418ms,10008
F8981,56,2.043624ms,9848
F8982,60,2.264961ms,10556
F8983,103,3.848455ms,18104
F8984,8,292.999µs,1408
F8985,51,1.856418ms,8972
F8986,75,2.771463ms,13176
F8987,59,2.101413ms,10368
F8988,70,2.46766ms,12312
F8989,76,2.661629ms,13360
F8990,43,1.50675ms,7568
F8991,42,1.471287ms,7376
F8992,41,1.441624ms,7216
F8993,63,2.196123ms,11072
F8994,61,2.136624ms,10724
F8995,11,382.582µs,1936
F8996,64,2.24788ms,11256
F8997,33,1.161497ms,5804
F8998,101,3.540084ms,17744
F8999,43,1.508873ms,7556
F9000,1,35.334µs,176
F9001,39,1.358582ms,6852
F9002,27,948.292µs,4740
F9003,81,2.882957ms,14220
F9004,76,2.743494ms,13368
F9005,45,1.621125ms,7920
F9006,104,3.650834ms,18288
F9007,68,2.366998ms,11948
F9008,9,314.586µs,1584
F9009,56,1.952459ms,9844
F9010,26,932.126µs,4572
F9011,91,3.193129ms,16008
F9012,41,1.426668ms,7212
F9013,45,1.571042ms,7920
F9014,67,2.379965ms,11780
F9015,77,2.720295ms,13532
F9016,64,2.253127ms,11248
F9017,14,498.334µs,2464
F9018,71,2.473831ms,12468
F9019,48,1.666503ms,8440
F9020,50,1.745088ms,8784
F9021,93,3.257962ms,16344
F9022,76,2.649544ms,13360
F9023,54,1.887212ms,9500
F9024,71,2.475668ms,12476
F9025,34,1.190165ms,5964
F9026,1,34µs,176
F9027,51,1.78454ms,8964
F9028,103,3.59096ms,18108
F9029,81,2.850299ms,14236
F9030,49,1.704501ms,8596
F9031,92,3.220618ms,16164
F9032,90,3.138176ms,15820
F9033,26,936.456µs,4568
F9034,78,2.727752ms,13704
F9035,58,2.02267ms,10204
F9036,34,1.188584ms,5972
F9037,104,3.648707ms,18268
F9038,53,1.842834ms,9320
F9039,51,1.786122ms,8960
F9040,54,1.882541ms,9492
F9041,86,2.996457ms,15116
F9042,82,2.883166ms,14424
F9043,65,2.264919ms,11424
F9044,37,1.292252ms,6508
F9045,84,2.924538ms,14768
F9046,29,1.013833ms,5100
F9047,31,1.092581ms,5448
F9048,50,1.764667ms,8784
F9049,41,1.427211ms,7212
F9050,71,2.47379ms,12484
F9051,79,2.758705ms,13872
F9052,81,2.843629ms,14232
F9053,30,1.0495ms,5276
F9054,32,1.111959ms,5632
F9055,36,1.259082ms,6328
F9056,79,2.761202ms,13892
F9057,12,420.874µs,2112
F9058,118,4.118292ms,20720
F9059,98,3.419039ms,17240
F9060,28,990.165µs,4912
F9061,83,2.93542ms,14588
F9062,20,692.205µs,3520
F9063,75,2.606791ms,13188
F9064,106,3.684413ms,18624
F9065,31,1.086207ms,5448
F9066,41,1.444454ms,7208
F9067,97,3.378085ms,17064
F9068,36,1.254708ms,6336
F9069,21,732.5µs,3696
F9070,28,977.208µs,4924
F9071,45,1.575542ms,7916
F9072,53,1.850705ms,9312
F9073,77,2.716377ms,13536
F9074,56,1.947376ms,9852
F9075,31,1.078708ms,5448
F9076,53,1.848829ms,9308
F9077,34,1.207169ms,5964
F9078,68,2.381209ms,11960
F9079,92,3.21175ms,16168
F9080,38,1.327583ms,6688
F9081,84,2.954376ms,14768
F9082,70,2.451125ms,12304
F9083,31,1.077249ms,5456
F9084,66,2.328001ms,11604
F9085,86,3.018672ms,15104
F9086,60,2.091998ms,10548
F9087,56,1.958289ms,9848
F9088,86,2.999755ms,15100
F9089,75,2.64087ms,13196
F9090,48,1.679831ms,8444
F9091,47,1.64121ms,8272
F9092,71,2.487082ms,12468
F9093,62,2.172369ms,10876
F9094,86,3.018542ms,15112
F9095,84,2.963127ms,14760
F9096,87,3.039328ms,15288
F9097,68,2.391997ms,11940
F9098,60,2.102622ms,10532
F9099,95,3.335171ms,16688
F9100,49,1.725251ms,8616
F9101,18,640.248µs,3168
F9102,26,919.834µs,4572
F9103,120,4.372546ms,21096
F9104,42,1.645415ms,7384
F9105,54,2.082457ms,9496
F9106,27,940.956µs,4748
F9107,37,1.290081ms,6496
F9108,68,2.406331ms,11960
F9109,58,2.017204ms,10188
F9110,99,3.48337ms,17404
F9111,32,1.111046ms,5620
F9112,77,2.684999ms,13540
F9113,65,2.26438ms,11420
F9114,109,3.810504ms,19160
F9115,51,1.79471ms,8964
F9116,54,1.874877ms,9496
F9117,18,623.495µs,3168
F9118,1,34.875µs,176
F9119,92,3.218873ms,16156
F9120,11,383.208µs,1932
F9121,37,1.28696ms,6508
F9122,55,1.918088ms,9664
F9123,49,1.701832ms,8600
F9124,39,1.368122ms,6856
F9125,48,1.673082ms,8432
F9126,106,3.72234ms,18620
F9127,46,1.66567ms,8092
F9128,33,1.176835ms,5792
F9129,61,2.128042ms,10732
F9130,52,1.824834ms,9140
F9131,44,1.544875ms,7740
F9132,47,1.638584ms,8268
F9133,45,1.591126ms,7920
F9134,49,1.712874ms,8620
F9135,75,2.620083ms,13184
F9136,103,3.598204ms,18084
F9137,71,2.560797ms,12476
F9138,18,647.373µs,3168
F9139,53,1.93333ms,9320
F9140,104,3.70146ms,18288
F9141,44,1.528747ms,7736
F9142,48,1.686915ms,8440
F9143,27,940.165µs,4740
F9144,128,4.497716ms,22496
F9145,29,1.009585ms,5092
F9146,27,937.5µs,4744
F9147,73,2.593164ms,12828
F9148,22,767.042µs,3872
F9149,26,907.208µs,4576
F9150,70,2.465458ms,12300
F9151,92,3.207293ms,16168
F9152,60,2.113793ms,10548
F9153,68,2.368917ms,11960
F9154,34,1.199793ms,5976
F9155,33,1.183462ms,5800
F9156,61,2.151873ms,10728
F9157,70,2.46946ms,12316
F9158,87,3.036874ms,15292
F9159,74,2.615877ms,13020
F9160,21,738.623µs,3692
F9161,33,1.157172ms,5804
F9162,33,1.173626ms,5800
F9163,96,3.374336ms,16884
F9164,24,845.874µs,4224
F9165,72,2.531042ms,12648
F9166,28,1.019835ms,4928
F9167,41,1.520337ms,7200
F9168,49,1.79158ms,8620
F9169,64,2.253339ms,11252
F9170,60,2.129001ms,10540
F9171,42,1.519043ms,7392
F9172,32,1.172417ms,5624
F9173,16,581.416µs,2816
F9174,84,3.083003ms,14768
F9175,92,3.338624ms,16168
F9176,81,2.912212ms,14228
F9177,46,1.630876ms,8092
F9178,37,1.303541ms,6508
F9179,47,1.6465ms,8264
F9180,56,2.038168ms,9844
F9181,42,1.472253ms,7380
F9182,114,4.02871ms,20036
F9183,25,871.166µs,4392
F9184,69,2.493294ms,12120
F9185,30,1.048499ms,5276
F9186,55,1.925126ms,9668
F9187,66,2.327956ms,11608
F9188,89,3.154541ms,15636
F9189,47,1.689163ms,8264
F9190,19,681.417µs,3336
F9191,46,1.632955ms,8088
F9192,71,2.519126ms,12480
F9193,72,2.524575ms,12672
F9194,5,175.708µs,880
F9195,12,427.416µs,2108
F9196,48,1.697001ms,8444
F9197,50,1.822125ms,8792
F9198,9,320.667µs,1584
F9199,33,1.185082ms,5808
F9200,37,1.296748ms,6496
F9201,49,1.749916ms,8612
F9202,84,2.970748ms,14756
F9203,84,2.953168ms,14756
F9204,85,3.316248ms,14944
F9205,57,2.21275ms,10020
F9206,12,435.668µs,2104
F9207,56,2.030666ms,9852
F9208,47,1.711081ms,8260
F9209,32,1.223666ms,5616
F9210,33,1.289667ms,5800
F9211,35,1.407042ms,6148
F9212,32,1.253292ms,5620
F9213,78,2.797786ms,13700
F9214,68,2.432578ms,11952
F9215,32,1.24846ms,5624
F9216,75,2.928333ms,13196
F9217,107,3.810748ms,18796
F9218,7,251.709µs,1232
F9219,44,1.593748ms,7736
F9220,38,1.496125ms,6680
F9221,55,2.143ms,9672
F9222,34,1.288964ms,5980
F9223,87,3.211078ms,15292
F9224,50,1.867628ms,8788
F9225,7,274.124µs,1228
F9226,64,2.501751ms,11244
F9227,35,1.363538ms,6148
F9228,78,2.84071ms,13700
F9229,69,2.548207ms,12120
F9230,109,4.261961ms,19160
F9231,42,1.517631ms,7376
F9232,26,917.21µs,4576
F9233,84,3.042709ms,14756
F9234,29,1.137206ms,5092
F9235,55,2.158664ms,9660
F9236,36,1.415082ms,6324
F9237,77,3.026419ms,13532
F9238,40,1.586ms,7040
F9239,108,3.963124ms,18992
F9240,58,2.246753ms,10200
F9241,67,2.643499ms,11756
F9242,88,3.265874ms,15468
F9243,60,2.180294ms,10548
F9244,36,1.393583ms,6328
F9245,48,1.875622ms,8432
F9246,116,4.404459ms,20396
F9247,102,3.820799ms,17908
F9248,11,426.207µs,1932
F9249,53,2.079503ms,9324
F9250,30,1.154627ms,5276
F9251,62,2.317922ms,10900
F9252,56,2.09579ms,9848
F9253,56,2.191498ms,9836
F9254,61,2.387378ms,10712
F9255,34,1.225961ms,5976
F9256,54,1.863167ms,9484
F9257,55,1.894579ms,9660
F9258,40,1.465165ms,7032
F9259,51,1.988289ms,8968
F9260,47,1.828372ms,8260
F9261,55,2.010874ms,9680
F9262,93,3.377253ms,16348
F9263,69,2.53516ms,12128
F9264,47,1.702628ms,8264
F9265,64,2.228084ms,11240
F9266,25,857.542µs,4396
F9267,65,2.272921ms,11412
F9268,26,893.666µs,4572
F9269,47,1.626419ms,8260
F9270,55,1.895543ms,9664
F9271,51,1.751217ms,8968
F9272,24,830.917µs,4212
F9273,65,2.257999ms,11404
F9274,88,3.059629ms,15472
F9275,67,2.366208ms,11776
F9276,53,1.901082ms,9312
F9277,80,2.774337ms,14068
F9278,24,823.083µs,4224
F9279,42,1.443336ms,7384
F9280,26,901.082µs,4572
F9281,82,2.825754ms,14404
F9282,67,2.300582ms,11776
F9283,37,1.283667ms,6512
F9284,46,1.581705ms,8092
F9285,72,2.505632ms,12640
F9286,32,1.106081ms,5628
F9287,47,1.617499ms,8264
F9288,72,2.504876ms,12660
F9289,74,2.614788ms,12992
F9290,34,1.203872ms,5976
F9291,58,2.038618ms,10196
F9292,74,2.589125ms,13016
F9293,27,948.919µs,4744
F9294,67,2.389039ms,11780
F9295,23,837.083µs,4048
F9296,67,2.463459ms,11780
F9297,37,1.344337ms,6504
F9298,64,2.369998ms,11252
F9299,53,1.901666ms,9300
F9300,75,2.636922ms,13188
F9301,61,2.205084ms,10720
F9302,19,673.543µs,3328
F9303,17,610.543µs,2988
F9304,63,2.23029ms,11060
F9305,76,2.693125ms,13352
F9306,41,1.426248ms,7204
F9307,43,1.503045ms,7560
F9308,91,3.196499ms,15992
F9309,41,1.433044ms,7208
F9310,20,711.044µs,3512
F9311,35,1.219752ms,6156
F9312,40,1.431294ms,7040
F9313,70,2.477543ms,12300
F9314,108,3.841043ms,18984
F9315,60,2.147917ms,10552
F9316,66,2.357501ms,11612
F9317,48,1.741373ms,8440
F9318,34,1.233957ms,5980
F9319,60,2.178838ms,10544
F9320,19,690.791µs,3340
F9321,62,2.213542ms,10900
F9322,38,1.351748ms,6684
F9323,21,749.876µs,3688
F9324,74,2.613581ms,13004
F9325,36,1.282459ms,6328
F9326,39,1.388417ms,6864
F9327,79,2.793839ms,13880
F9328,26,926.708µs,4576
F9329,2,71.125µs,352
F9330,28,1.011168ms,4928
F9331,31,1.099081ms,5456
F9332,15,541.584µs,2632
F9333,27,958.872µs,4744
F9334,100,13.954334ms,17576
F9335,76,2.963624ms,13356
F9336,57,2.22725ms,10016
F9337,61,2.423418ms,10724
F9338,86,3.333377ms,15116
F9339,58,2.217875ms,10200
F9340,49,1.871041ms,8608
F9341,110,14.437626ms,19332
F9342,43,5.482956ms,7556
F9343,33,3.664624ms,5800
F9344,69,11.425294ms,12132
F9345,81,10.131416ms,14252
F9346,57,2.311082ms,10016
F9347,69,2.798671ms,12140
F9348,63,2.674455ms,11080
F9349,57,2.276915ms,10024
F9350,64,2.336835ms,11240
F9351,88,3.218875ms,15464
F9352,55,2.036875ms,9680
F9353,37,1.302961ms,6508
F9354,55,1.915295ms,9664
F9355,84,2.91555ms,14756
F9356,67,2.344168ms,11776
F9357,28,984.502µs,4924
F9358,51,1.831413ms,8972
F9359,29,1.024834ms,5104
F9360,22,771.795µs,3864
F9361,43,1.497877ms,7556
F9362,71,2.493835ms,12472
F9363,38,1.327625ms,6676
F9364,24,836.04µs,4224
F9365,9,314.083µs,1584
F9366,91,3.186582ms,15984
F9367,35,1.220164ms,6144
F9368,99,3.50254ms,17400
F9369,56,1.978291ms,9836
F9370,53,1.879459ms,9316
F9371,93,3.262583ms,16340
F9372,69,2.416794ms,12132
F9373,42,1.462707ms,7384
F9374,38,1.339417ms,6668
F9375,92,3.215589ms,16160
F9376,54,1.885209ms,9496
F9377,60,2.102126ms,10536
F9378,1,35.25µs,176
F9379,28,1.001332ms,4928
F9380,23,799.207µs,4044
F9381,21,729.001µs,3696
F9382,12,418.747µs,2112
F9383,55,1.967125ms,9672
F9384,100,3.496965ms,17584
F9385,75,2.64721ms,13184
F9386,81,2.831503ms,14224
F9387,26,913.499µs,4576
F9388,34,1.187706ms,5984
F9389,77,2.683917ms,13532
F9390,63,2.230038ms,11076
F9391,32,1.154078ms,5628
F9392,83,2.898958ms,14592
F9393,32,1.113208ms,5632
F9394,58,2.050003ms,10188
F9395,61,2.139665ms,10728
F9396,84,2.944834ms,14772
F9397,50,1.748957ms,8796
F9398,77,2.772627ms,13544
F9399,67,2.430965ms,11780
F9400,48,1.730712ms,8444
F9401,42,1.520082ms,7376
F9402,83,2.946929ms,14596
F9403,30,1.046125ms,5276
F9404,36,1.267671ms,6332
F9405,48,1.766584ms,8428
F9406,14,542.374µs,2460
F9407,67,2.61675ms,11776
F9408,49,1.805001ms,8608
F9409,44,1.564835ms,7740
F9410,121,4.319128ms,21272
F9411,79,2.87929ms,13880
F9412,69,2.511543ms,12136
F9413,52,1.888211ms,9140
F9414,40,1.528419ms,7036
F9415,39,1.522171ms,6848
F9416,44,1.713376ms,7740
F9417,25,957.209µs,4396
F9418,16,560.123µs,2804
F9419,80,2.795879ms,14072
F9420,24,836.791µs,4224
F9421,84,3.290711ms,14772
F9422,70,2.661791ms,12304
F9423,16,575.752µs,2808
F9424,32,1.118169ms,5624
F9425,84,2.944121ms,14764
F9426,40,1.408837ms,7036
F9427,39,1.366414ms,6852
F9428,80,2.812042ms,14068
F9429,47,1.638876ms,8268
F9430,65,2.272755ms,11424
F9431,81,2.836712ms,14232
F9432,43,1.53117ms,7564
F9433,75,2.622786ms,13192
F9434,60,2.097835ms,10552
F9435,59,2.064785ms,10364
F9436,136,4.74138ms,23916
F9437,24,842.625µs,4224
F9438,54,1.883125ms,9484
F9439,74,2.578538ms,13008
F9440,66,2.322582ms,11600
F9441,87,3.038543ms,15296
F9442,16,559.791µs,2816
F9443,76,2.669587ms,13368
F9444,96,3.408456ms,16880
F9445,34,1.206041ms,5976
F9446,57,2.003792ms,10024
F9447,14,500.458µs,2460
F9448,58,2.042919ms,10192
F9449,78,2.737495ms,13712
F9450,30,1.054372ms,5272
F9451,33,1.191455ms,5796
F9452,56,1.982376ms,9848
F9453,47,1.648374ms,8268
F9454,66,2.339997ms,11596
F9455,37,1.316125ms,6508
F9456,50,1.775706ms,8792
F9457,104,3.816131ms,18284
F9458,63,2.340876ms,11064
F9459,88,3.147541ms,15460
F9460,73,2.70512ms,12832
F9461,51,1.925544ms,8968
F9462,45,1.705959ms,7908
F9463,73,2.712666ms,12828
F9464,32,1.158504ms,5624
F9465,91,3.460994ms,16008
F9466,47,1.750708ms,8260
F9467,62,2.331126ms,10888
F9468,42,1.55487ms,7380
F9469,46,1.688461ms,8080
F9470,37,1.438917ms,6504
F9471,42,1.600374ms,7384
F9472,72,2.688039ms,12636
F9473,46,1.671332ms,8076
F9474,36,1.264584ms,6324
F9475,65,2.285329ms,11424
F9476,75,2.666832ms,13172
F9477,55,1.944295ms,9668
F9478,93,3.380285ms,16352
F9479,98,3.480499ms,17224
F9480,27,958.167µs,4748
F9481,20,708.628µs,3512
F9482,50,1.754045ms,8784
F9483,76,2.690167ms,13372
F9484,78,2.750958ms,13704
F9485,8,287.5µs,1408
F9486,74,2.584167ms,13016
F9487,24,843.622µs,4216
F9488,21,744.917µs,3676
F9489,68,2.390417ms,11960
F9490,33,1.155128ms,5800
F9491,72,2.521623ms,12652
F9492,50,1.77246ms,8788
F9493,71,2.497495ms,12476
F9494,39,1.362664ms,6856
F9495,49,1.721958ms,8608
F9496,60,2.092417ms,10544
F9497,84,2.937287ms,14772
F9498,100,3.522374ms,17556
F9499,98,3.424914ms,17228
F9500,58,2.032251ms,10200
F9501,42,1.465753ms,7388
F9502,59,2.08229ms,10376
F9503,49,1.711874ms,8600
F9504,71,2.489043ms,12472
F9505,51,1.773037ms,8976
F9506,92,3.219627ms,16168
F9507,75,2.646663ms,13192
F9508,112,3.912414ms,19680
F9509,43,1.499126ms,7564
F9510,62,2.179001ms,10892
F9511,51,1.780707ms,8960
F9512,43,1.494999ms,7564
F9513,73,2.55558ms,12844
F9514,69,2.416878ms,12116
F9515,35,1.232959ms,6148
F9516,36,1.254541ms,6332
F9517,67,2.34008ms,11784
F9518,78,2.719418ms,13720
F9519,34,1.210084ms,5972
F9520,58,2.030623ms,10204
F9521,28,984.124µs,4920
F9522,33,1.153288ms,5800
F9523,57,1.991711ms,10012
F9524,50,1.736705ms,8796
F9525,57,2.008085ms,10016
F9526,54,1.883712ms,9496
F9527,71,2.487708ms,12488
F9528,44,1.539917ms,7732
F9529,39,1.36754ms,6860
F9530,40,1.397913ms,7040
F9531,56,1.956413ms,9828
F9532,56,1.974292ms,9848
F9533,34,1.184667ms,5980
F9534,29,1.006709ms,5096
F9535,81,2.839914ms,14240
F9536,29,1.012875ms,5096
F9537,25,872.709µs,4392
F9538,67,2.346211ms,11784
F9539,29,1.015631ms,5088
F9540,44,1.547997ms,7736
F9541,48,1.66567ms,8444
F9542,62,2.188624ms,10892
F9543,54,1.890501ms,9496
F9544,29,1.013709ms,5096
F9545,61,2.140247ms,10724
F9546,83,2.908621ms,14588
F9547,7,245.541µs,1224
F9548,40,1.402543ms,7028
F9549,49,1.704506ms,8620
F9550,80,2.800208ms,14072
F9551,87,3.03642ms,15284
F9552,71,2.487126ms,12468
